artist_name,track_name,Vocal Register,Vocal Timbre Thin to Full,Vocal Breathiness,Vocal Smoothness,Vocal Grittiness,Vocal Nasality,Vocal Accompaniment
The Knife,Hannah'S Conscious,,,,,,,
Freeform Five,No More Conversations,0.6,0.6,0.4,0.8,0.2,0.4,0.8
Sons And Daughters,Taste The Last Girl,,,,,,,
The Academy Is...,Down And Out,,,,,,,
Frente!,Bizarre Love Triangle,,,,,,,
David Bowie,Absolute Beginners,,,,,,,
Within Temptation,What Have You Done (Feat. Keith Caputo),,,,,,,
Madonna,Drowned World/Substitute For Love,,,,,,,
Within Temptation,The Truth Beneath The Rose,,,,,,,
The Hold Steady,Massive Nights,,,,,,,
Apocalyptica,Life Burns!,,,,,,,
Paradise Lost,Praise Lamented Shade,,,,,,,
Sentenced,One More Day,0.4,0.6,0.2,0.4,0.8,0.4,0.6
Bombay Bicycle Club,The Hill,,,,,,,
Clinic,The Second Line,,,,,,,
Ambulance Ltd,Stay Tuned,,,,,,,
Poisonblack,Exciter,,,,,,,
The Breeders,Do You Love Me Now?,,,,,,,
Cut Copy,Eternity One Night Only,,,,,,,
Razorlight,Don'T Go Back To Dalston,,,,,,,
Stereolab,Cybele'S Reverie,,,,,,,
Morcheeba,People Carrier,,,,,,,
Idlewild,When I Argue I See Shapes,,,,,,,
Gogol Bordello,Oh No,0.6,0.8,0.2,0.4,0.8,0.6,0.8
Sneaker Pimps,Roll On,,,,,,,
Calvin Harris,Colours,,,,,,,
Wilco,Nothing'Severgonnastandinmyway(Again),,,,,,,
Poets Of The Fall,Sorry Go 'Round,,,,,,,
Ben Folds,Carrying Cathy,,,,,,,
Sugababes,Denial,,,,,,,
Lifehouse,Blind,,,,,,,
The Velvet Underground,I Found A Reason,,,,,,,
Morrissey,That'S How People Grow Up,0.6,0.8,0.2,0.8,0.4,0.6,0.4
Martha And The Muffins,Echo Beach,,,,,,,
The Prodigy,Full Throttle,,,,,,,
Rancid,Ruby Soho,,,,,,,
Devendra Banhart,A Ribbon,,,,,,,
The Smashing Pumpkins,Shame,,,,,,,
Poets Of The Fall,Fire,,,,,,,
U2,Who'S Gonna Ride Your Wild Horses,,,,,,,
M83,Let Men Burn Stars,,,,,,,
Billie Holiday,Strange Fruit,,,,,,,
Alkaline Trio,Blue In The Face,,,,,,,
Beach House,Lovelier Girl,,,,,,,
Dredg,Planting Seeds,,,,,,,
Slowdive,Rutti,,,,,,,
Étienne Daho,Epaule Tatoo,,,,,,,
Good Charlotte,Dance Floor Anthem,,,,,,,
The Cure,From The Edge Of The Deep Green Sea,,,,,,,
Ladytron,Kletva,,,,,,,
Ladytron,Cska Sofia,,,,,,,
Be Your Own Pet,Damn Damn Leash,0.6,0.4,0.2,0.2,1.0,0.4,0.0
Moby,Fireworks,,,,,,,
Willie Nelson,He Was A Friend Of Mine,,,,,,,
Al Green,How Can You Mend A Broken Heart,,,,,,,
New York Dolls,Personality Crisis,,,,,,,
My Bloody Valentine,No More Sorry,,,,,,,
The Gathering,A Noise Severe,,,,,,,
Finntroll,Slaget Vid Blodsälv,,,,,,,
Guns N' Roses,Raw Power,,,,,,,
Alan Braxe & Fred Falke,Rubicon,,,,,,,
Jamie T,Operation,,,,,,,
Guns N' Roses,Locomotive,,,,,,,
Thievery Corporation,The Richest Man In Babylon,,,,,,,
Thievery Corporation,Treasures,,,,,,,
Gotan Project,Mi Confesión,,,,,,,
Minor Threat,Bottled Violence,,,,,,,
Bonobo,Sugar Rhyme,0.6,0.4,0.8,1.0,0.0,0.2,0.2
Those Dancing Days,Hitten,,,,,,,
Elvis Costello,Pump It Up,,,,,,,
Mando Diao,The Wildfire,,,,,,,
The Whitest Boy Alive,Courage,,,,,,,
Britney Spears,Let Me Be,,,,,,,
Jim Sturgess,Girl,,,,,,,
Digitalism,Echoes,,,,,,,
Digitalism,Home Zone,,,,,,,
Ensiferum,Mourning Heart (Interlude),,,,,,,
Ensiferum,Tears,,,,,,,
Charlotte Gainsbourg,Jamais,,,,,,,
Devendra Banhart,The Beatles,,,,,,,
Ramones,53Rd And 3Rd,,,,,,,
Arctic Monkeys,Choo Choo,,,,,,,
The Prodigy,Memphis Bells,,,,,,,
Lily Allen,Nan You'Re A Window Shopper,,,,,,,
Iron Maiden,Ghost Of The Navigator,,,,,,,
Augustana,Sunday Best,,,,,,,
David Guetta,Love Is Gone (Radio Mix),,,,,,,
Ac/Dc,Touch Too Much,,,,,,,
Mazzy Star,So Tonight That I Might See,,,,,,,
Katie Melua,Just Like Heaven,,,,,,,
Rage Against The Machine,In My Eyes,,,,,,,
Rage Against The Machine,I'M Housin',,,,,,,
Dredg,Scissor Lock,0.6,0.6,0.8,0.8,0.2,0.4,0.4
Suicide,Cheree,,,,,,,
Katie Melua,Piece By Piece,,,,,,,
Skinny Puppy,Assimilate,,,,,,,
Skid Row,Get The Fuck Out,,,,,,,
Moby,Temptation,,,,,,,
Duran Duran,Secret Oktober,,,,,,,
Delays,Long Time Coming,,,,,,,
Rachael Yamagata,Letter Read,0.6,0.8,0.6,0.8,0.2,0.4,0.4
Maroon 5,If I Never See Your Face Again (Feat. Rihanna),,,,,,,
Nick Lachey,What'S Left Of Me,,,,,,,
Korn,Somebody Someone,,,,,,,
In Flames,Our Infinite Struggle,,,,,,,
Augustana,Lonely People,,,,,,,
The Cure,Siamese Twins,,,,,,,
Rammstein,Eifersucht,,,,,,,
Can,Vitamin C,,,,,,,
Air,Casanova 70,,,,,,,
Rachael Yamagata,I'Ll Find A Way,,,,,,,
Rush,Something For Nothing,,,,,,,
The Who,Overture,,,,,,,
Velvet Revolver,Let It Roll,,,,,,,
Neutral Milk Hotel,Marching Theme,,,,,,,
Bloodhound Gang,Foxtrot Uniform Charlie Kilo,,,,,,,
Architecture In Helsinki,Rendezvous: Potrero Hill,,,,,,,
Mamonas Assassinas,Pelados Em Santos,,,,,,,
Bloodhound Gang,Mope,,,,,,,
Amorphis,Enigma,,,,,,,
The Brian Jonestown Massacre,Not If You Were The Last Dandy On Earth,0.4,0.6,0.8,0.4,0.6,0.6,0.6
The Brian Jonestown Massacre,Anenome,,,,,,,
The Futureheads,Back To The Sea,,,,,,,
Taking Back Sunday,Cute Without The 'E' (Cut From The Team),,,,,,,
The Futureheads,He Knows,,,,,,,
Modest Mouse,Custom Concern,,,,,,,
I Love You But I'Ve Chosen Darkness,Last Ride Together,,,,,,,
Manic Street Preachers,Kevin Carter,,,,,,,
Múm,Will The Summer Make Good For All Of Our Sins?,,,,,,,
The Police,The Bed'S Too Big Without You,,,,,,,
Manic Street Preachers,Tsunami,,,,,,,
Aphex Twin,Gwely Mernans,,,,,,,
Death Cab For Cutie,Fake Frowns,,,,,,,
Ben Folds,Not The Same,,,,,,,
Elbow,Red,,,,,,,
Elbow,Not A Job,,,,,,,
Broadcast,Bit 35,,,,,,,
Kevin Shields,Goodbye,,,,,,,
Björk,Harm Of Will,,,,,,,
Sex Pistols,Submission,,,,,,,
Dark Tranquillity,Focus Shift,,,,,,,
Stam1Na,Koe Murha!,,,,,,,
Minus The Bear,Hooray,,,,,,,
Caribou,Drumheller,,,,,,,
God Module,Foreseen,,,,,,,
Death Cab For Cutie,All Is Full Of Love,,,,,,,
Elastica,Waking Up,,,,,,,
Faithless,Don'T Leave,0.6,0.8,0.8,1.0,0.2,0.2,0.6
Christina Aguilera,Slow Down Baby,,,,,,,
The Dø,On My Shoulders,,,,,,,
Death,Crystal Mountain,,,,,,,
Clark,Roulette Thrift Run,,,,,,,
Phoenix,Honeymoon,,,,,,,
Queensrÿche,Speak,,,,,,,
The Waterboys,The Whole Of The Moon,,,,,,,
Iggy Pop,China Girl,,,,,,,
Blonde Redhead,For The Damaged,,,,,,,
Apocalyptica,Kaamos,,,,,,,
Tilly And The Wall,You And I Misbehaving,,,,,,,
The Hives,Hey Little World,,,,,,,
The Gathering,Nighttime Birds,,,,,,,
Beatsteaks,I Don'T Care As Long As You Sing,,,,,,,
The Cranberries,No Need To Argue,,,,,,,
R.E.M.,Houston,,,,,,,
Red Hot Chili Peppers,Sir Psycho Sexy,,,,,,,
Yeah Yeah Yeahs,Yeah! New York,,,,,,,
Red House Painters,Michael,,,,,,,
Oasis,Sunday Morning Call,,,,,,,
Joan As Police Woman,I Defy,,,,,,,
Opeth,The Baying Of The Hounds,,,,,,,
Killswitch Engage,World Ablaze,,,,,,,
Death Cab For Cutie,Sleep Spent,,,,,,,
Real Life,Openhearted,,,,,,,
Nine Inch Nails,Adrift And At Peace,,,,,,,
Adam Green,Crackhouse Blues,,,,,,,
Télépopmusik,Yesterday Was A Lie,,,,,,,
Elbow,An Imagined Affair,,,,,,,
Razorlight,Wire To Wire,,,,,,,
Gnarls Barkley,Storm Coming,,,,,,,
My Morning Jacket,Into The Woods,,,,,,,
Alice Cooper,Brutal Planet,,,,,,,
Britney Spears,Touch Of My Hand,,,,,,,
Elbow,The Everthere,,,,,,,
The Rolling Stones,Sway,,,,,,,
U2,Fez - Being Born,,,,,,,
Starsailor,Alcoholic,,,,,,,
Razorlight,Rock N Roll Lies,,,,,,,
Conor Oberst,Lenders In The Temple,,,,,,,
The Pogues,A Pair Of Brown Eyes,,,,,,,
The Gathering,The May Song,,,,,,,
Vampire Weekend,Exit Music (For A Film),,,,,,,
Vampire Weekend,Boston,,,,,,,
Misfits,Scream!,,,,,,,
Weezer,Smile,,,,,,,
Antony And The Johnsons,The Crying Light,,,,,,,
Final Fantasy,Many Lives → 49 Mp,,,,,,,
The Beatles,Please Mister Postman,,,,,,,
Pavement,Date With Ikea,,,,,,,
Depeche Mode,One Caress,,,,,,,
Final Fantasy,Library,,,,,,,
Soda Stereo,Estoy Azulado,,,,,,,
Mclusky,To Hell With Good Intentions,,,,,,,
Elton John,Step Into Christmas,,,,,,,
Bad Brains,Banned In D.C.,,,,,,,
Eisley,Memories,,,,,,,
Evermore,Light Surrounding You,,,,,,,
My Chemical Romance,Romance,,,,,,,
Panzer Ag,Battlefield,,,,,,,
Cky,Escape From Hellview,,,,,,,
Scorpions,Dust In The Wind,,,,,,,
Hocico,Fed Up,,,,,,,
Eluveitie,Inis Mona,,,,,,,
Darkthrone,Sunrise Over Locus Mortis,0.2,0.4,0.0,0.0,1.0,0.4,0.0
Zongamin,Bongo Song,,,,,,,
The Presets,Kicking And Screaming,,,,,,,
Exodus,Piranha,,,,,,,
Queen,The Miracle,,,,,,,
Pinback,Walters,,,,,,,
:Wumpscut:,Evoke,,,,,,,
The Presidents Of The United States Of America,Kitty,,,,,,,
My Chemical Romance,Our Lady Of Sorrows,,,,,,,
System Of A Down,Mind,,,,,,,
Iced Earth,Melancholy (Holy Martyr),,,,,,,
Giant Drag,Pretty Little Neighbor,,,,,,,
Carl Orff,O Fortuna,,,,,,,
Regina Spektor,Oedipus,,,,,,,
3 Doors Down,Landing In London,,,,,,,
Beastie Boys,Paul Revere,,,,,,,
Pavement,Trigger Cut/Wounded-Kite At :17,,,,,,,
My Chemical Romance,Cemetery Drive,,,,,,,
Black Mountain,Evil Ways,,,,,,,
The Jimi Hendrix Experience,I Don'T Live Today,,,,,,,
A New Funky Generation,The Messenger,,,,,,,
Fischerspooner,Turn On,,,,,,,
The Beta Band,Inner Meet Me,,,,,,,
Molley Sandén,Det Finaste Någon Kan Få,,,,,,,
The Beta Band,She'S The One,,,,,,,
Soilwork,Silent Bullet,,,,,,,
Say Anything,The Writhing South,,,,,,,
The Kills,Black Rooster,,,,,,,
The Sounds,Mine For Life,,,,,,,
Scissor Sisters,Lights,,,,,,,
The Used,All That I'Ve Got,,,,,,,
Corinne Bailey Rae,Choux Pastry Heart,,,,,,,
My Brightest Diamond,We Were Sparkling,,,,,,,
The Rolling Stones,Let It Bleed,,,,,,,
Tilly And The Wall,Reckless,,,,,,,
The Vines,Don'T Listen To The Radio,,,,,,,
The Coral,Spanish Main,,,,,,,
Doves,Lost Souls,,,,,,,
Megadeth,Holy Wars... The Punishment Due,,,,,,,
Tapes 'N Tapes,Buckle,,,,,,,
The Flaming Lips,The Yeah Yeah Yeah Song,,,,,,,
The Kills,Hand,,,,,,,
Foo Fighters,End Over End,,,,,,,
Son Volt,Circadian Rhythm,,,,,,,
Mogwai,Thank You Space Expert,,,,,,,
Jamiroquai,Too Young To Die,,,,,,,
Neko Case,Blacklisted,,,,,,,
Hard-Fi,I Shall Overcome,,,,,,,
Esthero,Melancholy Melody,,,,,,,
Sia,Soon We'Ll Be Found,,,,,,,
Sia,Moon,,,,,,,
Pj Harvey,The Dancer,,,,,,,
The Kills,Superstition,,,,,,,
Foo Fighters,Miracle,,,,,,,
Blur,Crazy Beat,,,,,,,
Anthrax,Caught In A Mosh,,,,,,,
Strapping Young Lad,Far Beyond Metal,,,,,,,
The Format,Tie The Rope,,,,,,,
Dead Can Dance,Saltarello,,,,,,,
Eluvium,Prelude For Time Feelers,,,,,,,
Pj Harvey,Who The Fuck?,,,,,,,
Guns N' Roses,Street Of Dreams,,,,,,,
Amy Winehouse,(There Is) No Greater Love,,,,,,,
Muse,Recess,,,,,,,
Of Montreal,Eros' Entropic Tundra,,,,,,,
Ben Harper,Burn One Down,,,,,,,
Queen,Princes Of The Universe,,,,,,,
Counting Crows,Holiday In Spain,,,,,,,
Coheed And Cambria,Wake Up,,,,,,,
Cab Calloway,Minnie The Moocher,,,,,,,
Black Box,Ride On Time,,,,,,,
Tokyo Police Club,Sixties Remake,,,,,,,
Sonic Youth,Sleepin' Around,,,,,,,
Biffy Clyro,Who'S Got A Match?,,,,,,,
Japan,Quiet Life,,,,,,,
Buena Vista Social Club,El Carretero,,,,,,,
Sonic Youth,Stereo Sanctity,,,,,,,
The Raveonettes,Black Satin,,,,,,,
Turbonegro,Zillion Dollar Sadist,,,,,,,
Frank Zappa,Peaches En Regalia,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Normal,Warm Leatherette,,,,,,,
Céline Dion,My Heart Will Go On,,,,,,,
The Books,The Lemon Of Pink,,,,,,,
Sade,Every Word,,,,,,,
Deerhoof,Whither The Invisible Birds?,,,,,,,
The Kingsmen,Louie Louie,,,,,,,
A-Ha,Celice,,,,,,,
Modjo,Chillin',,,,,,,
Deerhunter,Dot Gain,,,,,,,
Vanilla Ninja,Birds Of Peace,,,,,,,
Pj Harvey,The Darker Days Of Me & Him,,,,,,,
The Afghan Whigs,My Curse,,,,,,,
Fountain Of Tears,Corruption,,,,,,,
Thievery Corporation,Exilio (Exile),,,,,,,
Joni Mitchell,Big Yellow Taxi,,,,,,,
Dave Matthews,Baby,,,,,,,
Metallica,Loverman,,,,,,,
The Rakes,Little Superstitions,,,,,,,
Against Me!,I Still Love You Julie,,,,,,,
Within Temptation,It'S The Fear,,,,,,,
The Rifles,She'S The Only One,,,,,,,
We Are Scientists,Let'S See It,,,,,,,
Tiësto,Ten Seconds Before Sunrise,,,,,,,
The Hold Steady,Sequestered In Memphis,,,,,,,
Okkervil River,A Hand To Take Hold Of The Scene,,,,,,,
Culture Beat,Mr. Vain,,,,,,,
Carol Woods & Timothy T. Mitchum,Let It Be,,,,,,,
Bush,Mouth,,,,,,,
Children Of Bodom,You'Re Better Off Dead,,,,,,,
The Chemical Brothers,Life Is Sweet (Feat. Tim Burgess),,,,,,,
Rufus Wainwright,Shadows,,,,,,,
Bush,Greedy Fly,,,,,,,
Guster,Amsterdam,,,,,,,
Robbie Williams,No Regrets,,,,,,,
The Chemical Brothers,Galaxy Bounce,,,,,,,
The Chemical Brothers,Believe,,,,,,,
Mando Diao,Chi Ga,,,,,,,
Mae,Embers And Envelopes,,,,,,,
The Adicts,Viva La Revolution,,,,,,,
Pink Floyd,One Of The Few,,,,,,,
Britney Spears,Cinderella,,,,,,,
Riverside,Second Life Syndrome,,,,,,,
Rilo Kiley,Three Hopeful Thoughts,,,,,,,
Velvet Revolver,Mary Mary,,,,,,,
Aaa Den-O Form,Climax Jump,,,,,,,
Deftones,Around The Fur,,,,,,,
Buzzcocks,Ever Fallen In Love,,,,,,,
Ac/Dc,Shake Your Foundations,,,,,,,
Slayer,Cult,,,,,,,
Department Of Eagles,Around The Bay,,,,,,,
Spiritualized,Medication,,,,,,,
Sublime,Don'T Push,,,,,,,
Black Rebel Motorcycle Club,Screaming Gun,,,,,,,
Dir En Grey,Conceived Sorrow,,,,,,,
Lacuna Coil,Self Deception,,,,,,,
Dimmu Borgir,Blood Hunger Doctrine,,,,,,,
Die Apokalyptischen Reiter,Friede Sei Mit Dir,,,,,,,
Katatonia,Wealth,,,,,,,
Lacuna Coil,My Wings,,,,,,,
Machinae Supremacy,Rogue World Asylum,,,,,,,
Skunk Anansie,Secretly,,,,,,,
Suede,She'S Not Dead,0.6,0.8,0.6,0.6,0.4,0.4,0.4
David Bowie,Let'S Spend The Night Together,,,,,,,
Arctic Monkeys,Despair In The Departure Lounge,,,,,,,
Miles Davis,Flamenco Sketches,,,,,,,
Kyuss,Hurricane,,,,,,,
Gaelle,Give It Back,,,,,,,
Sparks,This Town Ain'T Big Enough For Both Of Us,,,,,,,
Creedence Clearwater Revisited,Have You Ever Seen The Rain?,,,,,,,
Fujiya & Miyagi,In One Ear And Out The Other,,,,,,,
Funeral For A Friend,Rookie Of The Year,,,,,,,
The Cardigans,For What It'S Worth,,,,,,,
Crowded House,Weather With You,,,,,,,
Roxette,Crash! Boom! Bang!,,,,,,,
Iamx,Naked But Safe,,,,,,,
Gang Of Four,Glass,,,,,,,
The National,Slipping Husband,,,,,,,
New Order,Confusion,,,,,,,
The National,Murder Me Rachael,,,,,,,
Al Green,I'M Still In Love With You,,,,,,,
Backyard Babies,Cockblocker Blues,,,,,,,
Phoenix,Victim Of The Crime,,,,,,,
Broken Social Scene,Her Disappearing Theme,,,,,,,
Smog,Say Valley Maker,,,,,,,
Tegan And Sara,And Darling,,,,,,,
Bob Dylan,One Of Us Must Know (Sooner Or Later),,,,,,,
Ambulance Ltd,Sugar Pill,,,,,,,
Fatboy Slim,Going Out Of My Head,,,,,,,
Bing Crosby,White Christmas,,,,,,,
Minor Threat,Stand Up,0.4,0.6,0.0,0.2,0.8,0.4,0.0
Dj Shadow,Mongrel...,,,,,,,
Travis,3 Times And You Lose,,,,,,,
Minus The Bear,Get Me Naked 2: Electric Boogaloo,,,,,,,
Goldfrapp,Beautiful,,,,,,,
Enigma,T.N.T. For The Brain,,,,,,,
Sun Kil Moon,Glenn Tipton,,,,,,,
Him,Passion'S Killing Floor,,,,,,,
The Duke Spirit,You Were Born Inside My Heart,,,,,,,
Poets Of The Fall,Gravity,,,,,,,
Cansei De Ser Sexy,Let'S Reggae All Night,,,,,,,
Grateful Dead,Ripple,,,,,,,
Augustana,Mayfield,0.6,0.6,0.4,0.8,0.4,0.2,0.4
Jet,Shine On,,,,,,,
Live,The Dolphin'S Cry,,,,,,,
The Thrills,Santa Cruz (You'Re Not That Far),,,,,,,
The Feeling,Kettle'S On,,,,,,,
Him,Death Is In Love With Us,,,,,,,
David Guetta,The World Is Mine,,,,,,,
Grandaddy,Yeah Is What We Had,,,,,,,
Grandaddy,Lost On Yer Merry Way,,,,,,,
Anberlin,Hello Alone,0.6,0.8,0.2,0.8,0.4,0.4,0.6
Cats On Fire,Higher Grounds,,,,,,,
Sufjan Stevens,The Vivian Girls Are Visited In The Night By Saint Dargarius And His Squadron Of Benevolent Butterflies,,,,,,,
Rage Against The Machine,Kick Out The Jams,,,,,,,
Manic Street Preachers,Archives Of Pain,,,,,,,
The Dresden Dolls,Me & The Minibar,,,,,,,
Beach House,Heart And Lungs,,,,,,,
Nick Cave & The Bad Seeds,The Ship Song,,,,,,,
Beach House,Holy Dances,,,,,,,
The Hives,Supply And Demand,,,,,,,
The Sounds,Hit Me,,,,,,,
Snow Patrol,Disaster Button,,,,,,,
Spice Girls,Viva Forever,,,,,,,
Snow Patrol,Downhill From Here,,,,,,,
The Raconteurs,Attention,,,,,,,
Iamx,Skin Vision,,,,,,,
Demons & Wizards,Crimson King,,,,,,,
The Faint,Your Retro Career Melted,,,,,,,
The Faint,Total Job,,,,,,,
Infernal,From Paris To Berlin,,,,,,,
Tori Amos,General Joy,0.8,0.8,0.6,0.8,0.2,0.4,0.4
Arctic Monkeys,Bet You Look Good On The Dancefloor,,,,,,,
Bonobo,Nothing Owed,,,,,,,
Air,Redhead Girl,,,,,,,
Big L,Put It On,,,,,,,
W.A.S.P.,L.O.V.E. Machine,,,,,,,
Anathema,Pressure,,,,,,,
Disturbed,Pain Redefined,,,,,,,
Carcass,Carnal Forge,,,,,,,
Sublime,Garden Grove,,,,,,,
Higurashi No Naku Koro Ni - Eiko Shimamiya,Higurashi Opening,,,,,,,
Green Day,She,,,,,,,
Pink Floyd,Wearing The Inside Out,,,,,,,
Radiohead,A Reminder,,,,,,,
Matthew Dear,Fleece On Brain,,,,,,,
At The Drive-In,Cosmonaut,,,,,,,
Against Me!,Those Anarcho Punks Are Mysterious...,,,,,,,
Ok Go,Oh Lately It'S So Quiet,,,,,,,
Seeed,Ding,,,,,,,
Ok Go,No Sign Of Life,,,,,,,
Metallica,The House Jack Built,,,,,,,
Faust,Krautrock,,,,,,,
Snow Patrol,Warmer Climate,,,,,,,
The Sisters Of Mercy,First And Last And Always,,,,,,,
Andrew Bird,Opposite Day,,,,,,,
Cocteau Twins,Violaine,,,,,,,
Black Sabbath,Sabbra Cadabra,,,,,,,
The Black Keys,Grown So Ugly,,,,,,,
The Blood Brothers,Peacock Skeleton With Crooked Feathers,,,,,,,
Boards Of Canada,Alpha And Omega,,,,,,,
Jimmy Eat World,Disintegration,,,,,,,
Blink-182,Going Away To College,,,,,,,
Joni Mitchell,Carey,,,,,,,
The Black Eyed Peas,Let'S Get It Started,,,,,,,
Def Leppard,Bringin' On The Heartbreak,,,,,,,
Neko Case,Train From Kansas City,,,,,,,
Tokyo Police Club,La Ferrassie,,,,,,,
Craig Armstrong,Laura'S Theme,,,,,,,
Future Prophecies,Dreadlock,,,,,,,
Department Of Eagles,Phantom Other,,,,,,,
Fujiya & Miyagi,Sucker Punch,,,,,,,
Jay-Z,D'Evils,,,,,,,
Broken Social Scene,It'S All Gonna Break,,,,,,,
Korn,Thoughtless,,,,,,,
The Cinematics,Break,,,,,,,
Covenant,We Stand Alone,,,,,,,
Dream Theater,I Walk Beside You,,,,,,,
Buzzcocks,Lipstick,,,,,,,
Elefant,Bokkie,,,,,,,
Yo La Tengo,Shadows,,,,,,,
Yo La Tengo,Let'S Save Tony Orlando'S House,,,,,,,
John Lennon,Oh My Love,,,,,,,
The 69 Eyes,Wings And Hearts,,,,,,,
Bon Jovi,Keep The Faith,,,,,,,
Imogen Heap,Getting Scared,,,,,,,
Disturbed,Violence Fetish,,,,,,,
The Goo Goo Dolls,Here Is Gone,,,,,,,
Emily Haines & The Soft Skeleton,Winning,,,,,,,
Jens Lekman,A Sweet Summer'S Night On Hammer Hill,,,,,,,
Yann Tiersen,La Valse D'Amélie (Piano Version),,,,,,,
Kate Bush,A Coral Room,,,,,,,
British Sea Power,Be Gone,,,,,,,
The Darkness,Holding My Own,,,,,,,
Leftfield,Song Of Life,,,,,,,
Morrissey,Billy Budd,,,,,,,
Morrissey,All The Lazy Dykes,,,,,,,
Hot Hot Heat,Pickin' It Up,,,,,,,
Sentenced,Brief Is The Light,,,,,,,
Semisonic,Singing In My Sleep,,,,,,,
Coheed And Cambria,Apollo I: The Writing Writer,,,,,,,
The Cinematic Orchestra,Dawn,,,,,,,
John Lennon,Instant Karma,,,,,,,
Beyoncé,Naughty Girl,,,,,,,
The Shins,When You Notice The Stripes,,,,,,,
Killswitch Engage,Declaration,,,,,,,
Bauhaus,St. Vitus Dance,,,,,,,
Koop,Let'S Elope,,,,,,,
The Futureheads,Trying Not To Think About Time,,,,,,,
Pedro The Lion,Bad Diary Days,,,,,,,
T.S. Monk,'Round Midnight,,,,,,,
The Beatles,I'M Happy Just To Dance With You,,,,,,,
Jimmy Eat World,Here It Goes,,,,,,,
The Stranglers,Peaches,,,,,,,
Stone Temple Pilots,Sex Type Thing,,,,,,,
Story One,Rescue Us,,,,,,,
Afi,Halloween,,,,,,,
Biffy Clyro,57,,,,,,,
