artist_name,track_name,Vocal Register,Vocal Timbre Thin to Full,Vocal Breathiness,Vocal Smoothness,Vocal Grittiness,Vocal Nasality,Vocal Accompaniment
Paul Van Dyk Feat. Jessica Sutta,White Lies (Radio Edit),,,,,,,
Outkast,Elevators (Me & You),,,,,,,
Masta Killa,Masta Killa,,,,,,,
3 Doors Down,By My Side,,,,,,,
Fatboy Slim,Soul Surfing,,,,,,,
Frank Sinatra,Night And Day,,,,,,,
Fountains Of Wayne,Hackensack,,,,,,,
Vasco Rossi,...E Poi Mi Parli Di Una Vita Insieme,,,,,,,
Marilyn Manson,Fundamentally Loathsome,,,,,,,
Loreena Mckennitt,Beneath A Phrygian Sky,,,,,,,
Mastodon,Mother Puncher,,,,,,,
The Black Ghosts,Face,,,,,,,
The Black Heart Procession,Return To Burn,,,,,,,
The Black Heart Procession,The Letter,,,,,,,
Lordi,Devil Is A Loser,,,,,,,
Mark Lanegan,Like Little Willie John,,,,,,,
Diana Krall,I'Ll String Along With You,,,,,,,
Mark Lanegan,When Your Number Isn'T Up,,,,,,,
Sloan,Hfxnshc,,,,,,,
Mark Lanegan,One Hundred Days,,,,,,,
Dead Kennedys,Take This Job And Shove It,,,,,,,
Loreena Mckennitt,The Highwayman,,,,,,,
Between The Trees,The Way She Feels,,,,,,,
植松伸夫,One-Winged Angel,,,,,,,
Mary J. Blige,Fade Away,,,,,,,
Longwave,Everywhere You Turn,,,,,,,
Frank Black,(I Want To Live On An) Abstract Plain,,,,,,,
Styrofoam,Couches In Alleys (Feat. Ben Gibbard),,,,,,,
Four Tet,Clouding,,,,,,,
Sublime,Hope,,,,,,,
D'Espairsray,Infection,,,,,,,
Martha Wainwright,These Flowers,,,,,,,
Tom Waits,Midnight Lullaby,,,,,,,
Danger,11H30,,,,,,,
Franco Battiato,Atlantide,,,,,,,
The Black Crowes,Sometimes Salvation,0.8,0.8,0.6,0.4,1.0,0.4,0.6
Seeed,Aufstehn! (Feat. Cee-Lo Green),,,,,,,
The Blood Brothers,Devastator,,,,,,,
Martha Wainwright,Don'T Forget,,,,,,,
Salem Al Fakir,This Is Who I Am,,,,,,,
Foo Fighters,X-Static,,,,,,,
Foo Fighters,Live-In Skin,,,,,,,
For My Pain...,My Wound Is Deeper Than Yours,,,,,,,
Vangelis,Rachel'S Song,,,,,,,
Supergrass,Sad Girl,0.6,0.6,0.4,0.6,0.4,0.4,0.8
Los Campesinos!,We Are All Accelerated Readers,,,,,,,
Islands,J'Aime Vous Voire Quitter,,,,,,,
Islands,Life In Jail,,,,,,,
P!Nk,The One That Got Away,,,,,,,
Forgotten Boys,On The Hillside,,,,,,,
Marillion,Easter,,,,,,,
Isolée,Schrapnell,,,,,,,
Forgotten Boys,Stoner,,,,,,,
The Black Eyed Peas,Disco Club,,,,,,,
Basement Jaxx,Everybody,,,,,,,
The God Machine,The Train Song,,,,,,,
P!Nk,Bad Influence,,,,,,,
Iliketrains,The Beeching Report,,,,,,,
Iliketrains,Citizen,,,,,,,
The Goo Goo Dolls,Become,,,,,,,
The Jimi Hendrix Experience,Come On (Let The Good Times Roll),,,,,,,
The Jimi Hendrix Experience,...And The Gods Made Love,,,,,,,
The Jesus Lizard,Boilermaker,,,,,,,
The Velvet Underground,Andy'S Chest,,,,,,,
Supergrass,Road To Rouen,,,,,,,
Los Campesinos!,Knee Deep At Atp,,,,,,,
Basement Jaxx,Lucky Star (Feat. Dizzee Rascal),,,,,,,
Feindflug,Feuerpause,,,,,,,
Fear Factory,Self Bias Resistor,,,,,,,
Los Hermanos,Todo Carnaval Tem Seu Fim,,,,,,,
The God Machine,It'S All Over,,,,,,,
Marilyn Manson,A Place In The Dirt,,,,,,,
Feel,No Pokaż Na Co Cię Stać,,,,,,,
Manowar,Kingdom Come,0.8,1.0,0.2,0.6,0.4,0.2,0.6
Flying Saucer Attack,Instrumental Wish,,,,,,,
Feeder,Save Us,,,,,,,
Folk & Røvere,Yess!,,,,,,,
Immortal Technique,Harlem Streets,,,,,,,
Suede,My Dark Star,,,,,,,
Manowar,Kill With Power,,,,,,,
Alice Nine.,Q.,,,,,,,
Chemistry,最期の川,,,,,,,
The Jesus And Mary Chain,Rollercoaster,0.6,0.6,0.8,0.4,0.6,0.4,0.4
Isis,The Other,,,,,,,
Los Prisioneros,Muevan Las Industrias,0.6,0.4,0.2,0.6,0.4,0.6,0.6
Dirty Pretty Things,If You Were Wondering,,,,,,,
Dirty Pretty Things,Tired Of England,,,,,,,
Lostprophets,Burn Burn,,,,,,,
Feindflug,Einmarsch,,,,,,,
Arsis,Maddening Disdain,,,,,,,
Los Nikis,El Imperio Contraataca,,,,,,,
Mariah Carey,O Holy Night,,,,,,,
Ugly Casanova,Things I Don'T Remember,,,,,,,
Art Brut,Bang Bang Rock & Roll,,,,,,,
Chemistry,最後の夜,,,,,,,
Dabrye,Hyped-Up Plus Tax,,,,,,,
The Black Crowes,Sting Me,,,,,,,
Anthrax,Got The Time,,,,,,,
Lostprophets,To Hell We Ride,,,,,,,
Flyleaf,I'M Sorry,,,,,,,
Foo Fighters,Burn Away,,,,,,,
Lou Reed / John Cale,Starlight,,,,,,,
玉置成実,Get Wild,,,,,,,
Saul Williams,Banged And Blown Through,,,,,,,
Daft Punk,Face To Face (Demon Remix),,,,,,,
Lovedrug,Pretend You'Re Alive,,,,,,,
Satyricon,I Got Erection,,,,,,,
Mano Negra,Indios De Barcelona,,,,,,,
Daft Punk,Prime Time Of Your Life / Brainwasher / Rollin' And Scratchin' / Alive,,,,,,,
Dead Boys,Hey Little Girl,,,,,,,
The Subways,She Sun,,,,,,,
The Jesus And Mary Chain,Come On,,,,,,,
Manic Street Preachers,There By The Grace Of God,0.6,0.6,0.6,0.8,0.2,0.4,0.8
Pain,The Third Wave,,,,,,,
Iron Maiden,Fear Is The Key,,,,,,,
Dead Can Dance,The End Of Words,,,,,,,
Alestorm,The Huntmaster,,,,,,,
Pain Of Salvation,Chain Sling,,,,,,,
Love,Live And Let Live,,,,,,,
Flunk,Probably,,,,,,,
Eluveitie,Anagantios,,,,,,,
Manu Chao,Mr Bobby,,,,,,,
Manu Chao,The Bleedin Clown,,,,,,,
Tori Amos,Roosterspur Bridge,0.8,0.6,0.8,1.0,0.2,0.2,0.4
Working For A Nuclear Free City,Troubled Son,,,,,,,
Iron Maiden,The Nomad,,,,,,,
The Subways,Girls & Boys,,,,,,,
Slayer,Supremist,,,,,,,
The Bird And The Bee,Preparedness,,,,,,,
Mansun,Six,,,,,,,
The Birthday Massacre,The Dream,,,,,,,
Daedelus,Nouveau Nova,,,,,,,
Flyleaf,Cassie,,,,,,,
Blessed By Hate,Sangue Nos Olhos,0.6,0.8,0.2,0.4,1.0,0.4,0.2
Daedelus,Viva Vida,,,,,,,
The Beatles,Here Comes The Sun / The Inner Light (Transition),,,,,,,
Barenaked Ladies,Maybe Katie,,,,,,,
Feindflug,Standgericht,,,,,,,
Flamin' Groovies,Shake Some Action,,,,,,,
Flamin' Groovies,Slow Death,,,,,,,
In Flames,Behind Space '99,,,,,,,
Feel,To Długa Rzeka,,,,,,,
Super Furry Animals,Show Your Hand,,,,,,,
Saxon Shore,Isolated By The Secrets Of Your Fellow Men,,,,,,,
Imperiet,C.C. Cowboys,,,,,,,
Wir Sind Helden,Ist Das So?,,,,,,,
Chemistry,Running Away,,,,,,,
The Sundays,Summertime,,,,,,,
Blind Guardian,Inquisition,,,,,,,
The Sundays,Wild Horses,,,,,,,
The Beta Band,Out-Side,,,,,,,
Blind Guardian,Precious Jerusalem,,,,,,,
Blind Guardian,Imaginations From The Other Side,,,,,,,
Eluvium,Ostinato,,,,,,,
Patrick Wolf,Souvenirs,,,,,,,
Cavalera Conspiracy,Sanctuary,,,,,,,
Wire,106 Beats That,,,,,,,
Sufjan Stevens,Dumb I Sound,,,,,,,
Saul Williams,Convict Colony,,,,,,,
The Sugarcubes,Traitor,,,,,,,
Trentemøller,While The Cold Winter Waiting,,,,,,,
Manowar,Nessun Dorma,,,,,,,
Trentemøller,The Very Last Resort,,,,,,,
16 Horsepower,Blessed Persistence,,,,,,,
Tom Petty,Learning To Fly,,,,,,,
Sufjan Stevens,Henney Buggy Band,,,,,,,
Maj Karma,Sodankylä,,,,,,,
Barenaked Ladies,War On Drugs,,,,,,,
Felix Da Housecat,Analog City,,,,,,,
Panzer Ag,Panzer,,,,,,,
The Beatles,Long Tall Sally,,,,,,,
Van Halen,The Seventh Seal,,,,,,,
Van Halen,The Full Bug,,,,,,,
Dead Can Dance,Persian Love Song,,,,,,,
Seafood,Western Battle,,,,,,,
Finntroll,Ormhäxan,,,,,,,
Van Halen,Mine All Mine,,,,,,,
Autechre,Bike,,,,,,,
Alice Cooper,Only Women Bleed,,,,,,,
Inxs,The Loved One,,,,,,,
Wire,Feeling Called Love,,,,,,,
Dir En Grey,Kasumi,,,,,,,
Panic At The Disco,We'Re So Starving,,,,,,,
Mandy Moore,Cry,,,,,,,
The Grates,Feels Like Pain,,,,,,,
Tori Amos,The Beekeeper,,,,,,,
Interpol,5,,,,,,,
The Unicorns,Peach Moon,,,,,,,
Avantasia,A New Dimension,,,,,,,
The Beta Band,Lion Thief,,,,,,,
Manchester Orchestra,I Can Feel A Hot One,,,,,,,
The Tear Garden,In Search Of My Rose,,,,,,,
Van Halen,In 'N' Out,,,,,,,
Trent Reznor,Videodrones; Questions,,,,,,,
The Supremes,Stop! In The Name Of Love,,,,,,,
Finntroll,En Mäktig Här,,,,,,,
Filter,Stuck In Here,,,,,,,
Final Fantasy,The Pooka Sings,,,,,,,
Autechre,Steels,,,,,,,
Papa Roach,Revenge,,,,,,,
Wolf Parade,Fine Young Cannibals,,,,,,,
Papa Roach,Snakes,,,,,,,
Autechre,Stud,,,,,,,
Tricky,Excess,,,,,,,
Filter,I'M Not The Only One,,,,,,,
Thomas Dolby,Airwaves,,,,,,,
Paradise Lost,Lydia,,,,,,,
Paradise Lost,Ordinary Days,,,,,,,
Malvina Reynolds,Little Boxes,,,,,,,
Tori Amos,Velvet Revolution,,,,,,,
Wire,On Returning,,,,,,,
Paradise Lost,Over The Madness (String Dub Mix),,,,,,,
Papa Roach,Binge,,,,,,,
Sleater-Kinney,Pompeii,,,,,,,
Elvis Frogsley,Blue Christmas,,,,,,,
Insomnium,In The Groves Of Death,,,,,,,
Wolf Parade,California Dreamer,,,,,,,
Fink,This Is The Thing,,,,,,,
Bloodhound Gang,A Lap Dance Is So Much Better When The Stripper Is Crying,,,,,,,
Felix Da Housecat,Voicemail (Feat. Miss Kittin),,,,,,,
Blind Stare,Shotgun Symphony,,,,,,,
Seabear,Libraries,,,,,,,
Finntroll,Det Iskalla Trollblodet,,,,,,,
Tom Waits,16 Shells From A Thirty-Ought-Six,,,,,,,
Mahogany,Tesselation (Formerly Plateau One),,,,,,,
Sleater-Kinney,The Drama You'Ve Been Craving,,,,,,,
Madness,Grey Day,,,,,,,
!Cube,Glide,,,,,,,
Machinae Supremacy,Nemesis,,,,,,,
Suicidal Tendencies,I Shot The Devil,,,,,,,
Dilated Peoples,Worst Comes To Worst,,,,,,,
M83,My Own Strange Path,,,,,,,
Machine Head,Descend The Shades Of Night,,,,,,,
Indica,Pahinta Tänään,,,,,,,
Infected Mushroom,Deeply Disturbed,,,,,,,
Chapterhouse,Confusion Trip,,,,,,,
The Hives,Automatic Schmuck,,,,,,,
Incubus,Neither Of Us Can See,,,,,,,
Incubus,You Will Be A Hot Dancer,,,,,,,
The Hives,Untutored Youth,,,,,,,
Beth Orton,A Place Aside,,,,,,,
Within Temptation,The Swan Song (Bonustrack),,,,,,,
Telefon Tel Aviv,Introductory Nomenclature,0.6,0.4,0.8,1.0,0.0,0.2,0.4
Paradise Lost,Primal,,,,,,,
Sleater-Kinney,Taking Me Home,,,,,,,
Alexi Murdoch,Home,,,,,,,
Within Temptation,The Last Time (Demo),,,,,,,
Paramore,Let This Go,,,,,,,
The Hives,Statecontrol,,,,,,,
Sun Kil Moon,Ocean Breathes Salty,,,,,,,
Sculptured,Embodiment,,,,,,,
Scsi-9,Endlich,,,,,,,
Fergie,Big Girls Dont Cry,,,,,,,
Scsi-9,Little Leaves Fall,,,,,,,
Scsi-9,Sweets And Love,,,,,,,
Ferris Mc,Tanz Mit Mir,,,,,,,
Madonna,Sorry (Man With Guitar Mix),,,,,,,
Buckethead,Mustang,,,,,,,
The Offspring,Spare Me The Details,,,,,,,
Negative,The Moment Of Our Love,,,,,,,
Josh Ritter,Idaho,,,,,,,
Def Leppard,Two Steps Behind,,,,,,,
Josh Ritter,Best For The Best,,,,,,,
The Zutons,How Does It Feel?,,,,,,,
Joss Stone,Girl They Won'T Believe It,,,,,,,
The Offspring,Lightning Rod,,,,,,,
Clutch,Careful With That Mic...,0.4,0.6,0.2,0.4,0.8,0.4,0.2
Buckethead,The Redeem Team,,,,,,,
Eartha Kitt,Santa Baby,,,,,,,
Amon Amarth,Thousand Years Of Oppression,,,,,,,
Asobi Seksu,Gliss,,,,,,,
Hank Williams Iii,You'Re The Reason,,,,,,,
Deerhunter,Wash Off,,,,,,,
Hanoi Rocks,Lick Summer Love,,,,,,,
Hanna Pakarinen,Leave Me Alone (Finland),,,,,,,
Amon Amarth,With Oden On Our Side,,,,,,,
Amon Amarth,Victorious March,,,,,,,
Hanoi Rocks,Tooting Bec Wreck,,,,,,,
The Donnas,Fall Behind Me,,,,,,,
The Offspring,Cool To Hate,,,,,,,
Machinae Supremacy,The Cavern Of Lost Time,,,,,,,
+44,Baby Come On,,,,,,,
Machinae Supremacy,Flagcarrier,,,,,,,
Cloud Cult,Take Your Medicine,,,,,,,
Sun,Ends Of The Earth (Eric Kupper Remix),,,,,,,
Blink-182,Shut Up,,,,,,,
Yppah,Ending With You,,,,,,,
Suicide,Frankie Teardrop,,,,,,,
Dimmu Borgir,Alt Lys Er Svunnet Hen,,,,,,,
Machine Head,Bulldozer,,,,,,,
The Offspring,Long Way Home,,,,,,,
The Offspring,Not The One,,,,,,,
Bliss,Time Time Time,,,,,,,
Dimmu Borgir,Prudence'S Fall,,,,,,,
The Tough Alliance,Tough Ii,0.6,0.4,0.8,0.6,0.2,0.4,0.6
Suicidal Tendencies,Subliminal,,,,,,,
Sum 41,Crazy Amanda Bunkface,,,,,,,
Korpiklaani,Pixies Dance,,,,,,,
Sum 41,Best Of Me,,,,,,,
Korpiklaani,Ryyppäjäiset,,,,,,,
Korpiklaani,Rise,,,,,,,
Black Kids,I'M Not Gonna Teach Your Boyfriend How To Dance With You (The Twelves Remix),,,,,,,
The Riverboat Gamblers,The Song We Used To Call Wasting Time,,,,,,,
Miss Kittin & The Hacker,You And Us,,,,,,,
Kraftwerk,Airwaves,,,,,,,
Squirrel Nut Zippers,Put A Lid On It,,,,,,,
The Research,I Bet If We Kissed,,,,,,,
Beth Orton,Heartland Truckstop,0.6,0.6,0.8,0.8,0.4,0.4,0.4
Scsi-9,On The Edge,,,,,,,
Paradise Lost,So Much Is Lost,,,,,,,
Sculptured,A Moment Of Uncertainty,,,,,,,
Alexisonfire,Jubella,,,,,,,
Boy Kill Boy,On My Own,,,,,,,
Ingrid Michaelson,December Baby,,,,,,,
Beth Orton,Countenance,,,,,,,
Alexi Murdoch,Wait,,,,,,,
Incubus,Calgone,,,,,,,
Ulrich Schnauss,A Strangely Isolated Place,,,,,,,
Telefon Tel Aviv,Helen Of Troy,,,,,,,
Machinae Supremacy,Sidology Episode 2: Trinity,,,,,,,
Coralie Clément,Samba De Mon Coeur Qui Bat,,,,,,,
Pati Yang,Easy Flow,,,,,,,
Cool Kids Of Death,Zdelegalizować Szczęście,,,,,,,
Tori Amos,Space Dog,,,,,,,
Copperpot,Everyone Is Coming Over,,,,,,,
Mo' Horizons,Foto Viva,,,,,,,
The Cooper Temple Clause,Once More With Feeling,,,,,,,
Ayria,Sapphire,,,,,,,
Gipsy Kings,Canastero,,,,,,,
Regina Spektor,Bon Idée,,,,,,,
The Cooper Temple Clause,Let'S Kill Music,,,,,,,
A-Ha,I Call Your Name,,,,,,,
Beth Orton,Someone'S Daughter,,,,,,,
The Coral,Don'T Think You'Re The First,,,,,,,
Chairlift,Earwig Town,,,,,,,
The Hood Internet,Some Cut Like A Knife (Trillville Feat. Cutty Vs. The Knife),,,,,,,
The Herbaliser,Song For Mary,,,,,,,
Lyfe Jennings,Hmmm,,,,,,,
Inme,White Butterfly,,,,,,,
Paolo Conte,Via Con Me,,,,,,,
The Tidy Ups,Dizzy Heights,,,,,,,
Madrugada,Quite Emotional,,,,,,,
The Horrors,Crawdaddy Simone,,,,,,,
Paradise Lost,Blood Of Another,,,,,,,
Lyfe Jennings,Never Never Land,,,,,,,
Scouting For Girls,I Need A Holiday,,,,,,,
Lynyrd Skynyrd,I Know A Little,,,,,,,
Tunng,Beautiful And Light,,,,,,,
Give Up The Ghost,Bluem,,,,,,,
Red Sparowes,A Message Of Avarice Rained Down Upon Us And Carried Us Away Into False Dreams Of Endless Riches.,,,,,,,
Korn,No Place To Hide,,,,,,,
Madonna,Santa Baby,,,,,,,
Korn,Wake Up,0.4,0.8,0.2,0.2,1.0,0.6,0.4
Glassjaw,Her Middle Name Was Boom,,,,,,,
Korn,Need To,,,,,,,
The Cramps,I Was A Teenage Werewolf,,,,,,,
Converge,Concubine,,,,,,,
Controlled Collapse,Insane Asylum,,,,,,,
Red House Painters,Uncle Joe,,,,,,,
The Replacements,Skyway,,,,,,,
St. Germain,Soul Salsa Soul,,,,,,,
Fightstar,Here Again (Last Conversation),,,,,,,
Atheist,Enthralled In Essence,,,,,,,
Fightstar,Unfamiliar Ceilings,,,,,,,
Fields Of The Nephilim,Moonchild,,,,,,,
Field Music,A Gap Has Appeared,,,,,,,
Teleradio Donoso,Bailar Y Llorar,,,,,,,
Charlotte Perrelli,Hero,,,,,,,
Sleater-Kinney,Male Model,,,,,,,
Dead Can Dance,Sanvean,,,,,,,
Sleater-Kinney,Off With Your Head,,,,,,,
Charlotte Gainsbourg,Morning Song,,,,,,,
Pantera,Yesterday Don'T Mean Shit,,,,,,,
The Honorary Title,Disengage,,,,,,,
The Honorary Title,The Smoking Pose,,,,,,,
The Honorary Title,Thin Layer,,,,,,,
Pantera,Goddamn Electric,,,,,,,
Pantera,Hellbound,,,,,,,
Darkwell,Path To Salvation,,,,,,,
A Tribe Called Quest,Vibes And Stuff,,,,,,,
The Cooper Temple Clause,Head,,,,,,,
Republika,Mamona,,,,,,,
Black Label Society,Final Solution,,,,,,,
Bad Brains,How Low Can A Punk Get,,,,,,,
Gloria Jones,Tainted Love,,,,,,,
Brakes,Ny Pie,,,,,,,
Мои Ракеты Вверх,Reflection,,,,,,,
Korn,Chi,,,,,,,
Korn,Everything I'Ve Known,,,,,,,
The Rolling Stones,Casino Boogie,,,,,,,
Korn,Kiss,,,,,,,
Moby,Forever,,,,,,,
Dead Can Dance,Severance,,,,,,,
Korn,Bitch We Got A Problem,,,,,,,
The Human League,Together In Electric Dreams,,,,,,,
Patrick Swayze,She'S Like The Wind,,,,,,,
The Gutter Twins,The Body,,,,,,,
Bad Brains,Re-Ignition,,,,,,,
In Flames,Coerced Coexistence,,,,,,,
Wire,I Feel Mysterious Today,,,,,,,
Cheese People,Sombrero,,,,,,,
Madvillain,America'S Most Blunted,,,,,,,
Field Music,Luck Is A Fine Thing,,,,,,,
Field Music,Shorter Shorter,,,,,,,
The Hamsters,Rocket In My Pocket,,,,,,,
Lux,Northern Lights,0.8,0.6,0.8,1.0,0.2,0.2,0.6
Atb,Let U Go (2005 Reworked),0.6,0.6,0.8,0.8,0.0,0.4,0.6
Lush,Sunbathing,,,,,,,
Atb,Let U Go,,,,,,,
Fila Brazillia,The Bugs Will Bite,,,,,,,
The Twilight Singers,Forty Dollars,,,,,,,
Red Hot Chili Peppers,Get Up And Jump,,,,,,,
Dr. Dog,Alaska,,,,,,,
Moby,Homeward Angel,,,,,,,
Squarepusher,Iambic 5 Poetry,,,,,,,
Red House Painters,Down Colorful Hill,,,,,,,
Constantines,Thieves,,,,,,,
Bottla,Pieces,,,,,,,
A Tribe Called Quest,Everything Is Fair,,,,,,,
Revolting Cocks,Fire Engine,,,,,,,
Repo! The Genetic Opera,Crucifixus,,,,,,,
The Clientele,Step Into The Light,,,,,,,
Kraftwerk,Tour De France (Etape 1),,,,,,,
A Tribe Called Quest,Go Ahead In The Rain,,,,,,,
Constantines,National Hum,,,,,,,
Corrupt Souls,Skullfucked,,,,,,,
The Cloud Room,The Hunger,,,,,,,
Corpus Delicti,Noxious (The Demon'S Game),,,,,,,
The Hush Sound,Don'T Wake Me Up,,,,,,,
Finch,New Beginnings,,,,,,,
The Jam,Fly,,,,,,,
The Hush Sound,Honey,,,,,,,
Chemistry,Here I Am (Chemistry Brothers Mix By Nirgilis),,,,,,,
Wir Sind Helden,Außer Dir,,,,,,,
Pale Saints,Thread Of Light,,,,,,,
Panda,Narcisista Por Excelencia,,,,,,,
Panic At The Disco,I Have Friends In Holy Spaces,,,,,,,
In Flames,Acoustic Medley,,,,,,,
The Raveonettes,Remember,,,,,,,
Wire,Blessed State,,,,,,,
Dead Can Dance,Saldek,,,,,,,
The Raveonettes,Veronica Fever,,,,,,,
Modeselektor,Em Ocean,,,,,,,
Modeselektor,Edgar,,,,,,,
Angelspit,Paint Hell Red,,,,,,,
The Allman Brothers Band,Heart Of Stone,,,,,,,
The Almost,Drive There Now,,,,,,,
Kmfdm,That'S All,,,,,,,
Modeselektor,Hasir,,,,,,,
Kmfdm,Revolution,,,,,,,
A. R. Rahman,Mumbai Theme Tune,,,,,,,
Apulanta,Anna Mulle Piiskaa,,,,,,,
The Rolling Stones,Rough Justice,,,,,,,
Exodus,No Love,,,,,,,
Boston,Foreplay / Long Time,,,,,,,
Beatsteaks,Loyal To None,,,,,,,
The Cranberries,Shattered,,,,,,,
Alestorm,Of Treasure,,,,,,,
Dead Can Dance,The Carnival Is Over,,,,,,,
Sufjan Stevens,The Palm Sunday Tornado Hits Crystal Lake,,,,,,,
Blood Red Shoes,Try Harder,,,,,,,
Alestorm,Set Sail And Conquer,,,,,,,
Pain Of Salvation,Fandango,,,,,,,
Pain Of Salvation,Lilium Cruentus,,,,,,,
Alestorm,Wenches & Mead,,,,,,,
Filter,Skinny,,,,,,,
Scooter,Fire,,,,,,,
Misfits,Hellhound,,,,,,,
Misfits,Pumpkin Head,,,,,,,
Black Lips,Boomerang,,,,,,,
Go Tell It On The Mountain,Swan Silverstones,,,,,,,
Angie Stone,Wish I Didn'T Miss You,,,,,,,
The Clash,Pressure Drop,,,,,,,
Viikate,Tie,,,,,,,
Conor Oberst,Souled Out!!!,,,,,,,
Kmfdm,Leid Und Elend,,,,,,,
Modest Mouse,Dog Paddle,,,,,,,
Spın̈Al Tap,Gimme Some Money,,,,,,,
Klaxons,Trick Or Treatz (Klaxons Remix),,,,,,,
Mogwai,A Cheery Wave From Stranded Youngsters (Third Eye Foundation Tet Offensive Remix),,,,,,,
Klimt 1918,Sleepwalk In Rome,,,,,,,
Kmfdm,From Here On Out,,,,,,,
Kling Klang,Radio Hotel,,,,,,,
Squarepusher,The Exploding Psychology,,,,,,,
Turbonegro,Remain Untamed,,,,,,,
Turbonegro,Ride With Us,,,,,,,
Turbonegro,The Blizzard Of Flames,,,,,,,
Felix Da Housecat,Happy Hour,0.6,0.6,0.4,0.4,0.6,0.2,0.8
Stabbing Westward,Desperate Now,,,,,,,
Stabbing Westward,How Can I Hold On,,,,,,,
Stabbing Westward,Everything I Touch,,,,,,,
Staind,Fray,,,,,,,
George Michael,Flawless (Go To The City),,,,,,,
Modwheelmood,Things Will Change,,,,,,,
Shania Twain,I'M Gonna Getcha Good!,,,,,,,
Dan Le Sac Vs. Scroobius Pip,Development,,,,,,,
Dana Fuchs,Why Don'T We Do It In The Road?,,,,,,,
Damien Jurado,Ohio,,,,,,,
De-Phazz,The Mambo Craze (Ur Craze Remix),,,,,,,
Elvis Presley,Are You Lonesome Tonight?,,,,,,,
Lumsk,Ormin Lange,,,,,,,
Pain,Does It Really Matter,,,,,,,
Luna,23 Minutes In Brussels,,,,,,,
De-Phazz,Squeeze The Trigger,,,,,,,
De-Phazz,Nu Chic,,,,,,,
Alela Diane,Tired Feet,,,,,,,
Alela Diane,The Pirate'S Gospel,,,,,,,
Catupecu Machu,Y Lo Que Quiero Es Que Pises Sin El Suelo,,,,,,,
Alejandro Sanz,Corazón Partío,0.6,0.8,0.6,0.8,0.4,0.4,0.8
The Jesus And Mary Chain,Psycho Candy (John Peel Session),,,,,,,
The Jesus And Mary Chain,Here It Comes Again,,,,,,,
The Teenagers,Streets Of Paris,,,,,,,
Ultrabeat,Pretty Green Eyes,,,,,,,
Isis,False Light,,,,,,,
Immortal Technique,Dance With The Devil,,,,,,,
Iron Maiden,Losfer Words (Big 'Orra),,,,,,,
Luna,Sideshow By The Seashore,,,,,,,
Patti Smith,Smells Like Teen Spirit,,,,,,,
Alice In Videoland,Cut The Crap,,,,,,,
