artist_name,track_name,Vocal Register,Vocal Timbre Thin to Full,Vocal Breathiness,Vocal Smoothness,Vocal Grittiness,Vocal Nasality,Vocal Accompaniment
The Beach Boys,Surfin' Safari,,,,,,,
Poisonblack,The Glow Of The Flames,,,,,,,
Justin Timberlake,Damn Girl,,,,,,,
Efterklang,Collecting Shields,,,,,,,
John Mayer,I'M Gonna Find Another You,,,,,,,
Wolf Parade,Disco Sheets,,,,,,,
Against Me!,Mutiny On The Electronic Bay,,,,,,,
Sally Shapiro,He Keeps Me Alive,,,,,,,
Infadels,Love Like Semtex,,,,,,,
Ray Lamontagne,Three More Days,,,,,,,
Underoath,In Regards To Myself,,,,,,,
White Rose Movement,Speed,,,,,,,
The Jesus And Mary Chain,Her Way Of Praying,,,,,,,
Iron Maiden,Sign Of The Cross,,,,,,,
The Cribs,I'Ve Tried Everything,,,,,,,
Conor Oberst,Moab,,,,,,,
Hilary Duff,Play With Fire,0.8,0.6,0.6,0.8,0.2,0.4,0.6
Simple Plan,Crazy,,,,,,,
Bob Dylan,Bob Dylan'S Dream,,,,,,,
The Hives,Find Another Girl,,,,,,,
Lifehouse,Simon,,,,,,,
Soda Stereo,Corazón Delator,,,,,,,
The Cribs,I'M Alright Me,,,,,,,
Snowden,Anti-Anti,,,,,,,
Mika,Relax Take It Easy,,,,,,,
Fergie,Voodoo Doll,,,,,,,
Norah Jones,Carnival Town,,,,,,,
Yo La Tengo,Tom Courtenay,,,,,,,
Yo La Tengo,The Weakest Part,,,,,,,
Sentenced,Home In Despair,,,,,,,
Pantera,25 Years,,,,,,,
Fatboy Slim,Gangster Tripping,,,,,,,
Rjd2,Shot In The Dark,,,,,,,
The Chemical Brothers,Three Little Birdies Down Beats,,,,,,,
Eels,Son Of A Bitch,,,,,,,
Eels,The Sound Of Fear,,,,,,,
Conor Oberst,Eagle On A Pole,,,,,,,
Arcturus,Kinetic,,,,,,,
Enya,Long Long Journey,,,,,,,
The Maccabees,X-Ray,,,,,,,
Bent,Swollen,,,,,,,
Bebel Gilberto,Bananeira,,,,,,,
The Divine Comedy,Generation Sex,,,,,,,
Queensrÿche,The Mission,,,,,,,
Sambassadeur,Between The Lines,,,,,,,
Godsmack,Re-Align,,,,,,,
Queensrÿche,I Remember Now,,,,,,,
The Jesus And Mary Chain,Reverence,,,,,,,
Between The Buried And Me,Autodidact,,,,,,,
British Sea Power,Fear Of Drowning,,,,,,,
Green Carnation,The Burden Is Mine... Alone,,,,,,,
Apocalyptica,Distraction,,,,,,,
Suede,Saturday Night,,,,,,,
Moonspell,Scorpion Flower,,,,,,,
Howie Day,End Of Our Days,,,,,,,
Miles Davis,Moon Dreams,,,,,,,
Helios,First Dream Called Ocean,,,,,,,
Gang Starr,The Militia,,,,,,,
Green Day,Whatsername,,,,,,,
Apocalyptica,Fisheye,,,,,,,
Hello Saferide,Saturday Nights,,,,,,,
Julieta Venegas,Me Voy,,,,,,,
The Cinematic Orchestra,Burn Out,0.4,0.8,0.6,0.8,0.2,0.2,0.6
Apocalyptica,Prologue (Apprehension),,,,,,,
Los Hermanos,Último Romance,,,,,,,
Los Bunkers,Ven Aquí,,,,,,,
Gang Of Four,He'D Send In The Army,,,,,,,
Killradio,Scavenger,,,,,,,
Soilwork,Soilworker'S Song Of The Damned,,,,,,,
Green Day,Burnout,,,,,,,
Ray Lamontagne,Barfly,,,,,,,
Los Bunkers,Nada Nuevo Bajo El Sol,,,,,,,
John Lennon,Instant Karma!,,,,,,,
The Charlatans,North Country Boy,,,,,,,
Röyksopp,Go Away,,,,,,,
Guided By Voices,Awful Bliss,,,,,,,
Enya,China Roses,,,,,,,
Aesthetic Perfection,Sacrifice,,,,,,,
The Divine Comedy,A Lady Of A Certain Age,,,,,,,
Another Sunny Day,I'M In Love With A Girl Who Doesn'T Know I Exist,,,,,,,
Bloodbath,Cry My Name,,,,,,,
Depeche Mode,I Sometimes Wish I Was Dead,,,,,,,
Four Tet,High Fives,,,,,,,
Supergrass,Sun Hits The Sky,0.6,0.8,0.2,0.6,0.4,0.4,0.6
Turbonegro,Back To Dungaree High,,,,,,,
Bloodbath,Mass Strangulation,,,,,,,
Cypress Hill,I Wanna Get High,,,,,,,
The Books,Tokyo,,,,,,,
The Prodigy,Hotride,,,,,,,
Mägo De Oz,El Que Quiera Entender Que Entienda,,,,,,,
Cat Power,Top Expert,,,,,,,
Sade,Please Send Me Someone To Love,,,,,,,
As I Lay Dying,94 Hours,,,,,,,
The Music,The Truth Is No Words,,,,,,,
Snow Patrol,Little Hide,,,,,,,
The Music,The People,,,,,,,
Apocalyptica,Until It Sleeps,,,,,,,
Brett Dennen,Ain'T No Reason,,,,,,,
Electrelane,Oh Sombra!,,,,,,,
Lil Wayne,Mr. Carter (Feat. Jay-Z),,,,,,,
Riot In Belgium,La Musique (Adam Sky Remix),,,,,,,
Matthew Dear,Death To Feelers,,,,,,,
Blur,Swamp Song,,,,,,,
Mastodon,We Built This Come Death,,,,,,,
Arvo Pärt,Spiegel Im Spiegel,,,,,,,
Cowboy Junkies,Sweet Jane,,,,,,,
Paradise Lost,Isolate,,,,,,,
Forgive Durden,Beware The Jubjub Bird And Shun The Frumious Bandersnatch,,,,,,,
The Faint,Southern Belles In London Sing,,,,,,,
Buffy Cast,Rest In Peace,,,,,,,
Katatonia,Dispossession,,,,,,,
White Rose Movement,Idiot Drugs,,,,,,,
White Rose Movement,Deborah Carne,,,,,,,
Isis,Dulcinea,,,,,,,
Iron Maiden,Still Life,,,,,,,
Nine Inch Nails,18 Ghosts Ii,,,,,,,
Nelly Furtado,Te Busque,,,,,,,
Dream Theater,Caught In A Web,,,,,,,
The 69 Eyes,Ghost,,,,,,,
The B-52'S,Private Idaho,,,,,,,
Depeche Mode,Boys Say Go!,,,,,,,
Dragonforce,My Spirit Will Go On,,,,,,,
The Little Ones,Lovers Who Uncover,,,,,,,
A-Ha,Manhattan Skyline,,,,,,,
Supertramp,It'S Raining Again,,,,,,,
Chemistry,君をさがしてた～New Jersey United～,,,,,,,
Mokoma,Nujerra Ihminen,,,,,,,
Jürgen Paape,So Weit Wie Noch Nie,,,,,,,
田中理恵,Emotion,,,,,,,
Enigma,Principles Of Lust,,,,,,,
Panda,Los Malaventurados No Lloran,,,,,,,
The Automatic,Keep Your Eyes Peeled,,,,,,,
The Automatic,Lost At Home,,,,,,,
The Prodigy,Music Reach (1/2/3/4),,,,,,,
The 69 Eyes,Call Me,,,,,,,
Yellowcard,How I Go,,,,,,,
Basement Jaxx,Do Your Thing,,,,,,,
Amon Amarth,...And Soon The World Will Cease To Be,,,,,,,
Yann Tiersen,L'Absente,,,,,,,
Municipal Waste,The Thing,,,,,,,
Murcof,Memoria,,,,,,,
Incubus,Magic Medicine,,,,,,,
Air France,No Excuses,,,,,,,
Incubus,Priceless,,,,,,,
Disturbed,Forgiven,,,,,,,
Ted Leo And The Pharmacists,Better Dead Than Lead,,,,,,,
Of Montreal,The Repudiated Immortals,0.6,0.6,0.4,0.8,0.4,0.6,0.8
Hello Saferide,Long Lost Penpal,,,,,,,
Mogwai,Sine Wave,,,,,,,
Hellogoodbye,Shimmy Shimmy Quarter Turn (Take It Back To Square One),,,,,,,
Blur,Trimm Trabb,,,,,,,
Sonata Arctica,Broken,,,,,,,
Deep Purple,Wring That Neck,,,,,,,
Okkervil River,Singer Songwriter,,,,,,,
No Doubt,Sixteen,,,,,,,
Rammstein,Der Meister,,,,,,,
Son Volt,Windfall,,,,,,,
Ted Leo And The Pharmacists,Parallel Or Together?,,,,,,,
The Long Blondes,A Knife For The Girls,,,,,,,
Funeral For A Friend,Your Revolution Is A Joke,,,,,,,
Andrew Bird,Anonanimal,,,,,,,
The Long Blondes,Long Blonde,,,,,,,
Mindless Self Indulgence,2 Hookers And An Eightball,,,,,,,
Serj Tankian,Beethoven'S Cunt,,,,,,,
Doves,A House,,,,,,,
Linkin Park,Hit The Floor,,,,,,,
Iced Earth,Angels Holocaust,0.8,0.8,0.2,0.4,0.6,0.2,0.6
Joni Mitchell,Little Green,,,,,,,
Hanne Hukkelberg,Hoist Anchor,,,,,,,
The Streets,Memento Mori,,,,,,,
Warrel Dane,Brother,,,,,,,
Mew,She Spider,,,,,,,
Warren G,Regulate,,,,,,,
Olspur,Generation Of Unity,,,,,,,
Róisín Murphy,Cry Baby,,,,,,,
Mr. Oizo,Flat Beat,,,,,,,
Nine Black Alps,Unsatisfied,,,,,,,
Amon Tobin,Searchers,,,,,,,
Johnossi,Santa Monica Bay,,,,,,,
The Boy Least Likely To,Sleeping With A Gun Under My Pillow,,,,,,,
Frankmusik,3 Little Words,,,,,,,
Neu!,E-Musik,,,,,,,
The Boy Least Likely To,The Battle Of The Boy Least Likely To,,,,,,,
M. Ward,Undertaker,,,,,,,
Blockhead,Carnivores Unite,,,,,,,
Peaches,Stuff Me Up (Feat. Taylor Savvy),,,,,,,
Faith No More,Smaller And Smaller,,,,,,,
Claude Debussy,Clair De Lune,,,,,,,
Tilly And The Wall,Bad Education,,,,,,,
Clark,Matthew Unburdened,,,,,,,
Herbert,Down,,,,,,,
Beastie Boys,Off The Grid,,,,,,,
Black Mountain,Wild Wind,,,,,,,
The Postal Service,Take A Look At Me Now,,,,,,,
Hooverphonic,Club Montepulciano,,,,,,,
Herbert,We'Re In Love,,,,,,,
New Order,Waiting For The Sirens' Call,,,,,,,
Skalpel,Sculpture,,,,,,,
Him,The Beginning Of The End,,,,,,,
Constantines,Brother Run Them Down,,,,,,,
Black Flag,Slip It In,,,,,,,
Icehouse,Great Southern Land,,,,,,,
Kreator,Violent Revolution,,,,,,,
Pavement,Chesley'S Little Wrists,,,,,,,
Violent Femmes,Country Death Song,,,,,,,
Ida Corr,Let Me Think About It (Fedde Le Grand Radio Edit),,,,,,,
Arch Enemy,Leader Of The Rats,,,,,,,
Sigur Rós,Ny Batteri,,,,,,,
Jennifer Lopez,Love Don'T Cost A Thing,,,,,,,
The Strokes,Post Modern Girls,,,,,,,
Groove Armada,Groove Is On,,,,,,,
The Rolling Stones,Moonlight Mile,,,,,,,
Marilyn Manson,Valentine'S Day,,,,,,,
Misfits,Nike A Go Go,,,,,,,
Ben Harper,Forever,,,,,,,
Laura Marling,The Captain And The Hourglass,,,,,,,
Finley Quaye,Dice,,,,,,,
Wintersun,Starchild,,,,,,,
Sonata Arctica,Weballergy,,,,,,,
Mogwai,Robot Chant,,,,,,,
Disturbed,The Night,,,,,,,
Klaxons,Not Over Yet,,,,,,,
Sonata Arctica,The End Of This Chapter,,,,,,,
Émilie Simon,Flowers,,,,,,,
Wet Wet Wet,Love Is All Around,,,,,,,
Crime In Stereo,I'M On The Guestlist Motherfucker,,,,,,,
Ellen Allien,Trash Scapes,,,,,,,
U2,Two Hearts Beat As One,,,,,,,
Alexisonfire,No Transitory,,,,,,,
Skinny Puppy,Dal,,,,,,,
Icon & The Black Roses,Crucify Your Love,,,,,,,
Alexisonfire,We Are The Sound,,,,,,,
Mogwai,May Nothing But Happiness Come Through Your Door,,,,,,,
Misfits,Come Back,,,,,,,
Misfits,Green Hell,,,,,,,
The Rolling Stones,Rip This Joint,,,,,,,
Beck,Broken Train,,,,,,,
Anthrax,Among The Living,,,,,,,
Ride,Decay,0.6,0.6,0.4,0.8,0.4,0.2,0.4
At The Drive-In,Skips On The Record,,,,,,,
Spiritualized,Don'T Just Do Something,,,,,,,
Spiritualized,I Gotta Fire,,,,,,,
Dream Theater,Surrounded,,,,,,,
At The Drive-In,Initiation,,,,,,,
Hawthorne Heights,Niki Fm,,,,,,,
Booka Shade,Shimmer,,,,,,,
No Doubt,Different People,,,,,,,
Beck,Readymade,,,,,,,
No Doubt,Bathwater (Invincible Overlord Remix),,,,,,,
The Modern Lovers,Roadrunner,,,,,,,
Sonic Youth,Dude Ranch Nurse,,,,,,,
Ghinzu,Blow,,,,,,,
Judas Priest,(Take These) Chains,,,,,,,
Sonic Syndicate,Only Inhuman,,,,,,,
Mewithoutyou,Seven Sisters,,,,,,,
John Frusciante,Going Inside,,,,,,,
The Offspring,Half-Truism,,,,,,,
Meat Loaf,It Just Won'T Quit,,,,,,,
The Jesus And Mary Chain,Snakedriver,,,,,,,
Erykah Badu,Otherside Of The Game,,,,,,,
Erykah Badu,Soldier,,,,,,,
Mewithoutyou,Gentlemen,,,,,,,
Empire Of The Sun,The World,,,,,,,
Dave Matthews Band,Warehouse,,,,,,,
Saosin,Collapse,,,,,,,
The 3Rd And The Mortal,Sorrow,,,,,,,
Blue Foundation,Eyes On Fire,,,,,,,
Pj Harvey,Losing Ground,,,,,,,
Bill Evans,Some Other Time,,,,,,,
The Mamas & The Papas,California Dreaming,,,,,,,
Dredg,Of The Room,,,,,,,
Black Flag,My War,,,,,,,
Black Flag,Room 13,,,,,,,
Black Flag,Jealous Again,,,,,,,
Jack Johnson,Hope,,,,,,,
Outkast,Ms Jackson,,,,,,,
Clap Your Hands Say Yeah,Arm And Hammer,,,,,,,
Sondre Lerche,Say It All,,,,,,,
Johnny Cash,Delia'S Gone,,,,,,,
Bob Marley Vs Funkstar De Luxe Remix,Sun Is Shining,,,,,,,
Fair To Midland,A Wolf Descends Upon The Spanish Sahara,,,,,,,
Juanes,Nada Valgo Sin Tu Amor,,,,,,,
My Morning Jacket,Librarian,,,,,,,
Ben Folds Five,Don'T Change Your Plans,,,,,,,
My Morning Jacket,Knot Comes Loose,,,,,,,
Of Montreal,Id Engager,,,,,,,
Mates Of State,Gotta Get A Problem,,,,,,,
A Perfect Circle,Let'S Have A War,,,,,,,
Pulp,I Love Life,,,,,,,
Lightning Bolt,Captain Caveman,,,,,,,
Gonzales,Dot,,,,,,,
Gomez,All Too Much,,,,,,,
Kmfdm,Anarchy,,,,,,,
Staind,Zoe Jane,,,,,,,
Donovan,Season Of The Witch,,,,,,,
Symphony X,Of Sins And Shadows,,,,,,,
Hardcore Superstar,We Don'T Celebrate Sundays,,,,,,,
Skinny Puppy,Haze,,,,,,,
Lostprophets,Everyday Combat,,,,,,,
Ayreon,Day Two: Isolation,,,,,,,
Metallica,Bad Seed,,,,,,,
Skinny Puppy,Killing Game,,,,,,,
Psapp,Calm Down,,,,,,,
Ryan Adams,Goodnight Rose,,,,,,,
Lostprophets,The New Transmission,,,,,,,
Sonic Youth,Cotton Crown,,,,,,,
Skinny Puppy,Pro-Test,,,,,,,
Kettcar,Deiche,,,,,,,
Minor Threat,12Xu,,,,,,,
A Perfect Circle,3 Libras (Feel My Ice Dub Mix),,,,,,,
Travis,Out In Space,,,,,,,
Blur,Advert,,,,,,,
Stratovarius,Black Diamond,,,,,,,
Bruce Springsteen,No Surrender,,,,,,,
Easy Star All-Stars,Great Dub In The Sky,,,,,,,
Michael Jackson,She'S Out Of My Life,,,,,,,
Matt Costa,Astair,,,,,,,
The Clash,Safe European Home,,,,,,,
Pj Harvey,Fountain,,,,,,,
The Black Angels,Vikings,,,,,,,
Pj Harvey,Dry,,,,,,,
The Cranberries,How,,,,,,,
The Birthday Massacre,Red Stars,,,,,,,
Primal Scream,Pills,,,,,,,
Glen Hansard,Broken Hearted Hoover Fixer Sucker Guy,,,,,,,
Idlewild,I Understand It,,,,,,,
Atmosphere,You,,,,,,,
Astrud Gilberto,Solo El Fin,,,,,,,
Symphony X,Paradise Lost,,,,,,,
The Game,Hate It Or Love It (Feat. 50 Cent) (Edited),,,,,,,
The Game,Hate It Or Love It,,,,,,,
Les Savy Fav,Reprobate'S Resumé,,,,,,,
Skunk Anansie,Hedonism (Just Because You Feel Good),,,,,,,
Gonzales,Armellodie,,,,,,,
Bonnie 'Prince' Billy,Madeleine-Mary,,,,,,,
Handsome Boy Modeling School,I'Ve Been Thinking (Feat. Cat Power),,,,,,,
Mogwai,Chocky,,,,,,,
Roxette,Anyone,,,,,,,
The Goo Goo Dolls,All Eyes On Me,,,,,,,
Carcass,Blind Bleeding The Blind,,,,,,,
Lata Mangeshkar,Wada Na Tod,,,,,,,
Bonnie 'Prince' Billy,Cold & Wet,,,,,,,
Strapping Young Lad,Imperial,,,,,,,
Amorphis,Smithereens,,,,,,,
Bel Canto,Mornixuur,,,,,,,
Roxy Music,All I Want Is You,,,,,,,
Bel Canto,Intravenous,,,,,,,
The White Stripes,Why Can'T You Be Nicer To Me?,,,,,,,
Descendents,Everything Sux,,,,,,,
Hole,Plump,,,,,,,
Goodbooks,Passchendaele,,,,,,,
Iron & Wine And Calexico,Red Dust,,,,,,,
Iron & Wine And Calexico,Burn That Broken Bed,,,,,,,
Hird,I Love You My Hope,,,,,,,
Blind Guardian,War Of Wrath,,,,,,,
Do Make Say Think,107 Reasons Why,,,,,,,
The Feeling,Same Old Stuff,,,,,,,
Pearl Jam,Thin Air,,,,,,,
The Offspring,Million Miles Away,,,,,,,
Alexi Murdoch,Song For You,,,,,,,
Rush,The Trees,,,,,,,
Nevermore,The Holocaust Of Thought,,,,,,,
Emilíana Torrini,Jungle Drum,,,,,,,
The Feeling,Without You,,,,,,,
Sonic Youth,Radical Adults Lick Godhead Style,,,,,,,
Sonic Youth,Pipeline/Kill Time,,,,,,,
Scar Symmetry,Veil Of Illusions,,,,,,,
Fischerspooner,Horizon,,,,,,,
Amiina,Sogg,,,,,,,
The Presets,Black Background,,,,,,,
The Presets,Eucalyptus,,,,,,,
Pretty Girls Make Graves,Speakers Push The Air,,,,,,,
The Presets,Together,,,,,,,
Shearwater,Lost Boys,,,,,,,
Journey,Any Way You Want It,,,,,,,
Cat Stevens,Lady D'Arbanville,,,,,,,
The Pains Of Being Pure At Heart,The Tenure Itch,,,,,,,
Destroyer,Rubies,0.6,0.6,0.4,0.8,0.4,0.6,0.4
The Go! Team,We Just Won'T Be Defeated,,,,,,,
In Flames,The Jester'S Dance,,,,,,,
Primal Scream,Inner Flight,,,,,,,
Alexisonfire,You Burn First,,,,,,,
Stone Sour,Reborn,,,,,,,
The Breeders,Flipside,,,,,,,
Ozric Tentacles,Sploosh!,,,,,,,
Ivy,Worry About You,,,,,,,
City And Colour,Save Your Scissors,,,,,,,
The Birthday Massacre,Looking Glass,,,,,,,
The Bird And The Bee,Love Letter To Japan,,,,,,,
Cut Chemist,(My 1St) Big Break,,,,,,,
R.E.M.,Horse To Water,,,,,,,
Arcade Fire,Brazil,,,,,,,
Dominic Cooper And Amanda Seyfried,Lay All Your Love On Me,,,,,,,
Syd Barrett,Long Gone,,,,,,,
The Sunshine Underground,Wake Up,,,,,,,
The Supermen Lovers,Starlight,,,,,,,
The Sunshine Underground,Somebody'S Always Getting In The Way,,,,,,,
My Dying Bride,Roads,,,,,,,
Belle And Sebastian,The Chalet Lines,,,,,,,
Deftones,Deathblow,,,,,,,
Evermore,It'S Too Late,,,,,,,
José González,Time To Send Someone Away,,,,,,,
3 Doors Down,Be Somebody,,,,,,,
Anathema,Childhood Dream,,,,,,,
Jens Lekman,Rocky Dennis In Heaven,,,,,,,
Paul Mccartney & Wings,Live And Let Die,,,,,,,
Bob Dylan,One More Cup Of Coffee,,,,,,,
The Microphones,Instrumental,,,,,,,
Remy Zero,Save Me,,,,,,,
Ocean Colour Scene,The Riverboat Song,,,,,,,
Oceansize,Catalyst,,,,,,,
Pendulum,The Other Side (Vip Mix),,,,,,,
Chris Daughtry,It'S Not Over,,,,,,,
Beck,Nobody'S Fault But My Own,,,,,,,
Beck,Nicotine & Gravy,,,,,,,
Dead Can Dance,The Host Of Seraphim,1.0,0.8,1.0,1.0,0.0,0.2,0.0
The Wildhearts,Caffeine Bomb,,,,,,,
P!Nk,God Is A Dj,,,,,,,
Kanye West,See You In My Nightmares (Feat. Lil Wayne),,,,,,,
Emilie Autumn,306,,,,,,,
Bitter:Sweet,Heaven,,,,,,,
Ac/Dc,Safe In New York City,,,,,,,
Buckethead,Big Sur Moon,,,,,,,
Calexico,Letter To Bowie Knife,,,,,,,
Anti-Flag,Turncoat,,,,,,,
Lupe Fiasco,Superstar,,,,,,,
Unkle,Bloodstain,,,,,,,
Tv On The Radio,Snakes And Martyrs,,,,,,,
Glass Candy,Rolling Down The Hills (Demo),,,,,,,
The Coral,Skeleton Key,,,,,,,
Calexico,Roka,,,,,,,
Glass Candy,Digital Versicolor,,,,,,,
The All-American Rejects,I'M Waiting,,,,,,,
Au Revoir Simone,Dark Halls,,,,,,,
Au Revoir Simone,Fallen Snow (Teenagers Remix),,,,,,,
Iio,Kiss You,,,,,,,
The Jam,Start!,,,,,,,
Say Anything,Every Man Has A Molly,,,,,,,
Friendly Fires,Paris (Aeroplane Remix),,,,,,,
The Pains Of Being Pure At Heart,A Teenager In Love,,,,,,,
Britney Spears,I Will Be There,,,,,,,
Ozzy Osbourne,Crazy Babies,,,,,,,
Inxs,Listen Like Thieves,,,,,,,
Ac/Dc,Dog Eat Dog,,,,,,,
Pain Of Salvation,Beyond The Pale,,,,,,,
Eluvium,Perfect Neglect In A Field Of Statues,,,,,,,
Delays,Hey Girl,0.8,0.6,0.4,0.8,0.2,0.4,0.8
Bel Canto,Verena,,,,,,,
Freeland,Burn The Clock,,,,,,,
Slayer,Consfearacy,,,,,,,
Michael Jackson,The Girl Is Mine,,,,,,,
Rush,Lessons,,,,,,,
Ramones,Somebody Put Something In My Drink,,,,,,,
Stereophonics,Since I Told You It'S Over,,,,,,,
Steve Harley & Cockney Rebel,Make Me Smile (Come Up And See Me),,,,,,,
Emilíana Torrini,At Least It Was,,,,,,,
Slade,My Oh My,,,,,,,
Slagsmålsklubben,Djur Don'T Love Mir Yet,,,,,,,
Mr. Bungle,Sweet Charity,,,,,,,
Ac/Dc,Spoilin' For A Fight,,,,,,,
Sting,Moon Over Bourbon Street,,,,,,,
Beck,Motorcade,,,,,,,
Combichrist,Enjoy The Abuse,,,,,,,
Leftfield,A Final Hit,,,,,,,
Jamiroquai,King For A Day,,,,,,,
The Hold Steady,Stay Positive,0.4,0.8,0.4,0.4,0.8,0.6,0.6
Gorillaz,Dare (Junior Sanchez Remix),,,,,,,
Cajun Dance Party,The Next Untouchable,,,,,,,
Mando Diao,White Wall,,,,,,,
Sleater-Kinney,Everything,,,,,,,
Ultra Naté,Free,,,,,,,
Pale Saints,Hunted,,,,,,,
Al Green,Take Me To The River,,,,,,,
Deftones,Minus Blindfold,,,,,,,
The Get Up Kids,Valentine,,,,,,,
Rufus Wainwright,Beauty Mark,,,,,,,
Rufus Wainwright,Across The Universe,,,,,,,
Jj72,Oxygen,,,,,,,
The Verve,Beautiful Mind,,,,,,,
Devendra Banhart,Santa Maria Da Feira,,,,,,,
Amiina,Seoul,,,,,,,
Evan Rachel Wood,If I Fell,,,,,,,
Soundgarden,Loud Love,,,,,,,
Beat Happening,Our Secret,,,,,,,
Nightwish,Know Why The Nightingale Sings,,,,,,,
My Bloody Valentine,Strawberry Wine,,,,,,,
Camouflage,Me And You,,,,,,,
Regina Spektor,Ne Me Quitte Pas,,,,,,,
The Beta Band,Troubles,,,,,,,
Pati Yang,Giant Cat Woman,,,,,,,
Pati Yang,Switch Off The Sun,,,,,,,
Rufus Wainwright,April Fools,,,,,,,
Battlelore,Sword'S Song,,,,,,,
Yeah Yeah Yeahs,Y-Control,,,,,,,
The Futureheads,A Picture Of Dorian Gray,,,,,,,
Modeselektor,Happy Birthday!,,,,,,,
Chop Shop Cartel,Go Hard,,,,,,,
Pink Floyd,More Blues,,,,,,,
Pink Floyd,Another Brick In The Wall Part,,,,,,,
Soda Stereo,Lo Que Sangra (La Cúpula),,,,,,,
Timbaland,Come & Get Me (Feat. Tony Yayo & 50 Cent),,,,,,,
Bonnie 'Prince' Billy,You Remind Me Of Something (The Glory Goes),,,,,,,
Robbie Williams,Eternity,,,,,,,
Against Me!,Y'All Don'T Wanna Step To Dis,,,,,,,
Brendan Benson,You'Re Quiet,,,,,,,
The Spinto Band,Brown Boxes,,,,,,,
The Spinto Band,Spy Vs. Spy,,,,,,,
Macy Gray,Still,,,,,,,
