artist_name,track_name,Vocal Register,Vocal Timbre Thin to Full,Vocal Breathiness,Vocal Smoothness,Vocal Grittiness,Vocal Nasality,Vocal Accompaniment
The Smiths,Is It Really So Strange?,,,,,,,
Nine Inch Nails,The Collector,,,,,,,
Tv On The Radio,A Method,,,,,,,
Cut Copy,Voices In Quartz,,,,,,,
Beck,Black Tambourine,,,,,,,
Fiona Apple,Extraordinary Machine,,,,,,,
Soundgarden,Burden In My Hand,,,,,,,
Iamx,The Alternative,,,,,,,
Paramore,That'S What You Get,,,,,,,
The La'S,There She Goes,,,,,,,
Nirvana,You Know You'Re Right,,,,,,,
Nirvana,Stay Away,,,,,,,
Tool,Pushit,,,,,,,
Jimmy Eat World,23,,,,,,,
Mogwai,7.25,,,,,,,
Beck,Youthless,,,,,,,
Ozzy Osbourne,Crazy Train,,,,,,,
The National,Karen,,,,,,,
Rammstein,Ohne Dich,,,,,,,
The Ting Tings,We Walk,,,,,,,
Tori Amos,Professional Widow,0.8,0.6,0.4,0.2,0.8,0.6,0.4
Emily Haines & The Soft Skeleton,Reading In Bed,,,,,,,
A Perfect Circle,Thomas,,,,,,,
The Beach Boys,Sloop John B,,,,,,,
Lamb,Gorecki,,,,,,,
Belle And Sebastian,Dress Up In You,,,,,,,
Dead Kennedys,Holiday In Cambodia,,,,,,,
Jamiroquai,Feels Just Like It Should,,,,,,,
Guns N' Roses,Yesterdays,,,,,,,
The Stone Roses,Bye Bye Badman,,,,,,,
Kim Wilde,Kids In America,,,,,,,
Oasis,The Masterplan,,,,,,,
Bat For Lashes,The Wizard,,,,,,,
In Flames,My Sweet Shadow,,,,,,,
Bat For Lashes,Sad Eyes,,,,,,,
Dido,Hunter,,,,,,,
Architecture In Helsinki,Neverevereverdid,,,,,,,
Hot Chip,Careful,,,,,,,
The Decemberists,The Perfect Crime #2,,,,,,,
The Clash,Janie Jones,0.6,0.8,0.2,0.4,0.8,0.4,0.4
Paolo Nutini,Jenny Don'T Be Hasty,,,,,,,
Silversun Pickups,Waste It On,,,,,,,
The Teenagers,Homecoming,,,,,,,
Modest Mouse,Interlude (Milo),,,,,,,
The Police,Can'T Stand Losing You,0.8,0.6,0.4,0.6,0.4,0.6,0.4
Sigur Rós,Fljótavík,,,,,,,
Placebo,Brick Shithouse,,,,,,,
Mogwai,I Chose Horses,,,,,,,
Zz Top,Gimme All Your Lovin',,,,,,,
Joy Division,Novelty,,,,,,,
Sigur Rós,Von,,,,,,,
Athlete,Half Light,,,,,,,
Rihanna,Sos,,,,,,,
Zero 7,This World,0.6,0.8,0.8,1.0,0.2,0.2,0.6
Nirvana,Lake Of Fire,,,,,,,
Pixies,Planet Of Sound,,,,,,,
Britney Spears,Mmm Papi,,,,,,,
Suede,Animal Nitrate,,,,,,,
Taking Back Sunday,Liar (It Takes One To Know One),,,,,,,
Tv On The Radio,Hours,,,,,,,
Oasis,Bring It On Down,,,,,,,
Datarock,Computer Camp Love,,,,,,,
Yeah Yeah Yeahs,Modern Romance,,,,,,,
Norah Jones,Sunrise,,,,,,,
The Prodigy,Girls,,,,,,,
Deerhunter,Agoraphobia,,,,,,,
Tom Waits,Time,,,,,,,
My Morning Jacket,Wordless Chorus,,,,,,,
Pendulum,Mutiny,,,,,,,
Kaiser Chiefs,Love'S Not A Competition (But I'M Winning),,,,,,,
Sentenced,May Today Become The Day,,,,,,,
Snow Patrol,Crack The Shutters,,,,,,,
Ok Go,Get Over It,,,,,,,
Animal Collective,Banshee Beat,,,,,,,
Metallica,The Four Horsemen,,,,,,,
Fergie,Fergalicious (Feat. Will.I.Am),,,,,,,
The Black Eyed Peas,Don'T Phunk With My Heart,,,,,,,
Oasis,Stop Crying Your Heart Out,,,,,,,
The Doors,The End,,,,,,,
Phoenix,Everything Is Everything,,,,,,,
Snow Patrol,Grazed Knees,,,,,,,
The Notorious B.I.G.,Things Done Changed,,,,,,,
Jason Mraz,You And I Both,,,,,,,
Pulp,Pencil Skirt,,,,,,,
Red Hot Chili Peppers,Especially In Michigan,,,,,,,
Radiohead,Stop Whispering,,,,,,,
Red Hot Chili Peppers,Breaking The Girl,,,,,,,
Bright Eyes,Train Under Water,,,,,,,
Voxtrot,The Start Of Something,,,,,,,
Shakira,La Pared,,,,,,,
Travis,Why Does It Always Rain On Me?,0.6,0.6,0.6,0.8,0.2,0.4,0.4
The Beatles,Carry That Weight,,,,,,,
Pearl Jam,Daughter,,,,,,,
Placebo,One Of A Kind,,,,,,,
Jack Johnson,Taylor,,,,,,,
Modest Mouse,Spitting Venom,,,,,,,
R.E.M.,Bad Day,,,,,,,
Fugees,Killing Me Softly,,,,,,,
Boards Of Canada,Julie And Candy,,,,,,,
The Smiths,London,,,,,,,
Deerhunter,Never Stops,,,,,,,
Sublime,What I Got,,,,,,,
Oasis,Fuckin' In The Bushes,,,,,,,
Belle And Sebastian,To Be Myself Completely,,,,,,,
Portishead,Mourning Air,,,,,,,
Belle And Sebastian,Mayfly,,,,,,,
Maxïmo Park,Books From Boxes,,,,,,,
Queens Of The Stone Age,Do It Again,,,,,,,
Ladytron,Cmyk,,,,,,,
Pulp,Underwear,,,,,,,
Garbage,Milk,,,,,,,
The Mars Volta,Drunkship Of Lanterns,,,,,,,
Elliott Smith,Pretty (Ugly Before),,,,,,,
Feist,Honey Honey,,,,,,,
The Beatles,Golden Slumbers,,,,,,,
Of Montreal,Requiem For O.M.M.2,,,,,,,
Scorpions,Rock You Like A Hurricane,,,,,,,
Travis,Big Chair,,,,,,,
Death Cab For Cutie,Your New Twin Sized Bed,,,,,,,
Of Montreal,Rapture Rapes The Muses,,,,,,,
Mika,Any Other World,,,,,,,
The Beatles,Magical Mystery Tour,,,,,,,
Of Montreal,Cato As A Pun,,,,,,,
Franz Ferdinand,You Could Have It So Much Better,,,,,,,
Natasha Bedingfield,Unwritten,,,,,,,
Bloc Party,Little Thoughts,0.8,0.6,0.2,0.6,0.4,0.4,0.4
Crystal Castles,Knights,,,,,,,
Him,Right Here In My Arms,,,,,,,
The Hives,Two-Timing Touch And Broken Bones,,,,,,,
Tv On The Radio,Dancing Choose,,,,,,,
Mando Diao,Killer Kaczynski,,,,,,,
Keane,Sunshine,,,,,,,
Buena Vista Social Club,Chan Chan,,,,,,,
A.C. Newman,On The Table,,,,,,,
The Cinematic Orchestra,To Build A Home,,,,,,,
Girl Talk,Still Here,,,,,,,
Leonard Cohen,Famous Blue Raincoat,0.2,0.8,0.4,0.6,0.4,0.2,0.0
Oasis,Don'T Go Away,,,,,,,
Oasis,Songbird,,,,,,,
The Kills,Black Balloon,,,,,,,
Suede,Beautiful Ones,,,,,,,
My Chemical Romance,Cancer,,,,,,,
Linkin Park,Points Of Authority,0.6,0.6,0.2,0.4,0.8,0.4,0.6
Death Cab For Cutie,405,,,,,,,
Foo Fighters,Let It Die,,,,,,,
Bat For Lashes,Daniel,,,,,,,
Elbow,One Day Like This,,,,,,,
A Perfect Circle,Thinking Of You,,,,,,,
Siouxsie And The Banshees,Spellbound,,,,,,,
Cansei De Ser Sexy,Css Suxxx,,,,,,,
The Kills,Hook And Line,,,,,,,
Nine Inch Nails,Down In It,,,,,,,
Ladytron,Black Cat,,,,,,,
Black Rebel Motorcycle Club,Heart + Soul,,,,,,,
Ray Charles,Hit The Road Jack,,,,,,,
The Beatles,You'Ve Got To Hide Your Love Away,,,,,,,
Garbage,Cherry Lips (Go Baby Go!),,,,,,,
Mando Diao,God Knows,,,,,,,
Modest Mouse,Alone Down There,,,,,,,
Eric Clapton,Layla,,,,,,,
Fujiya & Miyagi,Ankle Injuries,,,,,,,
Regina Spektor,The Flowers,,,,,,,
The White Stripes,Little Ghost,,,,,,,
Girl Talk,Minute By Minute,,,,,,,
The Beta Band,Dry The Rain,,,,,,,
Ellen Allien & Apparat,Way Out,,,,,,,
Pj Harvey,Grow Grow Grow,,,,,,,
The National,Looking For Astronauts,,,,,,,
Goldfrapp,Let It Take You,,,,,,,
Death Cab For Cutie,Talking Bird,,,,,,,
System Of A Down,Forest,,,,,,,
Stars,What I'M Trying To Say,,,,,,,
Cocorosie,Not For Sale,,,,,,,
Katatonia,Deliberation,,,,,,,
Scissor Sisters,Mary,,,,,,,
The Duke Spirit,The Step And The Walk,,,,,,,
Boards Of Canada,Gyroscope,,,,,,,
Air,New Star In The Sky (Chanson Pour Solal),,,,,,,
Foals,Like Swimming,,,,,,,
Misfits,Hybrid Moments,,,,,,,
Rush,Red Barchetta,,,,,,,
Sia,Sunday,,,,,,,
Justice,The Party,,,,,,,
Gang Of Four,At Home He'S A Tourist,,,,,,,
Pavement,Range Life,,,,,,,
Placebo,Bigmouth Strikes Again,,,,,,,
José González,Remain,,,,,,,
The Kills,Love Is A Deserter,,,,,,,
The New Pornographers,The Laws Have Changed,,,,,,,
Pj Harvey,When Under Ether,,,,,,,
Children Of Bodom,If You Want Peace... Prepare For War,,,,,,,
Placebo,My Sweet Prince,,,,,,,
Yann Tiersen,La Valse D'Amélie,,,,,,,
Vampire Weekend,I Stand Corrected,,,,,,,
30 Seconds To Mars,The Story,,,,,,,
Weezer,Holiday,,,,,,,
Art Brut,Modern Art,,,,,,,
The White Stripes,Rag And Bone,,,,,,,
The Unicorns,Jellybones,,,,,,,
Elliott Smith,Miss Misery,,,,,,,
Rob Zombie,Dragula,,,,,,,
Morrissey,I Will See You In Far Off Places,,,,,,,
Anathema,Empty,,,,,,,
Alice In Chains,Would?,,,,,,,
The Bravery,No Brakes,,,,,,,
Pj Harvey,Sheela-Na-Gig,,,,,,,
A Perfect Circle,Gravity,,,,,,,
The Gathering,Red Is A Slow Colour,,,,,,,
José González,Save Your Day,,,,,,,
Air,Lost Message,,,,,,,
Muse,Sober,,,,,,,
Pearl Jam,Yellow Ledbetter,,,,,,,
The Knife,She'S Having A Baby,,,,,,,
The Beatles,I'M Looking Through You,,,,,,,
Hot Chip,Out At The Pictures,,,,,,,
The White Stripes,Ball And Biscuit,,,,,,,
Paramore,Let The Flames Begin,,,,,,,
Queens Of The Stone Age,Regular John,,,,,,,
30 Seconds To Mars,Edge Of The Earth,,,,,,,
Fiona Apple,Slow Like Honey,,,,,,,
Pixies,U-Mass,,,,,,,
Pixies,Cecilia Ann,,,,,,,
Suzanne Vega,Caramel,,,,,,,
Opeth,Death Whispered A Lullaby,,,,,,,
Cut Copy,Zap Zap,,,,,,,
Refused,New Noise,,,,,,,
Nine Inch Nails,Demon Seed,,,,,,,
Nick Drake,Hazey Jane Ii,,,,,,,
Panic At The Disco,Intermission,,,,,,,
Pink Floyd,Sheep,,,,,,,
Radiohead,We Suck Young Blood,,,,,,,
Stone Temple Pilots,Plush,,,,,,,
The Dresden Dolls,The Perfect Fit,,,,,,,
The Dresden Dolls,The Jeep Song,,,,,,,
Patrick Wolf,Paris,0.6,0.8,0.4,0.8,0.2,0.2,0.6
The Libertines,Don'T Be Shy,,,,,,,
Lou Reed,Vicious,,,,,,,
Chemistry,Almost In Love,,,,,,,
Black Rebel Motorcycle Club,Pretend,,,,,,,
Sneaker Pimps,Becoming X,,,,,,,
Tom Waits,Jockey Full Of Bourbon,,,,,,,
Buffalo Springfield,For What It'S Worth,,,,,,,
Sufjan Stevens,The Predatory Wasp Of The Palisades Is Out To Get Us!,,,,,,,
The Strokes,Ask Me Anything,,,,,,,
Audioslave,Hypnotize,,,,,,,
Yann Tiersen,Sur Le Fil,,,,,,,
Nine Inch Nails,Meet Your Master,,,,,,,
Porcupine Tree,Heartattack In A Layby,,,,,,,
Black Rebel Motorcycle Club,The Line,,,,,,,
Clint Mansell,The Last Man,,,,,,,
Led Zeppelin Jam,I Can'T Quit You Baby,,,,,,,
Regina Spektor,Braille,,,,,,,
Jimmy Eat World,Kill,,,,,,,
Elliott Smith,Memory Lane,,,,,,,
Damien Rice,The Animals Were Gone,,,,,,,
Incubus,I Miss You,,,,,,,
The Flaming Lips,Are You A Hypnotist??,0.6,0.6,0.8,0.6,0.4,0.4,0.6
Judas Priest,Breaking The Law,,,,,,,
Jimmy Eat World,Bleed American,,,,,,,
Mindless Self Indulgence,Straight To Video,,,,,,,
Placebo,Twenty Years,,,,,,,
Anton Maiden,Aces High,,,,,,,
Queens Of The Stone Age,I Never Came,,,,,,,
Joy Division,These Days,,,,,,,
Sigur Rós,Viðrar Vel Til Loftárása,,,,,,,
Moloko,Sing It Back,,,,,,,
Slowdive,Alison,,,,,,,
Simian Mobile Disco,It'S The Beat,,,,,,,
Kaiser Chiefs,Heat Dies Down,,,,,,,
Guns N' Roses,Estranged,,,,,,,
The Fray,Vienna,,,,,,,
Sonic Youth,100%,,,,,,,
The Wombats,Let'S Dance To Joy Division,,,,,,,
Rage Against The Machine,People Of The Sun,,,,,,,
Daft Punk,Make Love,,,,,,,
Slayer,Jesus Saves,,,,,,,
Bob Dylan,Positively 4Th Street,,,,,,,
The Bravery,Tyrant,,,,,,,
The Mars Volta,Cicatriz Esp,,,,,,,
Fischerspooner,The 15Th,,,,,,,
Pink Floyd,Another Brick In The Wall (Part Ii),,,,,,,
R.E.M.,Orange Crush,,,,,,,
Guano Apes,Open Your Eyes,,,,,,,
Yann Tiersen,Le Moulin,,,,,,,
Depeche Mode,I Want It All,,,,,,,
Jack'S Mannequin,Holiday From Real,,,,,,,
Katatonia,In The White,,,,,,,
Yeah Yeah Yeahs,Down Boy,,,,,,,
Death Cab For Cutie,Champagne From A Paper Cup,,,,,,,
Megadeth,Symphony Of Destruction,,,,,,,
The Black Eyed Peas,Don'T Lie,,,,,,,
Mika,Happy Ending,,,,,,,
The Clash,(White Man) In Hammersmith Palais,,,,,,,
Elliott Smith,Easy Way Out,,,,,,,
Morrissey,In The Future When All'S Well,,,,,,,
Aphex Twin,Heliosphan,,,,,,,
Snow Patrol,Tiny Little Fractures,,,,,,,
Bat For Lashes,Tahiti,,,,,,,
Pj Harvey,White Chalk,,,,,,,
Wu-Tang Clan,Bring Da Ruckus,,,,,,,
Combichrist,This S*It Will Fcuk You Up,,,,,,,
Band Of Horses,Detlef Schrempf,,,,,,,
Nirvana,Frances Farmer Will Have Her Revenge On Seattle,,,,,,,
Beck,Profanity Prayers,,,,,,,
Of Montreal,Sink The Seine,,,,,,,
Neko Case,Dirty Knife,,,,,,,
Gwen Stefani,Early Winter,,,,,,,
The Rolling Stones,Under My Thumb,,,,,,,
Within Temptation,Mother Earth,,,,,,,
Moby,Beautiful,,,,,,,
Duffy,Distant Dreamer,,,,,,,
Goldfrapp,Koko,,,,,,,
Bloc Party,Two More Years,,,,,,,
Art Brut,Good Weekend,,,,,,,
Patrick Wolf,Secret Garden,,,,,,,
Damien Rice,The Blowers Daughter,,,,,,,
Kings Of Convenience,Stay Out Of Trouble,,,,,,,
Eric Clapton,Cocaine,0.4,0.8,0.2,0.6,0.6,0.2,0.4
Sonic Youth,Hey Joni,0.8,0.4,0.6,0.4,0.8,0.6,0.4
The Doors,Moonlight Drive,,,,,,,
Supergrass,Alright,,,,,,,
Babyshambles,Carry On Up The Morning,,,,,,,
Wilco,Muzzle Of Bees,,,,,,,
The Kooks,Matchbox,,,,,,,
Roger Sanchez,Another Chance,,,,,,,
Joy Division,Incubation,,,,,,,
Misfits,Last Caress,,,,,,,
Maroon 5,If I Never See Your Face Again,,,,,,,
The Bravery,Honest Mistake,,,,,,,
Placebo,Centrefolds,,,,,,,
The Fray,Little House,,,,,,,
Sonic Youth,What A Waste,,,,,,,
Clint Mansell,Death Is The Road To Awe,,,,,,,
Mstrkrft,Easy Love,,,,,,,
The Prodigy,Diesel Power,,,,,,,
Spoon,Everything Hits At Once,,,,,,,
The Ting Tings,Impacilla Carpisung,,,,,,,
Tv On The Radio,Golden Age,,,,,,,
Acceptance,Different,,,,,,,
Moby,In My Heart,,,,,,,
The Black Eyed Peas,Shut Up,,,,,,,
Fiona Apple,Sullen Girl,,,,,,,
Dread Zeppelin,Thank You,,,,,,,
Ladytron,Ghosts,,,,,,,
Pink Floyd,Breathe,,,,,,,
Pink Floyd,See Emily Play,,,,,,,
Serj Tankian,Lie Lie Lie,,,,,,,
The Smiths,What She Said,,,,,,,
Bloc Party,The Pioneers,,,,,,,
Daft Punk,Television Rules The Nation / Crescendolls,,,,,,,
Jack Johnson,Times Like These,,,,,,,
Depeche Mode,Sweetest Perfection,,,,,,,
Hot Chip,The Warning,,,,,,,
Ladyhawke,Paris Is Burning,0.6,0.6,0.4,0.6,0.2,0.4,0.4
Pink Floyd,Speak To Me,,,,,,,
Alphaville,Forever Young,,,,,,,
Late Of The Pier,Space And The Woods,,,,,,,
T.A.T.U.,All The Things She Said,,,,,,,
The Prodigy,Take Me To The Hospital,,,,,,,
Nine Inch Nails,Last,,,,,,,
Soilwork,One With The Flies,,,,,,,
Au Revoir Simone,Sad Song,,,,,,,
Slowdive,When The Sun Hits,,,,,,,
Beck,Elevator Music,,,,,,,
Jeff Buckley,Corpus Christi Carol,,,,,,,
Björk,Enjoy,0.8,0.6,0.8,0.6,0.4,0.4,0.4
Scissor Sisters,Filthy/Gorgeous,,,,,,,
Hercules And Love Affair,Hercules Theme,,,,,,,
The Raconteurs,Yellow Sun,0.6,0.8,0.4,0.6,0.8,0.4,0.8
Queens Of The Stone Age,Avon,,,,,,,
Metallica,Ride The Lightning,,,,,,,
M83,I Guess I'M Floating,,,,,,,
Jimi Hendrix,Castles Made Of Sand,,,,,,,
Depeche Mode,See You,,,,,,,
Iron & Wine,Lovesong Of The Buzzard,,,,,,,
Radiohead,The Gloaming,,,,,,,
The Libertines,What Became Of The Likely Lads,,,,,,,
Placebo,Blue American,,,,,,,
Beck,Missing,,,,,,,
Porcupine Tree,Gravity Eyelids,,,,,,,
Nick Cave & The Bad Seeds,Henry Lee,,,,,,,
Green Day,Extraordinary Girl,,,,,,,
Sufjan Stevens,Prairie Fire That Wanders About,,,,,,,
Soundgarden,Spoonman,,,,,,,
Pj Harvey,Down By The Water,,,,,,,
Cat Power,Love & Communication,,,,,,,
The Strokes,The Way It Is,,,,,,,
Joanna Newsom,Emily,,,,,,,
A.C. Newman,Miracle Drug,,,,,,,
Muse,Falling Down,,,,,,,
Björk,Alarm Call,,,,,,,
The White Stripes,You'Ve Got Her In Your Pocket,,,,,,,
Kaiser Chiefs,Never Miss A Beat,,,,,,,
The New Pornographers,These Are The Fables,,,,,,,
Sonic Youth,Silver Rocket,,,,,,,
Daft Punk,Too Long,,,,,,,
Blur,On Your Own,,,,,,,
Emily Haines & The Soft Skeleton,Mostly Waving,,,,,,,
Pearl Jam,Elderly Woman Behind The Counter In A Small Town,0.6,0.8,0.4,0.6,0.6,0.2,0.4
Suzanne Vega,Tom'S Diner,,,,,,,
Peter Bjorn And John,Let'S Call It Off,,,,,,,
10Cc,I'M Not In Love,,,,,,,
Bob Dylan,Ballad Of A Thin Man,,,,,,,
Goldfrapp,Train,,,,,,,
Metallica,Turn The Page,,,,,,,
Doves,Pounding,,,,,,,
M83,Graveyard Girl,,,,,,,
Sonic Youth,Rats,,,,,,,
Sigur Rós,Hjartað Hamast (Bamm Bamm Bamm),,,,,,,
Led Zeppelin Jam,You Shook Me,,,,,,,
The Gathering,Travel,,,,,,,
Queens Of The Stone Age,Auto Pilot,,,,,,,
The Sounds,Living In America,,,,,,,
P!Nk,Just Like A Pill,,,,,,,
Oasis,Little By Little,,,,,,,
Girl Talk,Set It Off,,,,,,,
The Kills,Alphabet Pony,,,,,,,
Evanescence,Missing,,,,,,,
Metallica,The Unforgiven Ii,,,,,,,
Spoon,Eddie'S Ragga,,,,,,,
Patrick Wolf,The Childcatcher,,,,,,,
Rufus Wainwright,Going To A Town,,,,,,,
The Coral,In The Morning,,,,,,,
Nick Cave & The Bad Seeds,The Weeping Song,,,,,,,
M83,Skin Of The Night,,,,,,,
M.I.A.,Pull Up The People,,,,,,,
Weezer,No One Else,,,,,,,
The Beach Boys,I Get Around,,,,,,,
Foals,The French Open,,,,,,,
Simian Mobile Disco,Tits & Acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0
System Of A Down,Shimmy,,,,,,,
Foals,Hummer,,,,,,,
Goldfrapp,Crystalline Green,,,,,,,
Iamx,Kiss And Swallow,,,,,,,
My Morning Jacket,Off The Record,,,,,,,
The Avalanches,Since I Left You,,,,,,,
Nine Inch Nails,10 Ghosts Ii,,,,,,,
Keane,Atlantic,,,,,,,
The Who,Substitute,,,,,,,
Björk,Aeroplane,,,,,,,
Anathema,One Last Goodbye,,,,,,,
Ac/Dc,Shoot To Thrill,,,,,,,
Jimmy Eat World,A Praise Chorus,,,,,,,
Him,In Joy And Sorrow,,,,,,,
Weezer,Pink Triangle,,,,,,,
Ladytron,Discotraxx,,,,,,,
Asobi Seksu,Strawberries,,,,,,,
Rilo Kiley,The Absence Of God,,,,,,,
Cocorosie,Tahiti Rain Song,,,,,,,
Patrick Wolf,Don'T Say No,,,,,,,
Goldfrapp,Number 1,,,,,,,
Sonic Youth,Dirty Boots,,,,,,,
Yeah Yeah Yeahs,Dull Life,,,,,,,
Him,Vampire Heart,,,,,,,
Carla Bruni,Quelqu'Un M'A Dit,,,,,,,
Asobi Seksu,Strings,,,,,,,
The Kills,Getting Down,,,,,,,
Stars,The First Five Times,,,,,,,
Bat For Lashes,Bat'S Mouth,,,,,,,
The White Stripes,The Nurse,,,,,,,
Coheed And Cambria,Welcome Home,,,,,,,
Afi,This Celluloid Dream,,,,,,,
Shivaree,Goodnight Moon,,,,,,,
Depeche Mode,The Sinner In Me,,,,,,,
Beck,Chemtrails,,,,,,,
Pj Harvey,This Mess We'Re In,,,,,,,
The Kooks,Do You Wanna,,,,,,,
Depeche Mode,Sister Of Night,,,,,,,
Janis Joplin,Me And Bobby Mcgee,,,,,,,
Elliott Smith,Single File,0.6,0.4,0.8,0.8,0.2,0.4,0.0
Cocorosie,Butterscotch,,,,,,,
Neko Case,Lion'S Jaws,,,,,,,
The Beatles,I Will,,,,,,,
Junior Senior,Move Your Feet,,,,,,,
Blonde Redhead,Misery Is A Butterfly,,,,,,,
Pantera,Domination,,,,,,,
Imogen Heap,Speeding Cars,,,,,,,
U2,Walk On,,,,,,,
The Smiths,Rubber Ring,,,,,,,
My Chemical Romance,You Know What They Do To Guys Like Us In Prison,,,,,,,
Katatonia,Consternation,,,,,,,
Children Of Bodom,Are You Dead Yet?,0.4,0.8,0.0,0.2,1.0,0.2,0.2
Iron & Wine,Free Until They Cut Me Down,,,,,,,
Marvin Gaye,What'S Going On,,,,,,,
Kate Bush,Hounds Of Love,,,,,,,
Ex Pistols,Anarchy In The U.K.,,,,,,,
No Doubt,Spiderwebs,,,,,,,
Band Of Horses,Marry Song,,,,,,,
Animal Collective,Guys Eyes,,,,,,,
Nick Drake,Parasite,,,,,,,
Jem,Just A Ride,,,,,,,
New Order,Regret,,,,,,,
Soilwork,Follow The Hollow,,,,,,,
Wolfmother,Mind'S Eye,,,,,,,
Damien Rice,Dogs,,,,,,,
The Beatles,She Came In Through The Bathroom Window,,,,,,,
Pearl Jam,Rearviewmirror,,,,,,,
Wolfmother,Pyramid,,,,,,,
Mando Diao,The Band,,,,,,,
M.I.A.,Xr2,,,,,,,
Scissor Sisters,Music Is The Victim,,,,,,,
The Red Jumpsuit Apparatus,Your Guardian Angel,0.8,0.6,0.6,0.8,0.4,0.2,0.4
Björk,All Neon Like,,,,,,,
Wilco,Hate It Here,,,,,,,
Buzzcocks,Ever Fallen In Love?,0.6,0.6,0.4,0.6,0.8,0.6,0.4
The Cure,Disintegration,,,,,,,
Belle And Sebastian,Act Of The Apostle Ii,,,,,,,
The Album Leaf,Always For You,,,,,,,
Uffie,Pop The Glock,,,,,,,
Kanye West,Amazing (Feat. Young Jeezy),,,,,,,
Pixies,No. 13 Baby,,,,,,,
Evanescence,Snow White Queen,,,,,,,
Nine Inch Nails,A Warm Place,,,,,,,
The Dandy Warhols,Nietzsche,,,,,,,
Tori Amos,Bouncing Off Clouds,,,,,,,
Cat Power,Fool,,,,,,,
Pink Floyd,One Of My Turns,,,,,,,
Kate Nash,Mouthwash,,,,,,,
Radiohead,Sail To The Moon,,,,,,,
The White Stripes,I'M Slowly Turning Into You,,,,,,,
The Faint,Glass Danse,,,,,,,
Audioslave,Doesn'T Remind Me,,,,,,,
Paramore,Emergency,,,,,,,
Pj Harvey,Victory,,,,,,,
Wolf Parade,Dinner Bells,,,,,,,
Pj Harvey,One Line,,,,,,,
