artist_name,track_name,Vocal Register,Vocal Timbre Thin to Full,Vocal Breathiness,Vocal Smoothness,Vocal Grittiness,Vocal Nasality,Vocal Accompaniment
Pavement,Fame Throwa,,,,,,,
Mercenary,Loneliness,,,,,,,
El-P,Stepfather Factory,,,,,,,
Bishop Allen,Middle Management,,,,,,,
The Who,Mary Anne With The Shaky Hand,,,,,,,
The Wombats,Dr Suzanne Mattox Phd,,,,,,,
El-P,Drive,,,,,,,
Led Zeppelin,The Wanton Song,,,,,,,
The Presidents Of The United States Of America,Bug City,,,,,,,
El-P,Tasmanian Pain Coaster,,,,,,,
Mercyful Fate,A Dangerous Meeting,,,,,,,
Windy & Carl,The Sun,,,,,,,
Windy & Carl,Snowing,,,,,,,
Erlend Øye,The Athlete,,,,,,,
Dave Gahan,A Little Lie,,,,,,,
Sigur Rós,[Untitled],,,,,,,
El Perro Del Mar,Here Comes That Feeling,,,,,,,
Erlend Øye,The Black Keys Work (Phonique Remix),,,,,,,
The Airborne Toxic Event,Innocence,,,,,,,
Tomte,Passt Zu Meinem Kalender,,,,,,,
Tomte,Norden Der Welt,,,,,,,
Dave Edmunds,Hey Good Lookin',,,,,,,
Sasha,Requiem,,,,,,,
El Ten Eleven,Fanshawe,,,,,,,
Snow Patrol,Headlights,,,,,,,
El Ten Eleven,Thinking Loudly,,,,,,,
Electrelane,I'M On Fire,,,,,,,
Sasha,Medway - The Baseline Track,,,,,,,
El Ten Eleven,1969,,,,,,,
Flickerstick,Chloroform The One You Love,,,,,,,
Sash!,Stay,,,,,,,
The Presets,Are You The One? (Simian Mobile Disco Remix),,,,,,,
Merle Haggard,Silver Wings,,,,,,,
The Prodigy,Molotov Bitch,,,,,,,
The Postmarks,Summers Never Seem To Last,,,,,,,
Social Distortion,Under My Thumb,,,,,,,
Saul Williams,Pg,,,,,,,
Britney Spears,We Can Do It (Get Naked),,,,,,,
The Postal Service,The Dream Of Evan And Chan,,,,,,,
Soda Stereo,Ameba,,,,,,,
Electrelane,You Make Me Weak At The Knees,,,,,,,
Le Volume Courbe,Sitting In Your Head,,,,,,,
Soda Stereo,En El Séptimo Día,,,,,,,
Paul Van Dyk,That'S Life,,,,,,,
Darkwell,Armageddon,,,,,,,
Dave Matthews Band,Don'T Drink The Water,,,,,,,
Dave Matthews,Trouble,,,,,,,
Biosphere,Dissolving Clouds,,,,,,,
The American Analog Set,The Postman,,,,,,,
The Tough Alliance,The Last Dance,,,,,,,
Soda Stereo,Pic-Nic En El 4To B,,,,,,,
Fluke,Atom Bomb,,,,,,,
Paul Weller,From The Floorboards Up,,,,,,,
Ash,Oh Yeah,,,,,,,
The Postal Service,02 Track 2,,,,,,,
Le Tigre,Well Well Well,,,,,,,
Saul Williams,Raised To Be Lowered,,,,,,,
Electric Light Orchestra,Blinded By The Light,,,,,,,
Saul Williams,No One Ever Does,,,,,,,
Flunk,Kemikal Girl,,,,,,,
Le Tigre,All That Glitters (Remix By Rachael Kozak),,,,,,,
Sodom,Incest,,,,,,,
Flunk,Skysong,,,,,,,
Sarah Mclachlan,Hold On,,,,,,,
Broadcast,You Can Fall,,,,,,,
Bishop Allen,Rain,,,,,,,
Darkthrone,I En Hall Med Flesk Og Mjød,,,,,,,
M83,Facing That,,,,,,,
Erik Mongrain,Mais Quand,,,,,,,
Broken Social Scene,Baroque Social,,,,,,,
Darkmateria,The Picard Song,,,,,,,
The Wrens,Faster Gun,,,,,,,
The Polyphonic Spree,Section 9: Light & Day / Reach For The Sun,,,,,,,
The Wreckers,Cigarettes,,,,,,,
Vanessa Paradis,Joe Le Taxi,,,,,,,
Einstürzende Neubauten,Let'S Do It A Dada,,,,,,,
Einstürzende Neubauten,Die Interimsliebenden,,,,,,,
Einstürzende Neubauten,Ich Gehe Jetzt,,,,,,,
Sofa Surfers,Can I Get A Witness,,,,,,,
808 State,Pacific State,,,,,,,
Savage Garden,Hold Me,,,,,,,
Lauryn Hill,Lost Ones,,,,,,,
The Wrens,The House That Guilt Built,,,,,,,
Laurent Garnier,Communications From The Lab,,,,,,,
Soft Cell,Insecure Me,,,,,,,
Soft Cell,Bedsitter,,,,,,,
Laura Veirs,Spelunking,,,,,,,
Laurent Garnier,The Warning,,,,,,,
The Pogues,The Auld Triangle,,,,,,,
The Who,Helpless Dancer,,,,,,,
Method Man,Tical,,,,,,,
The Who,Heinz Baked Beans,,,,,,,
Bright Eyes,The Difference In The Shades,,,,,,,
Laura Veirs,Parisian Dream,,,,,,,
The Pogues,Poor Paddy,,,,,,,
Sara Donaldson,Back To The Beginning (Opus 6),,,,,,,
Snoop Dogg,Tha Shiznit,,,,,,,
Dark Tranquillity,Day To End,,,,,,,
Electric Six,Future Boys,,,,,,,
Sarah Brightman,A Whiter Shade Of Pale,,,,,,,
Laura Pausini,Surrender (Mike Rizzo Global Club Mix),,,,,,,
Anthrax,Subjugator,,,,,,,
The Pogues,A Pistol For Paddy Garcia,,,,,,,
Dark Tranquillity,The One Brooding Warning,,,,,,,
Pedro The Lion,Arizona,,,,,,,
Dark Tranquillity,Ego Drama,,,,,,,
Madison Avenue,Don'T Call Me Baby,,,,,,,
Soil,Can You Heal Me,,,,,,,
Alicia Keys,The Thing About Love,,,,,,,
Late Of The Pier,Mad Dogs And Englishmen,,,,,,,
Metricks,Your Reflection,,,,,,,
Willie Nelson,Me And Paul,,,,,,,
Efterklang,Mimeo,,,,,,,
Savage Garden,Violet,,,,,,,
Bright Eyes,Loose Leaves,,,,,,,
Eels,Wooden Nickels,,,,,,,
ムック,Kokoro No Naimachi,,,,,,,
Bruce Dickinson,Tattooed Millionaire,,,,,,,
Bruce Dickinson,A Tyranny Of Souls,,,,,,,
Anthrax,Belly Of The Beast,,,,,,,
Billy Talent,This Is How It Goes,,,,,,,
メリー,Kuroi Niji,,,,,,,
Eels,Wrong About Bobby,,,,,,,
Bruce Dickinson,Trumpets Of Jericho,,,,,,,
Eels,Rock Hard Times,,,,,,,
Ashlee Simpson,Lala,0.6,0.6,0.6,0.4,0.6,0.4,0.6
Eels,Somebody Loves You,,,,,,,
Mewithoutyou,Wolf Am I! (And Shadow),,,,,,,
Eels,Dog Faced Boy,,,,,,,
Eels,Losing Streak,,,,,,,
Mf Doom,Gas Drawls,,,,,,,
Saves The Day,Cheer,,,,,,,
Santana,Trinity (Feat. Kirk Hammett & Robert Randolph),,,,,,,
Bright Eyes,Going For The Gold,,,,,,,
Bruce Springsteen,Jesse James,,,,,,,
Bruce Springsteen,Cadillac Ranch,,,,,,,
Pedro The Lion,Suspect Fled The Scene,,,,,,,
The Apples In Stereo,Play Tough,,,,,,,
Mf Doom,Coffin Nails,,,,,,,
Mf Doom,Dead Bent,,,,,,,
Bloc Party,The Present,,,,,,,
The Young Knives,Tailors,,,,,,,
Bloc Party,The Pioneers (M83 Remix),,,,,,,
Blink-182,The Party Song,,,,,,,
Erykah Badu,Apple Tree,,,,,,,
Alicia Keys,Harlem'S Nocturne,,,,,,,
Paul Schwartz,Agnus Dei,,,,,,,
Bang Gang,In The Morning,,,,,,,
Eels,Ant Farm,,,,,,,
Alkaline Trio,Burn,,,,,,,
Foreign Objects,Genesis 12A,,,,,,,
Foreign Objects,The Other Side Of The End Of The Universe,,,,,,,
Bruce Springsteen,Growin' Up,0.6,0.8,0.4,0.4,0.8,0.6,0.4
Lao Che,Czerniaków,,,,,,,
The Who,A Legal Matter,,,,,,,
Bruce Springsteen,I'M Goin' Down,,,,,,,
Melanie C,Closer,,,,,,,
Lamya,Black Mona Lisa (Single Mix),,,,,,,
Micatone,You'Ve Taken All,0.6,0.8,0.6,0.8,0.2,0.4,0.6
Sanna Nielsen,Empty Room,,,,,,,
Forgotten Boys,Every Little Thing I Do,,,,,,,
Lenny Kravitz,Believe In Me,,,,,,,
The Pfeifer Broz. Orchestra,Sex And The City Movie Theme,,,,,,,
Forgotten Boys,No Surprises,,,,,,,
Fort Minor,Cigarettes,,,,,,,
Solange,Sandcastle Disco,,,,,,,
Sniff 'N' The Tears,Driver'S Seat,,,,,,,
Flanders,Time (Deflect Original Mix),,,,,,,
Fort Minor,In Stereo,,,,,,,
Lambchop,Is A Woman,,,,,,,
The Pastels,Nothing To Be Done,,,,,,,
The Aquabats!,Meltdown!,,,,,,,
Saves The Day,This Is Not An Exit,,,,,,,
The Aquabats!,Plastic Lips,,,,,,,
Paul Mccartney,A Certain Softness,,,,,,,
Paul Mccartney,That Was Me,,,,,,,
Erykah Badu,Hey Sugah,,,,,,,
Sammy Hagar,Heavy Metal,,,,,,,
Blink-182,Pathetic,,,,,,,
Bloc Party,This Modern Love (Dave P. And Adam Sparkle'S Making Time Remix),,,,,,,
Tool,Lost Keys,,,,,,,
Lamb,Softly,,,,,,,
Lamb Of God,Pariah,,,,,,,
Four Tet,Tangle,,,,,,,
Edit,Situps Pullups,,,,,,,
Vasco Rossi,C'È Chi Dice No,,,,,,,
The Zombies,Changes,,,,,,,
Lamb,Written,,,,,,,
Fox N' Wolf,Youth Alcoholic,,,,,,,
Sneaker Pimps,Half Life,,,,,,,
Edit,Ants,,,,,,,
Samamidon,Fall On My Knees,,,,,,,
Say Anything,I Want To Know Your Plans,,,,,,,
Samamidon,Little Johnny Brown,,,,,,,
Samamidon,O Death,,,,,,,
Samamidon,Little Satchel,,,,,,,
Samamidon,Sugar Baby,,,,,,,
The Zombies,Leave Me Be,,,,,,,
Samamidon,Wedding Dress,,,,,,,
Bt,Flaming June,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Bowie,Across The Universe,,,,,,,
Dario Marianelli,The Living Sculptures Of Pemberly,,,,,,,
Four Tops,I Can'T Help Myself,,,,,,,
I Am Kloot,Loch,,,,,,,
David Bowie,Candidate (Demo Version),,,,,,,
Pelican,March To The Sea,,,,,,,
Eric Prydz,Fading Like A Flower,,,,,,,
The Aquabats!,Stuck In A Movie!,,,,,,,
Pendulum,Propane Nightmares (Vip Mix),,,,,,,
The Aquabats!,Waterslides!,,,,,,,
Lali Puna,Crawling By Numbers,,,,,,,
Lali Puna,Alienation,,,,,,,
Sam Sparro,Clingwrap,,,,,,,
Michael Bublé,You Don'T Know Me,,,,,,,
坂本真綾,Doreddo 39,,,,,,,
Fragma,You Are Alive,,,,,,,
Sally Herbert & Jerry Burns,Angel,,,,,,,
Megadeth,You'Re Dead,,,,,,,
Solo Di Medina,Mujer Del Vuelo,,,,,,,
Salem Al Fakir,Two Long Distance To Great Thoughts,,,,,,,
The Protomen,The Stand (Man Or Machine),,,,,,,
Ladytron,Blue Jeans 2.0,,,,,,,
Franco Micalizzi,The Puzzle,,,,,,,
Leona Lewis,Yesterday,0.8,0.8,0.8,1.0,0.2,0.2,0.4
Ladytron,Skools Out...,,,,,,,
Frank Black,Fu Manchu,,,,,,,
Tycho,A Circular Reeducation,,,,,,,
Something Brothers,Martin Solveig,,,,,,,
Frank Black,I Heard Ramona Sing,,,,,,,
Something Corporate,21 And Invincible,,,,,,,
The 69 Eyes,Sugarman,,,,,,,
The Zombies,This Will Be Our Year,,,,,,,
Immortal,Withstand The Fall Of Time,,,,,,,
Blink-182,Go,,,,,,,
Underworld,Tongue,,,,,,,
The 69 Eyes,Too Sick For You,,,,,,,
Lady Gaga,Just Dance (Hccr'S Bambossa Edit),,,,,,,
Unida,Thorn,,,,,,,
Buckethead,Dawn At The Deuce,,,,,,,
Lady Sovereign,Fiddle With The Volume,,,,,,,
Something Corporate,This Broken Heart,,,,,,,
50 Cent,Best Friend,,,,,,,
Saint Etienne,Stop And Think It Over,,,,,,,
Buckethead,Spell Of The Gypsies,,,,,,,
Buckethead,Siege Engine,,,,,,,
Michael Nyman,Fish Beach,,,,,,,
Lady Gaga,Disco Heaven,,,,,,,
Brian Mcfadden,Oblivious,,,,,,,
Edan,Polite Meeting (Intro),,,,,,,
Ed Harcourt,Born In The '70S,,,,,,,
Lacuna Coil,No Need To Explain,,,,,,,
The Psychedelic Furs,Run And Run,,,,,,,
Vashti Bunyan,Where I Like To Stand,,,,,,,
Lacrimosa,Ich Verlasse Heut' Dein Herz,,,,,,,
Lacuna Coil,Devoted,,,,,,,
Lacuna Coil,Cold,,,,,,,
David Bowie,I'M Afraid Of Americans (V1),,,,,,,
Patti Smith,Space Monkey,,,,,,,
The 69 Eyes,Mrs. Sleazy,,,,,,,
Michael Woods,Solex (Close To The Edge) (Radio Edit),,,,,,,
M. Ward,Oh Take Me Back,,,,,,,
Escape The Fate,The Guillotine,,,,,,,
The 69 Eyes,Shoot You Down (Demo),0.4,0.8,0.4,0.6,0.8,0.2,0.2
David Bowie,Kingdom Come,,,,,,,
Wintersun,Sadness And Hate,,,,,,,
The Offspring,Pretty Fly,,,,,,,
Son Volt,Satellite,,,,,,,
Michelle Branch,Are You Happy Now,,,,,,,
The Offspring,Takes Me Nowhere,,,,,,,
Son Volt,Slow Hearse,,,,,,,
Saint Etienne,Finisterre,,,,,,,
The Offspring,Race Against Myself,,,,,,,
Sonata Arctica,Don'T Say A Word (Edit),,,,,,,
Saint Etienne,Language Lab,,,,,,,
The Offspring,Pay The Man,,,,,,,
Brian Eno & David Byrne,America Is Waiting,,,,,,,
Sonata Arctica,The Misery,,,,,,,
Saint Etienne,Action,,,,,,,
Michelle Branch,You Get Me,,,,,,,
The Offspring,Hypodermic,,,,,,,
Sage Francis,Underground For Dummies,,,,,,,
Echo Image,Listen To The Stars,,,,,,,
Sonata Arctica,Revontulet,,,,,,,
Midlake,No One Knew Where We Were,,,,,,,
Saybia,Empty Stairs,,,,,,,
A Flock Of Seagulls,Transfer Affection,,,,,,,
Middle Of The Road,Chirpy Chirpy Cheep Cheep,,,,,,,
Theatre Of Tragedy,A Hamlet For A Slothful Vassal,,,,,,,
Brian Eno & David Byrne,Life Is Long,,,,,,,
坂本真綾,The Garden Of Everything 〜電気ロケットに君を連れて〜,,,,,,,
Wir Sind Helden,Du Erkennst Mich Nicht Wieder,,,,,,,
Wir Sind Helden,Aurélie,,,,,,,
Héroes Del Silencio,Entre Dos Tierras,,,,,,,
Escape The Fate,My Apocalypse,,,,,,,
Alice In Chains,Real Thing,,,,,,,
Patrick Wolf,Thickets,,,,,,,
Patrick Wolf,Pumpkin Soup,,,,,,,
David Bowie,Memory Of A Free Festival,,,,,,,
David Bowie,Outside,,,,,,,
Silver Jews,Animal Shapes,,,,,,,
Torche,Erase,,,,,,,
Alice In Videoland,Going Down,,,,,,,
Sage Francis,Crumble,,,,,,,
Midlake,The Jungler,,,,,,,
Echo & The Bunnymen,Pictures On My Wall,,,,,,,
Echo & The Bunnymen,Crocodiles,,,,,,,
Sage Francis,Broken Wings,,,,,,,
The Pussycat Dolls,I'M Done,,,,,,,
Buffalo Tom,Would Not Be Denied,,,,,,,
La Quinta Estación,Que Te Quería,,,,,,,
Echo & The Bunnymen,Everything Kills You,,,,,,,
Buffalo Tom,You'Ll Never Catch Him,,,,,,,
Bugge Wesseltoft,Change,,,,,,,
Frank Sinatra,Jingle Bells,,,,,,,
Frank Sinatra,Let It Snow,,,,,,,
Songs: Ohia,Captain Badass,,,,,,,
Bugge Wesseltoft,El.,,,,,,,
Buggles,Adventures In Modern Recording,,,,,,,
Buggles,Kid Dynamo,,,,,,,
Songs: Ohia,Hold On Magnolia,,,,,,,
Tom Waits,We'Re All Mad Here,,,,,,,
Badly Drawn Boy,Year Of The Rat,,,,,,,
David Bowie,Stay,,,,,,,
Håkan Hellström,För En Lång Lång Tid,,,,,,,
Håkan Hellström,Atombomb,,,,,,,
David Bowie,Slow Burn,,,,,,,
The 69 Eyes,Get Around,,,,,,,
M-Flo♥加藤ミリヤ,One Day (Kreva Remix),,,,,,,
M-Flo♥Rie Fu,Float'N Flow (Sao Paulo Tornado Remix),,,,,,,
Blink-182,All Of This,,,,,,,
Danny Elfman,The Little Things,,,,,,,
The B-52'S,Party Out Of Bounds,,,,,,,
Håkan Hellström,Uppsnärjd I Det Blå,,,,,,,
The B-52'S,6060-842,,,,,,,
Wire,A Mutual Friend,,,,,,,
Theatre Of Tragedy,Fragment,,,,,,,
Mikkel Metal,Dorant,,,,,,,
The Nightwatchman,Battle Hymns,,,,,,,
Megadeth,Breadline,,,,,,,
Songs: Ohia,Two Blue Lights,,,,,,,
Megadeth,Amerikhastan,,,,,,,
Built To Spill,Stab,,,,,,,
Megadeth,Blood Of Heroes,,,,,,,
Easyworld,Hopelessly Devoted To You,,,,,,,
Miles Davis,Bitches Brew,,,,,,,
L.A. Guns,Sex Action,,,,,,,
L'Âme Immortelle,Stumme Schreie,,,,,,,
Built To Spill,Israel'S Song,,,,,,,
The New Pornographers,Breakin' The Law,,,,,,,
Easy Star All-Stars,Us And Them,,,,,,,
Mediæval Bæbes,Summerisle (The Maypole Song),0.8,0.6,0.6,0.8,0.0,0.4,0.8
Theatre Of Tragedy,Play,,,,,,,
Easy Star All-Stars,Paranoid Android,,,,,,,
L'Âme Immortelle,Judgement,,,,,,,
Leroy Hanghofer,H-Boy,,,,,,,
Mediengruppe Telekommander,Mein Herz,,,,,,,
Sonic Youth,Diamond Sea,,,,,,,
Easy Star All-Stars,On The Run,,,,,,,
Hypocrisy,Slippin' Away,,,,,,,
Silver Jews,We Are Real,,,,,,,
Alice Cooper,Desperado,,,,,,,
Danny Elfman,According To Plan,,,,,,,
The Bad Plus,Everybody Wants To Rule The World,,,,,,,
Eric Clapton,I'M Going Left,,,,,,,
Miles Davis,On Green Dolphin Street,,,,,,,
Brett Dennen,There Is So Much More,,,,,,,
The Nerves,Hanging On The Telephone,,,,,,,
Röyksopp,What Else Is There (Trentemøller Remix),,,,,,,
Sonic Youth,Ghost Bitch,,,,,,,
Kyuss,Space Cadet,,,,,,,
Theatre Of Tragedy,Superdrive,,,,,,,
Van Morrison,Astral Weeks,,,,,,,
Vector Lovers,Melodies And Memory,,,,,,,
Burial,Broken Home,0.6,0.4,1.0,0.8,0.2,0.4,0.0
The National,Son,,,,,,,
Sonic Youth,Quest For The Cup,,,,,,,
Kyuss,Whitewater,,,,,,,
Kyoto Jazz Massive,Behind The Shadow,,,,,,,
Kylie Minogue,Wow (Mstrkrft Remix),,,,,,,
Kyuss,Catamaran,,,,,,,
Twisted Sister,Love Is For Suckers,,,,,,,
Pet Shop Boys,I Get Along,,,,,,,
Arcana,The Song Of Mourning,,,,,,,
The Ballistic Brothers,Uschi'S Groove,,,,,,,
The Band,Look Out Cleveland,,,,,,,
Silver Jews,Sometimes A Pony Gets Depressed,,,,,,,
The Band,Caledonia Mission,,,,,,,
The Band,Whispering Pines,,,,,,,
All Girl Summer Fun Band,Car Trouble,,,,,,,
Tori Amos,Beauty Queen / Horses,,,,,,,
Badly Drawn Boy,Born Again,,,,,,,
All Girl Summer Fun Band,Grizzly Bear,,,,,,,
Annuals,Ease My Mind,,,,,,,
Earlimart,Answers And Questions,,,,,,,
Annuals,Just Stay In,,,,,,,
The National,All Dolled-Up In Straps,,,,,,,
Mecano,No Pintamos Nada,,,,,,,
Milosh,Creepy,,,,,,,
Milosh,Something Good,,,,,,,
Medeski Martin And Wood,Macha,,,,,,,
Billie Holiday,My Man,,,,,,,
Assemblage 23,Away,,,,,,,
Mindless Self Indulgence,Holy Shit,,,,,,,
Mindless Self Indulgence,I'M Your Problem Now,,,,,,,
Mindless Self Indulgence,Daddy,,,,,,,
Eagles,Love Will Keep Us Alive,,,,,,,
Elf Power,23Rd Dream,,,,,,,
Mindless Self Indulgence,Harry Truman,,,,,,,
Van Halen,Where Have All The Good Times Gone?,,,,,,,
Scars On Broadway,Exploding/Reloading,,,,,,,
The Radio Dept.,Deliverance,,,,,,,
Van Halen,Top Jimmy,,,,,,,
Mindless Self Indulgence,Prescription,,,,,,,
Husky Rescue,New Light Of Tomorrow (Bonobo Remix),,,,,,,
Part Chimp,War Machine,,,,,,,
Assemblage 23,Drive,,,,,,,
Pet Shop Boys,Miserablism,,,,,,,
The Be Good Tanyas,Ship Out On The Sea,,,,,,,
Daniel Licht,Opening,,,,,,,
鈴村健一,約束,,,,,,,
The Thrills,The Midnight Choir,,,,,,,
...And You Will Know Us By The Trail Of Dead,Halcyon Days,,,,,,,
David Ford,Laughing Aloud,,,,,,,
Kumm,One Life Left,,,,,,,
Assemblage 23,Divide (Tidal Mix By Cut.Rate.Box),,,,,,,
Ryan Adams & The Cardinals,Easy Plateau,,,,,,,
Brendan Benson,What I'M Looking For,,,,,,,
Scars On Broadway,Kill Each Other/Live Forever,,,,,,,
Kult,Polska,,,,,,,
Ministry,N.W.O,,,,,,,
Ryan Adams,To Be The One,,,,,,,
Assemblage 23,Sorry,,,,,,,
A Perfect Circle,Counting Bodies Like Sheep To,,,,,,,
Assemblage 23,You Haven'T Earned It,,,,,,,
Bush,Bomb,,,,,,,
The Radio Dept.,Your Father,,,,,,,
U2,October,,,,,,,
Kult,Elektryczne Nożyce,,,,,,,
The Weepies,Stars,,,,,,,
Kula Shaker,Knight On The Town,,,,,,,
Ryan Adams,Rip Off,,,,,,,
Busta Rhymes,Touch It (Dirty),,,,,,,
Ryan Adams,Meadowlake Street,,,,,,,
Mecano,El Amante De Fuego,,,,,,,
Sophie Ellis-Bextor,Mixed Up World,,,,,,,
Ryan Adams,Down In A Hole,,,,,,,
Pete Seeger,We Shall Overcome,,,,,,,
David Guetta,Baby When The Light,,,,,,,
Tom Waits,Sins Of My Father,,,,,,,
Hurt,Losing,,,,,,,
Tom Waits,Such A Scream,,,,,,,
Hurricane #1,Step Into My World,,,,,,,
Thanatopsis,Nostrum,,,,,,,
