artist_name,track_name,Vocal Register,Vocal Timbre Thin to Full,Vocal Breathiness,Vocal Smoothness,Vocal Grittiness,Vocal Nasality,Vocal Accompaniment
Atlas Sound,A Ghost Story,,,,,,,
Counting Crows,Angels Of The Silences,,,,,,,
Misfits,Dead Kings Rise (Demo),,,,,,,
Beastie Boys,Posse In Effect,,,,,,,
Bonnie 'Prince' Billy,Song For The New Breed,,,,,,,
Atjazz,Touch The Sun,,,,,,,
Misfits,Fiend Club,,,,,,,
Norther,Drowning,,,,,,,
The Chemical Brothers,The Pills Won'T Help You Now (Feat. Midlake),,,,,,,
Midlake,Kingfish Pies,,,,,,,
Rjd2,Someday,,,,,,,
Oceanlab,Beautiful Together (Signum Remix),,,,,,,
Rob Zombie,Death Of It All,,,,,,,
Rob Thomas,I Am An Illusion,,,,,,,
Skold,Neverland,,,,,,,
Oceansize,I Am The Morning,,,,,,,
Christina Aguilera,Save Me From Myself,,,,,,,
Hoobastank,Without A Fight,,,,,,,
Christina Aguilera,Hurt (Deeper-Mindset Mixshow),,,,,,,
Hoobastank,Finally Awake,,,,,,,
Jesu,Transfigure,,,,,,,
The Lawrence Arms,Beyond The Embarrassing Style,,,,,,,
Christina Aguilera,Still Dirrty,,,,,,,
Norah Jones,Toes,,,,,,,
U2,Drowning Man,,,,,,,
Kristine W,Stronger (Junior Vasquez Radio),,,,,,,
Ben Moody Feat. Anastacia,Everything Burns,,,,,,,
Miranda!,Prisionero,,,,,,,
The Fiery Furnaces,Tropical Iceland,,,,,,,
Nouvelle Vague,Just Can'T Get Enough (Depeche Mode),,,,,,,
Minutemen,D'S Car Jam / Anxious Mo-Fo,,,,,,,
Mike Doughty,Looking At The World From The Bottom Of A Well,,,,,,,
Electric Light Orchestra,Love Is Like Oxygen,,,,,,,
Snow Patrol,Chasing Cars (Edit),,,,,,,
Death,Zombie Ritual,,,,,,,
Cradle Of Filth,The Forest Whispers My Name,,,,,,,
Miho Hatori,Barracuda,,,,,,,
Gary Numan,We Are Glass,,,,,,,
Bonnie Raitt,I Sho Do,,,,,,,
Dark Tranquillity,Cathode Ray Sunshine,,,,,,,
Starsailor,Talk Her Down,,,,,,,
The Rosebuds,My Punishment For Fighting,,,,,,,
A Fine Frenzy,The Minnow & The Trout,,,,,,,
Minor Threat,Cashing In,,,,,,,
Static-X,Push It,,,,,,,
Static-X,The Only,,,,,,,
Cradle Of Filth,Gabrielle,,,,,,,
Tindersticks,Tiny Tears,,,,,,,
Stabbing Westward,Goodbye,,,,,,,
Philip Glass,Dead Things,,,,,,,
Dope Stars Inc.,Self Destructive Corp.,,,,,,,
Hooverphonic,This Strange Effect,,,,,,,
Philip Glass,I'M Going To Make A Cake,,,,,,,
Rick Astley,Together Forever,,,,,,,
Atmosphere,A Song About A Friend,,,,,,,
Ayreon,Day Twelve: Trauma,0.8,0.8,0.4,0.6,0.6,0.2,1.0
Dope Stars Inc.,Multiplatform Paradise,,,,,,,
The Lawrence Arms,Recovering The Opposable Thumb,,,,,,,
Christina Aguilera,Cruz,,,,,,,
Captain Sensible,Wot,,,,,,,
Hot Club De Paris,Clockwork Toy,0.6,0.4,0.2,0.6,0.4,0.6,0.4
L'Âme Immortelle,Will You?,,,,,,,
Bear Vs. Shark,Bloodgiver,,,,,,,
The Walkmen,On The Water,,,,,,,
Bear Vs. Shark,Out Loud Hey Hey,,,,,,,
Severed Heads,Dead Eyes Opened (Extended Mix),,,,,,,
Static-X,I Am,,,,,,,
Faith No More,I'M Easy,,,,,,,
Faith No More,Just A Man,,,,,,,
Milburn,Lipstick Lickin',,,,,,,
Jenny Owen Youngs,From Here,0.6,0.6,0.6,0.8,0.2,0.4,0.4
Black Rebel Motorcycle Club,Down Here,,,,,,,
Thievery Corporation,Shaolin Satellite,,,,,,,
Bono,Lucy In The Sky With Diamonds,,,,,,,
Howard Shore,Flight To The Ford,,,,,,,
Carcass,Childs Play,,,,,,,
Jenny Lewis,See Fernando,,,,,,,
Carcass,Firm Hand,,,,,,,
Nouvelle Vague,Dancing With Myself (Billy Idol),,,,,,,
Jens Lekman,The Wrong Hands,,,,,,,
Shakira,Fool,,,,,,,
Atmosphere,The Keys To Life Vs. 15 Minutes Of Fame,,,,,,,
Shakin' Stevens,Merry Christmas Everyone,,,,,,,
The Rosebuds,Warm Where You Lay,,,,,,,
Minor Threat,No Reason,,,,,,,
Booka Shade,Hallelujah Usa,,,,,,,
The Apples In Stereo,Mellotron 1,,,,,,,
A Perfect Circle,The Hollow (Take 2),,,,,,,
Rihanna,Good Girl Gone Bad,,,,,,,
Genesis,Keep It Dark,,,,,,,
Bonobo,Super 8,,,,,,,
Kult,Dziewczyna Bez Zęba Na Przedzie,,,,,,,
Kult,Grzesznik,,,,,,,
Kudai,Déjame Gritar,,,,,,,
Rie Fu,Life Is Like A Boat,,,,,,,
The Clash,1977,,,,,,,
Rihanna,Kisses Don'T Lie,,,,,,,
Kult,Gdy Nie Ma Dzieci,,,,,,,
Rilo Kiley,Glendora,,,,,,,
Kult,Arahja,,,,,,,
Atmosphere,Me,,,,,,,
David Guetta,Love Is Gone (Fred Rister & Joachim Garraud Remix),,,,,,,
Donna Summer,Stamp Your Feet (Jason Nevins Radio Edit),,,,,,,
Booka Shade,The Birds And The Beats / At The Window,,,,,,,
Atmosphere,Cats Van Bags,,,,,,,
Skinny Puppy,Shore Lined Poison,,,,,,,
David Guetta,Do Something Love,,,,,,,
Big Face,I Wanna Be A Style Crusader (Data Remix),,,,,,,
Caribou,Desiree,,,,,,,
The Last Shadow Puppets,Meeting Place,,,,,,,
The Last Shadow Puppets,The Time Has Come Again,,,,,,,
Novika,California Dreaming,,,,,,,
Philip Glass,The Kiss,,,,,,,
Oasis,Be Here Now,,,,,,,
Yann Tiersen,Kala,,,,,,,
David Gray,Hospital Food,,,,,,,
Bonobo,Days To Come,,,,,,,
Nuspirit Helsinki,String Interlude,,,,,,,
Akira,Piece Of Heaven (Alex K Remix),,,,,,,
The La'S,Liberty Ship,,,,,,,
Jefferson Airplane,She Has Funny Cars,,,,,,,
The Cinematic Orchestra,Theme De Yoyo,,,,,,,
Rise Against,Blood To Bleed,,,,,,,
The Cinematic Orchestra,Oregon,,,,,,,
Rise Against,The First Drop,,,,,,,
Bonobo,Between The Lines,,,,,,,
Telefon Tel Aviv,At The Edge Of The World You Will Still Float,,,,,,,
Madeleine Peyroux,Lonesome Road,,,,,,,
Barenaked Ladies,What A Good Boy,,,,,,,
Sunn O))),It Took The Night To Believe,,,,,,,
The Beatles,Mean Mr Mustard,,,,,,,
Teitur,Sleeping With The Lights On,,,,,,,
Machinae Supremacy,Elite,,,,,,,
Blink-182,Violence,,,,,,,
Alexisonfire,Polaroids Of Polar Bears,,,,,,,
黒夢,Nite&Day-New Take-,,,,,,,
Madness,The Prince,,,,,,,
Yppah,Again With The Subtitles,,,,,,,
Aesop Rock,9-5Ers Anthem,,,,,,,
M. Ward,Four Hours In Washington,,,,,,,
Sum 41,We'Re All To Blame,,,,,,,
Lupe Fiasco,Streets On Fire,,,,,,,
Sunn O))),Sin Nanna,,,,,,,
Tom Waits,Chocolate Jesus,,,,,,,
M-Flo,Let Go (Reggae Disco Rockers Remix),,,,,,,
Scsi-9,Elegia,,,,,,,
Valeria,Girl I Told Ya,,,,,,,
Ferry Corsten,Galaxia,,,,,,,
...And You Will Know Us By The Trail Of Dead,The Lost City Of Refuge,,,,,,,
Seabear,Cat Piano,,,,,,,
Parts & Labor,Fractured Skies,,,,,,,
Paramore,My Hero,,,,,,,
Ini Kamoze,Here Comes The Hotstepper,,,,,,,
The Hives,The Hives - Declare Guerre Nucleaire,,,,,,,
M-Flo,To Your Beat (Gagle Re-Treatment Remix),,,,,,,
Infantwo,Modern Robot Chorus,,,,,,,
Paris Combo,Je Suis Sourde,,,,,,,
Paradise Lost,Your Own Reality,,,,,,,
Beth Orton,Mount Washington,,,,,,,
Scouting For Girls,James Bond,,,,,,,
Lynyrd Skynyrd,Down South Jukin',0.4,0.8,0.2,0.6,0.8,0.4,0.4
Van Halen,(Oh) Pretty Woman,,,,,,,
Screamin' Jay Hawkins,I Put A Spell On You,,,,,,,
Fennesz,The Point Of It All,,,,,,,
Madonna,Mother And Father,,,,,,,
Fennesz,City Of Light,,,,,,,
...And You Will Know Us By The Trail Of Dead,Mistakes & Regrets,,,,,,,
Sleater-Kinney,Far Away,,,,,,,
The Haunted,The Prosecution,,,,,,,
In Flames,Starforsaken,,,,,,,
Scorpions,Bad Boys Running Wild,0.8,0.8,0.2,0.4,0.8,0.2,0.4
The Hold Steady,The Swish,,,,,,,
Wire,The Commercial,,,,,,,
Beth Orton,Whenever,,,,,,,
Joss Stone,Sleep Like A Child,,,,,,,
Aesop Rock,Bent Life,,,,,,,
Sonic Youth,Karen Revisited,,,,,,,
Scorpions,Tease Me Please Me,,,,,,,
Damien Rice,Volcano (Instrumental),,,,,,,
Blindside,Pitiful,,,,,,,
Damien Rice,Woman Like A Man (Live Unplugged),,,,,,,
Neko Case,Fever,0.6,0.8,0.6,0.8,0.4,0.2,0.4
Negative,Lost Soul,,,,,,,
The Ordinary Boys,Life Will Be The Death Of Me,,,,,,,
Neko Case,I Missed The Point,,,,,,,
Hank Williams Iii,I Wish I Knew,,,,,,,
Hank Williams Iii,The Grand Ole Opry (Ain'T So Grand),,,,,,,
Hank Williams Iii,Cocaine Blues,,,,,,,
The Thrills,Deckchairs And Cigarettes,,,,,,,
Cmx,Kultanaamio,,,,,,,
Scissor Sisters,Monkey Baby,,,,,,,
The Thrills,Say It Ain'T So,,,,,,,
Wolf Parade,An Animal In Your Care,,,,,,,
Panzer Ag,Chemical Breed,,,,,,,
Wolf Eyes,Stabbed In The Face,,,,,,,
Hanne Hukkelberg,Cast Anchor,,,,,,,
Apparat,Schallstrom,,,,,,,
Ayreon,Comatose,,,,,,,
Shakira,La Tortura,,,,,,,
Shakira,Hey You,,,,,,,
Jenny Owen Youngs,Lightning Rod,,,,,,,
Yann Tiersen,La Veillée,,,,,,,
Wilco,Box Full Of Letters,,,,,,,
Kumm,Different Parties,,,,,,,
Carcass,Generation Hexed,,,,,,,
The Russian Futurists,It'S Not Really Cold When It Snows,,,,,,,
The Russian Futurists,Precious Metals,,,,,,,
Ricky Martin,She Bangs,,,,,,,
Kula Shaker,Tattva,,,,,,,
A Perfect Circle,Passive (Radio Edit),,,,,,,
Fahrenheit,Inimaginable,,,,,,,
Fahrenheit,Vuelvo A Vivir,,,,,,,
Jennifer Lopez,I'M Real,,,,,,,
Emperor,The Wanderer,,,,,,,
Philip Glass,Something She Has To Do,,,,,,,
Yann Tiersen,L'Homme Aux Bras Ballants,,,,,,,
Thursday,The Other Side Of The Crash / Over And Out (Of Control),,,,,,,
Genesis,Lilywhite Lilith,,,,,,,
Rie Fu,I Wanna Go To A Place..,,,,,,,
Rihanna,Don'T Stop The Music (Jody Den Broeder Remix),,,,,,,
Rilo Kiley,Teenage Love Song,,,,,,,
L7,Monster,,,,,,,
Nuclear Assault,Sin,,,,,,,
Kyuss,Capsized,,,,,,,
L'Arc~En~Ciel,The Fourth Avenue Cafe,,,,,,,
L'Arc~En~Ciel,Heaven'S Drive,,,,,,,
Hot Chip,Over And Over (Solid Groove Remix),,,,,,,
Jenny Lewis,Carpetbaggers,,,,,,,
The Flaming Lips,Be My Head,,,,,,,
The Lawrence Arms,Lose Your Illusion 1,,,,,,,
Angus And Julia Stone,The Beast,,,,,,,
Atlas Sound,Children'S Hospital (Screaming In The Face Of Death #2),,,,,,,
Boozoo Bajou,Night Over Manaus,,,,,,,
Atlas Sound,Let The Blind Lead Those Who Can See But Cannot Feel,,,,,,,
Dope Stars Inc.,10.000 Watts,,,,,,,
Riverside,Reality Dream,,,,,,,
Bang Gang,It'S Allright,,,,,,,
Mindless Self Indulgence,Futures,,,,,,,
Cradle Of Filth,A Gothic Romance,,,,,,,
The Walkmen,No Christmas While I'M Talking,,,,,,,
Bonobo,Magicman,,,,,,,
Howard Shore,Cirith Ungol,,,,,,,
Christina Aguilera,Candyman (Offer Nissim Club Mix),,,,,,,
Christina Aguilera,Dirrty (Feat. Redman),,,,,,,
Oasis,Helter Skelter,,,,,,,
Hot Chip,Sexual Chocolate,,,,,,,
Milburn,Showroom,,,,,,,
Gavin Degraw,More Than Anyone,,,,,,,
The Script,Talk You Down,,,,,,,
Cradle Of Filth,At The Gates Of Midian,,,,,,,
Faith No More,Collision,,,,,,,
Phoenix,Embuscade,,,,,,,
Noumena,The End Of The Century,,,,,,,
Wilco,Less Than You Think,,,,,,,
Hooverphonic,Someone,,,,,,,
Hot Hot Heat,Save Us S.O.S.,,,,,,,
The Flaming Lips,Pilot Can At The Queer Of God,,,,,,,
Ayreon,Waking Dreams,,,,,,,
Oasis,Headshrinker,,,,,,,
Akira Yamaoka,Alex Theme,,,,,,,
Depeche Mode,Shout,,,,,,,
Explosions In The Sky,Lonely Train,,,,,,,
Apple Scruffs,(Smokin')The Fairy Tale Of Blood And Bile,,,,,,,
A Silver Mt. Zion,Horses In The Sky,,,,,,,
Проверочная Линейка,Освободите Сцену,,,,,,,
Boris,Nothing Special,,,,,,,
Death,Lack Of Comprehension,,,,,,,
Electrelane,The Valleys,,,,,,,
Electric Six,Vibrator,,,,,,,
Jeff Buckley,Yard Of Blonde Girls,,,,,,,
Electric Six,Synthesizer,,,,,,,
Staygold,Never Sleep Alone,,,,,,,
As Blood Runs Black,Hester Prynne,,,,,,,
Hot Chip,My Piano,,,,,,,
Cradle Of Filth,Sleepless,,,,,,,
La Quinta Estación,Me Muero,,,,,,,
Status Quo,Down Down,,,,,,,
George Harrison,Apple Scruffs,,,,,,,
A Fine Frenzy,Near To You,,,,,,,
La Roux,In For The Kill,,,,,,,
La Oreja De Van Gogh,Jueves,,,,,,,
Richard O'Brien,Sweet Transvestite,,,,,,,
Richard Ashcroft,Check The Meaning,,,,,,,
Richard Ashcroft,World Keeps Turning,,,,,,,
A Smile And A Ribbon,A Nice Walk In The Park,,,,,,,
Stabbing Westward,Throw,,,,,,,
Stam1Na,Edessäni,,,,,,,
Riverside,The Curtain Falls,,,,,,,
Riverside,Ultimate Trip,,,,,,,
Midge Ure,If I Was,,,,,,,
Lacuna Coil,A Current Obsession,,,,,,,
Noumena,Prey Of The Tempter,,,,,,,
Midlake,I Guess I'Ll Take Care,,,,,,,
Rjd2,Through The Walls,,,,,,,
Noumena,Slain Memories,,,,,,,
Misfits,Death Comes Ripping,,,,,,,
Oceansize,Unravel,,,,,,,
Rob Dougan,Instrumental,,,,,,,
Rob Dougan,Will You Follow Me?,,,,,,,
Rob Dougan,I'M Not Driving Anymore,,,,,,,
Bonnie 'Prince' Billy,Ohio River Boat Song,,,,,,,
Bonnie 'Prince' Billy,Mrs William,,,,,,,
Gary Numan,I Die: You Die,,,,,,,
The Chemical Brothers,Surrender,,,,,,,
Thievery Corporation,The Time We Lost Our Way (Feat. Loulou),,,,,,,
Oceansize,No Tomorrow,,,,,,,
Oceansize,Amputee,,,,,,,
Jedi Mind Tricks,When All Light Dies,,,,,,,
Umbrellas,The City Lights,,,,,,,
Jeff Buckley,Corpus Christi Carol (Cut),,,,,,,
Oasis,Where Did It All Go Wrong?,,,,,,,
Christina Aguilera,Loving Me 4 Me,0.8,0.8,0.8,1.0,0.2,0.2,0.6
Oceansize,Music For A Nurse,,,,,,,
Bachman-Turner Overdrive,You Ain'T Seen Nothing Yet,,,,,,,
Miriam Makeba,Pata Pata,,,,,,,
Backstreet Boys,As Long As You Love Me,,,,,,,
Christina Aguilera,Lady Marmalade,,,,,,,
Christina Aguilera,Make Over,,,,,,,
Christina Aguilera,Without You,,,,,,,
Tears For Fears,I Believe,,,,,,,
The Walkmen,Everyone Who Pretended To Like Me Is Gone,,,,,,,
Ani Difranco,Superhero,,,,,,,
The Knife,We Share Our Mothers Health,,,,,,,
David Guetta,Never Take Away My Freedom,,,,,,,
Robbie Williams,Bongo Bong And Je Ne T'Aime Plus,,,,,,,
Noisettes,Bridge To Canada,,,,,,,
Christine Guldbrandsen,Alvedansen (Norway),,,,,,,
Syd Barrett,Two Of A Kind,,,,,,,
Lady Gaga,Poker Face (Jody Den Broeder Remix),,,,,,,
Ben Macklin,Feel Together (Vocal Dub) (Feat. Tiger Lilly),,,,,,,
Black Rebel Motorcycle Club,U.S. Government,,,,,,,
Derrick Morgan,Blazing Fire,,,,,,,
Garbage,Sleep,,,,,,,
Rob Zombie,17 Year Locust,,,,,,,
Rob Zombie,Meet The Creeper,,,,,,,
Laibach,Tanz Mit Laibach,,,,,,,
Atlas Sound,Blue Moon,,,,,,,
Lake Of Tears,So Fell Autumn Rain,,,,,,,
Pierce Brosnan And Meryl Streep,Sos,,,,,,,
The Lemonheads,The Turnpike Down,,,,,,,
Norther,Betrayed,,,,,,,
Stephanie,Friends,,,,,,,
Misfits,Cough/Cool,,,,,,,
Misfits,Crawling Eye,,,,,,,
Beastie Boys,Shambala,,,,,,,
Viikate,Karmiini Juhlasali,,,,,,,
Geri Halliwell,It'S Raining Men,,,,,,,
Rhapsody Of Fire,Lamento Eroico,,,,,,,
Viikate,Otteita Syksystä,,,,,,,
Ghost Of The Robot,Angel,,,,,,,
Atheist,Mother Man,,,,,,,
Exodus,Strike Of The Beast,,,,,,,
The Contours,Do You Love Me,,,,,,,
Darkwell,The Beginning,,,,,,,
Darkwell,Suspiria,,,,,,,
The Cool Kids,Mikey Rocks,,,,,,,
Extreme,Politicalamity,,,,,,,
The Cooper Temple Clause,Connect,,,,,,,
Beastie Boys,Tough Guy,,,,,,,
Kreator,When Death Takes Its Dominion,,,,,,,
Black Label Society,We Live No More,,,,,,,
Boston,Don'T Look Back,,,,,,,
Kreator,Dying Race Apocalypse,,,,,,,
St. Vincent,Human Racing,,,,,,,
St. Germain,Sentimental Mood,,,,,,,
The Cool Kids,Bassment Party,,,,,,,
Ghostface Killah,Winter Warz,,,,,,,
The Rolling Stones,Let Me Down Slow,,,,,,,
A Tribe Called Quest,Clap Your Hands,,,,,,,
Kreator,One Evil Comes - A Million Follow,,,,,,,
Gigi D'Agostino,La Passion,,,,,,,
Gigi D'Agostino,I'Ll Fly With You,,,,,,,
Skinny Puppy,Hardset Head,,,,,,,
Repo! The Genetic Opera,21St Century Cure,0.6,0.6,0.2,0.4,0.8,0.4,0.4
The Coffinshakers,Black Sunday,,,,,,,
Skinny Puppy,Far Too Frail,,,,,,,
Black Light Burns,Coward,,,,,,,
Tori Amos,Don'T Make Me Come To Vegas,,,,,,,
Black Label Society,Say What You Will,,,,,,,
A Tribe Called Quest,Show Business,,,,,,,
Miss Kittin,Dub About Me,,,,,,,
Box Car Racer,The End With You,,,,,,,
Miss Kittin,Play Me A Tape,,,,,,,
The Cooper Temple Clause,Music Box,,,,,,,
Mission Of Burma,This Is Not A Photograph,,,,,,,
Kotiteollisuus,Tämän Taivaan Alla,,,,,,,
Kraftwerk,The Man Machine,,,,,,,
The Coral,She Sings The Mourning,,,,,,,
Regina Spektor,Lulliby,,,,,,,
El Ten Eleven,My Only Swerving,,,,,,,
The Shins,Mild Child,,,,,,,
Faith No More,Midnight Cowboy,,,,,,,
Do Make Say Think,It'S Gonna Rain,,,,,,,
Dark Funeral,Thy Legions Come,,,,,,,
Desmond Dekker,007 (Shanty Town),,,,,,,
The Apples In Stereo,Winter Must Be Cold,,,,,,,
Boy Omega,We Might Not Be Real,,,,,,,
Boys Like Girls,On Top Of The World,,,,,,,
Peter Doherty,1939 Returning,,,,,,,
Chris Vrenna,Flying On The Wings Of Steam,,,,,,,
:Wumpscut:,Troops Under Fire,,,,,,,
Robbie Williams,Sexed Up,,,,,,,
The Shape Shifters,Back To Basics,,,,,,,
Ania,Trudno Mi Się Przyznać,,,,,,,
A-Ha,Birthright,,,,,,,
Veruca Salt,With David Bowie,,,,,,,
Michael Jackson,Scream,,,,,,,
Boyz Ii Men,End Of The Road,,,,,,,
Black Label Society,Blackened Waters,,,,,,,
Boys Noize,Arcade Robot,,,,,,,
Death,In Human Form,,,,,,,
Chris Rea,On The Beach,,,,,,,
Emma Bunton,Let Your Baby Show You How To Move,,,,,,,
Thursday,Into The Blinding Light,,,,,,,
Jay-Z,U Don'T Know,,,,,,,
Death,Individual Thought Patterns,,,,,,,
Tears For Fears,Suffer The Children,,,,,,,
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,,,,,,,
Ohgr,Jako,,,,,,,
U2,Mlk,,,,,,,
Lamya,Black Mona Lisa,,,,,,,
The Fiery Furnaces,My Egyptian Grammar,,,,,,,
Tiësto,Ur,,,,,,,
Land Of Talk,All My Friends,,,,,,,
Black Sabbath,Dirty Women,,,,,,,
Sneaker Pimps,Blue Movie,,,,,,,
The Shins,Weird Divide (Original),,,,,,,
Lamb,Small,,,,,,,
Holly Golightly,Walk A Mile,,,,,,,
Piglet,Anthropology Anthology,,,,,,,
Dntel,The Distance (Metronomy Remix),,,,,,,
Dar Williams,February,,,,,,,
Cream,Outside Woman Blues,,,,,,,
The Chemical Brothers,Battle Scars,,,,,,,
The Charlatans,How High,,,,,,,
El Ten Eleven,Sorry About Your Irony,,,,,,,
Animal Collective,It'S You,,,,,,,
Cannibal Corpse,Make Them Suffer,,,,,,,
Canned Heat,Going Up The Country,,,,,,,
Jethro Tull,Slipstream,,,,,,,
The Field,Sun & Ice,,,,,,,
Stereophonics,Deadhead,,,,,,,
The Field Mice,Sensitive,,,,,,,
Snow Patrol,Make Love To Me Forever,,,,,,,
Hole,Reasons To Be Beautiful,,,,,,,
:Wumpscut:,Concrete Rage,,,,,,,
Stereophonics,Lolita,,,,,,,
Swervedriver,Duel,,,,,,,
Serge Gainsbourg,Ford Mustang,,,,,,,
Jimi Hendrix,Who Knows,,,,,,,
Akurat,Łyżeczka,,,,,,,
Chris Garneau,We Don'T Try,,,,,,,
Ok Go,What To Do,,,,,,,
Air Traffic,No More Running Away,,,,,,,
The Frames,Trying,,,,,,,
Nofx,The Quass,,,,,,,
Sweet Coffee,Keep On Running (Sterac Electronics Remix),,,,,,,
Arvo Pärt,Für Alina,,,,,,,
Michael Andrews,F***,,,,,,,
Ben Kweller,I Don'T Know Why,,,,,,,
Ben Kweller,Nothing Happening,,,,,,,
Chromeo,Destination: Overdrive,,,,,,,
Skalpel,Test Drive,,,,,,,
Hocico,Un Alma Y El Vacio,,,,,,,
Ben Kweller,Thirteen,,,,,,,
Ben Kweller,Magic,,,,,,,
Chris Lake & Emma Hewitt,Carry Me Away,,,,,,,
Doves,Compulsion,,,,,,,
Doves,House Of Mirrors,,,,,,,
St. Germain,Easy To Remember,,,,,,,
Girls Aloud,I'Ll Stand By You,,,,,,,
The Research,Lonely Hearts Still Beat The Same,,,,,,,
The Coral,Secret Kiss,,,,,,,
Girls Aloud,The Loving Kind,,,,,,,
Ben Lee,Ache For You,,,,,,,
Black Flag,Nothing Left Inside,,,,,,,
The Red Jumpsuit Apparatus,Seventeen Ain'T So Sweet,,,,,,,
Korn,10 Or A 2-Way,,,,,,,
Moby,Into The Blue,,,,,,,
Black Flag,No More,,,,,,,
Brandi Carlile,What Can I Say,,,,,,,
Modeselektor,Sucker Pin,,,,,,,
The Raveonettes,Untamed Girls,,,,,,,
Tina Dickow,Room With A View,,,,,,,
Constantines,Lizaveta,,,,,,,
Violent Femmes,Gimme The Car,,,,,,,
Ayọ,Life Is Real,,,,,,,
Red Hot Chili Peppers,Taste The Pain,,,,,,,
The Wedding Present,Dalliance,0.4,0.4,0.2,0.4,0.6,0.4,0.2
The Wedding Present,Everyone Thinks He Looks Daft,,,,,,,
Red Sparowes,Mechanical Sounds Cascaded Through The City Walls And Everyone Reveled In Their Ignorance.,,,,,,,
Constantines,St. You,,,,,,,
Korn,It'S Gonna Go Away,,,,,,,
The Weakerthans,Watermark,,,,,,,
Gisela,Casanova,,,,,,,
Glasvegas,Ice Cream Van,,,,,,,
Dr. Dog,The Old Days,,,,,,,
Red House Painters,Song For A Blue Guitar,,,,,,,
Candie Payne,I Wish I Could Have Loved You More,,,,,,,
Korn,I'M Done,,,,,,,
Korpiklaani,Let'S Drink,,,,,,,
Korn,Evolution,,,,,,,
The Reindeer Section,I'Ll Be Here When You Wake,,,,,,,
The Replacements,Alex Chilton,,,,,,,
Modest Mouse,Exit Does Not Exist,,,,,,,
Korpiklaani,Kirki,,,,,,,
Sheena Easton,For Your Eyes Only,,,,,,,
