artist_name,track_name,Vocal Register,Vocal Timbre Thin to Full,Vocal Breathiness,Vocal Smoothness,Vocal Grittiness,Vocal Nasality,Vocal Accompaniment
Buffalo Tom,Late At Night,,,,,,,
Echo & The Bunnymen,My White Devil,,,,,,,
Sondre Lerche,The Curse Of Being In Love,,,,,,,
Echo & The Bunnymen,Higher Hell,,,,,,,
La Mancha De Rolando,Antes,,,,,,,
The Notorious B.I.G.,Fuck Me (Interlude),,,,,,,
Sads,Masquerade,,,,,,,
Guster,Diane,,,,,,,
Quasimoto,Come On Feet,,,,,,,
Bel Canto,Chaideinoi,,,,,,,
Skin,Faithfulness,,,,,,,
Skindred,Babylon,,,,,,,
Devo,Too Much Paranoias,,,,,,,
Coheed And Cambria,God Send Conspirator,,,,,,,
Pram,The Last Astronaut (Andy Votel Mix),,,,,,,
Nina Simone,Backlash Blues,,,,,,,
Demi Lovato,On The Line (Feat. Jonas Brothers),,,,,,,
Hauschka,Barfuß Durchs Gras,,,,,,,
Hauschka,Nadelwald,,,,,,,
Prefuse 73,Altoid Addiction (Interlude),,,,,,,
Songs: Ohia,Almost Was Good Enough,,,,,,,
Echo & The Bunnymen,All Because Of You Days,,,,,,,
Vast,The Last One Alive,,,,,,,
Leonel Nunes,Um Pepino Entre Os Tomates,,,,,,,
Songs: Ohia,Nervous Bride,,,,,,,
Sabrina,Boys (Summertime Love) (Dub Version),,,,,,,
Songs: Ohia,Peoria Lunch Box Blues,,,,,,,
Wir Sind Helden,Wenn Es Passiert,,,,,,,
Torche,Vampyro,,,,,,,
Sick Of It All,Built To Last,,,,,,,
Håkan Hellström,Mitt Gullbergs Kaj Paradis,,,,,,,
M. Ward,Deep Dark Well,,,,,,,
In Flames,Clad In Shadows,,,,,,,
Tom Waits,Who Are You,,,,,,,
Of Montreal,Everyday Feels Like Sunday,,,,,,,
Delinquent (Feat. Kcat),My Destiny (Delio D'Cruz Vs. Paul Emmanuel Radio Edit),,,,,,,
Ween,The Hiv Song,,,,,,,
Cocteau Twins,Throughout The Dark Months Of April And May,,,,,,,
Of Montreal,Isn'T It Nice?,,,,,,,
Code 64,Sea Of Stars,,,,,,,
Faith No More,Mouth To Mouth,,,,,,,
Margot & The Nuclear So And So'S,Talking In Code,,,,,,,
Faith No More,What A Day,,,,,,,
Faithless,Dirty Ol' Man,,,,,,,
Cocteau Twins,Sugar Hiccup,1.0,0.6,0.8,1.0,0.0,0.2,0.6
Beirut,Mimizan,,,,,,,
Faithless,Crazy English Summer,,,,,,,
Nile,The Language Of The Shadows,,,,,,,
Avril Lavigne,Girlfriend (Feat. Lil' Mama),,,,,,,
Built To Spill,Happiness,,,,,,,
Easy Star All-Stars,Subterranean Homesick Alien,,,,,,,
Miles Davis,Bye Bye Blackbird,,,,,,,
Gustavo Santaolalla,Opening,,,,,,,
Björk,Kata Rokkar,,,,,,,
4Lyn,The Good Life Period,,,,,,,
Easyworld,Til The Day,,,,,,,
Easyworld,Junkies And Whores,,,,,,,
Brian Eno,And Then So Clear,,,,,,,
Megadeth,Almost Honest,,,,,,,
Billie The Vision & The Dancers,Goodnight Sweetheart,,,,,,,
Saalschutz,Das Lied Mit Den Suggestivfragen,,,,,,,
Sonic Roots,Take You High,,,,,,,
Nightwish,This Moment Is Eternity,,,,,,,
Easyworld,All I Can Remember,,,,,,,
The Quantic Soul Orchestra,Feeling Good (Feat. Alice Russell),,,,,,,
Nightwish,Whoever Brings The Night (Live),,,,,,,
Miles Davis,Concierto De Aranjuez (Adagio),,,,,,,
Gustavo Cerati,Dios Nos Libre,,,,,,,
Gustavo Cerati,Otra Piel,,,,,,,
Bel Canto,Tree,,,,,,,
清春,Horizon,,,,,,,
Skindred,Trouble,,,,,,,
The Clientele,Geometry Of Lawns,,,,,,,
Deltron 3030,National Movie Review,,,,,,,
The Clientele,Missing,,,,,,,
Emperor,Towards The Pantheon,,,,,,,
Arise,Another World To Consume,,,,,,,
Nikka Costa,Everybody Got Their Something,,,,,,,
Shapeshifters,Lola'S Theme (Eric Prydz Mix),,,,,,,
Shape Of Despair,Night'S Dew,,,,,,,
Odyssey,Who,,,,,,,
Siouxsie And The Banshees,The Last Beat Of My Heart,,,,,,,
All Bets Off,Earthquake Weather,,,,,,,
In Flames,Eye Of The Beholder,,,,,,,
Miles Davis,My Funny Valentine,,,,,,,
Van Halen,Won'T Get Fooled Again,,,,,,,
L'Arc~En~Ciel,Lover Boy,,,,,,,
Eskobar,Hallelujah New World,,,,,,,
The 69 Eyes,Dream Master,,,,,,,
Danny Elfman,Casting A Spell,,,,,,,
Badly Drawn Boy,I Was Wrong,,,,,,,
David Bowie,Thursday'S Child,,,,,,,
In Flames,Drenched In Fear,,,,,,,
Madonna,Don'T Cry For Me Argentina,,,,,,,
Beastie Boys,Just A Test,,,,,,,
...And You Will Know Us By The Trail Of Dead,Blight Takes All,,,,,,,
John Coltrane,Like Someone In Love,0.0,0.0,0.0,0.0,0.0,0.0,0.0
米倉千尋,10 Years After (Always Mix),,,,,,,
Boards Of Canada,Original Nlogax,,,,,,,
The Detroit Cobras,Baby Let Me Hold Your Hand,,,,,,,
Guri Schanke,Ven A Bailar Conmigo (Norway),,,,,,,
Dfc,Coexistência Do Caos,,,,,,,
Wax Stag,Short Road,,,,,,,
Seu Jorge,Carolina,,,,,,,
The Detroit Cobras,Try Love,,,,,,,
Seu Jorge,Lady Stardust,,,,,,,
Alice Cooper,I'M Your Gun,,,,,,,
Mediengruppe Telekommander,Ein Kleiner Widerstand,,,,,,,
Asobi Seksu,Stay,,,,,,,
Sonic Youth,I Dreamed I Dream,,,,,,,
Miley Cyrus,Nobody'S Perfect,,,,,,,
The White Stripes,I Fought Piranhas,,,,,,,
Anorexia Nervosa,The Shining,,,,,,,
The National,Patterns Of Fairytales,,,,,,,
Earth,Mirage,,,,,,,
The National,The Perfect Song,,,,,,,
Theatre Of Tragedy,Universal Race,,,,,,,
Mediengruppe Telekommander,Mach Das Leiser,,,,,,,
Fischerspooner,!@*$%#,,,,,,,
Mediengruppe Telekommander,Kommanda,,,,,,,
Hypocrisy,Disconnected Magnetic Corridors,,,,,,,
Sonic Youth,Saucer-Like,,,,,,,
Kylie Minogue,Still Standing,,,,,,,
Sonic Youth,Master-Dik,,,,,,,
Daniel Powter,Styrofoam,,,,,,,
Millencolin,Fox,,,,,,,
Hypocrisy,Blooddrenched,,,,,,,
Hypocrisy,A Coming Race,,,,,,,
Bob Sinclar,Rock This Party (Everybody Dance Now) (Radio Edit),,,,,,,
Incredible Bongo Band,Apache,,,,,,,
Susperia,Release,,,,,,,
Susanna And The Magical Orchestra,Believer,,,,,,,
Nightwish,Crimson Tide / Deep Blue Sea (Live),,,,,,,
Maria Peszek,Mgła,,,,,,,
Susanna And The Magical Orchestra,It'S A Long Way To The Top,,,,,,,
Cock Sparrer,Chip On My Shoulder,,,,,,,
Maria Mena,Blame It On Me,,,,,,,
Della Reese,With Pen In Hand,,,,,,,
Beastie Boys,Something'S Got To Give,,,,,,,
Akon & Eminem,Smack That,,,,,,,
Amerie,Nothing Like Loving You,,,,,,,
The Stone Roses,How Do You Sleep,,,,,,,
Tactical Sekt,Genetic Mistrust,,,,,,,
Róisín Murphy,The Closing Of The Doors,,,,,,,
Tactical Sekt,You'Re Fired,,,,,,,
All Girl Summer Fun Band,Girl #3,,,,,,,
Eric Clapton,Lonely Stranger,,,,,,,
Arcana,The Oath,,,,,,,
The 5Th Dimension,Aquarius/Let The Sun Shine In,0.8,1.0,0.2,1.0,0.0,0.2,1.0
Hypocrisy,Craving For Another Killing,,,,,,,
Meck Feat. Dino,Feels Like Home (Radio Edit),,,,,,,
The Music,The Last One,,,,,,,
Róisín Murphy,Prelude To Love In The Making,,,,,,,
Kylie Minogue,Obsession,,,,,,,
Kyau & Albert,Kiksu (Original Mix),,,,,,,
Billie Holiday,Lady Sings The Blues,,,,,,,
Earlimart,Fakey Fake,,,,,,,
The White Stripes,Cold Cold Night,,,,,,,
The Raconteurs,Pull This Blanket Off,,,,,,,
Björk,So Broken,,,,,,,
Assemblage 23,Apart,,,,,,,
Milosh,The Sky Is Grey,,,,,,,
Frank Zappa,Trouble Every Day,,,,,,,
Nightmares On Wax,Groove St.,,,,,,,
Nightmare Of You,Why Am I Always Right?,,,,,,,
Kylie Minogue,After Dark,,,,,,,
Nightmares On Wax,(Man) Tha Journey,,,,,,,
John Foxx,030,,,,,,,
Nightmares On Wax,Chime Out,,,,,,,
Nightmares On Wax,Ethnic Majority,,,,,,,
The Dillinger Escape Plan,Fix Your Face,,,,,,,
John Foxx,Miles Away,,,,,,,
Diablo,Omerta,,,,,,,
Set Your Goals,Work In Progress,,,,,,,
Cock Robin,Stumble And Fall,,,,,,,
The View,Gran'S For Tea,,,,,,,
Skinny Puppy,Curcible,,,,,,,
Nightmares On Wax,Pipes Honour,,,,,,,
Cobra Starship,The City Is At War,,,,,,,
Cobra Starship,The World Has Its Shine (But I Would Drop It On A Dime),,,,,,,
The White Stripes,Black Math (Live Under Blackpool Lights),,,,,,,
The Devin Townsend Band,Mental Tan,,,,,,,
The Radio Dept.,Closing Scene,,,,,,,
The Radio Dept.,Let Me Have This,,,,,,,
Assemblage 23,Fallen Down,,,,,,,
The Music,Idle,,,,,,,
The Be Good Tanyas,Light Enough To Travel,,,,,,,
Part Chimp,Hello Bastards,,,,,,,
The Be Good Tanyas,House Of The Rising Sun,,,,,,,
Parts & Labor,Brighter Days,,,,,,,
...And You Will Know Us By The Trail Of Dead,Insatiable (One),,,,,,,
Parts & Labor,The Gold We'Re Digging,,,,,,,
Pet Shop Boys,My October Symphony,,,,,,,
Nightingale,Game Over,,,,,,,
India.Arie,I Am Not My Hair (Feat. Akon),,,,,,,
Los Lobos,Wake Up Dolores,,,,,,,
John Foxx,Touch And Go,,,,,,,
The Smiths,What Difference Does It Make (Peel Session),,,,,,,
Yo La Tengo,Double Dare,,,,,,,
The Clash,Cheapskates,,,,,,,
Manic Street Preachers,Slash 'N' Burn,,,,,,,
Delerium,Silence (Niels Van Gogh Vs. Thomas Gold Remix),,,,,,,
Delerium,Duende,,,,,,,
Portugal. The Man,Shade,,,,,,,
Covenant,Brave New World,,,,,,,
Portishead,Toy Box,,,,,,,
Covenant,Monochrome,,,,,,,
Covenant,No Man'S Land,,,,,,,
The Stone Roses,One Love,,,,,,,
Kult,Wódka,,,,,,,
David Ford,I Don'T Care What You Call Me (Radio Edit),,,,,,,
Sonique,Sky,,,,,,,
Burzum,Dunkelheit,,,,,,,
Mindless Self Indulgence,Unsociable,,,,,,,
Ministry,Faith Collapsing,,,,,,,
Kult,Piotr Pielgrzym,,,,,,,
Eagle-Eye Cherry,Are You Still Having Fun,,,,,,,
Annihilator,Word Salad,,,,,,,
Ministry,Grace,,,,,,,
Minilogue,Jamaica,,,,,,,
Sono,A New Cage,,,,,,,
Ryan Adams,Two Hearts,,,,,,,
Supersuckers,A Good Night For My Drinkin',,,,,,,
Nicole,Ajaton,,,,,,,
Nicola Hitchcock,You Will Feel Like This,,,,,,,
Superpitcher,People,,,,,,,
John Frusciante,I Can'T See Until I See Your Eyes,,,,,,,
The Vines,Country Yard,,,,,,,
John Frusciante,The First Season,,,,,,,
Los Hermanos,O Vencedor,,,,,,,
Warmen,Somebody'S Watching Me,,,,,,,
Queens Of The Stone Age,Infinity,,,,,,,
Queens Of The Stone Age,Never Say Never,,,,,,,
Supersuckers,Roadworn And Weary,,,,,,,
Warrel Dane,This Old Man,,,,,,,
The Dismemberment Plan,A Life Of Possibilities,,,,,,,
Kult,Czekając Na Królestwo J.H.W.H.,,,,,,,
Queens Of The Stone Age,Born To Hula,,,,,,,
Kult,Czarne Słońca,,,,,,,
Queens Of The Stone Age,God Is On The Radio,,,,,,,
Frankmusik,In Step,,,,,,,
Kult,3 Gwiazdy,,,,,,,
Björk,Where Is The Line?,,,,,,,
E*Vax,The Process Of Leaving,,,,,,,
Scatman John,Scatman,,,,,,,
Breaking Benjamin,Follow,,,,,,,
Ryan Adams,Pearls On A String,,,,,,,
Dååth,From The Blind,,,,,,,
The Mountain Goats,In The Hidden Places,,,,,,,
The Mountain Goats,Half Dead,,,,,,,
Dååth,Subterfuge,,,,,,,
Astor Piazzolla,Libertango,,,,,,,
Ryan Adams,Nightbirds,,,,,,,
Kubichek!,Nightjoy,,,,,,,
Yo La Tengo,Pass The Hatchet,,,,,,,
Gui Boratto,Terminal,,,,,,,
John Lennon,How Do You Sleep?,,,,,,,
Diana Krall,When I Look In Your Eyes,,,,,,,
American Nightmare,Protest Song #00,,,,,,,
Take That,Hello,,,,,,,
Clutch,Tripping The Alarm,,,,,,,
Delays,Too Much In Your Life,,,,,,,
Nico,Janitor Of Lunacy,,,,,,,
Boa,The Love Bug,,,,,,,
Ohgr,Devil,,,,,,,
The Cinematic Orchestra,Diabolus,,,,,,,
Akufen,Jeep Sex,,,,,,,
Titus Andronicus,My Time Outside The Womb,,,,,,,
Oh No Oh My,On The Town,,,,,,,
The Cinematic Orchestra,The Animated Tripod,,,,,,,
Siouxsie Sioux,If It Doesn'T Kill You,,,,,,,
Cracker,Low,,,,,,,
Elio E Le Storie Tese,Cartoni Animati Giapponesi,,,,,,,
School Of Seven Bells,Wired For Light,,,,,,,
The Beach Boys,Let'S Go Away For A While,,,,,,,
Ryan Adams,Bartering Lines,,,,,,,
Tom Waits,Shake It,,,,,,,
Daniel Johnston,Syrup Of Tears,,,,,,,
Butcher Boy,I Could Be In Love With Anyone,,,,,,,
Supergrass,It'S Not Me,,,,,,,
Hurt,Overdose,,,,,,,
Minus 8,Elysian Fields,,,,,,,
Agalloch,As Embers Dress The Sky,,,,,,,
Supergrass,G-Song,,,,,,,
Quietdrive,Take A Drink,,,,,,,
John Mayer,Not Myself,,,,,,,
Agalloch,Foliorum Viridium,,,,,,,
Nickelback,I'D Come For You,,,,,,,
Agalloch,Hallways Of Enchanted Ebony,,,,,,,
Guano Apes,Dick,,,,,,,
Walls Of Jericho,No Saving Me,,,,,,,
Set Fire To Flames,And The Birds Are About To Bust Their Guts With Singing,,,,,,,
Los Hermanos,A Flor,,,,,,,
Set Fire To Flames,'I Will Be True... ' (From Lips Of Lying Dying Wonder Body #1) / Reign Rebuilder (Head),,,,,,,
Nickelback,Woke Up This Morning,,,,,,,
Nickelback,Someone That You'Re With,,,,,,,
Françoise Hardy,La Fille Avec Toi,,,,,,,
Agathodaimon,Body Of Clay,,,,,,,
Parov Stelar,Sometimes (Feat. Anita Riegler),,,,,,,
Hurt,Jezus,,,,,,,
The Raincoats,Black And White,,,,,,,
Breaking Benjamin,Natural Life,,,,,,,
The Weepies,Just Blue,,,,,,,
Less Than Jake,Is This Thing On?,,,,,,,
Guano Apes,Counting The Days,,,,,,,
Kruder & Dorfmeister,Black Baby,,,,,,,
Butthole Surfers,Who Was In My Room Last Night,,,,,,,
Dzihan & Kamien,Ford Transit,,,,,,,
Sopho,Visionary Dream (Georgia),,,,,,,
Freak Kitchen,Becky,,,,,,,
Buzzcocks,Are Everything,,,,,,,
Freak Kitchen,Seven Days In June,,,,,,,
Freak Kitchen,Guilt Trip,,,,,,,
Freak Kitchen,Look Bored,,,,,,,
Freak Kitchen,Mussolini Mind,,,,,,,
Texas Lightning,No No Never,,,,,,,
The Beatles,12-Wait,,,,,,,
Daniel Garcia,El Reino Del Tiempo,,,,,,,
鈴村健一,とりあえずそれで行こう,,,,,,,
Blood For Blood,Ain'T Like You (Wasted Youth Ii),,,,,,,
Pete Shelley,Witness The Change,,,,,,,
...And You Will Know Us By The Trail Of Dead,Fields Of Coal,,,,,,,
David Guetta,When Love Takes Over (Feat. Kelly Rowland),,,,,,,
Bad Religion,Sinister Rouge,,,,,,,
Bad Religion,The Gray Race,,,,,,,
Head Automatica,King Caesar,,,,,,,
Clouddead,Son Of A Gun,,,,,,,
John Murphy,Rage,,,,,,,
Nick Lowe,I Love The Sound Of Breaking Glass,,,,,,,
Bear Vs. Shark,I Fucked Your Dad,,,,,,,
Against Me!,Borne On The Fm Waves Of The Heart,,,,,,,
Clouddead,The Keen Teen Skip,,,,,,,
The Dixie Cups,Chapel Of Love,,,,,,,
Clouddead,Physics Of A Unicycle,,,,,,,
Marianne Faithfull,The Ballad Of Lucy Jordan,,,,,,,
Emma Pollock,Limbs,,,,,,,
A Sunny Day In Glasgow,5:15 Train,,,,,,,
Rush,The Body Electric,,,,,,,
Fiona Apple,Please Send Me Someone To Love,,,,,,,
Rush,The Seeker,,,,,,,
Misfits,Diana,,,,,,,
Finntroll,Under Två Runor,,,,,,,
Finntroll,Svartberg,,,,,,,
The Modern Lovers,Someone I Care About,,,,,,,
Dwight Yoakam,Close Up The Honky Tonks,,,,,,,
Misfits,Braineaters,,,,,,,
The Modern Lovers,Old World,,,,,,,
The Monkees,(I'M Not Your) Steppin' Stone,,,,,,,
Misfits,Dream Lover,,,,,,,
Rush,In The Mood,,,,,,,
Gruff Rhys,Painting People Blue,0.6,0.6,0.4,0.8,0.2,0.4,0.6
The Mission,Stay With Me,,,,,,,
Annie,Gimme Your Money,,,,,,,
The Modern Lovers,Hospital,,,,,,,
Belle And Sebastian,Dirty Dream #2,,,,,,,
The Doors,Crystal Ship,,,,,,,
Nick Drake,Mayfair,,,,,,,
Cloud Cult,Chain Reaction,,,,,,,
John Parr Vs. Tommyknockers,New Horizon,,,,,,,
Gruff Rhys,This Is Just The Beginning,,,,,,,
Grupo De Expertos Solynieve,Alegato Meridional,,,,,,,
The Smashing Pumpkins,Wound,,,,,,,
The Vines,Vision Valley,,,,,,,
Xtc,Helicopter,,,,,,,
Cradle Of Filth,Cruelty Brought Thee Orchids,,,,,,,
Jay-Z,Encore,,,,,,,
Akufen,In Dog We Trust,,,,,,,
Belle And Sebastian,Big John Shaft,,,,,,,
Manic Street Preachers,Found That Soul,,,,,,,
Weezer,Death And Destruction,,,,,,,
Jay-Z,Friend Or Foe,,,,,,,
Xtc,Grass,,,,,,,
Misfits,Resurrection,,,,,,,
Tweet,Oops Oh My,,,,,,,
The Rapture,Sister Savior,,,,,,,
The Rapture,Infatuation,,,,,,,
Peter Doherty,Sweet By + By,,,,,,,
Within Temptation,Running Up That Hill (Live At The Edisons Amsterdam),,,,,,,
鈴村健一,フリートーク「結崎 亮とわたくし」,,,,,,,
...And You Will Know Us By The Trail Of Dead,The Far Pavilions,,,,,,,
Super Junior,U,,,,,,,
Jay Reatard,My Family,,,,,,,
Belly,Dusted,,,,,,,
Tiga,3 Weeks,,,,,,,
Nick Cave & The Bad Seeds,There Is A Town,,,,,,,
Nick Cave & The Bad Seeds,The Lyre Of Orpheus,,,,,,,
Belleruche,Reflection,,,,,,,
The Vines,Nothin'S Comin',,,,,,,
Belleruche,Bird Mess,,,,,,,
Skinny Puppy,Past Present,,,,,,,
Skinny Puppy,Process,,,,,,,
Yo La Tengo,Tired Hippo,,,,,,,
John Parish & Polly Jean Harvey,Leaving California,,,,,,,
The Wedding Present,I'M Not Always So Stupid,0.4,0.6,0.2,0.4,0.6,0.6,0.4
Belle And Sebastian,I Don'T Want To Play Football,,,,,,,
Kreator,Cry War,,,,,,,
Nick Drake,All My Trials,,,,,,,
Kraftwerk,Tour De France Étape 3,,,,,,,
Elio E Le Storie Tese,Suicidio A Sorpresa: Allegretto,,,,,,,
Elio E Le Storie Tese,Il Vitello Dai Piedi Di Balsa,,,,,,,
A*Teens,Floorfiller,,,,,,,
Sound Team,Tv Torso,,,,,,,
Tweaker,Happy Child (Feat. Will Oldham),,,,,,,
Freemasons,Love On My Mind (Radio Edit),,,,,,,
Krazy Baldhead,Strings Of Death,,,,,,,
Urma,After All,,,,,,,
John Travolta,Greased Lightnin',,,,,,,
Nick Cave & The Bad Seeds,Oh My Lord,,,,,,,
Take That,Reach Out,,,,,,,
Take That,Like I Never Loved You At All,,,,,,,
Weezer,Jamie,,,,,,,
Clipse,Hello New World,,,,,,,
The Dresden Dolls,Dear Jenny,,,,,,,
Groove Armada,Remember,,,,,,,
Cradle Of Filth,Cemetery And Sundown,,,,,,,
Jay Reatard,Nightmares,,,,,,,
Oingo Boingo,Grey Matter,,,,,,,
The Chocolate Watch Band,Gossamer Wings,,,,,,,
Cradle Of Filth,The Graveyard By Moonlight,,,,,,,
Kraftwerk,Heimcomputer,,,,,,,
Kraftwerk,News,,,,,,,
Kraftwerk,Morgenspaziergang,,,,,,,
A*Teens,Can'T Help Falling In Love,,,,,,,
The Rascals,Stockings To Suit,,,,,,,
The Microphones,Ice,0.4,0.6,0.8,0.6,0.4,0.6,0.4
The Microphones,I Am Bored,,,,,,,
Soundpool,Pleasure & Pain,,,,,,,
Soundgarden,New Damage,,,,,,,
Mission Of Burma,2Wice,,,,,,,
Small Faces,Hey Girl,,,,,,,
Astral Projection,Mahadeva,,,,,,,
Venetian Snares,Eurocore Mvp,,,,,,,
Small Faces,I Can'T Make It,,,,,,,
The Meeting Places,Now I Know You Could Never Be The One,,,,,,,
Missippi John Hurt,Frankie,,,,,,,
Mission Of Burma,Max Ernst,,,,,,,
Dido,It Comes And It Goes,,,,,,,
Soundgarden,Zero Chance,,,,,,,
Super Furry Animals,God! Show Me Magic,,,,,,,
Newton Faulkner,People Should Smile More,,,,,,,
Super Furry Animals,Ohio Heat,,,,,,,
The Dresden Dolls,Sorry Bunch,,,,,,,
Nick Cave & The Bad Seeds,Abattoir Blues,,,,,,,
Fall Out Boy,Reinventing The Wheel To Run Myself Over,,,,,,,
Avantasia,Lost In Space,,,,,,,
Super Furry Animals,Oi Frango,,,,,,,
R.E.M.,Diminished,,,,,,,
Avantasia,The Final Sacrifice,,,,,,,
Clint Mansell,Fall: Sara Goldfarb Has Left The Building,,,,,,,
Anna Ternheim,Such A Lonely Soul,,,,,,,
Tierra Santa,La Canción Del Pirata (Ii),,,,,,,
Clint Mansell,Requiem For A Dream,,,,,,,
Nick Cave & The Bad Seeds,John Finn'S Wife,,,,,,,
Anna Ternheim,Today Is A Good Day,,,,,,,
Paradise Lost,Self-Obsessed,,,,,,,
Anna Ternheim,What Have I Done,,,,,,,
The Thermals,How We Know,,,,,,,
Underworld,River Of Bass,,,,,,,
Within Temptation,The Dance,,,,,,,
Alexisonfire,A Dagger Through The Heart Of St. Angeles,,,,,,,
Testament,Electric Crown,,,,,,,
...And You Will Know Us By The Trail Of Dead,Mark David Chapman,,,,,,,
David Sanborn,The Dream,,,,,,,
Alexi Murdoch,Love You More,,,,,,,
Silverchair,Satin Sheets,,,,,,,
Silverchair,Shade,,,,,,,
Archie Beel & The Drells,Tighten Up,,,,,,,
The Stranglers,96 Tears,,,,,,,
Lucero,Ain'T So Lonely,,,,,,,
American Football,Honestly?,,,,,,,
Grizzly Bear,About Face,0.6,0.6,0.6,0.8,0.2,0.4,0.8
New York Dolls,Babylon,,,,,,,
Client,Down To The Underground,,,,,,,
Clinic,2Nd Foot Stomp,,,,,,,
Johnathan Rice,So Sweet,,,,,,,
Black Tambourine,Pam'S Tan,,,,,,,
The Smashing Pumpkins,Hello Kitty Kat,,,,,,,
Los Amigos Invisibles,Yo No Sé,,,,,,,
Newton Faulkner,I Need Something,,,,,,,
Avantasia,Avantasia,,,,,,,
Grizzly Bear,La Duchess Anne,,,,,,,
Misty'S Big Adventure,The Story Of Love,,,,,,,
Clinic,Tomorrow,,,,,,,
Ruch,Dónde,,,,,,,
Barenaked Ladies,Aluminum,,,,,,,
The Matches,Sick Little Suicide,,,,,,,
Fink,Blueberry Pancakes,,,,,,,
From Ashes Rise,They,,,,,,,
From Ashes Rise,Hell In The Darkness,,,,,,,
From Ashes Rise,Nightmares,,,,,,,
From Ashes Rise,On The Fray,,,,,,,
Kosheen,Pride,,,,,,,
The Raveonettes,Chains,,,,,,,
Brave,Spirit,,,,,,,
Brave,Out Of Focus,,,,,,,
Therion,Ginnungagap,,,,,,,
Cake,Dime,,,,,,,
Kosheen,Empty Skies,,,,,,,
Kosheen,Harder,,,,,,,
Dana Fuchs,Don'T Let Me Down,,,,,,,
Howard Shore,Treebeard,,,,,,,
Howe Gelb,But I Did Not,0.4,0.4,0.6,0.4,0.8,0.6,0.2
Roy Ayers,Everybody Loves The Sunshine,,,,,,,
Paradise Lost,Don'T Belong (String Dub Mix),,,,,,,
The Beatles,I'Ll Get You,,,,,,,
Underworld,Mo Move,,,,,,,
