artist_name,track_name,Vocal Register,Vocal Timbre Thin to Full,Vocal Breathiness,Vocal Smoothness,Vocal Grittiness,Vocal Nasality,Vocal Accompaniment
The Shins,New Slang,,,,,,,
Interpol,Slow Hands,,,,,,,
Radiohead,Videotape,,,,,,,
Death Cab For Cutie,Crooked Teeth,,,,,,,
The Postal Service,The District Sleeps Alone Tonight,,,,,,,
Arcade Fire,Crown Of Love,,,,,,,
Air,All I Need,,,,,,,
Imogen Heap,Hide And Seek,,,,,,,
Death Cab For Cutie,Summer Skin,,,,,,,
Arcade Fire,Keep The Car Running,,,,,,,
Coldplay,Don'T Panic,,,,,,,
Arctic Monkeys,Mardy Bum,,,,,,,
The Smiths,This Charming Man,,,,,,,
Air,Sexy Boy,,,,,,,
Zero 7,In The Waiting Line,,,,,,,
Arcade Fire,Intervention,,,,,,,
Arctic Monkeys,Fake Tales Of San Francisco,,,,,,,
The Postal Service,Sleeping In,,,,,,,
Death Cab For Cutie,Your Heart Is An Empty Room,,,,,,,
José González,Heartbeats,,,,,,,
Arcade Fire,Neighborhood #2 (Laika),,,,,,,
Massive Attack,Angel,,,,,,,
Bloc Party,Helicopter,,,,,,,
Amy Winehouse,You Know I'M No Good,,,,,,,
Blur,Song 2,,,,,,,
The Knife,Heartbeats,,,,,,,
Johnny Cash,Hurt,,,,,,,
Feist,Mushaboom,,,,,,,
The Killers,Jenny Was A Friend Of Mine,,,,,,,
Muse,Stockholm Syndrome,,,,,,,
Death Cab For Cutie,Someday You Will Be Loved,,,,,,,
Death Cab For Cutie,Marching Bands Of Manhattan,,,,,,,
Death Cab For Cutie,Different Names For The Same Thing,,,,,,,
Bloc Party,Like Eating Glass,,,,,,,
Dread Zeppelin,Stairway To Heaven,,,,,,,
Radiohead,Let Down,,,,,,,
Bloc Party,This Modern Love,,,,,,,
Coldplay,In My Place,,,,,,,
Pixies,Where Is My Mind?,,,,,,,
The Shins,Caring Is Creepy,,,,,,,
Arcade Fire,Black Mirror,,,,,,,
Damien Rice,The Blower'S Daughter,,,,,,,
The Postal Service,Clark Gable,,,,,,,
Ladytron,Destroy Everything You Touch,,,,,,,
Death Cab For Cutie,What Sarah Said,,,,,,,
U2,With Or Without You,,,,,,,
Amy Winehouse,Tears Dry On Their Own,,,,,,,
The Strokes,Last Nite,,,,,,,
Kaiser Chiefs,I Predict A Riot,,,,,,,
Interpol,Pda,,,,,,,
Arcade Fire,Neighborhood #4 (7 Kettles),,,,,,,
Death Cab For Cutie,Title And Registration,,,,,,,
The Postal Service,Brand New Colony,,,,,,,
The Cure,Boys Don'T Cry,,,,,,,
Tool,Vicarious,,,,,,,
Arctic Monkeys,Dancing Shoes,,,,,,,
Hot Chip,Over And Over,,,,,,,
The Kooks,Naïve,,,,,,,
Amy Winehouse,Back To Black,,,,,,,
Peter Bjorn And John,Young Folks,,,,,,,
Muse,Sing For Absolution,,,,,,,
Arctic Monkeys,The View From The Afternoon,,,,,,,
Coldplay,Trouble,,,,,,,
Arctic Monkeys,Fluorescent Adolescent,,,,,,,
Regina Spektor,Samson,,,,,,,
Damien Rice,Cannonball,,,,,,,
Radiohead,Airbag,,,,,,,
Pink Floyd,Comfortably Numb,,,,,,,
Klaxons,Atlantis To Interzone,,,,,,,
Joy Division,Transmission,,,,,,,
The Smiths,There Is A Light That Never Goes Out,,,,,,,
Klaxons,Gravity'S Rainbow,,,,,,,
Air,Kelly Watch The Stars,,,,,,,
Muse,Knights Of Cydonia,,,,,,,
The Killers,On Top,,,,,,,
The Goo Goo Dolls,Iris,,,,,,,
Portishead,Roads,,,,,,,
The Postal Service,Recycled Air,,,,,,,
Tool,The Pot,,,,,,,
Radiohead,Lucky,,,,,,,
Interpol,Narc,,,,,,,
Radiohead,Street Spirit (Fade Out),,,,,,,
The Shins,Australia,,,,,,,
Death Cab For Cutie,Brothers On A Hotel Bed,0.6,0.4,0.8,1.0,0.0,0.2,0.2
The Kooks,She Moves In Her Own Way,,,,,,,
The Clash,London Calling,,,,,,,
Kaiser Chiefs,Everyday I Love You Less And Less,,,,,,,
Elliott Smith,Between The Bars,,,,,,,
Neutral Milk Hotel,In The Aeroplane Over The Sea,,,,,,,
Muse,Butterflies And Hurricanes,,,,,,,
Air,Cherry Blossom Girl,,,,,,,
Sigur Rós,Sæglópur,,,,,,,
Sufjan Stevens,Chicago,,,,,,,
Arcade Fire,Neon Bible,,,,,,,
Air,La Femme D'Argent,,,,,,,
Portishead,Sour Times,,,,,,,
Radiohead,Everything In Its Right Place,,,,,,,
Bloc Party,Blue Light,,,,,,,
Interpol,C'Mere,,,,,,,
Snow Patrol,Run,,,,,,,
Frou Frou,Let Go,,,,,,,
Joy Division,Disorder,,,,,,,
Death Cab For Cutie,Transatlanticism,,,,,,,
Sigur Rós,Svefn-G-Englar,,,,,,,
Led Zeppelin Jam,Immigrant Song,,,,,,,
The Strokes,Reptilia,,,,,,,
Muse,Invincible,,,,,,,
Sigur Rós,Hoppípolla,,,,,,,
Gary Jules,Mad World,0.6,0.6,0.8,1.0,0.0,0.2,0.2
Evanescence,My Immortal,,,,,,,
Hot Chip,Ready For The Floor,,,,,,,
Editors,Munich,,,,,,,
Black Rebel Motorcycle Club,Spread Your Love,,,,,,,
Mika,Grace Kelly,,,,,,,
Muse,Take A Bow,,,,,,,
Death Cab For Cutie,A Lack Of Color,,,,,,,
Bloc Party,Positive Tension,,,,,,,
Radiohead,Subterranean Homesick Alien,,,,,,,
Placebo,Every You Every Me,,,,,,,
Pink Floyd,The Great Gig In The Sky,,,,,,,
The Postal Service,This Place Is A Prison,,,,,,,
Arcade Fire,Haiti,,,,,,,
Pink Floyd,Time,,,,,,,
Radiohead,Idioteque,,,,,,,
Sufjan Stevens,Casimir Pulaski Day,,,,,,,
Röyksopp,Eple,,,,,,,
Arctic Monkeys,Still Take You Home,,,,,,,
The Smiths,Bigmouth Strikes Again,,,,,,,
Black Rebel Motorcycle Club,Love Burns,,,,,,,
The Killers,Bones,,,,,,,
Muse,Plug In Baby,,,,,,,
Radiohead,Just,,,,,,,
Arcade Fire,Ocean Of Noise,,,,,,,
Radiohead,My Iron Lung,,,,,,,
The Smiths,How Soon Is Now?,0.4,0.4,0.6,0.4,0.2,0.6,0.4
Pink Floyd,Us And Them,,,,,,,
Damien Rice,9 Crimes,,,,,,,
Coldplay,God Put A Smile Upon Your Face,,,,,,,
Daft Punk,Aerodynamic,,,,,,,
A Perfect Circle,3 Libras,,,,,,,
Arcade Fire,Black Wave/Bad Vibrations,,,,,,,
The Kooks,Ooh La,,,,,,,
David Bowie,Ziggy Stardust,,,,,,,
Radiohead,The Bends,,,,,,,
Interpol,Untitled,,,,,,,
Lily Allen,Ldn,,,,,,,
Arctic Monkeys,Brianstorm,,,,,,,
Gorillaz,Dare,,,,,,,
Pixies,Debaser,,,,,,,
The Knife,Pass This On,,,,,,,
Black Rebel Motorcycle Club,Ain'T No Easy Way,,,,,,,
Radiohead,Climbing Up The Walls,,,,,,,
The Knife,Silent Shout,,,,,,,
Broken Social Scene,Cause = Time,,,,,,,
Arctic Monkeys,A Certain Romance,,,,,,,
Interpol,Nyc,,,,,,,
Muse,Apocalypse Please,,,,,,,
Coldplay,Warning Sign,,,,,,,
Muse,Bliss,,,,,,,
Coldplay,Green Eyes,,,,,,,
Feist,My Moon My Man,,,,,,,
Arctic Monkeys,Riot Van,,,,,,,
Maxïmo Park,Apply Some Pressure,,,,,,,
Radiohead,Electioneering,,,,,,,
Portishead,Mysterons,0.6,0.6,0.8,0.8,0.2,0.4,0.4
Air,Run,,,,,,,
Arcade Fire,The Well And The Lighthouse,,,,,,,
Klaxons,It'S Not Over Yet,,,,,,,
Pearl Jam,Black,,,,,,,
Coldplay,A Rush Of Blood To The Head,,,,,,,
Muse,Feeling Good,,,,,,,
Sigur Rós,Gong,,,,,,,
Broken Social Scene,Anthems For A Seventeen Year-Old Girl,,,,,,,
The Postal Service,Natural Anthem,,,,,,,
Arctic Monkeys,When The Sun Goes Down,,,,,,,
30 Seconds To Mars,The Kill,,,,,,,
Muse,Falling Away With You,,,,,,,
Franz Ferdinand,Jacqueline,,,,,,,
John Lennon,Imagine,,,,,,,
The Smiths,Hand In Glove,,,,,,,
Nirvana,Heart-Shaped Box,,,,,,,
Bloc Party,She'S Hearing Voices,,,,,,,
Arctic Monkeys,Teddy Picker,,,,,,,
Air,Talisman,,,,,,,
Iron & Wine,Such Great Heights,,,,,,,
Muse,Exo-Politics,,,,,,,
Damien Rice,Volcano,,,,,,,
Franz Ferdinand,The Dark Of The Matinée,,,,,,,
The Beatles,Come Together,,,,,,,
Death Cab For Cutie,The Sound Of Settling,,,,,,,
Moby,Porcelain,,,,,,,
The Strokes,Someday,,,,,,,
The Ting Tings,That'S Not My Name,,,,,,,
Interpol,Take You On A Cruise,,,,,,,
Justice,D.A.N.C.E.,,,,,,,
Interpol,Not Even Jail,,,,,,,
Amy Winehouse,Love Is A Losing Game,,,,,,,
Klaxons,Totem On The Timeline,,,,,,,
Goldfrapp,Ooh La La,,,,,,,
Regina Spektor,On The Radio,,,,,,,
Sia,Breathe Me,,,,,,,
Sigur Rós,Glósóli,,,,,,,
Interpol,Say Hello To The Angels,,,,,,,
Echo & The Bunnymen,The Killing Moon,,,,,,,
Air,Alone In Kyoto,,,,,,,
Pink Floyd,Brain Damage,,,,,,,
The Shins,Kissing The Lipless,,,,,,,
Portishead,Glory Box,,,,,,,
The Cure,A Forest,,,,,,,
Pixies,Monkey Gone To Heaven,,,,,,,
Cat Power,The Greatest,,,,,,,
Bright Eyes,First Day Of My Life,,,,,,,
Afi,Miss Murder,,,,,,,
Pixies,Here Comes Your Man,,,,,,,
Gorillaz,Feel Good Inc.,,,,,,,
Feist,I Feel It All,,,,,,,
Beirut,Postcards From Italy,0.6,0.6,0.6,0.8,0.2,0.4,0.4
No Doubt,Don'T Speak,,,,,,,
The Strokes,You Only Live Once,,,,,,,
The Smiths,What Difference Does It Make?,,,,,,,
Franz Ferdinand,Michael,,,,,,,
The Beatles,While My Guitar Gently Weeps,,,,,,,
Interpol,No I In Threesome,,,,,,,
Kaiser Chiefs,Ruby,,,,,,,
Black Sabbath,Paranoid,,,,,,,
The Cranberries,Zombie,,,,,,,
Coldplay,Politik,,,,,,,
Interpol,Obstacle 2,,,,,,,
Band Of Horses,The Funeral,,,,,,,
Mgmt,Weekend Wars,,,,,,,
Interpol,Next Exit,0.4,0.6,0.6,0.8,0.2,0.4,0.4
Death Cab For Cutie,Tiny Vessels,,,,,,,
Massive Attack,Inertia Creeps,,,,,,,
The Smashing Pumpkins,Zero,,,,,,,
Klaxons,Magick,,,,,,,
Placebo,Infra-Red,,,,,,,
The Killers,Midnight Show,,,,,,,
Death Cab For Cutie,Passenger Seat,,,,,,,
The Shins,Pink Bullets,,,,,,,
The Doors,People Are Strange,,,,,,,
Portishead,Wandering Star,,,,,,,
Oasis,Live Forever,,,,,,,
Muse,Blackout,,,,,,,
Black Rebel Motorcycle Club,Shuffle Your Feet,,,,,,,
Panic At The Disco,Lying Is The Most Fun A Girl Can Have Without Taking Her Clothes Off,,,,,,,
Air,Ce Matin-Là,,,,,,,
Antony And The Johnsons,Hope There'S Someone,0.8,0.8,0.6,1.0,0.2,0.4,0.4
The Cure,Friday I'M In Love,,,,,,,
Damien Rice,Delicate,,,,,,,
Amy Winehouse,Wake Up Alone,,,,,,,
Muse,Soldier'S Poem,,,,,,,
A-Ha,Take On Me,,,,,,,
Elliott Smith,Angeles,,,,,,,
Air,You Make It Easy,,,,,,,
The Beatles,Here Comes The Sun,,,,,,,
Air,Playground Love,,,,,,,
Röyksopp,So Easy,,,,,,,
Björk,All Is Full Of Love,,,,,,,
Yeah Yeah Yeahs,Way Out,,,,,,,
Fleet Foxes,White Winter Hymnal,,,,,,,
The Jesus And Mary Chain,Just Like Honey,,,,,,,
Daft Punk,Digital Love,,,,,,,
Arcade Fire,My Body Is A Cage,,,,,,,
Franz Ferdinand,Auf Achse,,,,,,,
Pixies,Hey,,,,,,,
Sigur Rós,Starálfur,,,,,,,
Daft Punk,Something About Us,,,,,,,
Tool,Jambi,,,,,,,
Black Rebel Motorcycle Club,Berlin,,,,,,,
Radiohead,Black Star,,,,,,,
Pulp,Common People,,,,,,,
Kasabian,Club Foot,,,,,,,
Jack Johnson,Better Together,,,,,,,
Röyksopp,Remind Me,,,,,,,
The Smashing Pumpkins,Disarm,,,,,,,
Metric,Combat Baby,,,,,,,
Jeff Buckley,Last Goodbye,,,,,,,
Snow Patrol,You'Re All I Have,,,,,,,
The Killers,Believe Me Natalie,,,,,,,
Oasis,Don'T Look Back In Anger,,,,,,,
Interpol,Pioneer To The Falls,,,,,,,
Air,Remember,,,,,,,
Lady Gaga,Just Dance,,,,,,,
Stars,Your Ex-Lover Is Dead,,,,,,,
Ladytron,Seventeen,,,,,,,
Nirvana,About A Girl,,,,,,,
Radiohead,Planet Telex,,,,,,,
The Beatles,Lucy In The Sky With Diamonds,,,,,,,
Nine Inch Nails,Hurt,,,,,,,
Kaiser Chiefs,Modern Way,,,,,,,
Ac/Dc,Back In Black,,,,,,,
Queen,Don'T Stop Me Now,,,,,,,
Porcupine Tree,Blackest Eyes,,,,,,,
Yeah Yeah Yeahs,Date With The Night,,,,,,,
Queen,Another One Bites The Dust,,,,,,,
Death Cab For Cutie,Lightness,,,,,,,
The Rolling Stones,Paint It Black,,,,,,,
Muse,City Of Delusion,,,,,,,
Elliott Smith,Needle In The Hay,0.4,0.4,0.8,0.6,0.2,0.4,0.0
Boards Of Canada,Dayvan Cowboy,,,,,,,
Muse,Assassin,,,,,,,
Arctic Monkeys,Red Light Indicates Doors Are Secured,,,,,,,
Portishead,Strangers,,,,,,,
Franz Ferdinand,The Fallen,,,,,,,
Interpol,Stella Was A Diver And She Was Always Down,,,,,,,
Amy Winehouse,Just Friends,,,,,,,
Yeah Yeah Yeahs,Y Control,,,,,,,
Mgmt,The Youth,,,,,,,
The Cure,Pictures Of You,,,,,,,
Franz Ferdinand,This Fire,,,,,,,
Interpol,Public Pervert,,,,,,,
Snow Patrol,Chocolate,,,,,,,
The Kooks,Sofa Song,,,,,,,
Muse,New Born,,,,,,,
Coldplay,Shiver,,,,,,,
Kaiser Chiefs,Oh My God,,,,,,,
Foo Fighters,Everlong,,,,,,,
Ratatat,Wildcat,,,,,,,
The Shins,Sleeping Lessons,,,,,,,
Placebo,The Bitter End,,,,,,,
Keane,Everybody'S Changing,,,,,,,
Evanescence,Bring Me To Life,,,,,,,
Vampire Weekend,A-Punk,,,,,,,
Arcade Fire,Windowsill,,,,,,,
Modest Mouse,The World At Large,,,,,,,
Sigur Rós,Mílanó,,,,,,,
Feist,One Evening,0.8,0.6,0.8,0.8,0.2,0.4,0.4
Arctic Monkeys,From The Ritz To The Rubble,,,,,,,
Death Cab For Cutie,The New Year,,,,,,,
Tool,Parabola,,,,,,,
Röyksopp,What Else Is There,,,,,,,
Jeff Buckley,Grace,,,,,,,
Vampire Weekend,Oxford Comma,,,,,,,
The Smiths,The Boy With The Thorn In His Side,,,,,,,
Tv On The Radio,Wolf Like Me,,,,,,,
Interpol,Roland,,,,,,,
Pixies,Wave Of Mutilation,,,,,,,
Bloc Party,Hunting For Witches,,,,,,,
The Who,Baba O'Riley,,,,,,,
Placebo,Post Blue,,,,,,,
Metallica,Enter Sandman,,,,,,,
Pink Floyd,On The Run,,,,,,,
Radiohead,Pyramid Song,,,,,,,
David Bowie,Life On Mars?,,,,,,,
Radiohead,I Might Be Wrong,,,,,,,
Placebo,Pure Morning,,,,,,,
Broken Social Scene,Lover'S Spit,,,,,,,
Led Zeppelin Jam,Black Dog,,,,,,,
Broken Social Scene,Stars And Sons,,,,,,,
Beirut,Nantes,,,,,,,
Kaiser Chiefs,Na Na Na Na Naa,,,,,,,
Coldplay,Square One,,,,,,,
Yeah Yeah Yeahs,Cheated Hearts,,,,,,,
Broken Social Scene,7/4 (Shoreline),,,,,,,
Madonna,Jump,,,,,,,
Nirvana,Rape Me,,,,,,,
Coldplay,The Hardest Part,,,,,,,
Interpol,The Heinrich Maneuver,,,,,,,
The Strokes,Heart In A Cage,,,,,,,
Placebo,Because I Want You,,,,,,,
Radiohead,How To Disappear Completely,,,,,,,
José González,Crosses,,,,,,,
Rage Against The Machine,Killing In The Name,,,,,,,
Panic At The Disco,I Write Sins Not Tragedies,,,,,,,
Portishead,It Could Be Sweet,,,,,,,
Black Rebel Motorcycle Club,Howl,,,,,,,
Muse,The Small Print,,,,,,,
Interpol,Hands Away,0.6,0.6,0.8,0.8,0.2,0.4,0.4
Röyksopp,Only This Moment,,,,,,,
Björk,Jóga,,,,,,,
Lez Zeppelin,Whole Lotta Love,,,,,,,
The Decemberists,We Both Go Down Together,,,,,,,
New Order,Blue Monday,,,,,,,
Portishead,Numb,,,,,,,
Interpol,Leif Erikson,,,,,,,
Joy Division,New Dawn Fades,,,,,,,
The White Stripes,Fell In Love With A Girl,,,,,,,
The Fratellis,Chelsea Dagger,,,,,,,
The Killers,Sam'S Town,,,,,,,
Franz Ferdinand,Darts Of Pleasure,,,,,,,
David Bowie,Suffragette City,,,,,,,
Queens Of The Stone Age,Go With The Flow,,,,,,,
Soundgarden,Black Hole Sun,,,,,,,
Porcupine Tree,Trains,,,,,,,
Feist,Inside And Out,,,,,,,
Nick Drake,Pink Moon,,,,,,,
The Dandy Warhols,Bohemian Like You,,,,,,,
Black Rebel Motorcycle Club,Weapon Of Choice,,,,,,,
Interpol,Rest My Chemistry,,,,,,,
Motörhead,Ace Of Spades,,,,,,,
Kings Of Leon,On Call,,,,,,,
Muse,Endlessly,,,,,,,
Sigur Rós,Olsen Olsen,,,,,,,
Sigur Rós,Intro,,,,,,,
Air,Venus,,,,,,,
The Kooks,Seaside,,,,,,,
Interpol,The New,,,,,,,
Radiohead,The National Anthem,0.4,0.6,0.4,0.4,0.6,0.6,0.6
Joy Division,Isolation,,,,,,,
The Velvet Underground,Sunday Morning,,,,,,,
Björk,Army Of Me,,,,,,,
Jimi Hendrix,All Along The Watchtower,,,,,,,
Radiohead,Knives Out,,,,,,,
Coldplay,Lost!,,,,,,,
Sigur Rós,Heysátan,,,,,,,
Franz Ferdinand,Walk Away,,,,,,,
Weezer,Say It Ain'T So,,,,,,,
Johnny Cash,I Walk The Line,,,,,,,
Joy Division,Atmosphere,,,,,,,
Damien Rice,Cold Water,,,,,,,
Coldplay,Daylight,,,,,,,
Interpol,Length Of Love,,,,,,,
Cansei De Ser Sexy,Alala,,,,,,,
Regina Spektor,Better,,,,,,,
Bloc Party,The Prayer,,,,,,,
Imogen Heap,Goodnight And Go,,,,,,,
Nine Inch Nails,Wish,,,,,,,
Franz Ferdinand,Ulysses,,,,,,,
The Beatles,Sgt. Pepper'S Lonely Hearts Club Band,0.6,0.8,0.2,0.8,0.4,0.4,0.8
Arctic Monkeys,Perhaps Vampires Is A Bit Strong But...,,,,,,,
The Strokes,12:51,,,,,,,
David Bowie,Heroes,,,,,,,
Kings Of Leon,The Bucket,,,,,,,
Muse,Muscle Museum,,,,,,,
The Knife,Marble House,,,,,,,
The Stone Roses,I Wanna Be Adored,,,,,,,
Massive Attack,Risingson,,,,,,,
Massive Attack,Unfinished Sympathy,0.8,0.8,0.6,0.8,0.2,0.2,0.6
Röyksopp,Sparks,,,,,,,
Beirut,A Sunday Smile,,,,,,,
The Ting Tings,Great Dj,,,,,,,
Snow Patrol,Open Your Eyes,,,,,,,
Mogwai,Hunted By A Freak,,,,,,,
The Velvet Underground,I'M Waiting For The Man,,,,,,,
The National,Slow Show,,,,,,,
David Bowie,Rebel Rebel,,,,,,,
Amy Winehouse,Some Unholy War,,,,,,,
Weezer,Buddy Holly,,,,,,,
Bloc Party,So Here We Are,,,,,,,
Black Rebel Motorcycle Club,Weight Of The World,,,,,,,
Placebo,Space Monkey,,,,,,,
Placebo,Follow The Cops Back Home,,,,,,,
The Shins,Saint Simon,,,,,,,
Daft Punk,Crescendolls,,,,,,,
The Knife,Neverland,,,,,,,
The Strokes,Is This It,,,,,,,
Arctic Monkeys,Balaclava,,,,,,,
Modest Mouse,Ocean Breathes Salty,,,,,,,
The Shins,Turn On Me,,,,,,,
Tool,Rosetta Stoned,,,,,,,
Yeah Yeah Yeahs,Dudley,0.6,0.4,0.8,0.6,0.4,0.6,0.4
Nirvana,In Bloom,,,,,,,
Clap Your Hands Say Yeah,Over And Over Again (Lost And Found),,,,,,,
Radiohead,Bones,,,,,,,
Joy Division,Shadowplay,,,,,,,
Feist,Gatekeeper,,,,,,,
The Libertines,Can'T Stand Me Now,,,,,,,
Pink Floyd,Hey You,,,,,,,
Mgmt,The Handshake,,,,,,,
Daft Punk,Technologic,,,,,,,
Pink Floyd,Any Colour You Like,,,,,,,
The Shins,So Says I,,,,,,,
Plain White T'S,Hey There Delilah,,,,,,,
The Smiths,Heaven Knows I'M Miserable Now,,,,,,,
Amy Winehouse,He Can Only Hold Her,0.8,0.8,0.4,0.8,0.4,0.2,0.6
The Strokes,Barely Legal,,,,,,,
The Killers,Mr Brightside,,,,,,,
Röyksopp,Poor Leno,,,,,,,
The Beatles,I Want To Hold Your Hand,,,,,,,
Sigur Rós,Gobbledigook,,,,,,,
Editors,Blood,,,,,,,
Mgmt,4Th Dimensional Transition,,,,,,,
Radiohead,There There,,,,,,,
Placebo,Special K,,,,,,,
Muse,Thoughts Of A Dying Atheist,,,,,,,
Pixies,Gigantic,,,,,,,
Joy Division,Insight,,,,,,,
Justice,Genesis,,,,,,,
Justin Timberlake,Sexyback,,,,,,,
A Perfect Circle,The Noose,,,,,,,
Pearl Jam,Alive,,,,,,,
Portishead,Nylon Smile,,,,,,,
The Kooks,Eddie'S Gun,,,,,,,
Ac/Dc,You Shook Me All Night Long,,,,,,,
Patrick Wolf,The Magic Position,,,,,,,
Björk,Pagan Poetry,,,,,,,
Black Rebel Motorcycle Club,Red Eyes And Tears,,,,,,,
Yeah Yeah Yeahs,Phenomena,,,,,,,
Klaxons,Isle Of Her,,,,,,,
Klaxons,Two Receivers,,,,,,,
New Young Pony Club,Ice Cream,0.8,0.6,0.8,0.6,0.2,0.4,0.6
Metric,Monster Hospital,,,,,,,
Joy Division,Dead Souls,,,,,,,
Rhianna,Don'T Stop The Music,0.8,0.8,0.4,0.8,0.2,0.2,0.6
The Smiths,Still Ill,,,,,,,
Arctic Monkeys,D Is For Dangerous,,,,,,,
Cut Copy,Lights And Music,,,,,,,
Lez Zeppelin,Rock And Roll,,,,,,,
The National,Brainy,,,,,,,
Death Cab For Cutie,Expo '86,,,,,,,
Muse,Sunburn,0.8,0.8,0.4,0.6,0.6,0.2,0.4
The White Stripes,My Doorbell,,,,,,,
Air,Le Voyage De Pénélope,,,,,,,
Pantera,Cowboys From Hell,,,,,,,
The National,Mistaken For Strangers,,,,,,,
Death From Above 1979,Romantic Rights,,,,,,,
Radiohead,Fitter Happier,,,,,,,
Nirvana,Dumb,,,,,,,
My Chemical Romance,Helena,,,,,,,
The Smiths,I Know It'S Over,,,,,,,
The Beach Boys,Wouldn'T It Be Nice,,,,,,,
Evanescence,Call Me When You'Re Sober,,,,,,,
Metric,Poster Of A Girl,,,,,,,
Animal Collective,Grass,,,,,,,
U2,I Still Haven'T Found What I'M Looking For,,,,,,,
Arcade Fire,(Antichrist Television Blues),,,,,,,
The Velvet Underground,Heroin,,,,,,,
Air,Mike Mills,,,,,,,
The Killers,For Reasons Unknown,,,,,,,
Massive Attack,Dissolved Girl,,,,,,,
The Smashing Pumpkins,Today,0.6,0.6,0.4,0.6,0.8,0.6,0.6
The Kooks,You Don'T Love Me,,,,,,,
Muse,Interlude,,,,,,,
Death Cab For Cutie,We Looked Like Giants,,,,,,,
Imogen Heap,Headlock,,,,,,,
The Shins,Young Pilgrims,,,,,,,
Feist,So Sorry,,,,,,,
Dido,Here With Me,,,,,,,
Muse,Hoodoo,,,,,,,
The Shins,Spilt Needles,,,,,,,
Black Rebel Motorcycle Club,Rifles,,,,,,,
The National,Fake Empire,,,,,,,
Nirvana,Polly,,,,,,,
Kings Of Leon,King Of The Rodeo,,,,,,,
Nine Inch Nails,Discipline,,,,,,,
Interpol,Mammoth,,,,,,,
Editors,All Sparks,,,,,,,
Afi,Love Like Winter,,,,,,,
Pixies,Tame,,,,,,,
Joy Division,Day Of The Lords,,,,,,,
The Cardigans,Lovefool,,,,,,,
Lou Reed,Perfect Day,,,,,,,
Gnarls Barkley,Gone Daddy Gone,,,,,,,
Björk,Human Behaviour,,,,,,,
Thom Yorke,Black Swan,,,,,,,
U2,Sunday Bloody Sunday,,,,,,,
Britney Spears,Toy Soldier,,,,,,,
Franz Ferdinand,Cheating On You,,,,,,,
The Strokes,Hard To Explain,,,,,,,
Björk,Bachelorette,,,,,,,
Oasis,Champagne Supernova,,,,,,,
Tool,Lost Keys (Blame Hofmann),,,,,,,
Crystal Castles,Untrust Us,,,,,,,
Placebo,Drag,,,,,,,
Neutral Milk Hotel,Two-Headed Boy,,,,,,,
Sigur Rós,Hoppipolla,,,,,,,
Coldplay,White Shadows,,,,,,,
Cansei De Ser Sexy,Let'S Make Love And Listen To Death From Above,,,,,,,
Gorillaz,Dirty Harry,,,,,,,
The Dresden Dolls,Coin-Operated Boy,,,,,,,
