artist_name,track_name,Vocal Register,Vocal Timbre Thin to Full,Vocal Breathiness,Vocal Smoothness,Vocal Grittiness,Vocal Nasality,Vocal Accompaniment
Sugababes,About You Now,,,,,,,
Grandaddy,Underneath The Weeping Willow,,,,,,,
Amorphis,Empty Opening,,,,,,,
Secret Machines,The Leaves Are Gone,,,,,,,
Tegan And Sara,Dark Come Soon,,,,,,,
Deepest Blue,Deepest Blue,,,,,,,
Björk,Human Behavior,,,,,,,
Marilyn Manson,Coma White,,,,,,,
Blur,For Tomorrow,,,,,,,
Chemistry,We Are One,,,,,,,
Tokyo Police Club,Be Good,,,,,,,
Foo Fighters,Breakout,,,,,,,
The Kooks,Got No Love,0.6,0.6,0.4,0.6,0.4,0.4,0.4
Tegan And Sara,Floorplan,,,,,,,
Band Of Horses,Window Blues,,,,,,,
The New Pornographers,The Electric Version,,,,,,,
Queen,Friends Will Be Friends,,,,,,,
Brand New,Guernica,,,,,,,
The Organ,Brother,0.6,0.4,0.6,0.6,0.2,0.4,0.2
The Beach Boys,You Still Believe In Me,,,,,,,
Klaxons,Gravity'S Rainbow (Van She Remix),,,,,,,
Wilco,Misunderstood,,,,,,,
Mando Diao,Paralyzed,,,,,,,
The Album Leaf,On Your Way,,,,,,,
Him,Pretending,,,,,,,
Aphex Twin,Tha,,,,,,,
Shiny Toy Guns,When They Came For Us,,,,,,,
Norah Jones,Shoot The Moon,,,,,,,
David Bowie,Kooks,0.6,0.6,0.4,0.8,0.2,0.6,0.6
Elliott Smith,Can'T Make A Sound,,,,,,,
Incubus,The Warmth,,,,,,,
T.I.,Live Your Life (Feat. Rihanna),,,,,,,
Children Of Bodom,Angels Don'T Kill,,,,,,,
Ladytron,Mu-Tron,,,,,,,
Architecture In Helsinki,Underwater,,,,,,,
Sentenced,Cross My Heart And Hope To Die,,,,,,,
The White Stripes,White Moon,,,,,,,
Goldfrapp,Caravan Girl,,,,,,,
Disturbed,Sons Of Plunder,,,,,,,
Frou Frou,The Dumbing Down Of Love,,,,,,,
The Feeling,Love It When You Call,,,,,,,
Amy Winehouse,Take The Box,,,,,,,
Misfits,Angelfuck,,,,,,,
Staind,It'S Been Awhile,,,,,,,
The 69 Eyes,Gothic Girl,,,,,,,
P!Nk,Family Portrait,,,,,,,
System Of A Down,Attack,,,,,,,
Kings Of Convenience,The Girl From Back Then,,,,,,,
Radiohead,The Gloaming. (Softly Open Our Mouths In The Cold.),,,,,,,
Pj Harvey,Shame,,,,,,,
Pj Harvey,Kamikaze,,,,,,,
Goose,British Mode,,,,,,,
David Bowie,Time,,,,,,,
Maxïmo Park,Now I'M All Over The Shop,,,,,,,
Art Of Noise,Close (To The Edit),,,,,,,
Funeral For A Friend,History,,,,,,,
Björk,Cover Me,,,,,,,
Tom Petty And The Heartbreakers,Mary Jane'S Last Dance,,,,,,,
Akira Yamaoka,Theme Of Laura (Reprise),,,,,,,
Frou Frou,Flicks,,,,,,,
Jens Lekman,Shirin,,,,,,,
Manic Street Preachers,You Stole The Sun From My Heart,,,,,,,
Bauhaus,In The Flat Field,,,,,,,
Rob Zombie,Living Dead Girl,,,,,,,
Rachael Yamagata,Be Be Your Love,,,,,,,
The Chemical Brothers,The Test,,,,,,,
Nouvelle Vague,Heart Of Glass,,,,,,,
The Academy Is...,Black Mamba,0.6,0.6,0.4,0.6,0.4,0.4,0.6
The Smashing Pumpkins,Tonight Tonight,,,,,,,
The Fratellis,Cuntry Boys & City Girls,,,,,,,
Kiss,Deuce,,,,,,,
The Cranberries,Everything I Said,,,,,,,
Bright Eyes,Middleman,,,,,,,
The Cranberries,Just My Imagination,,,,,,,
Afi,Miseria Cantare: The Beginning,,,,,,,
The Cure,Primary,,,,,,,
Emily Haines & The Soft Skeleton,Nothing & Nowhere,,,,,,,
Air,Lucky And Unhappy,,,,,,,
Metallica,My Friend Of Misery,0.4,0.8,0.2,0.4,0.8,0.4,0.4
Fever Ray,Dry And Dusty,0.4,0.4,1.0,0.8,0.2,0.4,0.2
Basement Jaxx,Take Me Back To Your House,,,,,,,
Kiss,Shout It Out Loud,,,,,,,
Queens Of The Stone Age,You Would Know,,,,,,,
Röyksopp,Röyksopp Forever,,,,,,,
Eddie Vedder,Setting Forth,,,,,,,
Iron Maiden,For The Greater Good Of God,,,,,,,
Andrew Bird,Plasticities,,,,,,,
Faith No More,Evidence,,,,,,,
Ac/Dc,Have A Drink On Me,,,,,,,
Judas Priest,Metal Gods,,,,,,,
The Verve,Catching The Butterfly,,,,,,,
Bright Eyes,Classic Cars,,,,,,,
Animal Collective,No More Runnin,,,,,,,
Scissor Sisters,Lovers In The Backseat,,,,,,,
Nick Drake,Harvest Breed,,,,,,,
Final Fantasy,The Chronicles Of Sarnia,,,,,,,
Outkast,Ms. Jackson,,,,,,,
The Chemical Brothers,Chemical Beats,,,,,,,
Radiohead,Creep (Acoustic),,,,,,,
The Strokes,Red Light,,,,,,,
Apparat,Fractales Part 1,,,,,,,
Kings Of Leon,Genius,,,,,,,
Marillion,Kayleigh,,,,,,,
Porcupine Tree,How Is Your Life Today?,,,,,,,
The White Stripes,A Martyr For My Love For You,,,,,,,
Babyshambles,Albion,,,,,,,
Christian Death,Romeo'S Distress,,,,,,,
Editors,When Anger Shows,,,,,,,
Green Day,Welcome To Paradise,,,,,,,
Abba,Fernando,0.8,0.8,0.6,1.0,0.0,0.4,0.8
Morcheeba,Otherwise,,,,,,,
Rilo Kiley,My Slumbering Heart,,,,,,,
The Used,Take It Away,,,,,,,
Razorlight,Stumble And Fall,,,,,,,
Rilo Kiley,Ripchord,,,,,,,
Fiona Apple,Tymps (The Sick In The Head Song),,,,,,,
Sun Kil Moon,Carry Me Ohio,,,,,,,
Dimmu Borgir,The Serpentine Offering,,,,,,,
Ted Leo And The Pharmacists,Me And Mia,,,,,,,
U2,Miracle Drug,,,,,,,
Iron & Wine,Promise What You Will,,,,,,,
Weezer,Photograph,,,,,,,
The Magic Numbers,Which Way To Happy,,,,,,,
Pink Floyd,Interstellar Overdrive,,,,,,,
Alanis Morissette,Crazy,,,,,,,
The Cranberries,Salvation,,,,,,,
Kaiser Chiefs,I Can Do It Without You,,,,,,,
Placebo,I Do,,,,,,,
Broken Social Scene,Feel Good Lost,,,,,,,
Wham!,Last Christmas,,,,,,,
Lamb,Angelica,,,,,,,
Pink Floyd,Shine On You Crazy Diamond (Parts I-V),,,,,,,
Fischerspooner,All We Are,,,,,,,
Fugees,Ready Or Not,,,,,,,
The Specials,A Message To You Rudy,,,,,,,
Explosions In The Sky,Yasmin The Light,,,,,,,
Explosions In The Sky,Catastrophe And The Cure,,,,,,,
Télépopmusik,Love Can Damage Your Health,,,,,,,
Primal Scream,Loaded,,,,,,,
Wilco,Hell Is Chrome,,,,,,,
Berlin,Take My Breath Away,,,,,,,
Covenant,Bullet,,,,,,,
The Duke Spirit,Send A Little Love Token,,,,,,,
Cut Copy,Bright Neon Payphone,,,,,,,
Cat Power,Ramblin' (Wo)Man,,,,,,,
The Strokes,Alone Together,,,,,,,
Nightwish,Ever Dream,,,,,,,
The Smashing Pumpkins,Soma,,,,,,,
Moby,Go,0.6,0.6,0.6,0.8,0.2,0.4,0.8
Iron Maiden,Phantom Of The Opera,,,,,,,
Pulp,Do You Remember The First Time?,,,,,,,
Evanescence,Lose Control,,,,,,,
Ratatat,Flynn,,,,,,,
Mastodon,Circle Of Cysquatch,,,,,,,
Joanna Newsom,Swansea,,,,,,,
Misfits,She,,,,,,,
Joanna Newsom,En Gallop,,,,,,,
Cartel,Runaway,,,,,,,
Les Savy Fav,Patty Lee,,,,,,,
Him,Under The Rose,,,,,,,
Chicane,No Ordinary Morning,,,,,,,
Three Days Grace,Riot,,,,,,,
Ellen Allien & Apparat,Do Not Break,,,,,,,
U2 And Green Day,The Saints Are Coming,,,,,,,
Rufus Wainwright,Beautiful Child,,,,,,,
Of Montreal,Forecast Fascist Future,,,,,,,
Architecture In Helsinki,The Cemetery,,,,,,,
Daft Punk,Emotion,,,,,,,
Beastie Boys,So What'Cha Want,0.4,0.6,0.4,0.2,0.8,0.6,0.4
David Bowie,Star,,,,,,,
Explosions In The Sky,Look Into The Air,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Smiths,Stretch Out And Wait,,,,,,,
Disturbed,Voices,,,,,,,
Guns N' Roses,Anything Goes,,,,,,,
Audioslave,One And The Same,,,,,,,
Counting Crows,Round Here,,,,,,,
At The Drive-In,Pattern Against User,,,,,,,
Norah Jones,Lonestar,,,,,,,
Audioslave,Your Time Has Come,,,,,,,
Queens Of The Stone Age,Another Love Song,,,,,,,
Iamx,Song Of Imaginary Beings,,,,,,,
Sentenced,You Are The One,,,,,,,
Jack'S Mannequin,I'M Ready,,,,,,,
Andrew Bird,Measuring Cups,,,,,,,
Mandalay,Beautiful (7 Canny Mix),,,,,,,
David Gray,Please Forgive Me,,,,,,,
Keane,Snowed Under,,,,,,,
The Darkness,Love Is Only A Feeling,,,,,,,
Deftones,Bored,,,,,,,
Keane,Better Than This,,,,,,,
Fiona Apple,To Your Love,,,,,,,
The Dandy Warhols,Solid,,,,,,,
Kasabian,By My Side,,,,,,,
Kasabian,British Legion,,,,,,,
The Dandy Warhols,Horse Pills,,,,,,,
Black Kids,Love Me Already,,,,,,,
Razorlight,Vice,,,,,,,
Soilwork,Exile,,,,,,,
Natalie Imbruglia,That Day,,,,,,,
Gloria Gaynor,I Will Survive,,,,,,,
Kings Of Convenience,Little Kids,,,,,,,
Gnarls Barkley,Feng Shui,,,,,,,
Sonic Youth,Drunken Butterfly,,,,,,,
The Doors,Love Street,,,,,,,
Animal Collective,Chores,,,,,,,
Queens Of The Stone Age,Quick And To The Pointless,,,,,,,
Judas Priest,You'Ve Got Another Thing Comin',,,,,,,
Sleater-Kinney,Wilderness,,,,,,,
The Decemberists,California One/Youth And Beauty Brigade,,,,,,,
M83,Safe,,,,,,,
Linkin Park,Hands Held High,,,,,,,
The Jam,That'S Entertainment,,,,,,,
Thievery Corporation,Omid (Hope),,,,,,,
Massive Attack,A Prayer For England,,,,,,,
Mystery Jets,You Can'T Fool Me Dennis,,,,,,,
Cold War Kids,Saint John,,,,,,,
Bright Eyes,Hit The Switch,,,,,,,
The Cinematic Orchestra,Prelude,,,,,,,
The Pipettes,Tell Me What You Want,,,,,,,
Slowdive,Machine Gun,,,,,,,
Tapes 'N Tapes,The Iliad,,,,,,,
Broadcast,Corporeal,,,,,,,
Soilwork,Sworn To A Great Divide,,,,,,,
3 Doors Down,When I'M Gone,,,,,,,
植松伸夫,Battle In The Forgotten City,,,,,,,
Fever Ray,I'M Not Done,,,,,,,
Kanye West,Say You Will,,,,,,,
In Flames,Egonomic,,,,,,,
!!!,Pardon My Freedom,,,,,,,
In Flames,Vacuum,,,,,,,
Autolux,Subzero Fun,,,,,,,
Four Tet,Smile Around The Face,,,,,,,
Röyksopp,Vision One,,,,,,,
Dido,I'M No Angel,,,,,,,
!!!,Dear Can,,,,,,,
In Flames,Dead End,,,,,,,
Yeasayer,2080,0.6,0.6,0.6,0.8,0.4,0.4,0.8
שירי מימון,Ahava Ktana,,,,,,,
Guster,Satellite,,,,,,,
Pulp,This Is Hardcore,,,,,,,
Taking Back Sunday,Spin,0.6,0.8,0.2,0.4,0.8,0.4,0.6
Goldfrapp,Hairy Trees,,,,,,,
Lykke Li,Hanging High,,,,,,,
Pj Harvey,No Child Of Mine,,,,,,,
Télépopmusik,Don'T Look Back,,,,,,,
Pixies,The Holiday Song,,,,,,,
Lykke Li,This Trumpet In My Head,,,,,,,
Dustin O'Halloran,Opus 23,,,,,,,
Dj Shadow,Walkie Talkie,0.4,0.4,0.6,0.2,0.8,0.4,0.4
Red Hot Chili Peppers,Emit Remmus,,,,,,,
Ramones,Gimme Gimme Shock Treatment,,,,,,,
Yeah Yeah Yeahs,Little Shadow,,,,,,,
The Verve,Sit And Wonder,,,,,,,
No Doubt,Excuse Me Mr.,,,,,,,
Paolo Nutini,Rewind,0.6,0.8,0.6,0.8,0.4,0.2,0.4
Deep Dish,Say Hello,,,,,,,
The Academy Is...,Slow Down,,,,,,,
Auf Der Maur,Real A Lie,,,,,,,
Mew,Snow Brigade,,,,,,,
Massive Attack,Sly,,,,,,,
Neil Young,After The Gold Rush,,,,,,,
Staind,Epiphany,,,,,,,
Babyshambles,Side Of The Road,,,,,,,
Blur,Badhead,,,,,,,
After Forever,Monolith Of Doubt,,,,,,,
Amy Macdonald,Footballer'S Wife,,,,,,,
Ellen Allien & Apparat,Floating Points,,,,,,,
Rufus Wainwright,Go Or Go Ahead,,,,,,,
Mando Diao,You Don'T Understand Me,,,,,,,
Snow Patrol,Ways & Means,,,,,,,
The Beatles,I Want To Tell You,,,,,,,
This Will Destroy You,Quiet,,,,,,,
Mylo,Zenophile,,,,,,,
Massive Attack,Danny The Dog,,,,,,,
Embrace,Gravity,,,,,,,
Nine Inch Nails,The Only Time,,,,,,,
Blackfield,Blackfield,,,,,,,
Zero 7,Over Our Heads,,,,,,,
Groove Armada,Superstylin',,,,,,,
Rilo Kiley,A Better Son/Daughter,,,,,,,
Blonde Redhead,Anticipation,,,,,,,
Thursday,Understanding In A Car Crash,,,,,,,
Lamb,What Sound,,,,,,,
Funeral For A Friend,Drive,,,,,,,
Pearl Jam,Gone,,,,,,,
Bloc Party,The Answer,,,,,,,
Joy Division,Ceremony,,,,,,,
Architecture In Helsinki,It'S Almost A Trap,,,,,,,
Clan Of Xymox,Stranger,,,,,,,
Pink Floyd,A Great Day For Freedom,,,,,,,
The Beatles,Your Mother Should Know,,,,,,,
Noah And The Whale,5 Years Time,,,,,,,
Oasis,The Meaning Of Soul,0.6,0.8,0.2,0.4,0.8,0.6,0.4
Buzzcocks,Promises,,,,,,,
Rage Against The Machine,Revolver,,,,,,,
Slipknot,Circle,,,,,,,
Black Sabbath,Supernaut,,,,,,,
The Zutons,Pressure Point,,,,,,,
The Black Angels,Bloodhounds On My Trail,,,,,,,
Explosions In The Sky,Snow And Lights,,,,,,,
The Cure,A Strange Day,,,,,,,
Disturbed,Ten Thousand Fists,,,,,,,
Yann Tiersen,Comptine D'Un Autre Été: L'Après Midi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Flaming Lips,Free Radicals,,,,,,,
Grandaddy,Miner At The Dial-A-View,,,,,,,
Girl Talk,Bounce That,,,,,,,
Soilwork,Light Discovering Darkness,,,,,,,
Wolfmother,Love Train,,,,,,,
The Doors,When The Music'S Over,,,,,,,
U2,A Man And A Woman,,,,,,,
Pink Floyd,Fat Old Sun,,,,,,,
Sébastien Tellier,Fantino,,,,,,,
Nick Drake,Saturday Sun,,,,,,,
Nick Drake,Way To Blue,,,,,,,
The Chemical Brothers,Out Of Control,,,,,,,
M.I.A.,Fire Fire,,,,,,,
Yo La Tengo,You Can Have It All,,,,,,,
The Beatles,Run For Your Life,,,,,,,
Nine Inch Nails,Help Me I Am In Hell,,,,,,,
The Police,So Lonely,,,,,,,
Porcupine Tree,Piano Lessons,,,,,,,
The Dresden Dolls,Delilah,,,,,,,
Green Day,Give Me Novacaine,,,,,,,
David Bowie,Warszawa,,,,,,,
Mirah,Recommendation,,,,,,,
Paradise Lost,The Enemy,,,,,,,
A Perfect Circle,Peace Love And Understanding,,,,,,,
Sigur Rós,Sorglega,,,,,,,
Fiona Apple,A Mistake,,,,,,,
Tori Amos,Tear In Your Hand,,,,,,,
Björk,Vökuró,,,,,,,
Animal Collective,Kids On Holiday,,,,,,,
Nick Drake,Poor Boy,,,,,,,
Oasis,All Around The World,,,,,,,
The Who,Bargain,,,,,,,
Scissor Sisters,It Can'T Come Quickly Enough,,,,,,,
Dire Straits,Private Investigations,0.4,0.6,0.6,0.8,0.2,0.4,0.2
Doves,Snowden,,,,,,,
Hot Chip,We'Re Looking For A Lot Of Love,,,,,,,
Hot Chip,So Glad To See You,,,,,,,
The Velvet Underground,Some Kinda Love,,,,,,,
Timbaland,Apologize,,,,,,,
Cocorosie,Brazilian Sun,,,,,,,
Shout Out Louds,Please Please Please,,,,,,,
Britney Spears,Everybody,,,,,,,
Gustavo Cerati,Lago En El Cielo,,,,,,,
The Smashing Pumpkins,Quiet,,,,,,,
Alice In Chains,Dam That River,,,,,,,
Backyard Babies,Earn The Crown,,,,,,,
Blink-182,Always,0.6,0.6,0.4,0.6,0.2,0.8,0.6
The Knife,Neon,,,,,,,
Echo & The Bunnymen,Rescue,,,,,,,
Rage Against The Machine,Born As Ghosts,,,,,,,
Ratatat,Germany To Germany,,,,,,,
The All-American Rejects,Can'T Take It,,,,,,,
Arctic Monkeys,Scummy,,,,,,,
Tv On The Radio,Blues From Down Here,,,,,,,
Tv On The Radio,Dlz,,,,,,,
Plain White T'S,Hate (I Really Don'T Like You),,,,,,,
Cocteau Twins,Lorelei,,,,,,,
Jack Johnson,Tomorrow Morning,,,,,,,
Santogold,Shove It,,,,,,,
The Knife,Bird,0.6,0.4,0.6,0.8,0.2,0.4,0.6
Santogold,I'M A Lady,,,,,,,
Rush,Subdivisions,,,,,,,
Iio,Rapture,,,,,,,
Neutral Milk Hotel,Untitled,,,,,,,
Brian Eno,Deep Blue Day,,,,,,,
Franz Ferdinand,Katherine Kiss Me,,,,,,,
The Beatles,Being For The Benefit Of Mr. Kite!,,,,,,,
The Unicorns,I Don'T Wanna Die,,,,,,,
Evanescence,Like You,,,,,,,
Pj Harvey,Yuri-G,,,,,,,
Fall Out Boy,Of All The Gin Joints In All The World,,,,,,,
Death Cab For Cutie,Why You'D Want To Live Here,,,,,,,
The Dresden Dolls,First Orgasm,,,,,,,
Mastodon,Capillarian Crest,,,,,,,
Jens Lekman,Black Cab,,,,,,,
Sondre Lerche,Two Way Monologue,,,,,,,
Emilie Autumn,Misery Loves Company,,,,,,,
Yo La Tengo,From A Motel 6,,,,,,,
Wilco,Reservations,,,,,,,
Andreas Johnson,Glorious,,,,,,,
Graham Coxon,Freakin' Out,,,,,,,
Nightwish,Passion And The Opera,,,,,,,
System Of A Down,Roulette,,,,,,,
Depeche Mode,Little 15,,,,,,,
Shiny Toy Guns,Stripped,,,,,,,
Backyard Babies,A Song For The Outcast,,,,,,,
Nelly Furtado,Showtime,,,,,,,
Neil Young,Southern Man,,,,,,,
The White Stripes,Little Bird,,,,,,,
Kimya Dawson,So Nice So Smart,,,,,,,
Kevin Shields,Are You Awake?,,,,,,,
King Crimson,I Talk To The Wind,,,,,,,
Enya,A Day Without Rain,,,,,,,
The Doors,You'Re Lost Little Girl,,,,,,,
The Beatles,I Me Mine,,,,,,,
Rise Against,Swing Life Away,,,,,,,
The Hold Steady,Stuck Between Stations,,,,,,,
R.E.M.,So. Central Rain,,,,,,,
Emily Haines & The Soft Skeleton,The Last Page,,,,,,,
Katatonia,Complicity,,,,,,,
Stars,Soft Revolution,,,,,,,
Jens Lekman,If I Could Cry (It Would Feel Like This),,,,,,,
Kings Of Leon,Arizona,,,,,,,
Pantera,Becoming,,,,,,,
Van Halen,Why Can'T This Be Love,,,,,,,
Britney Spears,The Hook Up,,,,,,,
Jack Johnson,Inaudible Melodies,,,,,,,
Empire Of The Sun,We Are The People,,,,,,,
Thievery Corporation,Facing East,,,,,,,
A Perfect Circle,Renholdër,,,,,,,
Ministry,Stigmata,,,,,,,
Jack Johnson,Belle,,,,,,,
The Duke Spirit,Into The Fold,,,,,,,
The Rifles,Local Boy,,,,,,,
Blind Guardian,Mirror Mirror,0.6,0.8,0.2,0.4,0.6,0.2,0.8
Sonic Youth,Candle,,,,,,,
The Smiths,Paint A Vulgar Picture,,,,,,,
Him,Solitary Man,,,,,,,
She & Him,Why Do You Let Me Stay Here?,,,,,,,
Goldfrapp,Deep Honey,,,,,,,
Him,Join Me In Death,,,,,,,
Bright Eyes,Make A Plan To Love Me,,,,,,,
Ladytron,The Way That I Found You,,,,,,,
Tom Petty And The Heartbreakers,American Girl,,,,,,,
The Smashing Pumpkins,Cupid De Locke,,,,,,,
Placebo,Peeping Tom,,,,,,,
Art Brut,Fight!,,,,,,,
Children Of Bodom,Towards Dead End,,,,,,,
Elliott Smith,I Better Be Quiet Now,,,,,,,
Belle And Sebastian,I Could Be Dreaming,,,,,,,
Ray Lamontagne,Empty,,,,,,,
Creedence Clearwater Revisited,Lookin' Out My Back Door,,,,,,,
The Smiths,Unloveable,,,,,,,
Saosin,Voices,,,,,,,
Saosin,Bury Your Head,,,,,,,
The Magic Numbers,The Mule,,,,,,,
The Beatles,Boys,,,,,,,
Serj Tankian,The Unthinking Majority,,,,,,,
Serj Tankian,Saving Us,,,,,,,
Garbage,Breaking Up The Girl,,,,,,,
Kt Tunstall,False Alarm,,,,,,,
Garbage,Metal Heart,,,,,,,
Paradise Lost,Say Just Words,,,,,,,
Animal Collective,Daffy Duck,,,,,,,
Robbie Williams,The Road To Mandalay,,,,,,,
Iamx,Bring Me Back A Dog,,,,,,,
St. Germain,Sure Thing,,,,,,,
Doves,The Man Who Told Everything,,,,,,,
Sentenced,Killing Me Killing You,,,,,,,
Creedence Clearwater Revisited,Green River,,,,,,,
The Beach Boys,Barbara Ann,,,,,,,
Rilo Kiley,Paint'S Peeling,,,,,,,
The Sisters Of Mercy,No Time To Cry,,,,,,,
Sigur Rós,Samskeyti,,,,,,,
Hellogoodbye,All Of Your Love,,,,,,,
Slipknot,People = Shit,,,,,,,
The White Stripes,The Same Boy You'Ve Always Known,,,,,,,
Poisonblack,Love Infernal,,,,,,,
Regina Spektor,Consequence Of Sounds,,,,,,,
The Black Eyed Peas,Where Is The Love,,,,,,,
We Are Scientists,Chick Lit,,,,,,,
Beck,Derelict,,,,,,,
The Pussycat Dolls,I Don'T Need A Man,,,,,,,
Entwine,Bitter Sweet,,,,,,,
Dido,Isobel,,,,,,,
Black Rebel Motorcycle Club,Grind My Bones,,,,,,,
Daft Punk,Phoenix,,,,,,,
Tokyo Police Club,Shoulders & Arms,,,,,,,
Maroon 5,Nothing Lasts Forever,,,,,,,
Boards Of Canada,Seeya Later,,,,,,,
The White Stripes,Red Rain,,,,,,,
Andrew W.K.,Party Hard,,,,,,,
Evanescence,Lacrymosa,,,,,,,
Ratatat,Shiller,,,,,,,
Death Cab For Cutie,Company Calls,,,,,,,
Moby,Down Slow,,,,,,,
The Album Leaf,The Outer Banks,,,,,,,
Kasabian,Sun Rise Light Flies,,,,,,,
Opeth,To Rid The Disease,,,,,,,
Jarvis Cocker,Don'T Let Him Waste Your Time,,,,,,,
The White Stripes,Hypnotize,,,,,,,
Al Green,Love And Happiness,,,,,,,
Lcd Soundsystem,Great Release,,,,,,,
Marilyn Manson,Man That You Fear,,,,,,,
Patrick Wolf,Jacob'S Ladder,,,,,,,
Cake,Frank Sinatra,,,,,,,
Alice In Chains,Angry Chair,,,,,,,
Broken Social Scene,Passport Radio,,,,,,,
Beirut,The Flying Club Cup,,,,,,,
In Flames,...As The Future Repeats Today,,,,,,,
Sum 41,In Too Deep,,,,,,,
Billy Idol,Dancing With Myself,,,,,,,
Lostprophets,Rooftops (A Liberation Broadcast),,,,,,,
Foo Fighters,Summer'S End,,,,,,,
Basement Jaxx,Good Luck,,,,,,,
Devendra Banhart,Lazy Butterfly,,,,,,,
Sepultura,Roots Bloody Roots,,,,,,,
Ben Folds,Still Fighting It,,,,,,,
Porcupine Tree,The Creator Has A Mastertape,,,,,,,
U2,Crumbs From Your Table,,,,,,,
Killswitch Engage,The Arms Of Sorrow,,,,,,,
Röyksopp,Tristesse Globale,,,,,,,
My Chemical Romance,Thank You For The Venom,,,,,,,
The Rakes,The Guilt,,,,,,,
Pj Harvey,The Letter,,,,,,,
Air,Dirty Trip,,,,,,,
Explosions In The Sky,Time Stops,,,,,,,
Sia,Numb,,,,,,,
Aphex Twin,Goon Gumpas,,,,,,,
Maxïmo Park,The Unshockable,,,,,,,
Fleetwood Mac,The Chain,,,,,,,
Maroon 5,Sweetest Goodbye,,,,,,,
Mogwai,Stanley Kubrick,,,,,,,
The Beatles,Flying,0.6,0.6,0.4,0.8,0.0,0.4,0.8
Badly Drawn Boy,Something To Talk About,,,,,,,
Afi,...But Home Is Nowhere,,,,,,,
Variety Lab,London In The Rain,,,,,,,
!!!,Bend Over Beethoven,,,,,,,
Sufjan Stevens,Abraham,,,,,,,
The Jesus And Mary Chain,Taste Of Cindy,,,,,,,
Sugababes,Round Round,,,,,,,
Black Rebel Motorcycle Club,The Likes Of You,,,,,,,
Lily Allen,Fuck You,,,,,,,
Rufus Wainwright,Vicious World,,,,,,,
Pavement,Elevate Me Later,,,,,,,
M83,In Church,,,,,,,
The Cure,Accuracy,,,,,,,
Pearl Jam,Off He Goes,,,,,,,
Kent,Max 500,,,,,,,
Led Zeppelin,Achilles Last Stand,,,,,,,
Razorlight,To The Sea,,,,,,,
Zz Top,Thug,,,,,,,
Ludwig Van Beethoven,Symphony No. 2 - Scherzo,,,,,,,
Rage Against The Machine,Mic Check,,,,,,,
The 69 Eyes,Perfect Skin,,,,,,,
Nightwish,Cadence Of Her Last Breath,,,,,,,
Travis,Selfish Jean,,,,,,,
Metallica,Phantom Lord,,,,,,,
The Smashing Pumpkins,Bodies,,,,,,,
Nick Cave & The Bad Seeds,Nobody'S Baby Now,,,,,,,
Death In Vegas,Dirge,,,,,,,
Jamie Lidell,Multiply,,,,,,,
Phoenix,Napoleon Says,,,,,,,
Kraftwerk,Autobahn,,,,,,,
M.I.A.,Banana Skit,,,,,,,
This Will Destroy You,The World Is Our ___,,,,,,,
John Mayer,Belief,,,,,,,
Final Fantasy,This Lamb Sells Condos,,,,,,,
The Cranberries,Promises,,,,,,,
Aphex Twin,Jynweythek Ylow,,,,,,,
Sonic Syndicate,Aftermath,,,,,,,
Angels & Airwaves,Do It For Me Now,,,,,,,
Clap Your Hands Say Yeah,Satan Said Dance,,,,,,,
