artist_name,track_name,Drum Set,Drum Aggressiveness,Synthetic Drums,Percussion,Electric Guitar,Electric Guitar Distortion,Acoustic Guitar,String Ensemble,Horn Ensemble,Piano,Organ,Rhodes,Synthesizer,Synth Timbre,Bass Guitar,Reed Instrument
Wilco,Hell Is Chrome,,,,,,,,,,,,,,,,
Cat Power,Ramblin' (Wo)Man,,,,,,,,,,,,,,,,
Cut Copy,Bright Neon Payphone,,,,,,,,,,,,,,,,
Berlin,Take My Breath Away,,,,,,,,,,,,,,,,
The Duke Spirit,Send A Little Love Token,,,,,,,,,,,,,,,,
The Strokes,Alone Together,,,,,,,,,,,,,,,,
Nightwish,Ever Dream,,,,,,,,,,,,,,,,
The Smashing Pumpkins,Soma,,,,,,,,,,,,,,,,
Joanna Newsom,En Gallop,,,,,,,,,,,,,,,,
Iron Maiden,Phantom Of The Opera,,,,,,,,,,,,,,,,
Misfits,She,,,,,,,,,,,,,,,,
Moby,Go,,,,,,,,,,,,,,,,
Joanna Newsom,Swansea,,,,,,,,,,,,,,,,
Mastodon,Circle Of Cysquatch,,,,,,,,,,,,,,,,
Ratatat,Flynn,,,,,,,,,,,,,,,,
Cartel,Runaway,,,,,,,,,,,,,,,,
Pulp,Do You Remember The First Time?,,,,,,,,,,,,,,,,
Evanescence,Lose Control,,,,,,,,,,,,,,,,
Him,Under The Rose,,,,,,,,,,,,,,,,
Les Savy Fav,Patty Lee,,,,,,,,,,,,,,,,
Of Montreal,Forecast Fascist Future,,,,,,,,,,,,,,,,
Rufus Wainwright,Beautiful Child,,,,,,,,,,,,,,,,
Chicane,No Ordinary Morning,,,,,,,,,,,,,,,,
Architecture In Helsinki,The Cemetery,,,,,,,,,,,,,,,,
U2 And Green Day,The Saints Are Coming,,,,,,,,,,,,,,,,
Three Days Grace,Riot,,,,,,,,,,,,,,,,
Ellen Allien & Apparat,Do Not Break,,,,,,,,,,,,,,,,
Daft Punk,Emotion,,,,,,,,,,,,,,,,
Beastie Boys,So What'Cha Want,,,,,,,,,,,,,,,,
David Bowie,Star,,,,,,,,,,,,,,,,
Norah Jones,Lonestar,,,,,,,,,,,,,,,,
At The Drive-In,Pattern Against User,,,,,,,,,,,,,,,,
Guns N' Roses,Anything Goes,,,,,,,,,,,,,,,,
The Smiths,Stretch Out And Wait,,,,,,,,,,,,,,,,
Counting Crows,Round Here,,,,,,,,,,,,,,,,
Audioslave,One And The Same,,,,,,,,,,,,,,,,
Disturbed,Voices,,,,,,,,,,,,,,,,
Audioslave,Your Time Has Come,,,,,,,,,,,,,,,,
Iamx,Song Of Imaginary Beings,,,,,,,,,,,,,,,,
Explosions In The Sky,Look Into The Air,,,,,,,,,,,,,,,,
Queens Of The Stone Age,Another Love Song,,,,,,,,,,,,,,,,
Keane,Snowed Under,,,,,,,,,,,,,,,,
David Gray,Please Forgive Me,,,,,,,,,,,,,,,,
The Darkness,Love Is Only A Feeling,,,,,,,,,,,,,,,,
Sentenced,You Are The One,,,,,,,,,,,,,,,,
Andrew Bird,Measuring Cups,,,,,,,,,,,,,,,,
Jack'S Mannequin,I'M Ready,,,,,,,,,,,,,,,,
Mandalay,Beautiful (7 Canny Mix),,,,,,,,,,,,,,,,
Keane,Better Than This,,,,,,,,,,,,,,,,
Deftones,Bored,,,,,,,,,,,,,,,,
Black Kids,Love Me Already,,,,,,,,,,,,,,,,
Razorlight,Vice,,,,,,,,,,,,,,,,
Fiona Apple,To Your Love,,,,,,,,,,,,,,,,
Kasabian,By My Side,,,,,,,,,,,,,,,,
Kasabian,British Legion,,,,,,,,,,,,,,,,
The Dandy Warhols,Solid,,,,,,,,,,,,,,,,
The Dandy Warhols,Horse Pills,,,,,,,,,,,,,,,,
Soilwork,Exile,,,,,,,,,,,,,,,,
Natalie Imbruglia,That Day,,,,,,,,,,,,,,,,
The Doors,Love Street,,,,,,,,,,,,,,,,
Queens Of The Stone Age,Quick And To The Pointless,,,,,,,,,,,,,,,,
Sonic Youth,Drunken Butterfly,,,,,,,,,,,,,,,,
Kings Of Convenience,Little Kids,,,,,,,,,,,,,,,,
Gnarls Barkley,Feng Shui,,,,,,,,,,,,,,,,
Gloria Gaynor,I Will Survive,,,,,,,,,,,,,,,,
Animal Collective,Chores,,,,,,,,,,,,,,,,
Judas Priest,You'Ve Got Another Thing Comin',,,,,,,,,,,,,,,,
Sleater-Kinney,Wilderness,,,,,,,,,,,,,,,,
The Decemberists,California One/Youth And Beauty Brigade,,,,,,,,,,,,,,,,
Mystery Jets,You Can'T Fool Me Dennis,,,,,,,,,,,,,,,,
Massive Attack,A Prayer For England,,,,,,,,,,,,,,,,
Linkin Park,Hands Held High,,,,,,,,,,,,,,,,
Cold War Kids,Saint John,,,,,,,,,,,,,,,,
Thievery Corporation,Omid (Hope),,,,,,,,,,,,,,,,
The Jam,That'S Entertainment,,,,,,,,,,,,,,,,
Bright Eyes,Hit The Switch,,,,,,,,,,,,,,,,
M83,Safe,,,,,,,,,,,,,,,,
The Pipettes,Tell Me What You Want,,,,,,,,,,,,,,,,
The Cinematic Orchestra,Prelude,,,,,,,,,,,,,,,,
Fever Ray,I'M Not Done,,,,,,,,,,,,,,,,
Tapes 'N Tapes,The Iliad,,,,,,,,,,,,,,,,
Soilwork,Sworn To A Great Divide,,,,,,,,,,,,,,,,
Slowdive,Machine Gun,,,,,,,,,,,,,,,,
植松伸夫,Battle In The Forgotten City,,,,,,,,,,,,,,,,
Kanye West,Say You Will,,,,,,,,,,,,,,,,
Broadcast,Corporeal,,,,,,,,,,,,,,,,
3 Doors Down,When I'M Gone,,,,,,,,,,,,,,,,
!!!,Pardon My Freedom,,,,,,,,,,,,,,,,
In Flames,Egonomic,,,,,,,,,,,,,,,,
In Flames,Vacuum,,,,,,,,,,,,,,,,
שירי מימון,Ahava Ktana,0.4,0.2,0.4,0.6,0.0,0.0,0.8,0.8,0.0,0.6,0.0,0.0,0.4,0.2,0.6,0.0
In Flames,Dead End,,,,,,,,,,,,,,,,
Four Tet,Smile Around The Face,,,,,,,,,,,,,,,,
Röyksopp,Vision One,,,,,,,,,,,,,,,,
!!!,Dear Can,,,,,,,,,,,,,,,,
Autolux,Subzero Fun,,,,,,,,,,,,,,,,
Dido,I'M No Angel,,,,,,,,,,,,,,,,
Pulp,This Is Hardcore,,,,,,,,,,,,,,,,
Guster,Satellite,,,,,,,,,,,,,,,,
Pj Harvey,No Child Of Mine,,,,,,,,,,,,,,,,
Goldfrapp,Hairy Trees,,,,,,,,,,,,,,,,
Lykke Li,Hanging High,,,,,,,,,,,,,,,,
Lykke Li,This Trumpet In My Head,,,,,,,,,,,,,,,,
Yeasayer,2080,,,,,,,,,,,,,,,,
Dustin O'Halloran,Opus 23,,,,,,,,,,,,,,,,
Pixies,The Holiday Song,,,,,,,,,,,,,,,,
Télépopmusik,Don'T Look Back,,,,,,,,,,,,,,,,
Taking Back Sunday,Spin,,,,,,,,,,,,,,,,
Ramones,Gimme Gimme Shock Treatment,,,,,,,,,,,,,,,,
Red Hot Chili Peppers,Emit Remmus,,,,,,,,,,,,,,,,
Yeah Yeah Yeahs,Little Shadow,0.6,0.2,0.0,0.2,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.8,0.0
The Verve,Sit And Wonder,,,,,,,,,,,,,,,,
Dj Shadow,Walkie Talkie,,,,,,,,,,,,,,,,
Deep Dish,Say Hello,,,,,,,,,,,,,,,,
The Academy Is...,Slow Down,,,,,,,,,,,,,,,,
No Doubt,Excuse Me Mr.,,,,,,,,,,,,,,,,
Paolo Nutini,Rewind,,,,,,,,,,,,,,,,
Auf Der Maur,Real A Lie,,,,,,,,,,,,,,,,
Mew,Snow Brigade,,,,,,,,,,,,,,,,
Massive Attack,Sly,,,,,,,,,,,,,,,,
Neil Young,After The Gold Rush,,,,,,,,,,,,,,,,
Staind,Epiphany,,,,,,,,,,,,,,,,
After Forever,Monolith Of Doubt,,,,,,,,,,,,,,,,
Babyshambles,Side Of The Road,,,,,,,,,,,,,,,,
Amy Macdonald,Footballer'S Wife,,,,,,,,,,,,,,,,
Blur,Badhead,,,,,,,,,,,,,,,,
Ellen Allien & Apparat,Floating Points,,,,,,,,,,,,,,,,
Mando Diao,You Don'T Understand Me,,,,,,,,,,,,,,,,
Rufus Wainwright,Go Or Go Ahead,,,,,,,,,,,,,,,,
Snow Patrol,Ways & Means,,,,,,,,,,,,,,,,
The Beatles,I Want To Tell You,,,,,,,,,,,,,,,,
Mylo,Zenophile,,,,,,,,,,,,,,,,
Groove Armada,Superstylin',,,,,,,,,,,,,,,,
This Will Destroy You,Quiet,,,,,,,,,,,,,,,,
Massive Attack,Danny The Dog,,,,,,,,,,,,,,,,
Embrace,Gravity,,,,,,,,,,,,,,,,
Zero 7,Over Our Heads,,,,,,,,,,,,,,,,
Nine Inch Nails,The Only Time,,,,,,,,,,,,,,,,
Blackfield,Blackfield,,,,,,,,,,,,,,,,
Rilo Kiley,A Better Son/Daughter,,,,,,,,,,,,,,,,
Thursday,Understanding In A Car Crash,,,,,,,,,,,,,,,,
Blonde Redhead,Anticipation,,,,,,,,,,,,,,,,
Lamb,What Sound,,,,,,,,,,,,,,,,
Bloc Party,The Answer,,,,,,,,,,,,,,,,
Funeral For A Friend,Drive,,,,,,,,,,,,,,,,
Pearl Jam,Gone,,,,,,,,,,,,,,,,
Joy Division,Ceremony,,,,,,,,,,,,,,,,
The Beatles,Your Mother Should Know,,,,,,,,,,,,,,,,
Architecture In Helsinki,It'S Almost A Trap,,,,,,,,,,,,,,,,
Clan Of Xymox,Stranger,,,,,,,,,,,,,,,,
Noah And The Whale,5 Years Time,,,,,,,,,,,,,,,,
Pink Floyd,A Great Day For Freedom,,,,,,,,,,,,,,,,
Buzzcocks,Promises,,,,,,,,,,,,,,,,
Rage Against The Machine,Revolver,,,,,,,,,,,,,,,,
Oasis,The Meaning Of Soul,,,,,,,,,,,,,,,,
Slipknot,Circle,,,,,,,,,,,,,,,,
The Zutons,Pressure Point,,,,,,,,,,,,,,,,
Black Sabbath,Supernaut,,,,,,,,,,,,,,,,
The Black Angels,Bloodhounds On My Trail,,,,,,,,,,,,,,,,
Explosions In The Sky,Snow And Lights,,,,,,,,,,,,,,,,
The Cure,A Strange Day,,,,,,,,,,,,,,,,
Disturbed,Ten Thousand Fists,,,,,,,,,,,,,,,,
Grandaddy,Miner At The Dial-A-View,,,,,,,,,,,,,,,,
The Flaming Lips,Free Radicals,,,,,,,,,,,,,,,,
Girl Talk,Bounce That,,,,,,,,,,,,,,,,
Yann Tiersen,Comptine D'Un Autre Été: L'Après Midi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Wolfmother,Love Train,,,,,,,,,,,,,,,,
M.I.A.,Fire Fire,0.4,0.6,1.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.6,0.0
Soilwork,Light Discovering Darkness,,,,,,,,,,,,,,,,
The Doors,When The Music'S Over,,,,,,,,,,,,,,,,
Pink Floyd,Fat Old Sun,,,,,,,,,,,,,,,,
U2,A Man And A Woman,,,,,,,,,,,,,,,,
Sébastien Tellier,Fantino,,,,,,,,,,,,,,,,
The Chemical Brothers,Out Of Control,,,,,,,,,,,,,,,,
Nick Drake,Saturday Sun,,,,,,,,,,,,,,,,
Nick Drake,Way To Blue,,,,,,,,,,,,,,,,
Yo La Tengo,You Can Have It All,,,,,,,,,,,,,,,,
The Beatles,Run For Your Life,,,,,,,,,,,,,,,,
The Police,So Lonely,,,,,,,,,,,,,,,,
Nine Inch Nails,Help Me I Am In Hell,,,,,,,,,,,,,,,,
The Dresden Dolls,Delilah,,,,,,,,,,,,,,,,
Porcupine Tree,Piano Lessons,0.8,0.6,0.0,0.2,0.8,0.6,0.4,0.0,0.0,0.6,0.0,0.0,0.6,0.4,0.8,0.0
David Bowie,Warszawa,,,,,,,,,,,,,,,,
Mirah,Recommendation,,,,,,,,,,,,,,,,
Paradise Lost,The Enemy,,,,,,,,,,,,,,,,
Green Day,Give Me Novacaine,,,,,,,,,,,,,,,,
A Perfect Circle,Peace Love And Understanding,,,,,,,,,,,,,,,,
Sigur Rós,Sorglega,0.4,0.2,0.0,0.6,0.4,0.2,0.2,0.8,0.0,0.4,0.2,0.0,0.8,0.2,0.6,0.0
Fiona Apple,A Mistake,,,,,,,,,,,,,,,,
Animal Collective,Kids On Holiday,,,,,,,,,,,,,,,,
Tori Amos,Tear In Your Hand,,,,,,,,,,,,,,,,
Björk,Vökuró,,,,,,,,,,,,,,,,
Nick Drake,Poor Boy,,,,,,,,,,,,,,,,
Scissor Sisters,It Can'T Come Quickly Enough,,,,,,,,,,,,,,,,
The Who,Bargain,,,,,,,,,,,,,,,,
Oasis,All Around The World,,,,,,,,,,,,,,,,
Doves,Snowden,,,,,,,,,,,,,,,,
Hot Chip,We'Re Looking For A Lot Of Love,,,,,,,,,,,,,,,,
Dire Straits,Private Investigations,,,,,,,,,,,,,,,,
Hot Chip,So Glad To See You,,,,,,,,,,,,,,,,
Timbaland,Apologize,,,,,,,,,,,,,,,,
The Velvet Underground,Some Kinda Love,,,,,,,,,,,,,,,,
Cocorosie,Brazilian Sun,,,,,,,,,,,,,,,,
Britney Spears,Everybody,,,,,,,,,,,,,,,,
The Smashing Pumpkins,Quiet,,,,,,,,,,,,,,,,
Shout Out Louds,Please Please Please,,,,,,,,,,,,,,,,
Echo & The Bunnymen,Rescue,,,,,,,,,,,,,,,,
Backyard Babies,Earn The Crown,,,,,,,,,,,,,,,,
Gustavo Cerati,Lago En El Cielo,,,,,,,,,,,,,,,,
Blink-182,Always,,,,,,,,,,,,,,,,
Alice In Chains,Dam That River,,,,,,,,,,,,,,,,
The Knife,Neon,,,,,,,,,,,,,,,,
Rage Against The Machine,Born As Ghosts,,,,,,,,,,,,,,,,
The All-American Rejects,Can'T Take It,,,,,,,,,,,,,,,,
Arctic Monkeys,Scummy,,,,,,,,,,,,,,,,
Ratatat,Germany To Germany,,,,,,,,,,,,,,,,
Santogold,Shove It,,,,,,,,,,,,,,,,
Tv On The Radio,Blues From Down Here,,,,,,,,,,,,,,,,
Tv On The Radio,Dlz,,,,,,,,,,,,,,,,
Jack Johnson,Tomorrow Morning,,,,,,,,,,,,,,,,
Cocteau Twins,Lorelei,,,,,,,,,,,,,,,,
Plain White T'S,Hate (I Really Don'T Like You),,,,,,,,,,,,,,,,
Santogold,I'M A Lady,,,,,,,,,,,,,,,,
Rush,Subdivisions,,,,,,,,,,,,,,,,
Neutral Milk Hotel,Untitled,,,,,,,,,,,,,,,,
Brian Eno,Deep Blue Day,,,,,,,,,,,,,,,,
Iio,Rapture,,,,,,,,,,,,,,,,
The Beatles,Being For The Benefit Of Mr. Kite!,,,,,,,,,,,,,,,,
The Knife,Bird,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.2,0.0
Evanescence,Like You,,,,,,,,,,,,,,,,
Franz Ferdinand,Katherine Kiss Me,,,,,,,,,,,,,,,,
The Unicorns,I Don'T Wanna Die,,,,,,,,,,,,,,,,
Pj Harvey,Yuri-G,,,,,,,,,,,,,,,,
Fall Out Boy,Of All The Gin Joints In All The World,,,,,,,,,,,,,,,,
Mastodon,Capillarian Crest,,,,,,,,,,,,,,,,
Death Cab For Cutie,Why You'D Want To Live Here,,,,,,,,,,,,,,,,
Jens Lekman,Black Cab,,,,,,,,,,,,,,,,
The Dresden Dolls,First Orgasm,,,,,,,,,,,,,,,,
Emilie Autumn,Misery Loves Company,,,,,,,,,,,,,,,,
Sondre Lerche,Two Way Monologue,,,,,,,,,,,,,,,,
Wilco,Reservations,,,,,,,,,,,,,,,,
Yo La Tengo,From A Motel 6,,,,,,,,,,,,,,,,
Andreas Johnson,Glorious,,,,,,,,,,,,,,,,
System Of A Down,Roulette,,,,,,,,,,,,,,,,
Nightwish,Passion And The Opera,,,,,,,,,,,,,,,,
Graham Coxon,Freakin' Out,,,,,,,,,,,,,,,,
Nelly Furtado,Showtime,0.4,0.2,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.4,0.0
Shiny Toy Guns,Stripped,,,,,,,,,,,,,,,,
Depeche Mode,Little 15,,,,,,,,,,,,,,,,
Backyard Babies,A Song For The Outcast,1.0,0.8,0.0,0.2,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
Neil Young,Southern Man,,,,,,,,,,,,,,,,
The White Stripes,Little Bird,,,,,,,,,,,,,,,,
