artist_name,track_name,Drum Set,Drum Aggressiveness,Synthetic Drums,Percussion,Electric Guitar,Electric Guitar Distortion,Acoustic Guitar,String Ensemble,Horn Ensemble,Piano,Organ,Rhodes,Synthesizer,Synth Timbre,Bass Guitar,Reed Instrument
My Bloody Valentine,I Don'T Need You,,,,,,,,,,,,,,,,
Robbie Williams & Nicole Kidman,Somethin' Stupid,,,,,,,,,,,,,,,,
Gang Of Four,The Republic,,,,,,,,,,,,,,,,
Steppenwolf,The Pusher,,,,,,,,,,,,,,,,
Obituary,Infected,,,,,,,,,,,,,,,,
As Blood Runs Black,Beneath The Surface,,,,,,,,,,,,,,,,
Animal Collective,Native Belle,,,,,,,,,,,,,,,,
Descendents,She Don'T Care,,,,,,,,,,,,,,,,
Jedi Mind Tricks,Shadow Business,,,,,,,,,,,,,,,,
Jeff Buckley,I Know It'S Over,0.6,0.4,0.0,0.0,0.6,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
Vangelis,Damask Rose,,,,,,,,,,,,,,,,
Anthrax,Soldiers Of Metal,,,,,,,,,,,,,,,,
Jedi Mind Tricks,Heavy Metal Kings (Feat. Ill Bill),,,,,,,,,,,,,,,,
Electric Six,Jimmy Carter,,,,,,,,,,,,,,,,
Jedi Mind Tricks,Put Em In The Grave,,,,,,,,,,,,,,,,
田中理恵,Fields Of Hope,,,,,,,,,,,,,,,,
Death,Open Casket,,,,,,,,,,,,,,,,
Tears For Fears,I Choose You,,,,,,,,,,,,,,,,
Oasis,Take Me Away,,,,,,,,,,,,,,,,
Foals,The Race For Radio Supremacy,,,,,,,,,,,,,,,,
The Used,Poetic Tragedy,,,,,,,,,,,,,,,,
Foals,Big Big Love (Fig.1),,,,,,,,,,,,,,,,
Guano Apes,Kiss The Dawn,,,,,,,,,,,,,,,,
The Dears,The Way The World Treats You,,,,,,,,,,,,,,,,
Ohgr,Earthworm,,,,,,,,,,,,,,,,
Guano Apes,Break The Line,,,,,,,,,,,,,,,,
Jay-Z,Lost Ones (Feat. Chrissette Michelle),,,,,,,,,,,,,,,,
Quiet Village,Pillow Talk,,,,,,,,,,,,,,,,
Quim Barreiros,Carvalho,,,,,,,,,,,,,,,,
Guano Apes,Dödel Up,,,,,,,,,,,,,,,,
Guano Apes,High,,,,,,,,,,,,,,,,
Take That,Hold Up A Light,,,,,,,,,,,,,,,,
Action Painting!,These Things Happen,,,,,,,,,,,,,,,,
My Brightest Diamond,The Good & The Bad Guy,,,,,,,,,,,,,,,,
The Primitives,Crash,,,,,,,,,,,,,,,,
Ada,Cool My Fire (I'M Burning),,,,,,,,,,,,,,,,
Britney Spears,Breathe On Me (Jacques Lu Cont'S Thin White Duke Mix),,,,,,,,,,,,,,,,
Muscles,Hey Muscles I Love You,,,,,,,,,,,,,,,,
Ada,The Red Shoes,,,,,,,,,,,,,,,,
Muscles,Chocolate Raspberry Lemon & Lime,,,,,,,,,,,,,,,,
Suburban Kids With Biblical Names,Marry Me,,,,,,,,,,,,,,,,
Skinny Puppy,Who'S Laughing Now?,,,,,,,,,,,,,,,,
Hot Snakes,I Hate The Kids,,,,,,,,,,,,,,,,
Skinny Puppy,Yes He Ran,,,,,,,,,,,,,,,,
My Bloody Valentine,Thorn,,,,,,,,,,,,,,,,
Eminem,Still Don'T Give A Fuck,,,,,,,,,,,,,,,,
Zz Top,Stages,,,,,,,,,,,,,,,,
Eminem,When The Music Stop,,,,,,,,,,,,,,,,
Skold,Neverland (Fuzzy Klub Mix I),,,,,,,,,,,,,,,,
Thunderball,Vai Vai,,,,,,,,,,,,,,,,
Jay-Jay Johanson,Far Away,,,,,,,,,,,,,,,,
The Knife,Heartbeats(Silent Shout Tour),,,,,,,,,,,,,,,,
R.E.M.,Endgame,,,,,,,,,,,,,,,,
The Knife,Silent Shout (Williams Remix),,,,,,,,,,,,,,,,
Colder,To The Music,,,,,,,,,,,,,,,,
The Knife,Pass This On (M.A.N.D.Y. Remix),,,,,,,,,,,,,,,,
Oh No Oh My,Jane Is Fat,,,,,,,,,,,,,,,,
Groove Armada,What'S Your Version,,,,,,,,,,,,,,,,
The Dead Milkmen,Nutrition,,,,,,,,,,,,,,,,
The Knife,Marble House (Planningtorock Remix),,,,,,,,,,,,,,,,
Kataklysm,The Ambassador Of Pain,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Groove Armada,Healing,,,,,,,,,,,,,,,,
Groove Armada,Be Careful What You Say,,,,,,,,,,,,,,,,
The Who,The Dirty Jobs,,,,,,,,,,,,,,,,
Ania Dąbrowska,Nie Ma Nic...,,,,,,,,,,,,,,,,
Faithless,Muhammed Ali,,,,,,,,,,,,,,,,
Apoptygma Berzerk,Stitch,,,,,,,,,,,,,,,,
The Aquabats!,Nerd Alert!,,,,,,,,,,,,,,,,
Lali Puna,Geography-5,,,,,,,,,,,,,,,,
Robbie Williams,Things,,,,,,,,,,,,,,,,
:Wumpscut:,Wreath Of Barbs (Heavy Extended Remix),0.0,0.0,1.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Jazzfinger,Shribble By The Shoals And Stepping Stones,,,,,,,,,,,,,,,,
Michael Jackson,Is It Scary,,,,,,,,,,,,,,,,
Peter Doherty,Albion,,,,,,,,,,,,,,,,
Chris Montez,Let'S Dance,,,,,,,,,,,,,,,,
Peter Doherty,Salome,,,,,,,,,,,,,,,,
The Format,Career Day,,,,,,,,,,,,,,,,
Chris Vrenna,Tweedle-Dee And Tweedle-Dum,,,,,,,,,,,,,,,,
Howard Shore,The White Tree,,,,,,,,,,,,,,,,
Rob Costlow,I Do,,,,,,,,,,,,,,,,
Skinny Puppy,Knowhere?,,,,,,,,,,,,,,,,
Ladytron,Playgirl (Felix Da Housecat Glitz Clubhead Mix),,,,,,,,,,,,,,,,
Bonnie 'Prince' Billy,Lessons From What'S Poor,,,,,,,,,,,,,,,,
A,Nothing,,,,,,,,,,,,,,,,
Rob Zombie,The Devil'S Rejects,1.0,1.0,0.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.8,0.0
Robbie Williams,Better Man,,,,,,,,,,,,,,,,
The Chemical Brothers,Orange Wedge,,,,,,,,,,,,,,,,
Ani Difranco,Two Little Girls,,,,,,,,,,,,,,,,
Kate Bush,Delius (Song Of Summer),,,,,,,,,,,,,,,,
Mujuice,Шелтер Шелтер,,,,,,,,,,,,,,,,
The Who,Our Love Was,,,,,,,,,,,,,,,,
Delroy Wilson,Golden Touch,,,,,,,,,,,,,,,,
Coldcut,Aid Dealer,,,,,,,,,,,,,,,,
Sparks,Talent Is An Asset,,,,,,,,,,,,,,,,
Turning Point,Thursday,,,,,,,,,,,,,,,,
Daddy Yankee,Impacto (Remix) (Feat. Fergie),,,,,,,,,,,,,,,,
Katatonia,Had To (Leave),,,,,,,,,,,,,,,,
Kat Deluna,Unstoppable (Feat. Lil Wayne),,,,,,,,,,,,,,,,
Murder By Death,I'M Afraid Of Who'S Afraid Of Virginia Woolf,,,,,,,,,,,,,,,,
Murderdolls,I Love To Say Fuck,,,,,,,,,,,,,,,,
Kashmir,Rocket Brothers,,,,,,,,,,,,,,,,
The Who,Sensation,,,,,,,,,,,,,,,,
Akurat,Droga Długa Jest,,,,,,,,,,,,,,,,
Electric Six,Radio Ga Ga,,,,,,,,,,,,,,,,
Sneaker Pimps,Grazes,,,,,,,,,,,,,,,,
Akufen,Heaven Can Wait,,,,,,,,,,,,,,,,
Kate Bush,Moving,,,,,,,,,,,,,,,,
Toru Okada,A Graveled Street,,,,,,,,,,,,,,,,
Jawbreaker,Oyster,,,,,,,,,,,,,,,,
The Knife,Manhood,,,,,,,,,,,,,,,,
Anthrax,Keep It In The Family,,,,,,,,,,,,,,,,
Jay Reatard,Death Is Forming,,,,,,,,,,,,,,,,
Chris Lake Feat. Nastala,Changes,,,,,,,,,,,,,,,,
Jay Reatard,It'S So Easy,,,,,,,,,,,,,,,,
Jawbreaker,Lurker Ii: Dark Son Of Night,,,,,,,,,,,,,,,,
Jay Gordon,Slept So Long,,,,,,,,,,,,,,,,
Pete & The Pirates,She Doesn'T Belong To Me,,,,,,,,,,,,,,,,
The Frames,Rise,,,,,,,,,,,,,,,,
Lacuna Coil,Distant Sun,1.0,0.8,0.2,0.4,1.0,0.8,0.2,0.2,0.0,0.0,0.0,0.0,0.4,0.4,0.8,0.0
Secondhand Serenade,Your Call,,,,,,,,,,,,,,,,
Maps,Lost My Soul,,,,,,,,,,,,,,,,
Lou Reed,How Do You Think It Feels,,,,,,,,,,,,,,,,
The Beatles,Besame Mucho,,,,,,,,,,,,,,,,
The Beatles,Come Together / Dear Prudence / Cry Baby Cry (Transition),,,,,,,,,,,,,,,,
The Agnostic Mountain Gospel Choir,Go Back Home,,,,,,,,,,,,,,,,
Maná,Pobre Juan,,,,,,,,,,,,,,,,
Diary Of Dreams,The Plague,,,,,,,,,,,,,,,,
Maná,Relax,,,,,,,,,,,,,,,,
Kate Bush,Somewhere In Between,,,,,,,,,,,,,,,,
Bishop Allen,Butterfly Nets,,,,,,,,,,,,,,,,
Atreyu,Bleeding Mascara,,,,,,,,,,,,,,,,
Dave Gahan,Miracles,,,,,,,,,,,,,,,,
Dave Edmunds,Git It,,,,,,,,,,,,,,,,
Stellastarr*,Love And Longing,,,,,,,,,,,,,,,,
Feel,Jak Anioła Głos,,,,,,,,,,,,,,,,
R.E.M.,Harborcoat,,,,,,,,,,,,,,,,
Dogs Die In Hot Cars,Lounger,,,,,,,,,,,,,,,,
Sarah Brightman,Beautiful,,,,,,,,,,,,,,,,
Coldplay,Lost! (Feat. Jay-Z),,,,,,,,,,,,,,,,
Sick Terror,Boicote-Me Por Favor,,,,,,,,,,,,,,,,
Escape The Fate,Not Good Enough For Truth In Cliche,,,,,,,,,,,,,,,,
Okkervil River,Westfall,,,,,,,,,,,,,,,,
Tony Moran Feat. Kristine W.,Walk Away (Tony Moran & Warren Rigg Evolution Radio - Intro),,,,,,,,,,,,,,,,
Okkervil River,Blanket And Crib,,,,,,,,,,,,,,,,
Skream,Colourful,,,,,,,,,,,,,,,,
Tori Amos,Hotel,,,,,,,,,,,,,,,,
Dave Matthews Band,Dancing Nancies,,,,,,,,,,,,,,,,
Testament,Eyes Of Wrath,,,,,,,,,,,,,,,,
Carly Simon,Let The River Run,,,,,,,,,,,,,,,,
Hypocrisy,Compulsive Psychosis,,,,,,,,,,,,,,,,
Pet Shop Boys,Integral,,,,,,,,,,,,,,,,
Flunk,Everything Is Ending Here,0.4,0.2,0.8,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.4,0.6,0.0
Flying Lotus,Auntie'S Harp,,,,,,,,,,,,,,,,
Love,Bummer In The Summer,,,,,,,,,,,,,,,,
Love,You Set The Scene,,,,,,,,,,,,,,,,
The Used,Greener With The Scenery,,,,,,,,,,,,,,,,
Sarah Mclachlan,Ice Cream,,,,,,,,,,,,,,,,
Louise Attaque,Ton Invitation,,,,,,,,,,,,,,,,
Louis Xiv,Hey Teacher,,,,,,,,,,,,,,,,
Muchy,Miasto Doznań,,,,,,,,,,,,,,,,
Anathema,Far Away,,,,,,,,,,,,,,,,
Anathema,Alternative 4,,,,,,,,,,,,,,,,
Mstrkrft,Vuvuvu,,,,,,,,,,,,,,,,
Kathleen Edwards,In State,,,,,,,,,,,,,,,,
Katie Melua,Call Off The Search,,,,,,,,,,,,,,,,
Mujuice,Sleza Olenia Shitayshego Sebia Severnim Siyaniem,,,,,,,,,,,,,,,,
Lady Gaga,Fashion,,,,,,,,,,,,,,,,
Kate Nash,Fluorescent Adolescent,,,,,,,,,,,,,,,,
Bonnie 'Prince' Billy,Rich Wife Full Of Happiness,,,,,,,,,,,,,,,,
Lady Sovereign,Blah Blah,,,,,,,,,,,,,,,,
᛬ᚻᛖᛚᚱᚢᚾᚨᚱ᛬,Frostnacht,,,,,,,,,,,,,,,,
Lacuna Coil,1.19,,,,,,,,,,,,,,,,
Coldplay,Only Superstition,,,,,,,,,,,,,,,,
Cartel,Write This Down,,,,,,,,,,,,,,,,
Lacuna Coil,Circle,,,,,,,,,,,,,,,,
Coldplay,Rainy Day,,,,,,,,,,,,,,,,
Carry On,Roll With The Punches,,,,,,,,,,,,,,,,
The Kinks,Strangers,,,,,,,,,,,,,,,,
The Kinks,Supersonic Rocket Ship,,,,,,,,,,,,,,,,
Hypocrisy,Paradox,,,,,,,,,,,,,,,,
Jason Collett,Papercut Hearts,,,,,,,,,,,,,,,,
Hypocrisy,Killing Art,,,,,,,,,,,,,,,,
Rob Zombie,100 Ways,,,,,,,,,,,,,,,,
Mr. Bungle,Violenza Domestica,,,,,,,,,,,,,,,,
Bright Eyes,Spent On Rainy Days,,,,,,,,,,,,,,,,
Kavinsky,Testarossa Nightdrive,,,,,,,,,,,,,,,,
Gary Numan,A Question Of Faith,,,,,,,,,,,,,,,,
Craig Armstrong,Finding Beauty,,,,,,,,,,,,,,,,
Jane'S Addiction,Three Days,,,,,,,,,,,,,,,,
Anathema,Goodbye Cruel World,0.4,0.2,0.0,0.0,0.4,0.2,0.8,0.6,0.0,0.2,0.0,0.0,0.6,0.2,0.4,0.0
Greenskeepers,Filipino Phil,,,,,,,,,,,,,,,,
W.A.S.P.,On Your Knees,,,,,,,,,,,,,,,,
Mr. Bungle,Egg,,,,,,,,,,,,,,,,
The Alan Parsons Project,Sirius,,,,,,,,,,,,,,,,
Tim Hecker,Harmony In Blue I,,,,,,,,,,,,,,,,
Bright Eyes,Touch,,,,,,,,,,,,,,,,
The Who,Fiddle About,,,,,,,,,,,,,,,,
Jason Mraz,Love For A Child,,,,,,,,,,,,,,,,
Jarvis Cocker,I Can'T Forget,,,,,,,,,,,,,,,,
Feeder,Miss You,,,,,,,,,,,,,,,,
Kate Voegele,One Way Or Another,,,,,,,,,,,,,,,,
Mudvayne,Not Falling,,,,,,,,,,,,,,,,
Japan,Taking Islands In Africa,0.4,0.2,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,0.4,0.0
Anathema,The Silent Enigma,,,,,,,,,,,,,,,,
Tenhi,Vähäinen Violetissa,,,,,,,,,,,,,,,,
Mujuice,Dampdemo,,,,,,,,,,,,,,,,
Tenhi,Viimeiseen,,,,,,,,,,,,,,,,
Kate Voegele,Only Fooling Myself,,,,,,,,,,,,,,,,
Jan Jelinek,Moiré (Strings),,,,,,,,,,,,,,,,
Pelican,Aurora Borealis,,,,,,,,,,,,,,,,
Pelican,City Of Echoes,,,,,,,,,,,,,,,,
Hüsker Dü,Chartered Trips,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
Alkaline Trio,You'Re Dead,,,,,,,,,,,,,,,,
Demi Lovato,Party,,,,,,,,,,,,,,,,
Ra Ra Riot,Run My Mouth,,,,,,,,,,,,,,,,
R.E.M.,Radio Song,,,,,,,,,,,,,,,,
Grendel,Harsh Generation,,,,,,,,,,,,,,,,
Emilíana Torrini,If You Go Away,,,,,,,,,,,,,,,,
Emilíana Torrini,Fireheads,,,,,,,,,,,,,,,,
Shugo Tokumaru,Parachute,,,,,,,,,,,,,,,,
Bad Religion,Generator,,,,,,,,,,,,,,,,
The Aislers Set,The Train #1,0.8,0.4,0.0,0.4,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
Daughtry,There And Back Again,,,,,,,,,,,,,,,,
Demarco,Duppy Know Who Fi Frighten,,,,,,,,,,,,,,,,
The Aislers Set,Hit The Snow,,,,,,,,,,,,,,,,
Anberlin,Love Song,,,,,,,,,,,,,,,,
William Shatner,Common People (Feat. Joe Jackson),,,,,,,,,,,,,,,,
Mouse On Mars,Download Sofist,,,,,,,,,,,,,,,,
Fluke,Zion,,,,,,,,,,,,,,,,
Pere Ubu,Over My Head,,,,,,,,,,,,,,,,
Fluke,Absurd,,,,,,,,,,,,,,,,
Ted Leo And The Pharmacists,Hearts Of Oak,,,,,,,,,,,,,,,,
The Bird And The Bee,My Love,,,,,,,,,,,,,,,,
Flying Lotus,Auntie'S Lock/Infinitium (Feat. Laura Darlington),,,,,,,,,,,,,,,,
Bluetech,Prayers For The Rain (In Dub),,,,,,,,,,,,,,,,
The Submarines,Vote,,,,,,,,,,,,,,,,
Rob Dougan,Clubbed To Death (Kurayamino Mix),,,,,,,,,,,,,,,,
Daedelus,Bahia,,,,,,,,,,,,,,,,
16 Horsepower,Splinters,,,,,,,,,,,,,,,,
16 Horsepower,Silver Saddle,,,,,,,,,,,,,,,,
Flykkiller,Peroxide,,,,,,,,,,,,,,,,
Third Eye Blind,Wounded,,,,,,,,,,,,,,,,
Biffy Clyro,Love Has A Diameter,,,,,,,,,,,,,,,,
Kelly Clarkson,Judas,,,,,,,,,,,,,,,,
Apostle Of Hustle,Chances Are,,,,,,,,,,,,,,,,
Low,Silver Rider,,,,,,,,,,,,,,,,
Motörhead,On Your Feet Or On Your Knees,,,,,,,,,,,,,,,,
Dark Tranquillity,Fabric,,,,,,,,,,,,,,,,
Manu Chao,El Hoyo,,,,,,,,,,,,,,,,
Manowar,I Believe,,,,,,,,,,,,,,,,
Green Day,Armatage Shanks,,,,,,,,,,,,,,,,
The Submarines,Clouds,,,,,,,,,,,,,,,,
Colleen,Floating In The Clearest Night,,,,,,,,,,,,,,,,
Ac/Dc,Love At First Feel,,,,,,,,,,,,,,,,
Mouse On Mars,Yippie,,,,,,,,,,,,,,,,
Motörhead,Sucker,,,,,,,,,,,,,,,,
Kelis,Millionaire (Feat. André 3000),,,,,,,,,,,,,,,,
Mount Eerie,I Hold Nothing,,,,,,,,,,,,,,,,
I Am Kloot,Mermaids,,,,,,,,,,,,,,,,
Kelis,Bossy,,,,,,,,,,,,,,,,
Xiu Xiu,The Pineapple Vs. The Watermelon,,,,,,,,,,,,,,,,
The Kinks,Do You Remember Walter?,,,,,,,,,,,,,,,,
Om,Annapurna,,,,,,,,,,,,,,,,
Janet Jackson,That'S The Way Love Goes,,,,,,,,,,,,,,,,
One Day As A Lion,One Day As A Lion,,,,,,,,,,,,,,,,
Jamiroquai,Use The Force,,,,,,,,,,,,,,,,
Wagon Christ,Cris Chana,,,,,,,,,,,,,,,,
R.E.M.,Sad Professor,,,,,,,,,,,,,,,,
Xiu Xiu,Fast Car,,,,,,,,,,,,,,,,
Deadbeat,Port-Au-Prince,,,,,,,,,,,,,,,,
Jane'S Addiction,Up The Beach,,,,,,,,,,,,,,,,
Deadmau5,Not Exactly,,,,,,,,,,,,,,,,
Teedra Moses,Caution,,,,,,,,,,,,,,,,
Jamie Cullum,Frontin',,,,,,,,,,,,,,,,
Manowar,The Gods Made Heavy Metal,,,,,,,,,,,,,,,,
Elio E Le Storie Tese,Urna,,,,,,,,,,,,,,,,
Opeth,Burden,,,,,,,,,,,,,,,,
Armand Van Helden,Sugar,,,,,,,,,,,,,,,,
Emilie Autumn,Dominant,,,,,,,,,,,,,,,,
Emilie Autumn,Girls Just Wanna Have Fun,,,,,,,,,,,,,,,,
James Morrison,You Make It Real,,,,,,,,,,,,,,,,
The Kills,Gypsy Death & You,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emilie Autumn,A Cure?,,,,,,,,,,,,,,,,
The Sea And Cake,Crossing Line,,,,,,,,,,,,,,,,
Tim Vanhamel,Like A Fire,,,,,,,,,,,,,,,,
Datarock,Fa Fa Fa,,,,,,,,,,,,,,,,
The Album Leaf,Another Day (Revised),,,,,,,,,,,,,,,,
Daughters Of Gaia,Reawakening,,,,,,,,,,,,,,,,
Green Day,Long View,,,,,,,,,,,,,,,,
Ulver,Catalept,,,,,,,,,,,,,,,,
Ac/Dc,Go Down,,,,,,,,,,,,,,,,
Drive Like Jehu,Here Come The Rome Plows,,,,,,,,,,,,,,,,
Alabama 3,Woke Up This Morning,,,,,,,,,,,,,,,,
State Radio,Mr. Larkin,,,,,,,,,,,,,,,,
The Chills,Pink Frost,,,,,,,,,,,,,,,,
Cradle Of Filth,Tortured Soul Asylum,,,,,,,,,,,,,,,,
Cradle Of Filth,Dusk And Her Embrace,,,,,,,,,,,,,,,,
State Radio,Riddle In Londontown,,,,,,,,,,,,,,,,
The Damned,Feel The Pain,,,,,,,,,,,,,,,,
The Sea And Cake,Coconut,,,,,,,,,,,,,,,,
The Wallflowers,6Th Avenue Heartache,,,,,,,,,,,,,,,,
The Damned,Smash It Up,,,,,,,,,,,,,,,,
L.A. Guns,No Mercy,,,,,,,,,,,,,,,,
Ac/Dc,Cover You In Oil,,,,,,,,,,,,,,,,
Radiohead,Wonderwall,,,,,,,,,,,,,,,,
Voxtrot,Real Live Version,,,,,,,,,,,,,,,,
Benoît Pioulard,Together & Down,,,,,,,,,,,,,,,,
Ac/Dc,Burnin' Alive,,,,,,,,,,,,,,,,
Opeth,Soldier Of Fortune,0.8,0.4,0.0,0.0,0.6,0.4,0.8,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.6,0.0
Opeth,Remember Tomorrow,,,,,,,,,,,,,,,,
Cradle Of Filth,Heaven Torn Asunder,,,,,,,,,,,,,,,,
Symphony X,Communion And The Oracle,,,,,,,,,,,,,,,,
Gavin Degraw,Just Friends,,,,,,,,,,,,,,,,
Riverside,Beyond The Eyelids,,,,,,,,,,,,,,,,
Lovedrug,Down Towards The Healing,,,,,,,,,,,,,,,,
Bono & Edge,Slow Dancing,,,,,,,,,,,,,,,,
Manic Street Preachers,Interiors (Song For Willem De Kooning),,,,,,,,,,,,,,,,
The Futureheads,Walking Backwards,,,,,,,,,,,,,,,,
The Bird And The Bee,Carol Of The Bells,,,,,,,,,,,,,,,,
The Bird And The Bee,Birthday,,,,,,,,,,,,,,,,
Cascada,Bad Boy,,,,,,,,,,,,,,,,
The Killers,Why Don'T You Find Out For Yourself (Radio 1 Session),,,,,,,,,,,,,,,,
Peggy Lee,Black Coffee,,,,,,,,,,,,,,,,
Oppenheimer,This Is Not A Test,0.6,0.4,0.8,0.4,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.4,0.0
菅野よう子,Gotta Knock A Little Harder,,,,,,,,,,,,,,,,
Daft Punk,Harder Better Faster Stronger (Alive Radio Edit),,,,,,,,,,,,,,,,
Blue Öyster Cult,Take Me Away,,,,,,,,,,,,,,,,
Flowing Tears,Serpentine,,,,,,,,,,,,,,,,
Flight Of The Conchords,The Prince Of Parties,,,,,,,,,,,,,,,,
Saul Williams,African Student Movement,,,,,,,,,,,,,,,,
Flight Of The Conchords,I'M Not Crying,,,,,,,,,,,,,,,,
Low,Just Stand Back,,,,,,,,,,,,,,,,
Orange Juice,Blue Boy,,,,,,,,,,,,,,,,
Orange Range,* ~Asterisk~,,,,,,,,,,,,,,,,
James,Say Something,,,,,,,,,,,,,,,,
Jamelia,Superstar,,,,,,,,,,,,,,,,
James Figurine,55566688833,,,,,,,,,,,,,,,,
Manic Street Preachers,Life Becoming A Landslide,,,,,,,,,,,,,,,,
Pearl Jam,Last Exit,,,,,,,,,,,,,,,,
James,Born Of Frustration,,,,,,,,,,,,,,,,
Pearl Jam,Cropduster,,,,,,,,,,,,,,,,
Alison Krauss,Maybe,,,,,,,,,,,,,,,,
Alison Krauss,It Wouldn'T Have Made Any Difference,,,,,,,,,,,,,,,,
De La Soul,A Little Bit Of Soap,,,,,,,,,,,,,,,,
Children Of Bodom,Talk Dirty To Me,,,,,,,,,,,,,,,,
The Killers,Glamorous Indie Rock & Roll,,,,,,,,,,,,,,,,
James Morrison,The Last Goodbye,,,,,,,,,,,,,,,,
Brian Wilson,Heroes And Villains,,,,,,,,,,,,,,,,
Gravity Kills,Here,,,,,,,,,,,,,,,,
The Protomen,Funeral For A Son,,,,,,,,,,,,,,,,
Bright Eyes,Amy In The White Coat,,,,,,,,,,,,,,,,
Gravity Kills,Drown,,,,,,,,,,,,,,,,
Orbital,Waving Not Drowning,,,,,,,,,,,,,,,,
Kent,Kungen Är Död,,,,,,,,,,,,,,,,
Deadbeat,Slow Rot From Rhetoric,,,,,,,,,,,,,,,,
The Whitest Kids U' Know,Dinosaur Rap,,,,,,,,,,,,,,,,
Andrea Bocelli,Con Te Partirò,,,,,,,,,,,,,,,,
Motion City Soundtrack,It Had To Be You,,,,,,,,,,,,,,,,
Volbeat,Soulweeper,,,,,,,,,,,,,,,,
Grandaddy,At My Post,,,,,,,,,,,,,,,,
Rainbow,Long Live Rock 'N' Roll,,,,,,,,,,,,,,,,
The Cure,The Exploding Boy,,,,,,,,,,,,,,,,
Kylie Minogue,Dancefloor,,,,,,,,,,,,,,,,
Rise Against,Heaven Knows,,,,,,,,,,,,,,,,
