artist_name,track_name,Drum Set,Drum Aggressiveness,Synthetic Drums,Percussion,Electric Guitar,Electric Guitar Distortion,Acoustic Guitar,String Ensemble,Horn Ensemble,Piano,Organ,Rhodes,Synthesizer,Synth Timbre,Bass Guitar,Reed Instrument
Sublime,What I Got,,,,,,,,,,,,,,,,
Oasis,Fuckin' In The Bushes,,,,,,,,,,,,,,,,
Portishead,Mourning Air,,,,,,,,,,,,,,,,
Belle And Sebastian,Mayfly,,,,,,,,,,,,,,,,
Queens Of The Stone Age,Do It Again,,,,,,,,,,,,,,,,
Of Montreal,Requiem For O.M.M.2,0.6,0.4,0.0,0.4,0.6,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
The Beatles,Golden Slumbers,0.6,0.2,0.0,0.4,0.0,0.0,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.0
Pulp,Underwear,,,,,,,,,,,,,,,,
Ladytron,Cmyk,,,,,,,,,,,,,,,,
Maxïmo Park,Books From Boxes,,,,,,,,,,,,,,,,
The Mars Volta,Drunkship Of Lanterns,,,,,,,,,,,,,,,,
Garbage,Milk,,,,,,,,,,,,,,,,
Elliott Smith,Pretty (Ugly Before),,,,,,,,,,,,,,,,
Feist,Honey Honey,,,,,,,,,,,,,,,,
Death Cab For Cutie,Your New Twin Sized Bed,0.6,0.4,0.0,0.4,0.6,0.2,0.8,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.0
Of Montreal,Rapture Rapes The Muses,,,,,,,,,,,,,,,,
Travis,Big Chair,,,,,,,,,,,,,,,,
Scorpions,Rock You Like A Hurricane,,,,,,,,,,,,,,,,
Of Montreal,Cato As A Pun,,,,,,,,,,,,,,,,
Mika,Any Other World,,,,,,,,,,,,,,,,
Natasha Bedingfield,Unwritten,0.8,0.4,0.6,0.6,0.2,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.6,0.4,0.4,0.0
The Hives,Two-Timing Touch And Broken Bones,,,,,,,,,,,,,,,,
Franz Ferdinand,You Could Have It So Much Better,0.8,0.8,0.0,0.2,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.8,0.0
The Beatles,Magical Mystery Tour,,,,,,,,,,,,,,,,
Tv On The Radio,Dancing Choose,,,,,,,,,,,,,,,,
Mando Diao,Killer Kaczynski,,,,,,,,,,,,,,,,
Him,Right Here In My Arms,,,,,,,,,,,,,,,,
Crystal Castles,Knights,,,,,,,,,,,,,,,,
Keane,Sunshine,,,,,,,,,,,,,,,,
A.C. Newman,On The Table,,,,,,,,,,,,,,,,
The Cinematic Orchestra,To Build A Home,,,,,,,,,,,,,,,,
Buena Vista Social Club,Chan Chan,,,,,,,,,,,,,,,,
Suede,Beautiful Ones,,,,,,,,,,,,,,,,
Bloc Party,Little Thoughts,,,,,,,,,,,,,,,,
Girl Talk,Still Here,,,,,,,,,,,,,,,,
The Kills,Black Balloon,,,,,,,,,,,,,,,,
My Chemical Romance,Cancer,,,,,,,,,,,,,,,,
Oasis,Don'T Go Away,,,,,,,,,,,,,,,,
Oasis,Songbird,,,,,,,,,,,,,,,,
Leonard Cohen,Famous Blue Raincoat,,,,,,,,,,,,,,,,
Bat For Lashes,Daniel,,,,,,,,,,,,,,,,
Linkin Park,Points Of Authority,,,,,,,,,,,,,,,,
Foo Fighters,Let It Die,,,,,,,,,,,,,,,,
Death Cab For Cutie,405,,,,,,,,,,,,,,,,
Siouxsie And The Banshees,Spellbound,,,,,,,,,,,,,,,,
Cansei De Ser Sexy,Css Suxxx,,,,,,,,,,,,,,,,
Elbow,One Day Like This,0.8,0.4,0.0,0.4,0.4,0.2,0.4,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0
Ray Charles,Hit The Road Jack,,,,,,,,,,,,,,,,
Nine Inch Nails,Down In It,,,,,,,,,,,,,,,,
Garbage,Cherry Lips (Go Baby Go!),0.6,0.4,1.0,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.6,0.0
The Kills,Hook And Line,,,,,,,,,,,,,,,,
Ladytron,Black Cat,,,,,,,,,,,,,,,,
A Perfect Circle,Thinking Of You,,,,,,,,,,,,,,,,
Girl Talk,Minute By Minute,,,,,,,,,,,,,,,,
The White Stripes,Little Ghost,,,,,,,,,,,,,,,,
Eric Clapton,Layla,,,,,,,,,,,,,,,,
Regina Spektor,The Flowers,,,,,,,,,,,,,,,,
The Beatles,You'Ve Got To Hide Your Love Away,,,,,,,,,,,,,,,,
Mando Diao,God Knows,,,,,,,,,,,,,,,,
Modest Mouse,Alone Down There,,,,,,,,,,,,,,,,
The Beta Band,Dry The Rain,,,,,,,,,,,,,,,,
Fujiya & Miyagi,Ankle Injuries,,,,,,,,,,,,,,,,
Black Rebel Motorcycle Club,Heart + Soul,,,,,,,,,,,,,,,,
Katatonia,Deliberation,,,,,,,,,,,,,,,,
Cocorosie,Not For Sale,,,,,,,,,,,,,,,,
Ellen Allien & Apparat,Way Out,,,,,,,,,,,,,,,,
The National,Looking For Astronauts,,,,,,,,,,,,,,,,
Death Cab For Cutie,Talking Bird,,,,,,,,,,,,,,,,
System Of A Down,Forest,,,,,,,,,,,,,,,,
Foals,Like Swimming,0.8,0.4,0.2,0.4,0.6,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.8,0.0
Stars,What I'M Trying To Say,,,,,,,,,,,,,,,,
Scissor Sisters,Mary,,,,,,,,,,,,,,,,
Pj Harvey,Grow Grow Grow,,,,,,,,,,,,,,,,
Goldfrapp,Let It Take You,,,,,,,,,,,,,,,,
Misfits,Hybrid Moments,,,,,,,,,,,,,,,,
Rush,Red Barchetta,,,,,,,,,,,,,,,,
Boards Of Canada,Gyroscope,,,,,,,,,,,,,,,,
Justice,The Party,,,,,,,,,,,,,,,,
Pavement,Range Life,,,,,,,,,,,,,,,,
Air,New Star In The Sky (Chanson Pour Solal),,,,,,,,,,,,,,,,
The Duke Spirit,The Step And The Walk,0.8,0.6,0.0,0.4,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.8,0.0
Gang Of Four,At Home He'S A Tourist,,,,,,,,,,,,,,,,
Pj Harvey,When Under Ether,,,,,,,,,,,,,,,,
Sia,Sunday,,,,,,,,,,,,,,,,
Yann Tiersen,La Valse D'Amélie,,,,,,,,,,,,,,,,
Placebo,Bigmouth Strikes Again,,,,,,,,,,,,,,,,
Placebo,My Sweet Prince,,,,,,,,,,,,,,,,
The Kills,Love Is A Deserter,,,,,,,,,,,,,,,,
Vampire Weekend,I Stand Corrected,,,,,,,,,,,,,,,,
The New Pornographers,The Laws Have Changed,,,,,,,,,,,,,,,,
José González,Remain,,,,,,,,,,,,,,,,
Children Of Bodom,If You Want Peace... Prepare For War,,,,,,,,,,,,,,,,
30 Seconds To Mars,The Story,,,,,,,,,,,,,,,,
Weezer,Holiday,,,,,,,,,,,,,,,,
Alice In Chains,Would?,,,,,,,,,,,,,,,,
Anathema,Empty,,,,,,,,,,,,,,,,
Elliott Smith,Miss Misery,,,,,,,,,,,,,,,,
The White Stripes,Rag And Bone,,,,,,,,,,,,,,,,
The Unicorns,Jellybones,,,,,,,,,,,,,,,,
Morrissey,I Will See You In Far Off Places,,,,,,,,,,,,,,,,
Rob Zombie,Dragula,,,,,,,,,,,,,,,,
Pj Harvey,Sheela-Na-Gig,,,,,,,,,,,,,,,,
The Bravery,No Brakes,,,,,,,,,,,,,,,,
Art Brut,Modern Art,,,,,,,,,,,,,,,,
A Perfect Circle,Gravity,,,,,,,,,,,,,,,,
Air,Lost Message,,,,,,,,,,,,,,,,
The Gathering,Red Is A Slow Colour,,,,,,,,,,,,,,,,
Muse,Sober,,,,,,,,,,,,,,,,
José González,Save Your Day,,,,,,,,,,,,,,,,
Hot Chip,Out At The Pictures,,,,,,,,,,,,,,,,
Pearl Jam,Yellow Ledbetter,,,,,,,,,,,,,,,,
The Beatles,I'M Looking Through You,,,,,,,,,,,,,,,,
The White Stripes,Ball And Biscuit,,,,,,,,,,,,,,,,
The Knife,She'S Having A Baby,,,,,,,,,,,,,,,,
Queens Of The Stone Age,Regular John,,,,,,,,,,,,,,,,
Fiona Apple,Slow Like Honey,,,,,,,,,,,,,,,,
Paramore,Let The Flames Begin,,,,,,,,,,,,,,,,
30 Seconds To Mars,Edge Of The Earth,,,,,,,,,,,,,,,,
Pixies,U-Mass,,,,,,,,,,,,,,,,
Pixies,Cecilia Ann,,,,,,,,,,,,,,,,
Suzanne Vega,Caramel,,,,,,,,,,,,,,,,
Cut Copy,Zap Zap,,,,,,,,,,,,,,,,
Refused,New Noise,,,,,,,,,,,,,,,,
Opeth,Death Whispered A Lullaby,,,,,,,,,,,,,,,,
Panic At The Disco,Intermission,,,,,,,,,,,,,,,,
Nick Drake,Hazey Jane Ii,,,,,,,,,,,,,,,,
Pink Floyd,Sheep,,,,,,,,,,,,,,,,
Nine Inch Nails,Demon Seed,,,,,,,,,,,,,,,,
The Dresden Dolls,The Perfect Fit,,,,,,,,,,,,,,,,
Radiohead,We Suck Young Blood,,,,,,,,,,,,,,,,
Stone Temple Pilots,Plush,,,,,,,,,,,,,,,,
The Dresden Dolls,The Jeep Song,,,,,,,,,,,,,,,,
The Libertines,Don'T Be Shy,,,,,,,,,,,,,,,,
Lou Reed,Vicious,,,,,,,,,,,,,,,,
Tom Waits,Jockey Full Of Bourbon,,,,,,,,,,,,,,,,
Sneaker Pimps,Becoming X,,,,,,,,,,,,,,,,
Black Rebel Motorcycle Club,Pretend,,,,,,,,,,,,,,,,
Buffalo Springfield,For What It'S Worth,,,,,,,,,,,,,,,,
Sufjan Stevens,The Predatory Wasp Of The Palisades Is Out To Get Us!,,,,,,,,,,,,,,,,
Patrick Wolf,Paris,,,,,,,,,,,,,,,,
The Strokes,Ask Me Anything,,,,,,,,,,,,,,,,
Chemistry,Almost In Love,,,,,,,,,,,,,,,,
Audioslave,Hypnotize,,,,,,,,,,,,,,,,
Yann Tiersen,Sur Le Fil,,,,,,,,,,,,,,,,
Porcupine Tree,Heartattack In A Layby,,,,,,,,,,,,,,,,
Nine Inch Nails,Meet Your Master,,,,,,,,,,,,,,,,
Clint Mansell,The Last Man,,,,,,,,,,,,,,,,
Led Zeppelin Jam,I Can'T Quit You Baby,,,,,,,,,,,,,,,,
Regina Spektor,Braille,,,,,,,,,,,,,,,,
Black Rebel Motorcycle Club,The Line,,,,,,,,,,,,,,,,
Elliott Smith,Memory Lane,,,,,,,,,,,,,,,,
Jimmy Eat World,Kill,,,,,,,,,,,,,,,,
Damien Rice,The Animals Were Gone,,,,,,,,,,,,,,,,
Incubus,I Miss You,,,,,,,,,,,,,,,,
The Flaming Lips,Are You A Hypnotist??,,,,,,,,,,,,,,,,
Placebo,Twenty Years,,,,,,,,,,,,,,,,
Mindless Self Indulgence,Straight To Video,,,,,,,,,,,,,,,,
Judas Priest,Breaking The Law,,,,,,,,,,,,,,,,
Jimmy Eat World,Bleed American,,,,,,,,,,,,,,,,
Anton Maiden,Aces High,,,,,,,,,,,,,,,,
Queens Of The Stone Age,I Never Came,,,,,,,,,,,,,,,,
Joy Division,These Days,,,,,,,,,,,,,,,,
Sigur Rós,Viðrar Vel Til Loftárása,0.6,0.2,0.0,0.4,0.4,0.2,0.0,1.0,0.0,0.6,0.0,0.0,0.6,0.2,0.6,0.0
Guns N' Roses,Estranged,,,,,,,,,,,,,,,,
Slowdive,Alison,,,,,,,,,,,,,,,,
Moloko,Sing It Back,,,,,,,,,,,,,,,,
Kaiser Chiefs,Heat Dies Down,,,,,,,,,,,,,,,,
The Fray,Vienna,,,,,,,,,,,,,,,,
The Wombats,Let'S Dance To Joy Division,,,,,,,,,,,,,,,,
Simian Mobile Disco,It'S The Beat,,,,,,,,,,,,,,,,
Sonic Youth,100%,,,,,,,,,,,,,,,,
Rage Against The Machine,People Of The Sun,,,,,,,,,,,,,,,,
Daft Punk,Make Love,,,,,,,,,,,,,,,,
Slayer,Jesus Saves,,,,,,,,,,,,,,,,
Pink Floyd,Another Brick In The Wall (Part Ii),,,,,,,,,,,,,,,,
The Mars Volta,Cicatriz Esp,,,,,,,,,,,,,,,,
Fischerspooner,The 15Th,,,,,,,,,,,,,,,,
Bob Dylan,Positively 4Th Street,,,,,,,,,,,,,,,,
R.E.M.,Orange Crush,,,,,,,,,,,,,,,,
Yann Tiersen,Le Moulin,,,,,,,,,,,,,,,,
Depeche Mode,I Want It All,,,,,,,,,,,,,,,,
Guano Apes,Open Your Eyes,,,,,,,,,,,,,,,,
The Bravery,Tyrant,,,,,,,,,,,,,,,,
Jack'S Mannequin,Holiday From Real,,,,,,,,,,,,,,,,
Katatonia,In The White,,,,,,,,,,,,,,,,
Yeah Yeah Yeahs,Down Boy,,,,,,,,,,,,,,,,
The Black Eyed Peas,Don'T Lie,,,,,,,,,,,,,,,,
Megadeth,Symphony Of Destruction,,,,,,,,,,,,,,,,
Mika,Happy Ending,,,,,,,,,,,,,,,,
The Clash,(White Man) In Hammersmith Palais,,,,,,,,,,,,,,,,
Morrissey,In The Future When All'S Well,,,,,,,,,,,,,,,,
Elliott Smith,Easy Way Out,,,,,,,,,,,,,,,,
Death Cab For Cutie,Champagne From A Paper Cup,,,,,,,,,,,,,,,,
Wu-Tang Clan,Bring Da Ruckus,0.6,0.8,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
Aphex Twin,Heliosphan,,,,,,,,,,,,,,,,
Pj Harvey,White Chalk,,,,,,,,,,,,,,,,
Snow Patrol,Tiny Little Fractures,,,,,,,,,,,,,,,,
Bat For Lashes,Tahiti,,,,,,,,,,,,,,,,
Combichrist,This S*It Will Fcuk You Up,,,,,,,,,,,,,,,,
Band Of Horses,Detlef Schrempf,,,,,,,,,,,,,,,,
Neko Case,Dirty Knife,,,,,,,,,,,,,,,,
Nirvana,Frances Farmer Will Have Her Revenge On Seattle,,,,,,,,,,,,,,,,
Beck,Profanity Prayers,,,,,,,,,,,,,,,,
Of Montreal,Sink The Seine,,,,,,,,,,,,,,,,
Bloc Party,Two More Years,0.8,0.8,0.4,0.2,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.8,0.0
Gwen Stefani,Early Winter,,,,,,,,,,,,,,,,
Duffy,Distant Dreamer,,,,,,,,,,,,,,,,
Within Temptation,Mother Earth,,,,,,,,,,,,,,,,
Damien Rice,The Blowers Daughter,,,,,,,,,,,,,,,,
The Rolling Stones,Under My Thumb,,,,,,,,,,,,,,,,
Goldfrapp,Koko,,,,,,,,,,,,,,,,
Moby,Beautiful,,,,,,,,,,,,,,,,
Patrick Wolf,Secret Garden,,,,,,,,,,,,,,,,
Wilco,Muzzle Of Bees,,,,,,,,,,,,,,,,
Art Brut,Good Weekend,,,,,,,,,,,,,,,,
Kings Of Convenience,Stay Out Of Trouble,,,,,,,,,,,,,,,,
Supergrass,Alright,,,,,,,,,,,,,,,,
Babyshambles,Carry On Up The Morning,,,,,,,,,,,,,,,,
Roger Sanchez,Another Chance,,,,,,,,,,,,,,,,
The Kooks,Matchbox,,,,,,,,,,,,,,,,
The Doors,Moonlight Drive,,,,,,,,,,,,,,,,
Eric Clapton,Cocaine,,,,,,,,,,,,,,,,
Joy Division,Incubation,,,,,,,,,,,,,,,,
Maroon 5,If I Never See Your Face Again,,,,,,,,,,,,,,,,
Misfits,Last Caress,,,,,,,,,,,,,,,,
Sonic Youth,Hey Joni,,,,,,,,,,,,,,,,
Placebo,Centrefolds,,,,,,,,,,,,,,,,
The Fray,Little House,,,,,,,,,,,,,,,,
Clint Mansell,Death Is The Road To Awe,,,,,,,,,,,,,,,,
Sonic Youth,What A Waste,,,,,,,,,,,,,,,,
The Bravery,Honest Mistake,,,,,,,,,,,,,,,,
The Prodigy,Diesel Power,,,,,,,,,,,,,,,,
Mstrkrft,Easy Love,,,,,,,,,,,,,,,,
Spoon,Everything Hits At Once,,,,,,,,,,,,,,,,
The Ting Tings,Impacilla Carpisung,,,,,,,,,,,,,,,,
Tv On The Radio,Golden Age,,,,,,,,,,,,,,,,
Acceptance,Different,1.0,0.6,0.0,0.2,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
Dread Zeppelin,Thank You,,,,,,,,,,,,,,,,
Moby,In My Heart,,,,,,,,,,,,,,,,
Fiona Apple,Sullen Girl,,,,,,,,,,,,,,,,
The Black Eyed Peas,Shut Up,,,,,,,,,,,,,,,,
Ladytron,Ghosts,,,,,,,,,,,,,,,,
Pink Floyd,Breathe,,,,,,,,,,,,,,,,
Serj Tankian,Lie Lie Lie,,,,,,,,,,,,,,,,
Pink Floyd,See Emily Play,,,,,,,,,,,,,,,,
The Smiths,What She Said,,,,,,,,,,,,,,,,
Bloc Party,The Pioneers,,,,,,,,,,,,,,,,
Hot Chip,The Warning,,,,,,,,,,,,,,,,
