artist_name,track_name,Drum Set,Drum Aggressiveness,Synthetic Drums,Percussion,Electric Guitar,Electric Guitar Distortion,Acoustic Guitar,String Ensemble,Horn Ensemble,Piano,Organ,Rhodes,Synthesizer,Synth Timbre,Bass Guitar,Reed Instrument
Arcade Fire,Une Année Sans Lumière,,,,,,,,,,,,,,,,
Radiohead,Fake Plastic Trees,,,,,,,,,,,,,,,,
Mgmt,Time To Pretend,,,,,,,,,,,,,,,,
Arcade Fire,No Cars Go,,,,,,,,,,,,,,,,
Radiohead,House Of Cards,,,,,,,,,,,,,,,,
Arcade Fire,Wake Up,,,,,,,,,,,,,,,,
The Postal Service,Nothing Better,,,,,,,,,,,,,,,,
The Killers,All These Things That I'Ve Done,,,,,,,,,,,,,,,,
Radiohead,Faust Arp,,,,,,,,,,,,,,,,
Mgmt,Electric Feel,,,,,,,,,,,,,,,,
Muse,Hysteria,,,,,,,,,,,,,,,,
Depeche Mode,Enjoy The Silence,,,,,,,,,,,,,,,,
Klaxons,Golden Skans,,,,,,,,,,,,,,,,
Arcade Fire,Neighborhood #3 (Power Out),,,,,,,,,,,,,,,,
The Shins,New Slang,,,,,,,,,,,,,,,,
Jeff Buckley,Hallelujah,,,,,,,,,,,,,,,,
Radiohead,No Surprises,,,,,,,,,,,,,,,,
Death Cab For Cutie,Crooked Teeth,,,,,,,,,,,,,,,,
Pink Floyd,Wish You Were Here,,,,,,,,,,,,,,,,
Radiohead,Exit Music (For A Film),,,,,,,,,,,,,,,,
Joy Division,She'S Lost Control,,,,,,,,,,,,,,,,
Interpol,Obstacle 1,,,,,,,,,,,,,,,,
The Postal Service,The District Sleeps Alone Tonight,,,,,,,,,,,,,,,,
Coldplay,Don'T Panic,,,,,,,,,,,,,,,,
Interpol,Slow Hands,,,,,,,,,,,,,,,,
Radiohead,Videotape,,,,,,,,,,,,,,,,
Imogen Heap,Hide And Seek,,,,,,,,,,,,,,,,
Arcade Fire,Keep The Car Running,,,,,,,,,,,,,,,,
Death Cab For Cutie,Summer Skin,,,,,,,,,,,,,,,,
Arcade Fire,Neighborhood #2 (Laika),,,,,,,,,,,,,,,,
Air,Sexy Boy,,,,,,,,,,,,,,,,
Arcade Fire,Intervention,,,,,,,,,,,,,,,,
Air,All I Need,,,,,,,,,,,,,,,,
Arcade Fire,Crown Of Love,,,,,,,,,,,,,,,,
The Smiths,This Charming Man,,,,,,,,,,,,,,,,
Arctic Monkeys,Mardy Bum,,,,,,,,,,,,,,,,
The Postal Service,Sleeping In,,,,,,,,,,,,,,,,
Death Cab For Cutie,Your Heart Is An Empty Room,,,,,,,,,,,,,,,,
Arctic Monkeys,Fake Tales Of San Francisco,,,,,,,,,,,,,,,,
Death Cab For Cutie,Marching Bands Of Manhattan,,,,,,,,,,,,,,,,
Bloc Party,Helicopter,,,,,,,,,,,,,,,,
José González,Heartbeats,,,,,,,,,,,,,,,,
Feist,Mushaboom,,,,,,,,,,,,,,,,
Massive Attack,Angel,,,,,,,,,,,,,,,,
Zero 7,In The Waiting Line,,,,,,,,,,,,,,,,
Muse,Stockholm Syndrome,,,,,,,,,,,,,,,,
Amy Winehouse,You Know I'M No Good,,,,,,,,,,,,,,,,
Blur,Song 2,,,,,,,,,,,,,,,,
The Killers,Jenny Was A Friend Of Mine,,,,,,,,,,,,,,,,
Bloc Party,Like Eating Glass,,,,,,,,,,,,,,,,
Johnny Cash,Hurt,,,,,,,,,,,,,,,,
Death Cab For Cutie,Different Names For The Same Thing,,,,,,,,,,,,,,,,
The Knife,Heartbeats,,,,,,,,,,,,,,,,
Death Cab For Cutie,Someday You Will Be Loved,,,,,,,,,,,,,,,,
Radiohead,Let Down,,,,,,,,,,,,,,,,
The Shins,Caring Is Creepy,,,,,,,,,,,,,,,,
Dread Zeppelin,Stairway To Heaven,,,,,,,,,,,,,,,,
Pixies,Where Is My Mind?,,,,,,,,,,,,,,,,
Coldplay,In My Place,,,,,,,,,,,,,,,,
Ladytron,Destroy Everything You Touch,,,,,,,,,,,,,,,,
Damien Rice,The Blower'S Daughter,,,,,,,,,,,,,,,,
The Postal Service,Clark Gable,,,,,,,,,,,,,,,,
Death Cab For Cutie,What Sarah Said,,,,,,,,,,,,,,,,
Bloc Party,This Modern Love,,,,,,,,,,,,,,,,
Arcade Fire,Neighborhood #4 (7 Kettles),,,,,,,,,,,,,,,,
Arcade Fire,Black Mirror,,,,,,,,,,,,,,,,
Kaiser Chiefs,I Predict A Riot,,,,,,,,,,,,,,,,
Death Cab For Cutie,Title And Registration,,,,,,,,,,,,,,,,
U2,With Or Without You,,,,,,,,,,,,,,,,
Amy Winehouse,Tears Dry On Their Own,,,,,,,,,,,,,,,,
Interpol,Pda,,,,,,,,,,,,,,,,
Amy Winehouse,Back To Black,,,,,,,,,,,,,,,,
The Cure,Boys Don'T Cry,,,,,,,,,,,,,,,,
Muse,Sing For Absolution,,,,,,,,,,,,,,,,
The Postal Service,Brand New Colony,,,,,,,,,,,,,,,,
The Strokes,Last Nite,,,,,,,,,,,,,,,,
Arctic Monkeys,The View From The Afternoon,,,,,,,,,,,,,,,,
The Kooks,Naïve,,,,,,,,,,,,,,,,
Hot Chip,Over And Over,,,,,,,,,,,,,,,,
Tool,Vicarious,,,,,,,,,,,,,,,,
Peter Bjorn And John,Young Folks,,,,,,,,,,,,,,,,
Arctic Monkeys,Fluorescent Adolescent,,,,,,,,,,,,,,,,
The Smiths,There Is A Light That Never Goes Out,,,,,,,,,,,,,,,,
Arctic Monkeys,Dancing Shoes,,,,,,,,,,,,,,,,
Radiohead,Airbag,,,,,,,,,,,,,,,,
Coldplay,Trouble,,,,,,,,,,,,,,,,
Klaxons,Atlantis To Interzone,,,,,,,,,,,,,,,,
Klaxons,Gravity'S Rainbow,,,,,,,,,,,,,,,,
Joy Division,Transmission,,,,,,,,,,,,,,,,
Damien Rice,Cannonball,,,,,,,,,,,,,,,,
Regina Spektor,Samson,,,,,,,,,,,,,,,,
Air,Kelly Watch The Stars,,,,,,,,,,,,,,,,
Pink Floyd,Comfortably Numb,,,,,,,,,,,,,,,,
Muse,Knights Of Cydonia,,,,,,,,,,,,,,,,
Portishead,Roads,,,,,,,,,,,,,,,,
Radiohead,Lucky,,,,,,,,,,,,,,,,
The Goo Goo Dolls,Iris,,,,,,,,,,,,,,,,
The Killers,On Top,,,,,,,,,,,,,,,,
The Shins,Australia,,,,,,,,,,,,,,,,
Radiohead,Street Spirit (Fade Out),,,,,,,,,,,,,,,,
The Postal Service,Recycled Air,,,,,,,,,,,,,,,,
Interpol,Narc,,,,,,,,,,,,,,,,
Tool,The Pot,,,,,,,,,,,,,,,,
Kaiser Chiefs,Everyday I Love You Less And Less,,,,,,,,,,,,,,,,
The Clash,London Calling,,,,,,,,,,,,,,,,
The Kooks,She Moves In Her Own Way,,,,,,,,,,,,,,,,
Elliott Smith,Between The Bars,,,,,,,,,,,,,,,,
Sufjan Stevens,Chicago,,,,,,,,,,,,,,,,
Air,Cherry Blossom Girl,,,,,,,,,,,,,,,,
Sigur Rós,Sæglópur,,,,,,,,,,,,,,,,
Death Cab For Cutie,Brothers On A Hotel Bed,,,,,,,,,,,,,,,,
Muse,Butterflies And Hurricanes,,,,,,,,,,,,,,,,
Neutral Milk Hotel,In The Aeroplane Over The Sea,,,,,,,,,,,,,,,,
Portishead,Sour Times,,,,,,,,,,,,,,,,
Arcade Fire,Neon Bible,,,,,,,,,,,,,,,,
Radiohead,Everything In Its Right Place,,,,,,,,,,,,,,,,
Air,La Femme D'Argent,,,,,,,,,,,,,,,,
Bloc Party,Blue Light,,,,,,,,,,,,,,,,
Interpol,C'Mere,,,,,,,,,,,,,,,,
Frou Frou,Let Go,,,,,,,,,,,,,,,,
Snow Patrol,Run,,,,,,,,,,,,,,,,
Joy Division,Disorder,,,,,,,,,,,,,,,,
Death Cab For Cutie,Transatlanticism,,,,,,,,,,,,,,,,
Sigur Rós,Svefn-G-Englar,,,,,,,,,,,,,,,,
The Strokes,Reptilia,,,,,,,,,,,,,,,,
Led Zeppelin Jam,Immigrant Song,,,,,,,,,,,,,,,,
Muse,Invincible,,,,,,,,,,,,,,,,
Evanescence,My Immortal,,,,,,,,,,,,,,,,
Editors,Munich,,,,,,,,,,,,,,,,
Sigur Rós,Hoppípolla,,,,,,,,,,,,,,,,
Hot Chip,Ready For The Floor,,,,,,,,,,,,,,,,
Black Rebel Motorcycle Club,Spread Your Love,,,,,,,,,,,,,,,,
Mika,Grace Kelly,,,,,,,,,,,,,,,,
Gary Jules,Mad World,,,,,,,,,,,,,,,,
Bloc Party,Positive Tension,,,,,,,,,,,,,,,,
Muse,Take A Bow,,,,,,,,,,,,,,,,
Radiohead,Subterranean Homesick Alien,,,,,,,,,,,,,,,,
Placebo,Every You Every Me,,,,,,,,,,,,,,,,
The Postal Service,This Place Is A Prison,,,,,,,,,,,,,,,,
Pink Floyd,The Great Gig In The Sky,,,,,,,,,,,,,,,,
Death Cab For Cutie,A Lack Of Color,,,,,,,,,,,,,,,,
Arcade Fire,Haiti,,,,,,,,,,,,,,,,
Pink Floyd,Time,,,,,,,,,,,,,,,,
The Smiths,Bigmouth Strikes Again,,,,,,,,,,,,,,,,
Radiohead,Idioteque,,,,,,,,,,,,,,,,
Sufjan Stevens,Casimir Pulaski Day,,,,,,,,,,,,,,,,
Röyksopp,Eple,,,,,,,,,,,,,,,,
Black Rebel Motorcycle Club,Love Burns,,,,,,,,,,,,,,,,
The Killers,Bones,,,,,,,,,,,,,,,,
Arctic Monkeys,Still Take You Home,,,,,,,,,,,,,,,,
Muse,Plug In Baby,,,,,,,,,,,,,,,,
Radiohead,My Iron Lung,,,,,,,,,,,,,,,,
Arcade Fire,Ocean Of Noise,,,,,,,,,,,,,,,,
Damien Rice,9 Crimes,,,,,,,,,,,,,,,,
Pink Floyd,Us And Them,,,,,,,,,,,,,,,,
Radiohead,Just,,,,,,,,,,,,,,,,
Coldplay,God Put A Smile Upon Your Face,,,,,,,,,,,,,,,,
Daft Punk,Aerodynamic,,,,,,,,,,,,,,,,
A Perfect Circle,3 Libras,,,,,,,,,,,,,,,,
The Smiths,How Soon Is Now?,,,,,,,,,,,,,,,,
Arcade Fire,Black Wave/Bad Vibrations,,,,,,,,,,,,,,,,
The Kooks,Ooh La,,,,,,,,,,,,,,,,
Radiohead,The Bends,,,,,,,,,,,,,,,,
David Bowie,Ziggy Stardust,,,,,,,,,,,,,,,,
Arctic Monkeys,Brianstorm,,,,,,,,,,,,,,,,
Lily Allen,Ldn,,,,,,,,,,,,,,,,
Interpol,Untitled,,,,,,,,,,,,,,,,
Gorillaz,Dare,,,,,,,,,,,,,,,,
The Knife,Pass This On,,,,,,,,,,,,,,,,
Pixies,Debaser,,,,,,,,,,,,,,,,
Black Rebel Motorcycle Club,Ain'T No Easy Way,,,,,,,,,,,,,,,,
Radiohead,Climbing Up The Walls,,,,,,,,,,,,,,,,
Broken Social Scene,Cause = Time,,,,,,,,,,,,,,,,
Arctic Monkeys,A Certain Romance,,,,,,,,,,,,,,,,
The Knife,Silent Shout,,,,,,,,,,,,,,,,
Interpol,Nyc,,,,,,,,,,,,,,,,
Muse,Apocalypse Please,,,,,,,,,,,,,,,,
Coldplay,Warning Sign,,,,,,,,,,,,,,,,
Coldplay,Green Eyes,,,,,,,,,,,,,,,,
Muse,Bliss,,,,,,,,,,,,,,,,
Feist,My Moon My Man,,,,,,,,,,,,,,,,
Maxïmo Park,Apply Some Pressure,,,,,,,,,,,,,,,,
Arctic Monkeys,Riot Van,,,,,,,,,,,,,,,,
Arcade Fire,The Well And The Lighthouse,,,,,,,,,,,,,,,,
Air,Run,,,,,,,,,,,,,,,,
Portishead,Mysterons,,,,,,,,,,,,,,,,
Radiohead,Electioneering,,,,,,,,,,,,,,,,
Pearl Jam,Black,,,,,,,,,,,,,,,,
Klaxons,It'S Not Over Yet,,,,,,,,,,,,,,,,
Muse,Feeling Good,,,,,,,,,,,,,,,,
Broken Social Scene,Anthems For A Seventeen Year-Old Girl,,,,,,,,,,,,,,,,
Coldplay,A Rush Of Blood To The Head,,,,,,,,,,,,,,,,
Sigur Rós,Gong,,,,,,,,,,,,,,,,
The Postal Service,Natural Anthem,,,,,,,,,,,,,,,,
30 Seconds To Mars,The Kill,,,,,,,,,,,,,,,,
Muse,Falling Away With You,,,,,,,,,,,,,,,,
Arctic Monkeys,When The Sun Goes Down,,,,,,,,,,,,,,,,
John Lennon,Imagine,,,,,,,,,,,,,,,,
The Smiths,Hand In Glove,,,,,,,,,,,,,,,,
Nirvana,Heart-Shaped Box,,,,,,,,,,,,,,,,
Franz Ferdinand,Jacqueline,,,,,,,,,,,,,,,,
Arctic Monkeys,Teddy Picker,,,,,,,,,,,,,,,,
Bloc Party,She'S Hearing Voices,,,,,,,,,,,,,,,,
Air,Talisman,,,,,,,,,,,,,,,,
Muse,Exo-Politics,,,,,,,,,,,,,,,,
Iron & Wine,Such Great Heights,,,,,,,,,,,,,,,,
Franz Ferdinand,The Dark Of The Matinée,,,,,,,,,,,,,,,,
Damien Rice,Volcano,,,,,,,,,,,,,,,,
Death Cab For Cutie,The Sound Of Settling,,,,,,,,,,,,,,,,
The Beatles,Come Together,,,,,,,,,,,,,,,,
Moby,Porcelain,,,,,,,,,,,,,,,,
The Ting Tings,That'S Not My Name,,,,,,,,,,,,,,,,
The Strokes,Someday,,,,,,,,,,,,,,,,
Justice,D.A.N.C.E.,,,,,,,,,,,,,,,,
Interpol,Not Even Jail,,,,,,,,,,,,,,,,
Interpol,Take You On A Cruise,,,,,,,,,,,,,,,,
Regina Spektor,On The Radio,,,,,,,,,,,,,,,,
Klaxons,Totem On The Timeline,,,,,,,,,,,,,,,,
Sia,Breathe Me,,,,,,,,,,,,,,,,
Amy Winehouse,Love Is A Losing Game,,,,,,,,,,,,,,,,
Goldfrapp,Ooh La La,,,,,,,,,,,,,,,,
Sigur Rós,Glósóli,,,,,,,,,,,,,,,,
Interpol,Say Hello To The Angels,,,,,,,,,,,,,,,,
Air,Alone In Kyoto,,,,,,,,,,,,,,,,
Echo & The Bunnymen,The Killing Moon,,,,,,,,,,,,,,,,
Pink Floyd,Brain Damage,,,,,,,,,,,,,,,,
Portishead,Glory Box,,,,,,,,,,,,,,,,
Pixies,Monkey Gone To Heaven,,,,,,,,,,,,,,,,
The Cure,A Forest,,,,,,,,,,,,,,,,
Cat Power,The Greatest,,,,,,,,,,,,,,,,
The Shins,Kissing The Lipless,,,,,,,,,,,,,,,,
Bright Eyes,First Day Of My Life,,,,,,,,,,,,,,,,
Gorillaz,Feel Good Inc.,0.8,0.6,1.0,0.4,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,1.0,0.0
Feist,I Feel It All,,,,,,,,,,,,,,,,
Afi,Miss Murder,,,,,,,,,,,,,,,,
Pixies,Here Comes Your Man,,,,,,,,,,,,,,,,
The Strokes,You Only Live Once,,,,,,,,,,,,,,,,
No Doubt,Don'T Speak,,,,,,,,,,,,,,,,
The Smiths,What Difference Does It Make?,,,,,,,,,,,,,,,,
Franz Ferdinand,Michael,,,,,,,,,,,,,,,,
The Beatles,While My Guitar Gently Weeps,,,,,,,,,,,,,,,,
Black Sabbath,Paranoid,,,,,,,,,,,,,,,,
Interpol,No I In Threesome,,,,,,,,,,,,,,,,
The Cranberries,Zombie,,,,,,,,,,,,,,,,
Kaiser Chiefs,Ruby,,,,,,,,,,,,,,,,
Beirut,Postcards From Italy,,,,,,,,,,,,,,,,
Coldplay,Politik,,,,,,,,,,,,,,,,
Interpol,Obstacle 2,,,,,,,,,,,,,,,,
Interpol,Next Exit,,,,,,,,,,,,,,,,
Band Of Horses,The Funeral,,,,,,,,,,,,,,,,
Death Cab For Cutie,Tiny Vessels,,,,,,,,,,,,,,,,
Massive Attack,Inertia Creeps,,,,,,,,,,,,,,,,
Mgmt,Weekend Wars,,,,,,,,,,,,,,,,
Placebo,Infra-Red,,,,,,,,,,,,,,,,
Klaxons,Magick,,,,,,,,,,,,,,,,
The Smashing Pumpkins,Zero,,,,,,,,,,,,,,,,
Death Cab For Cutie,Passenger Seat,,,,,,,,,,,,,,,,
The Killers,Midnight Show,,,,,,,,,,,,,,,,
The Shins,Pink Bullets,,,,,,,,,,,,,,,,
Muse,Blackout,,,,,,,,,,,,,,,,
The Doors,People Are Strange,,,,,,,,,,,,,,,,
Oasis,Live Forever,,,,,,,,,,,,,,,,
Portishead,Wandering Star,,,,,,,,,,,,,,,,
Air,Ce Matin-Là,,,,,,,,,,,,,,,,
Panic At The Disco,Lying Is The Most Fun A Girl Can Have Without Taking Her Clothes Off,,,,,,,,,,,,,,,,
Black Rebel Motorcycle Club,Shuffle Your Feet,,,,,,,,,,,,,,,,
Damien Rice,Delicate,,,,,,,,,,,,,,,,
The Cure,Friday I'M In Love,,,,,,,,,,,,,,,,
Antony And The Johnsons,Hope There'S Someone,,,,,,,,,,,,,,,,
Muse,Soldier'S Poem,,,,,,,,,,,,,,,,
Amy Winehouse,Wake Up Alone,,,,,,,,,,,,,,,,
Elliott Smith,Angeles,,,,,,,,,,,,,,,,
A-Ha,Take On Me,,,,,,,,,,,,,,,,
Air,Playground Love,,,,,,,,,,,,,,,,
The Beatles,Here Comes The Sun,,,,,,,,,,,,,,,,
Air,You Make It Easy,,,,,,,,,,,,,,,,
Björk,All Is Full Of Love,,,,,,,,,,,,,,,,
Fleet Foxes,White Winter Hymnal,,,,,,,,,,,,,,,,
Röyksopp,So Easy,,,,,,,,,,,,,,,,
The Jesus And Mary Chain,Just Like Honey,,,,,,,,,,,,,,,,
Yeah Yeah Yeahs,Way Out,,,,,,,,,,,,,,,,
Daft Punk,Digital Love,,,,,,,,,,,,,,,,
Arcade Fire,My Body Is A Cage,,,,,,,,,,,,,,,,
Pixies,Hey,,,,,,,,,,,,,,,,
Sigur Rós,Starálfur,,,,,,,,,,,,,,,,
Franz Ferdinand,Auf Achse,,,,,,,,,,,,,,,,
Tool,Jambi,,,,,,,,,,,,,,,,
Daft Punk,Something About Us,,,,,,,,,,,,,,,,
Black Rebel Motorcycle Club,Berlin,,,,,,,,,,,,,,,,
Radiohead,Black Star,,,,,,,,,,,,,,,,
Pulp,Common People,,,,,,,,,,,,,,,,
Kasabian,Club Foot,,,,,,,,,,,,,,,,
Metric,Combat Baby,,,,,,,,,,,,,,,,
Röyksopp,Remind Me,,,,,,,,,,,,,,,,
The Smashing Pumpkins,Disarm,,,,,,,,,,,,,,,,
Jack Johnson,Better Together,,,,,,,,,,,,,,,,
The Killers,Believe Me Natalie,,,,,,,,,,,,,,,,
Jeff Buckley,Last Goodbye,,,,,,,,,,,,,,,,
Snow Patrol,You'Re All I Have,,,,,,,,,,,,,,,,
Air,Remember,,,,,,,,,,,,,,,,
Oasis,Don'T Look Back In Anger,,,,,,,,,,,,,,,,
Interpol,Pioneer To The Falls,,,,,,,,,,,,,,,,
Stars,Your Ex-Lover Is Dead,,,,,,,,,,,,,,,,
Nirvana,About A Girl,,,,,,,,,,,,,,,,
Ladytron,Seventeen,,,,,,,,,,,,,,,,
Lady Gaga,Just Dance,,,,,,,,,,,,,,,,
Yeah Yeah Yeahs,Date With The Night,0.8,1.0,0.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
The Beatles,Lucy In The Sky With Diamonds,,,,,,,,,,,,,,,,
Kaiser Chiefs,Modern Way,,,,,,,,,,,,,,,,
Radiohead,Planet Telex,0.8,0.6,0.6,0.2,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.8,0.0
Queen,Don'T Stop Me Now,,,,,,,,,,,,,,,,
Nine Inch Nails,Hurt,,,,,,,,,,,,,,,,
Ac/Dc,Back In Black,,,,,,,,,,,,,,,,
Porcupine Tree,Blackest Eyes,,,,,,,,,,,,,,,,
Death Cab For Cutie,Lightness,,,,,,,,,,,,,,,,
Queen,Another One Bites The Dust,,,,,,,,,,,,,,,,
Muse,City Of Delusion,,,,,,,,,,,,,,,,
Arctic Monkeys,Red Light Indicates Doors Are Secured,0.8,0.8,0.0,0.2,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
Muse,Assassin,,,,,,,,,,,,,,,,
Boards Of Canada,Dayvan Cowboy,,,,,,,,,,,,,,,,
The Rolling Stones,Paint It Black,,,,,,,,,,,,,,,,
Portishead,Strangers,,,,,,,,,,,,,,,,
Interpol,Stella Was A Diver And She Was Always Down,,,,,,,,,,,,,,,,
Elliott Smith,Needle In The Hay,,,,,,,,,,,,,,,,
Amy Winehouse,Just Friends,,,,,,,,,,,,,,,,
Franz Ferdinand,The Fallen,1.0,0.6,0.4,0.4,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1.0,0.0
Mgmt,The Youth,,,,,,,,,,,,,,,,
The Cure,Pictures Of You,,,,,,,,,,,,,,,,
Yeah Yeah Yeahs,Y Control,,,,,,,,,,,,,,,,
Franz Ferdinand,This Fire,,,,,,,,,,,,,,,,
Interpol,Public Pervert,,,,,,,,,,,,,,,,
The Kooks,Sofa Song,,,,,,,,,,,,,,,,
Snow Patrol,Chocolate,,,,,,,,,,,,,,,,
Kaiser Chiefs,Oh My God,,,,,,,,,,,,,,,,
Muse,New Born,,,,,,,,,,,,,,,,
Coldplay,Shiver,,,,,,,,,,,,,,,,
Foo Fighters,Everlong,,,,,,,,,,,,,,,,
The Shins,Sleeping Lessons,,,,,,,,,,,,,,,,
Keane,Everybody'S Changing,,,,,,,,,,,,,,,,
Placebo,The Bitter End,,,,,,,,,,,,,,,,
Ratatat,Wildcat,,,,,,,,,,,,,,,,
Vampire Weekend,A-Punk,,,,,,,,,,,,,,,,
Evanescence,Bring Me To Life,,,,,,,,,,,,,,,,
Arcade Fire,Windowsill,,,,,,,,,,,,,,,,
Modest Mouse,The World At Large,,,,,,,,,,,,,,,,
Sigur Rós,Mílanó,,,,,,,,,,,,,,,,
Tool,Parabola,,,,,,,,,,,,,,,,
Death Cab For Cutie,The New Year,,,,,,,,,,,,,,,,
Feist,One Evening,,,,,,,,,,,,,,,,
Arctic Monkeys,From The Ritz To The Rubble,,,,,,,,,,,,,,,,
Röyksopp,What Else Is There,,,,,,,,,,,,,,,,
The Smiths,The Boy With The Thorn In His Side,,,,,,,,,,,,,,,,
Jeff Buckley,Grace,,,,,,,,,,,,,,,,
Interpol,Roland,,,,,,,,,,,,,,,,
Vampire Weekend,Oxford Comma,,,,,,,,,,,,,,,,
Tv On The Radio,Wolf Like Me,,,,,,,,,,,,,,,,
Placebo,Post Blue,,,,,,,,,,,,,,,,
Pixies,Wave Of Mutilation,,,,,,,,,,,,,,,,
The Who,Baba O'Riley,,,,,,,,,,,,,,,,
Metallica,Enter Sandman,,,,,,,,,,,,,,,,
Bloc Party,Hunting For Witches,,,,,,,,,,,,,,,,
David Bowie,Life On Mars?,,,,,,,,,,,,,,,,
Pink Floyd,On The Run,,,,,,,,,,,,,,,,
Radiohead,Pyramid Song,,,,,,,,,,,,,,,,
Placebo,Pure Morning,,,,,,,,,,,,,,,,
Radiohead,I Might Be Wrong,,,,,,,,,,,,,,,,
Broken Social Scene,Lover'S Spit,,,,,,,,,,,,,,,,
Beirut,Nantes,,,,,,,,,,,,,,,,
Kaiser Chiefs,Na Na Na Na Naa,,,,,,,,,,,,,,,,
Led Zeppelin Jam,Black Dog,,,,,,,,,,,,,,,,
Nirvana,Rape Me,,,,,,,,,,,,,,,,
Yeah Yeah Yeahs,Cheated Hearts,,,,,,,,,,,,,,,,
Coldplay,Square One,,,,,,,,,,,,,,,,
Broken Social Scene,7/4 (Shoreline),,,,,,,,,,,,,,,,
Broken Social Scene,Stars And Sons,,,,,,,,,,,,,,,,
Madonna,Jump,,,,,,,,,,,,,,,,
Coldplay,The Hardest Part,,,,,,,,,,,,,,,,
Interpol,The Heinrich Maneuver,,,,,,,,,,,,,,,,
Placebo,Because I Want You,,,,,,,,,,,,,,,,
Radiohead,How To Disappear Completely,,,,,,,,,,,,,,,,
José González,Crosses,,,,,,,,,,,,,,,,
The Strokes,Heart In A Cage,,,,,,,,,,,,,,,,
Rage Against The Machine,Killing In The Name,,,,,,,,,,,,,,,,
Panic At The Disco,I Write Sins Not Tragedies,,,,,,,,,,,,,,,,
Portishead,It Could Be Sweet,,,,,,,,,,,,,,,,
Black Rebel Motorcycle Club,Howl,,,,,,,,,,,,,,,,
New Order,Blue Monday,0.6,0.4,1.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.6,0.0
The Decemberists,We Both Go Down Together,,,,,,,,,,,,,,,,
Lez Zeppelin,Whole Lotta Love,,,,,,,,,,,,,,,,
Röyksopp,Only This Moment,,,,,,,,,,,,,,,,
Björk,Jóga,,,,,,,,,,,,,,,,
Interpol,Leif Erikson,,,,,,,,,,,,,,,,
Muse,The Small Print,,,,,,,,,,,,,,,,
Portishead,Numb,,,,,,,,,,,,,,,,
Joy Division,New Dawn Fades,,,,,,,,,,,,,,,,
Interpol,Hands Away,,,,,,,,,,,,,,,,
The White Stripes,Fell In Love With A Girl,,,,,,,,,,,,,,,,
The Fratellis,Chelsea Dagger,,,,,,,,,,,,,,,,
David Bowie,Suffragette City,,,,,,,,,,,,,,,,
The Killers,Sam'S Town,,,,,,,,,,,,,,,,
Queens Of The Stone Age,Go With The Flow,,,,,,,,,,,,,,,,
Soundgarden,Black Hole Sun,,,,,,,,,,,,,,,,
Franz Ferdinand,Darts Of Pleasure,,,,,,,,,,,,,,,,
Porcupine Tree,Trains,,,,,,,,,,,,,,,,
Feist,Inside And Out,,,,,,,,,,,,,,,,
