artist_name,track_name,Drum Set,Drum Aggressiveness,Synthetic Drums,Percussion,Electric Guitar,Electric Guitar Distortion,Acoustic Guitar,String Ensemble,Horn Ensemble,Piano,Organ,Rhodes,Synthesizer,Synth Timbre,Bass Guitar,Reed Instrument
The Birthday Massacre,Prologue,,,,,,,,,,,,,,,,
Carla Bruni,Lady Weeping At The Crossroads,,,,,,,,,,,,,,,,
Dire Straits,Once Upon A Time In The West,,,,,,,,,,,,,,,,
Christian Kjellvander,Log At 25,,,,,,,,,,,,,,,,
Thievery Corporation,The Supreme Illusion (Feat. Gunjan),,,,,,,,,,,,,,,,
Black Sabbath,Hard Road,,,,,,,,,,,,,,,,
Raised Fist,Nation Of Incomplete,,,,,,,,,,,,,,,,
Negative,Inspiration,,,,,,,,,,,,,,,,
Moonsorrow,Back To North,,,,,,,,,,,,,,,,
Atb,Illuminated Mind,,,,,,,,,,,,,,,,
King Crimson,B'Boom,,,,,,,,,,,,,,,,
Squarepusher,Greenways Trajectory,,,,,,,,,,,,,,,,
Kimya Dawson,Parade,,,,,,,,,,,,,,,,
Negative,Goodbye,,,,,,,,,,,,,,,,
Lil' Jon & The East Side Boyz,Get Low (Feat. Ying Yang Twins),,,,,,,,,,,,,,,,
Boys Noize,Oh! (A-Trak Remix),,,,,,,,,,,,,,,,
Carcass,Go To Hell,,,,,,,,,,,,,,,,
Jamiroquai,Light Years,,,,,,,,,,,,,,,,
Jamiroquai,Music Of The Mind,,,,,,,,,,,,,,,,
Christina Aguilera,I'M Ok,,,,,,,,,,,,,,,,
Joss Stone,All The King'S Horses,,,,,,,,,,,,,,,,
Jamiroquai,I'M In The Mood For Love,,,,,,,,,,,,,,,,
Logh,Death To My Hometown,,,,,,,,,,,,,,,,
Semisonic,Made To Last,,,,,,,,,,,,,,,,
Squarepusher,Rustic Raver,,,,,,,,,,,,,,,,
Jamie Lidell,Newme,,,,,,,,,,,,,,,,
Jamie Lidell,Where D'You Go?,,,,,,,,,,,,,,,,
The Byrds,You Ain'T Going Nowhere,,,,,,,,,,,,,,,,
Helloween,Salvation,,,,,,,,,,,,,,,,
Plutonium 74,Perusasioita,,,,,,,,,,,,,,,,
Plutonium 74,Audiovirta,,,,,,,,,,,,,,,,
Deep Forest,Night Bird,,,,,,,,,,,,,,,,
Jamiroquai,Didjerama,,,,,,,,,,,,,,,,
Dr. Dre,Bar One,,,,,,,,,,,,,,,,
Atb,In Love With The Dj,,,,,,,,,,,,,,,,
Atb,The Fields Of Love,,,,,,,,,,,,,,,,
Turbonegro,Death From Above,,,,,,,,,,,,,,,,
The La'S,Way Out,,,,,,,,,,,,,,,,
The Weakerthans,Hymn Of The Medical Oddity,,,,,,,,,,,,,,,,
Black Label Society,Bleed For Me,,,,,,,,,,,,,,,,
Fat Freddy'S Drop,Ernie,,,,,,,,,,,,,,,,
Dr. Dre,Let'S Get High,,,,,,,,,,,,,,,,
Silvio Rodríguez,Te Doy Una Canción,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Graham Coxon,Gimme Some Love,,,,,,,,,,,,,,,,
Thyrane,Firework,,,,,,,,,,,,,,,,
Sufjan Stevens,Come On! Let'S Boogey To The Elf Dance!,,,,,,,,,,,,,,,,
Graham Coxon,Tell It Like It Is,,,,,,,,,,,,,,,,
The Teardrop Explodes,Passionate Friend,,,,,,,,,,,,,,,,
Logh,The Smoke Will Lead You Home,,,,,,,,,,,,,,,,
Lola,I Cant Take It (Jason Nevins Mix),,,,,,,,,,,,,,,,
Blu Cantrell,Happily Ever After,,,,,,,,,,,,,,,,
Mark Ronson,The Only One I Know (Feat. Robbie Williams),,,,,,,,,,,,,,,,
Mark Ronson,Pretty Green (Feat. Santo Gold),,,,,,,,,,,,,,,,
Senses Fail,Martini Kiss,,,,,,,,,,,,,,,,
Lole Y Manuel,Tu Mirá (Edit),,,,,,,,,,,,,,,,
Senses Fail,Bonecrusher,,,,,,,,,,,,,,,,
Bonde Do Rolê,Geremia,,,,,,,,,,,,,,,,
Autechre,Lcc,,,,,,,,,,,,,,,,
Robert Plant & Alison Krauss,Nothin',,,,,,,,,,,,,,,,
Dir En Grey,Garden,,,,,,,,,,,,,,,,
Dir En Grey,Red...[Em],,,,,,,,,,,,,,,,
Pakito,Moving On Stereo (Inside Mix),,,,,,,,,,,,,,,,
The Fiery Furnaces,Wolf Notes,,,,,,,,,,,,,,,,
Christina Aguilera,Primer Amor (Interlude),,,,,,,,,,,,,,,,
Thyrane,Phantasmal Paranoia,,,,,,,,,,,,,,,,
Carcass,Inpropagation,,,,,,,,,,,,,,,,
Carcass,Reek Of Putrefaction,,,,,,,,,,,,,,,,
Gang Gang Dance,God'S Money I (Percussion),,,,,,,,,,,,,,,,
Carcass,Exhume To Consume,,,,,,,,,,,,,,,,
Robert Plant,Song To The Siren,,,,,,,,,,,,,,,,
King Crimson,In The Court Of The Crimson King,,,,,,,,,,,,,,,,
King Crimson,Inner Garden I,,,,,,,,,,,,,,,,
Spın̈Al Tap,(Listen To The) Flower People,,,,,,,,,,,,,,,,
Josh Rouse,Givin' It Up,,,,,,,,,,,,,,,,
Emil Jensen,Maj Förra Året,,,,,,,,,,,,,,,,
Josh Rouse,His Majesty Rides,,,,,,,,,,,,,,,,
Ben Lee,Gamble Everything For Love,,,,,,,,,,,,,,,,
Christine Baranski And Philip Michael,Does Your Mother Know?,1.0,0.6,0.0,0.6,0.6,0.4,0.0,0.6,0.6,0.6,0.0,0.0,0.4,0.4,0.8,0.0
Montefiori Cocktail,Crazy Beat,,,,,,,,,,,,,,,,
Rainbow,Kill The King,,,,,,,,,,,,,,,,
London After Midnight,A Letter To God,,,,,,,,,,,,,,,,
Galaxie 500,Isn'T It A Pity,,,,,,,,,,,,,,,,
Josh Rouse,The Whole Night Through,,,,,,,,,,,,,,,,
Diplo,Sarah,,,,,,,,,,,,,,,,
Volbeat,Light A Way,,,,,,,,,,,,,,,,
Sufjan Stevens,Marching Band,,,,,,,,,,,,,,,,
Volbeat,Rebel Monster,,,,,,,,,,,,,,,,
Loka,Meet Dad,,,,,,,,,,,,,,,,
Mark Ronson,Amy (Feat. Kenna),,,,,,,,,,,,,,,,
Big L,Danger Zone,,,,,,,,,,,,,,,,
Monty Python,Sit On My Face,,,,,,,,,,,,,,,,
Uffie,Brand New Car,,,,,,,,,,,,,,,,
Big L,Deadly Combo,,,,,,,,,,,,,,,,
Sloan,Another Way I Could Do It,,,,,,,,,,,,,,,,
Roberto Sanchez,Another Chance (Afterlife Mix),,,,,,,,,,,,,,,,
Tom Petty,Mary Jane'S Last Dance,,,,,,,,,,,,,,,,
London After Midnight,Your Best Nightmare,,,,,,,,,,,,,,,,
De-Phazz,Anchorless,,,,,,,,,,,,,,,,
Hooverphonic,We All Float,,,,,,,,,,,,,,,,
Hooverphonic,You Hurt Me,,,,,,,,,,,,,,,,
Pain Of Salvation,Nihil Morari,,,,,,,,,,,,,,,,
The Bird And The Bee,Baby,,,,,,,,,,,,,,,,
King Crimson,Thela Hun Ginjeet,,,,,,,,,,,,,,,,
The Bird And The Bee,What'S In The Middle,,,,,,,,,,,,,,,,
Inxs,Wild Life,,,,,,,,,,,,,,,,
Temple Of The Dog,Call Me A Dog,,,,,,,,,,,,,,,,
Telex,Moskow Diskow,,,,,,,,,,,,,,,,
Wilco,It'S Just That Simple,,,,,,,,,,,,,,,,
Wilco,Jesus Etc.,,,,,,,,,,,,,,,,
The Besnard Lakes,For Agent 13,,,,,,,,,,,,,,,,
Wilco,Kicking Television,,,,,,,,,,,,,,,,
Temple Of The Dog,Times Of Trouble,,,,,,,,,,,,,,,,
Philip Glass,Why Does Someone Have To Die?,,,,,,,,,,,,,,,,
Horrorpops,Walk Like A Zombie,,,,,,,,,,,,,,,,
Dragonforce,Black Winter Night,,,,,,,,,,,,,,,,
Eternal Tears Of Sorrow,Another Me,,,,,,,,,,,,,,,,
Madsen,Immer Mehr,,,,,,,,,,,,,,,,
Shout Out Louds,Your Parents Livingroom,,,,,,,,,,,,,,,,
Gal Costa,Corcovado,,,,,,,,,,,,,,,,
Fields,You Brought This On Yourself,,,,,,,,,,,,,,,,
Turbonegro,Wasted Again,,,,,,,,,,,,,,,,
Iommi,Dopamine,,,,,,,,,,,,,,,,
Gal Costa,Bonita,,,,,,,,,,,,,,,,
Madrugada,Whatever Happened To You?,,,,,,,,,,,,,,,,
Field Music,Like When You Meet Someone Else,,,,,,,,,,,,,,,,
Dragonette,Shock Box,,,,,,,,,,,,,,,,
Mono Taxi,The Sound Of You,,,,,,,,,,,,,,,,
Philip Glass,Truman Sleeps,,,,,,,,,,,,,,,,
Monster Squad,No Destiny,,,,,,,,,,,,,,,,
Galaxie 500,It'S Getting Late,,,,,,,,,,,,,,,,
Montefiori Cocktail,Another B,,,,,,,,,,,,,,,,
Galaxie 500,Here She Comes Now,,,,,,,,,,,,,,,,
The Legendary Pink Dots,Cross Of Fire,,,,,,,,,,,,,,,,
Monster Squad,Switchblade Kids,,,,,,,,,,,,,,,,
Monster Squad,Nihilistic,,,,,,,,,,,,,,,,
Brad Paisley,She'S Everything,,,,,,,,,,,,,,,,
The Sir Douglas Quintet,She'S About A Mover,,,,,,,,,,,,,,,,
The Field,From Here We Go Sublime,,,,,,,,,,,,,,,,
Świetliki I Linda,Niebieskie,,,,,,,,,,,,,,,,
Anime - Slayers,Slayers Opening Theme,,,,,,,,,,,,,,,,
Animosity,Saved,,,,,,,,,,,,,,,,
Mark Mothersbaugh,Loquasto International Film Festival,,,,,,,,,,,,,,,,
The Valentinos,Kafka (Bag Raiders Remix),,,,,,,,,,,,,,,,
Scorpions,The Game Of Life,,,,,,,,,,,,,,,,
Scorpions,When Love Kills Love,,,,,,,,,,,,,,,,
Lucybell,Cometas,,,,,,,,,,,,,,,,
Lucybell,Sur,,,,,,,,,,,,,,,,
12 Stones,The Way I Feel,,,,,,,,,,,,,,,,
Thåström,Främling Överallt,,,,,,,,,,,,,,,,
Jamiroquai,When You Gonna Learn,,,,,,,,,,,,,,,,
Autechre,Overand,,,,,,,,,,,,,,,,
Grand Archives,George Kaminski,,,,,,,,,,,,,,,,
Helloween,Follow The Sign,,,,,,,,,,,,,,,,
The Cardigans,And Then You Kissed Me Ii,,,,,,,,,,,,,,,,
Jamisonparker,Goodbyes,,,,,,,,,,,,,,,,
Lucky Soul,My Brittle Heart,0.8,0.6,0.4,0.6,0.8,0.4,0.4,0.8,0.6,0.6,0.4,0.0,0.6,0.4,0.8,0.0
Pnau,Wild Strawberries,,,,,,,,,,,,,,,,
Pnau,With You Forever,,,,,,,,,,,,,,,,
Amari,Tremendamente Belli,,,,,,,,,,,,,,,,
Drain Sth,Unforgiving Hours,,,,,,,,,,,,,,,,
Fields Of The Nephilim,Thirst,,,,,,,,,,,,,,,,
Robyn,Curriculum Vitae,,,,,,,,,,,,,,,,
Drain Sth,I Don'T Mind,,,,,,,,,,,,,,,,
Drain Sth,Mind Over Body,,,,,,,,,,,,,,,,
The Vagrants,Respect,,,,,,,,,,,,,,,,
Chubby Checker,Let'S Twist Again,,,,,,,,,,,,,,,,
The Sisters Of Mercy,Doctor Jeep,,,,,,,,,,,,,,,,
Tam Rock,End Credits,,,,,,,,,,,,,,,,
Aesop Rock,Breakfast With Blockhead,,,,,,,,,,,,,,,,
The Feelies,Loveless Love,,,,,,,,,,,,,,,,
Interpol,Leif Erikson (On Kexp),,,,,,,,,,,,,,,,
The Beautiful South,Song For Whoever,,,,,,,,,,,,,,,,
The Bees,Horsemen,,,,,,,,,,,,,,,,
Bloodpit,Platitude,,,,,,,,,,,,,,,,
Grand Alchemist,Intervening Coma-Celebration,,,,,,,,,,,,,,,,
Deep Purple,No One Came,,,,,,,,,,,,,,,,
Poets Of The Fall,Dawn,,,,,,,,,,,,,,,,
Jan Jelinek,Western Mimikry,,,,,,,,,,,,,,,,
London After Midnight,Heaven Now,0.8,0.6,0.6,0.2,0.8,0.8,0.0,0.4,0.0,0.0,0.4,0.0,0.8,0.6,0.8,0.0
Jan Johansson,Polska Från Medelpad,,,,,,,,,,,,,,,,
The Feelies,Moscow Nights,,,,,,,,,,,,,,,,
Aphrodite'S Child,Babylon,,,,,,,,,,,,,,,,
Aphrodite,Wooble (Stumped Up Mix),,,,,,,,,,,,,,,,
Roddy Woomble,Every Line Of A Long Moment,,,,,,,,,,,,,,,,
Moneybrother,Don'T Call The Police,,,,,,,,,,,,,,,,
Kinobe,Hammock Island,,,,,,,,,,,,,,,,
Crossfade,Starless,,,,,,,,,,,,,,,,
They Might Be Giants,Your Racist Friend,,,,,,,,,,,,,,,,
Hellogoodbye,Bonnie Taylor Shakedown... 2K4,,,,,,,,,,,,,,,,
Xiu Xiu,Apistat Commander,,,,,,,,,,,,,,,,
Rockwell,Somebody'S Watching Me,,,,,,,,,,,,,,,,
The Lemonheads,Hannah & Gabi,,,,,,,,,,,,,,,,
Drain Sth,Crack The Liar'S Smile,,,,,,,,,,,,,,,,
Rocky Votolato,Mix Tapes / Cellmates,,,,,,,,,,,,,,,,
Moneybrother,They'Re Building Walls Around Us,,,,,,,,,,,,,,,,
The Residents,Easter Woman,,,,,,,,,,,,,,,,
Lil Wayne,La La,,,,,,,,,,,,,,,,
Brad Sucks,Making Me Nervous,,,,,,,,,,,,,,,,
Helloween,Before The War,,,,,,,,,,,,,,,,
Mando Diao,Come On Come On,,,,,,,,,,,,,,,,
Mando Diao,High Heels,,,,,,,,,,,,,,,,
Mando Diao,A Decent Life,,,,,,,,,,,,,,,,
Kirsty Maccoll,There'S A Guy Works Down The Chip Shop Swears He'S Elvis,,,,,,,,,,,,,,,,
Cannibal Ox,Ox Out The Cage,,,,,,,,,,,,,,,,
Turin Brakes,The Door,,,,,,,,,,,,,,,,
The Fall,U.S. 80'S-90'S,,,,,,,,,,,,,,,,
Dio,Gypsy,,,,,,,,,,,,,,,,
Sufjan Stevens,Year Of The Boar,,,,,,,,,,,,,,,,
Abc,Be Near Me,,,,,,,,,,,,,,,,
Ben Harper & The Innocent Criminals,In The Colors,,,,,,,,,,,,,,,,
The Fall Of Troy,Seattlantis,,,,,,,,,,,,,,,,
The Features,Me & The Skirts,,,,,,,,,,,,,,,,
The Farm,All Together Now,,,,,,,,,,,,,,,,
Tricky,Bacative,,,,,,,,,,,,,,,,
The Features,Blow It Out,,,,,,,,,,,,,,,,
The Fall Of Troy,Whacko Jacko Steals The Elephant Man'S Bones,,,,,,,,,,,,,,,,
Armand Van Helden,Into Your Eyes,,,,,,,,,,,,,,,,
Volován,Monitor,,,,,,,,,,,,,,,,
The Fall Of Troy,The Dark Trail,,,,,,,,,,,,,,,,
Neil Young,Speakin' Out,,,,,,,,,,,,,,,,
The Fall Of Troy,The Hol[ ]Y Tape...,,,,,,,,,,,,,,,,
Panic At The Disco,Behind The Sea,,,,,,,,,,,,,,,,
Chłopcy Z Placu Broni,Kiedy Już Będę Dobrym Człowiekiem,,,,,,,,,,,,,,,,
Horse Feathers,Dustbowl,,,,,,,,,,,,,,,,
De La Soul,Tread Water,,,,,,,,,,,,,,,,
Wolfmother,Pleased To Meet You,,,,,,,,,,,,,,,,
Horse Feathers,Honest Doubters,,,,,,,,,,,,,,,,
Rodrigo Y Gabriela,Orion,,,,,,,,,,,,,,,,
The Replacements,Within Your Reach,,,,,,,,,,,,,,,,
Allison Moorer,Take It So Hard,,,,,,,,,,,,,,,,
Ciara,Love Sex Magic (Feat. Justin Timberlake),,,,,,,,,,,,,,,,
Tori Amos,Iieee,,,,,,,,,,,,,,,,
Dinosaur Jr.,Puke + Cry,,,,,,,,,,,,,,,,
Aesop Rock,Getaway Car,,,,,,,,,,,,,,,,
The Telescopes,Anticipating Nowhere,,,,,,,,,,,,,,,,
Grandaddy,Wives Of Farmers,,,,,,,,,,,,,,,,
Bloodhound Gang,The Roof Is On Fire,,,,,,,,,,,,,,,,
Alex Smoke,Meany,,,,,,,,,,,,,,,,
International Peoples Gang,Ac Harmonics,,,,,,,,,,,,,,,,
Dinosaur Jr.,Budge,,,,,,,,,,,,,,,,
Turmion Kätilöt,Kärsi,0.8,1.0,0.8,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
Mark Farina,Dj Slave - Original Beats,,,,,,,,,,,,,,,,
Black Sabbath,Wheels Of Confusion,,,,,,,,,,,,,,,,
Mark Farina,Scienz Of Life - Hot Banana'S [Instrumental],,,,,,,,,,,,,,,,
Mark Farina,Trankilou - Chicago Babe,,,,,,,,,,,,,,,,
Mark Farina,Joshua - Wiggle And Giggle,,,,,,,,,,,,,,,,
Ciara,I Proceed,,,,,,,,,,,,,,,,
Roger Waters,The Powers That Be,,,,,,,,,,,,,,,,
3Oh!3,Richman,,,,,,,,,,,,,,,,
Max Richter,Written On The Sky,,,,,,,,,,,,,,,,
The Limp Twins,Sunday Driver,,,,,,,,,,,,,,,,
Anders Parker,Circle Same,,,,,,,,,,,,,,,,
Roger Sanchez Feat. Katherine Ellis,Lost (Radio Edit),,,,,,,,,,,,,,,,
All The Saints,Papering Fix,,,,,,,,,,,,,,,,
Aesop Rock,No Jumper Cables,,,,,,,,,,,,,,,,
Cannibal Corpse,Murder Worship,,,,,,,,,,,,,,,,
Cannibal Corpse,Gallery Of Suicide,,,,,,,,,,,,,,,,
At The Drive-In,Picket Fence Cartel,,,,,,,,,,,,,,,,
The Lightning Seeds,You Showed Me,,,,,,,,,,,,,,,,
Lightning Bolt,No Rest For The Obsessed,,,,,,,,,,,,,,,,
Rome,Beasts Of Prey,0.6,0.4,0.0,0.6,0.4,0.2,1.0,0.6,0.0,0.0,0.0,0.0,0.8,0.6,0.6,0.0
Scorpions,He'S A Woman - She'S A Man,,,,,,,,,,,,,,,,
Rolfe Kent,Dexter Main Title,,,,,,,,,,,,,,,,
Rolf Harris,Stairway To Heaven,,,,,,,,,,,,,,,,
Arthur & Yu,There Are Too Many Birds,,,,,,,,,,,,,,,,
Turmion Kätilöt,Rautaketju,,,,,,,,,,,,,,,,
The Lonely Island,Normal Guy (Interlude),,,,,,,,,,,,,,,,
Rome,Rape Blossoms,,,,,,,,,,,,,,,,
Maxïmo Park,Stray Talk,,,,,,,,,,,,,,,,
Drive Like Jehu,Bullet Train To Vegas,,,,,,,,,,,,,,,,
Hella,2012 And Countless,,,,,,,,,,,,,,,,
Jane'S Addiction,Ocean Size,,,,,,,,,,,,,,,,
Spiritualized,Cop Shoot Cop,0.8,0.6,0.2,0.4,0.8,0.6,0.0,0.8,0.0,0.6,0.8,0.0,0.6,0.4,0.8,0.0
The Fall,How I Wrote 'Elastic Man',,,,,,,,,,,,,,,,
Neko Case,Wayfaring Stranger,,,,,,,,,,,,,,,,
Nekropsi,Derinlik,,,,,,,,,,,,,,,,
The Fall,Cruiser'S Creek,,,,,,,,,,,,,,,,
The Cars,It'S All I Can Do,,,,,,,,,,,,,,,,
Mokoma,Hyinen Syli,,,,,,,,,,,,,,,,
Jan Johansson,Gammal Bröllopsmarsch,,,,,,,,,,,,,,,,
To/Die/For,Dying Embers,,,,,,,,,,,,,,,,
Bay Laurel,A Misery Song,,,,,,,,,,,,,,,,
Everything But The Girl,No Difference,,,,,,,,,,,,,,,,
The Castaways,Liar Liar,,,,,,,,,,,,,,,,
One Night Only,He'S There,,,,,,,,,,,,,,,,
Townes Van Zandt,A Song For,,,,,,,,,,,,,,,,
Hot Club De Paris,Bonded By Blood (A Song For Two Brothers),,,,,,,,,,,,,,,,
Bad Religion,Get Off,,,,,,,,,,,,,,,,
The Beautiful Girls,Periscopes,,,,,,,,,,,,,,,,
Interpol,Narc (Paul Banks Remix),,,,,,,,,,,,,,,,
De La Soul,All Good,,,,,,,,,,,,,,,,
Tenacious D,Sex Supreme,,,,,,,,,,,,,,,,
Lightning Bolt,Magic Mountain,,,,,,,,,,,,,,,,
Lightspeed Champion,No Surprise (For Wendela) / Midnight Surprise,,,,,,,,,,,,,,,,
They Might Be Giants,Pencil Rain,,,,,,,,,,,,,,,,
Klaxons,Atlantis To Interzone (Ayia Napa To Interzone Tapedeck Remix),,,,,,,,,,,,,,,,
Funeral For A Friend,On A Wire,,,,,,,,,,,,,,,,
Can,Moonshake,,,,,,,,,,,,,,,,
Mogwai,Tuner,,,,,,,,,,,,,,,,
They Might Be Giants,Number Three,,,,,,,,,,,,,,,,
The Replacements,Gary'S Got A Boner,,,,,,,,,,,,,,,,
Brakes,The Most Fun,,,,,,,,,,,,,,,,
Circa Survive,Carry Us Away,,,,,,,,,,,,,,,,
The Faint,Your Retro Career Melted (Urgent / Nervous Mix),,,,,,,,,,,,,,,,
Nellie Mckay,The Down Low,,,,,,,,,,,,,,,,
Youth Group,See-Saw,,,,,,,,,,,,,,,,
Circa Survive,Travel Hymn,,,,,,,,,,,,,,,,
Dimmu Borgir,Reptile,,,,,,,,,,,,,,,,
Dimmu Borgir,Raabjørn Speiler Draugheimens Skodde,,,,,,,,,,,,,,,,
Poe,Wild,,,,,,,,,,,,,,,,
Jonas Brothers,Inseparable,,,,,,,,,,,,,,,,
Dimmu Borgir,Hybrid Stigmata,,,,,,,,,,,,,,,,
Nellie Mckay,Yodel,,,,,,,,,,,,,,,,
Circle Takes The Square,Crowquill,,,,,,,,,,,,,,,,
The Faint,The Passives,,,,,,,,,,,,,,,,
Voxtrot,Wrecking Force,,,,,,,,,,,,,,,,
Anders Ilar,Radius,,,,,,,,,,,,,,,,
Ultravox,Vienna (Live),,,,,,,,,,,,,,,,
Lighthouse Family,Lifted,,,,,,,,,,,,,,,,
U2,The Three Sunrises,,,,,,,,,,,,,,,,
Scorpions,Coast To Coast,,,,,,,,,,,,,,,,
Klaus Badelt,Bootstrap'S Bootstraps,,,,,,,,,,,,,,,,
Klaus Badelt,Swords Crossed,,,,,,,,,,,,,,,,
Can,I'M So Green,,,,,,,,,,,,,,,,
Rome,The Torture Detachment,,,,,,,,,,,,,,,,
Afi,Cruise Control,,,,,,,,,,,,,,,,
Longview,Will You Wait Here,,,,,,,,,,,,,,,,
Afi,At A Glance,,,,,,,,,,,,,,,,
Black Sabbath,Thrill Of It All,,,,,,,,,,,,,,,,
Ronan Keating,Life Is A Rollercoaster,,,,,,,,,,,,,,,,
Spiller,Groovejet,,,,,,,,,,,,,,,,
Spiller,Groovejet (If This Ain'T Love),,,,,,,,,,,,,,,,
Camouflage,We Are Lovers,,,,,,,,,,,,,,,,
Dropkick Murphys,Barroom Hero,,,,,,,,,,,,,,,,
The Chalets,Love Punch,,,,,,,,,,,,,,,,
Afi,Porphyria,,,,,,,,,,,,,,,,
Dimension Zero,Red Dead Heat,,,,,,,,,,,,,,,,
Pogodno,Wieża,,,,,,,,,,,,,,,,
Dimension Zero,Unto Others,,,,,,,,,,,,,,,,
Graveworm,Renaissance In Blood,,,,,,,,,,,,,,,,
Afi,He Who Laughs Last...,,,,,,,,,,,,,,,,
Afi,I Wanna Get A Mohawk (But Mom Won'T Let Me Get One),,,,,,,,,,,,,,,,
Азъ,The Format (Prod. Dj Premier),,,,,,,,,,,,,,,,
Talking Heads,Blind,,,,,,,,,,,,,,,,
Enslaved,Intro Audhumla: Birth Of The Worlds,,,,,,,,,,,,,,,,
Ensiferum,Old Man,,,,,,,,,,,,,,,,
Enslaved,Urtical Gods,,,,,,,,,,,,,,,,
Enter Shikari,Jonny Sniper,,,,,,,,,,,,,,,,
Shearwater,Johnny Viola,,,,,,,,,,,,,,,,
Evil Nine,Devil Stuff,,,,,,,,,,,,,,,,
Mogwai,Rage: Man,,,,,,,,,,,,,,,,
Mogwai,Punk Rock/Puff Daddy/Antichrist,,,,,,,,,,,,,,,,
The Long Winters,Ultimatum,,,,,,,,,,,,,,,,
Can,Aumgn,,,,,,,,,,,,,,,,
Ron Sexsmith,Maybe This Christmas,,,,,,,,,,,,,,,,
Camper Van Beethoven,Pictures Of Matchstick Men,,,,,,,,,,,,,,,,
Μ-Ziq,Brace Yourself Jason,,,,,,,,,,,,,,,,
Ben Harper,Happy Everafter In Your Eyes,,,,,,,,,,,,,,,,
Gravity Kills,Never,,,,,,,,,,,,,,,,
Академический Ансамбль Песни И Пляски Российской Армии,Soviet National Anthem,,,,,,,,,,,,,,,,
Nelly Furtado,Picture Perfect,,,,,,,,,,,,,,,,
Deep Purple,You Fool No One,,,,,,,,,,,,,,,,
