artist_name,track_name,Drum Set,Drum Aggressiveness,Synthetic Drums,Percussion,Electric Guitar,Electric Guitar Distortion,Acoustic Guitar,String Ensemble,Horn Ensemble,Piano,Organ,Rhodes,Synthesizer,Synth Timbre,Bass Guitar,Reed Instrument
Amorphis,Greed,,,,,,,,,,,,,,,,
Incubus,Smile Lines,,,,,,,,,,,,,,,,
The Verve,Brainstorm Interlude,,,,,,,,,,,,,,,,
Tenacious D,Sasquatch,,,,,,,,,,,,,,,,
The Notorious B.I.G.,The What,,,,,,,,,,,,,,,,
The Maccabees,Happy Faces,,,,,,,,,,,,,,,,
Wonderland Avenue,White Horse,,,,,,,,,,,,,,,,
The Notorious B.I.G.,One More Chance,,,,,,,,,,,,,,,,
Afi,Porphyria Cutanea Tarda,,,,,,,,,,,,,,,,
The Distillers,The Hunger,,,,,,,,,,,,,,,,
Iron Maiden,Run Silent Run Deep,,,,,,,,,,,,,,,,
Clutch,The Incomparable Mr. Flannery,,,,,,,,,,,,,,,,
Iron Maiden,Age Of Innocence,,,,,,,,,,,,,,,,
Iron Maiden,Stranger In A Strange Land,,,,,,,,,,,,,,,,
Mf Doom,One Beer,,,,,,,,,,,,,,,,
Mf Doom,Fillet-O-Rapper,,,,,,,,,,,,,,,,
Third Eye Blind,Motorcycle Drive By,,,,,,,,,,,,,,,,
Born Ruffians,Badonkadonkey,,,,,,,,,,,,,,,,
The 69 Eyes,Beneath The Blue,,,,,,,,,,,,,,,,
The Breeders,Happiness Is A Warm Gun,,,,,,,,,,,,,,,,
Emily Haines & The Soft Skeleton,Telethon,,,,,,,,,,,,,,,,
M83,Gone,,,,,,,,,,,,,,,,
Mae,Anything,,,,,,,,,,,,,,,,
Groove Armada,Lightsonic,,,,,,,,,,,,,,,,
R.E.M.,Catapult,,,,,,,,,,,,,,,,
Longview,Falling For You,,,,,,,,,,,,,,,,
Pain,Not Afraid To Die,,,,,,,,,,,,,,,,
Longview,If You Asked,,,,,,,,,,,,,,,,
Depeche Mode,Nothing To Fear,,,,,,,,,,,,,,,,
Tunng,Man In The Box,,,,,,,,,,,,,,,,
Amon Tobin,New York Editor,,,,,,,,,,,,,,,,
Xiu Xiu,Poe Poe,,,,,,,,,,,,,,,,
Japan,Life In Tokyo,,,,,,,,,,,,,,,,
Kavinsky,Testarossa Autodrive (Sebastian Remix),,,,,,,,,,,,,,,,
Bright Eyes,Well Whiskey,,,,,,,,,,,,,,,,
The Prodigy,Shoot Down,,,,,,,,,,,,,,,,
Jon Brion,Strings That Tie To You,,,,,,,,,,,,,,,,
Vivian Girls,I Believe In Nothing,,,,,,,,,,,,,,,,
Rasputina,Doomsday Averted,0.4,0.4,0.0,0.6,0.2,0.2,0.4,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0
Vive La Fête,Mon Dieu,,,,,,,,,,,,,,,,
Atmosphere,Fuck You Lucy,,,,,,,,,,,,,,,,
Coldplay,Glass Of Water,,,,,,,,,,,,,,,,
Ayreon,Day Ten: Memories,0.8,0.6,0.0,0.4,0.6,0.4,0.8,0.8,0.0,0.6,0.0,0.0,0.4,0.2,0.8,0.0
The Used,Maybe Memories,1.0,0.8,0.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
Ryan Adams,Starlite Diner,,,,,,,,,,,,,,,,
Afi,Narrative Of Soul Against Soul,,,,,,,,,,,,,,,,
Badly Drawn Boy,Fall In A River,,,,,,,,,,,,,,,,
Bright Eyes,The Calendar Hung Itself...,,,,,,,,,,,,,,,,
Dope Stars Inc.,Can You Imagine,,,,,,,,,,,,,,,,
Whitesnake,Saints An' Sinners,,,,,,,,,,,,,,,,
Skinny Puppy,Anger,,,,,,,,,,,,,,,,
Pink Martini,Hang On Little Tomato,,,,,,,,,,,,,,,,
Empire Of The Sun,Without You,,,,,,,,,,,,,,,,
David Gilmour,Red Sky At Night,,,,,,,,,,,,,,,,
Keane,The Iron Sea,,,,,,,,,,,,,,,,
Passions,Emergency,,,,,,,,,,,,,,,,
The Fall,Mr. Pharmacist,,,,,,,,,,,,,,,,
The Hellacopters,Everything'S On Tv,,,,,,,,,,,,,,,,
The Hives,Declare Guerre Nucleaire,,,,,,,,,,,,,,,,
Emperor,With Strength I Burn,,,,,,,,,,,,,,,,
Lamb Of God,More Time To Kill,,,,,,,,,,,,,,,,
The Rolling Stones,Stray Cat Blues,,,,,,,,,,,,,,,,
Mr. Bungle,None Of Them Knew They Were Robots,,,,,,,,,,,,,,,,
Bon Jovi,Someday I'Ll Be Saturday Night,,,,,,,,,,,,,,,,
Ulver,Tomorrow Never Knows,,,,,,,,,,,,,,,,
Pavement,Best Friend'S Arm,,,,,,,,,,,,,,,,
David Vendetta Vs. Rachael Starr,Bleeding Heart,,,,,,,,,,,,,,,,
Terror Squad,Lean Back,,,,,,,,,,,,,,,,
Nevermore,Sentient 6,,,,,,,,,,,,,,,,
Meat Loaf,45 Seconds Of Ecstasy,,,,,,,,,,,,,,,,
*Nsync,Gone,,,,,,,,,,,,,,,,
Nevermore,A Future Uncertain,,,,,,,,,,,,,,,,
Nevermore,Never Purify,,,,,,,,,,,,,,,,
Nevermore,Evolution 169,,,,,,,,,,,,,,,,
Testament,Trial By Fire,,,,,,,,,,,,,,,,
Yellowcard,City Of Devils,,,,,,,,,,,,,,,,
Eminem,Till I Collapse,,,,,,,,,,,,,,,,
Russian Circles,Enter,,,,,,,,,,,,,,,,
Maria Mena,Miss You Love,,,,,,,,,,,,,,,,
Maria Taylor,Speak Easy,,,,,,,,,,,,,,,,
Propellerheads,Take California,,,,,,,,,,,,,,,,
Rush,Xanadu,,,,,,,,,,,,,,,,
Theatre Of Tragedy,Fair And 'Guiling Copesmate Death,,,,,,,,,,,,,,,,
Wednesday,I Walked With A Zombie,,,,,,,,,,,,,,,,
Texas,In Our Lifetime,,,,,,,,,,,,,,,,
Skinny Puppy,Pasturn,,,,,,,,,,,,,,,,
Skinny Puppy,Smothered Hope,,,,,,,,,,,,,,,,
Texas,Inner Smile,,,,,,,,,,,,,,,,
The Desert Sessions,Crawl Home,,,,,,,,,,,,,,,,
Skunk Anansie,Charlie Big Potato,,,,,,,,,,,,,,,,
Kreator,Murder Fantasies,,,,,,,,,,,,,,,,
Levellers,One Way,,,,,,,,,,,,,,,,
Kreator,World Anarchy,,,,,,,,,,,,,,,,
Grizzly Bear,Knife (Girl Talk Remix),,,,,,,,,,,,,,,,
Aphex Twin,Come To Daddy,,,,,,,,,,,,,,,,
Grizzly Bear,Disappearing Act,,,,,,,,,,,,,,,,
Camera Obscura,Lunar Sea,,,,,,,,,,,,,,,,
Sebadoh,License To Confuse,,,,,,,,,,,,,,,,
Blue Öyster Cult,Burnin' For You,,,,,,,,,,,,,,,,
Aphex Twin,Delphium,,,,,,,,,,,,,,,,
Federico Aubele,Esta Noche,,,,,,,,,,,,,,,,
Feeder,Child In You,,,,,,,,,,,,,,,,
Blue Öyster Cult,Godzilla,,,,,,,,,,,,,,,,
Blind Guardian,Punishment Divine,,,,,,,,,,,,,,,,
Yann Tiersen,The Decant Session,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Matchbox Twenty,Feel,,,,,,,,,,,,,,,,
Mates Of State,What It Means,,,,,,,,,,,,,,,,
The Dresden Dolls,Bank Of Boston Beauty Queen,,,,,,,,,,,,,,,,
Clint Mansell,Summer: Ghosts Of Things To Come,,,,,,,,,,,,,,,,
2Pac,How Do U Want It,,,,,,,,,,,,,,,,
The Verve,Come On,,,,,,,,,,,,,,,,
Martha Wainwright,Tower Of Song,,,,,,,,,,,,,,,,
Jet,Rip It Up,,,,,,,,,,,,,,,,
Thompson Twins,Love On Your Side,,,,,,,,,,,,,,,,
Ghostface Killah,Kilo (Feat. Raekwon),,,,,,,,,,,,,,,,
The Mars Volta,Wax Simulacra,,,,,,,,,,,,,,,,
Ghostface Killah,Shakey Dog,,,,,,,,,,,,,,,,
Dimmu Borgir,Absolute Sole Right,,,,,,,,,,,,,,,,
Chris Garneau,Blue Suede Shoes,,,,,,,,,,,,,,,,
Dimmu Borgir,Masses For The New Messiah,,,,,,,,,,,,,,,,
Bloc Party,Blue Light (Engineers 'Anti-Gravity' Mix),,,,,,,,,,,,,,,,
John Frusciante,Away & Anywhere,,,,,,,,,,,,,,,,
The Tough Alliance,Silly Crimes,,,,,,,,,,,,,,,,
Lady Gaga,Again Again,,,,,,,,,,,,,,,,
Martina Topley-Bird,Sandpaper Kisses,,,,,,,,,,,,,,,,
Martijn Ten Velden,I Wish You Would,,,,,,,,,,,,,,,,
Sun Kil Moon,Four Fingered Fisherman,,,,,,,,,,,,,,,,
Machine Head,Slanderous,,,,,,,,,,,,,,,,
Sun Kil Moon,Convenient Parking,,,,,,,,,,,,,,,,
Sugababes,Surprise,,,,,,,,,,,,,,,,
Deerhunter,Ghost Outfit,,,,,,,,,,,,,,,,
Sonic Youth,Bubblegum,,,,,,,,,,,,,,,,
Beyoncé,Upgrade U (Feat. Jay-Z),,,,,,,,,,,,,,,,
The Moldy Peaches,Little Bunny Foo Foo,,,,,,,,,,,,,,,,
Mecano,Japón,,,,,,,,,,,,,,,,
Jaco Pastorius,Portrait Of Tracy,,,,,,,,,,,,,,,,
Less Than Jake,All My Best Friends Are Metalheads,,,,,,,,,,,,,,,,
Faust,Giggy Smile,,,,,,,,,,,,,,,,
Oceansize,Heaven Alive,,,,,,,,,,,,,,,,
Guns N' Roses,My World,,,,,,,,,,,,,,,,
John Frusciante,Anne,,,,,,,,,,,,,,,,
The Microphones,My Roots Are Strong And Deep,,,,,,,,,,,,,,,,
Throwing Muses,Not Too Soon,,,,,,,,,,,,,,,,
Pere Ubu,The Modern Dance,,,,,,,,,,,,,,,,
Of Montreal,Erroneous Escape Into Eric Eckles,,,,,,,,,,,,,,,,
Ghinzu,21St Century Crooners,,,,,,,,,,,,,,,,
Danger Mouse,What More Can I Say,,,,,,,,,,,,,,,,
Seeed,Dancehall Caballeros,,,,,,,,,,,,,,,,
Sonic Youth,On The Strip,,,,,,,,,,,,,,,,
Sonic Youth,Or,,,,,,,,,,,,,,,,
Chris De Burgh,A Spaceman Came Travelling,,,,,,,,,,,,,,,,
Sonic Youth,Self-Obsessed And Sexxee,,,,,,,,,,,,,,,,
Assemblage 23,Disappoint (Funker Vogt Remix),,,,,,,,,,,,,,,,
Manic Street Preachers,Ocean Spray,,,,,,,,,,,,,,,,
Manic Street Preachers,Judge Yr'Self,,,,,,,,,,,,,,,,
Casiotone For The Painfully Alone,It Wasn'T The Same Somehow,,,,,,,,,,,,,,,,
Clinic,Voodoo Wop,,,,,,,,,,,,,,,,
Weird Al Yankovic,Polkarama!,,,,,,,,,,,,,,,,
Mano Negra,Mala Vida,,,,,,,,,,,,,,,,
Nada Surf,All Is A Game,,,,,,,,,,,,,,,,
Tom Waits,Rosie,,,,,,,,,,,,,,,,
Pink Floyd,Scarecrow,,,,,,,,,,,,,,,,
Velvet Revolver,Can'T Get It Out Of My Head,,,,,,,,,,,,,,,,
David Guetta,Just For One Day (Heroes),,,,,,,,,,,,,,,,
Velvet Revolver,Dirty Little Thing,,,,,,,,,,,,,,,,
Paula Cole,I Don'T Want To Wait,,,,,,,,,,,,,,,,
The Gathering,Souvenirs,,,,,,,,,,,,,,,,
Icon & The Black Roses,Running Up That Hill,,,,,,,,,,,,,,,,
Rush,The Analog Kid,,,,,,,,,,,,,,,,
Rush,Time Stand Still,,,,,,,,,,,,,,,,
Tori Amos,Icicle,,,,,,,,,,,,,,,,
Teriyaki Boyz,Tokyo Drift (Fast & Furious),,,,,,,,,,,,,,,,
坂本龍一,I Wanna Be Down,,,,,,,,,,,,,,,,
Keith Jarrett,Blame It On My Youth / Meditation,,,,,,,,,,,,,,,,
Les Savy Fav,Fading Vibes,,,,,,,,,,,,,,,,
Eminem,Criminal,,,,,,,,,,,,,,,,
Icon & The Black Roses,Angel,,,,,,,,,,,,,,,,
Marilyn Manson,Thaeter,,,,,,,,,,,,,,,,
Before The Dawn,Enemy,,,,,,,,,,,,,,,,
Joaquin Phoenix,I Walk The Line,,,,,,,,,,,,,,,,
Iced Earth,Watching Over Me,,,,,,,,,,,,,,,,
The Gathering,On Most Surfaces (Inuït),,,,,,,,,,,,,,,,
Cut Off Your Hands,Oh Girl,,,,,,,,,,,,,,,,
Nevermore,Engines Of Hate,,,,,,,,,,,,,,,,
Depeche Mode,Satellite,,,,,,,,,,,,,,,,
The Feelies,Fa Cé-La,,,,,,,,,,,,,,,,
Chumbawamba,Amnesia,,,,,,,,,,,,,,,,
Cocorosie,Miracle,,,,,,,,,,,,,,,,
Eminem,Square Dance,,,,,,,,,,,,,,,,
Metallica,Crash Course In Brain Surgery,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Blur,Lot 105,,,,,,,,,,,,,,,,
Skinny Puppy,The Choke,,,,,,,,,,,,,,,,
マキシマム ザ ホルモン,Zetsubou Billy,,,,,,,,,,,,,,,,
:Wumpscut:,Breathe,,,,,,,,,,,,,,,,
Iron Maiden,Fates Warning,,,,,,,,,,,,,,,,
Mr. Bungle,The Girls Of Porn,,,,,,,,,,,,,,,,
The Rolling Stones,Mixed Emotions,,,,,,,,,,,,,,,,
Emilie Autumn,Dead Is The New Alive (Manipulator Mix By Dope Stars Inc.),,,,,,,,,,,,,,,,
R.E.M.,Cuyahoga,,,,,,,,,,,,,,,,
Emil Jensen,Inte Vackrast I Världen,,,,,,,,,,,,,,,,
A Silver Mt. Zion,Sisters! Brothers! Small Boats Of Fire Are Falling From The Sky!,,,,,,,,,,,,,,,,
Mirwais,Naive Song,,,,,,,,,,,,,,,,
Bright Eyes,When The President Talks To God,,,,,,,,,,,,,,,,
Skalpel,Shivers,0.6,0.4,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,0.8,0.0
Brighten,Better Way,,,,,,,,,,,,,,,,
Mf Doom,Gumbo,0.6,0.4,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.4,0.0
Olspur,From Suspicious Minds,,,,,,,,,,,,,,,,
David Bowie,Weeping Wall,,,,,,,,,,,,,,,,
The Detroit Cobras,Hey Sailor,1.0,0.8,0.0,0.4,1.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.8,0.0
Skalpel,Flying Officer,,,,,,,,,,,,,,,,
Margot & The Nuclear So And So'S,Quiet As A Mouse,,,,,,,,,,,,,,,,
Blur,Fade Away,,,,,,,,,,,,,,,,
Stam1Na,Viisi Laukausta Päähän,,,,,,,,,,,,,,,,
Carcass,Tomorrow Belongs To Nobody,,,,,,,,,,,,,,,,
Los Rodríguez,Sin Documentos,,,,,,,,,,,,,,,,
The Hives,A.K.A. I-D-I-O-T,,,,,,,,,,,,,,,,
Incubus,Leech,,,,,,,,,,,,,,,,
Engenheiros Do Hawaii,Eu Que Não Amo Você,,,,,,,,,,,,,,,,
Atlas Sound,Cold As Ice,,,,,,,,,,,,,,,,
Skinny Puppy,Ambiantz,,,,,,,,,,,,,,,,
The 4-Skins,Evil,,,,,,,,,,,,,,,,
Badly Drawn Boy,I Love N.Y.E.,,,,,,,,,,,,,,,,
Bright Eyes,The Big Picture,,,,,,,,,,,,,,,,
Badly Drawn Boy,A Peak You Reach,,,,,,,,,,,,,,,,
David Bowie,Tvc 15,,,,,,,,,,,,,,,,
Badly Drawn Boy,Another Pearl,,,,,,,,,,,,,,,,
Iron Maiden,Bring Your Daughter To The Slaughter,,,,,,,,,,,,,,,,
Mf Doom,Deep Fried Frenz,,,,,,,,,,,,,,,,
David Bowie,The Hearts Filthy Lesson,,,,,,,,,,,,,,,,
Badly Drawn Boy,Stone On The Water,,,,,,,,,,,,,,,,
Tord Gustavsen Trio,Graceful Touch,,,,,,,,,,,,,,,,
Mirah,La Familia,,,,,,,,,,,,,,,,
Katy Perry,If You Can Afford Me,,,,,,,,,,,,,,,,
Enigma,Message From Io,,,,,,,,,,,,,,,,
Katy Perry,Mannequin,,,,,,,,,,,,,,,,
Stars,My Radio (Am Mix),,,,,,,,,,,,,,,,
The Gathering,We Just Stopped Breathing,,,,,,,,,,,,,,,,
Uncut,Understanding The New Violence,,,,,,,,,,,,,,,,
Rush,Chain Lightning,,,,,,,,,,,,,,,,
The Breeders,Drivin' On 9,,,,,,,,,,,,,,,,
Rush,Cinderella Man,,,,,,,,,,,,,,,,
Annie,Come Together,,,,,,,,,,,,,,,,
Magazine,Permafrost,,,,,,,,,,,,,,,,
Rush,Presto,,,,,,,,,,,,,,,,
Stabbing Westward,Waking Up Beside You,,,,,,,,,,,,,,,,
The Kinks,Drivin',,,,,,,,,,,,,,,,
Marilyn Manson,You Spin Me Right Round,,,,,,,,,,,,,,,,
The Maccabees,Good Old Bill,,,,,,,,,,,,,,,,
St. Vincent,The Strangers,,,,,,,,,,,,,,,,
St. Germain,What You Think About...,,,,,,,,,,,,,,,,
Rush,Grand Designs,,,,,,,,,,,,,,,,
Mae,All Deliberate Speed,,,,,,,,,,,,,,,,
Stabbing Westward,Shame,,,,,,,,,,,,,,,,
Madvillain,Money Folder,,,,,,,,,,,,,,,,
Hank Williams Iii,Walkin' With Sorrow,,,,,,,,,,,,,,,,
Belinda,Why Wait,,,,,,,,,,,,,,,,
Annuals,Dry Clothes,,,,,,,,,,,,,,,,
Frank Zappa,Don'T Eat The Yellow Snow,0.8,0.6,0.0,0.2,0.8,0.4,0.0,0.0,0.4,0.6,0.8,0.0,0.2,0.2,0.8,0.0
Róisín Murphy,Ramalama,,,,,,,,,,,,,,,,
Sir Alice,Bouda Is A Material Girl,,,,,,,,,,,,,,,,
Static-X,Bled For Days,,,,,,,,,,,,,,,,
Afi,6 To 8,,,,,,,,,,,,,,,,
Stars Of The Lid,A Meaningful Moment Through A Meaning(Less) Process,,,,,,,,,,,,,,,,
The Smashing Pumpkins,Obscured,,,,,,,,,,,,,,,,
Black Tambourine,Throw Aggi Off The Bridge,,,,,,,,,,,,,,,,
The Cure,Freakshow,,,,,,,,,,,,,,,,
Vivian Girls,Never See Me Again,,,,,,,,,,,,,,,,
Idlewild,Century After Century,,,,,,,,,,,,,,,,
Idlewild,(I Am) What I Am Not,,,,,,,,,,,,,,,,
Incubus,Rogues,,,,,,,,,,,,,,,,
Iced Earth,Dark Saga,,,,,,,,,,,,,,,,
Freeland,Supernatural Thing,,,,,,,,,,,,,,,,
Bel Canto,Picnic On The Moon,,,,,,,,,,,,,,,,
Cocteau Twins,Pearly-Dewdrops' Drops,,,,,,,,,,,,,,,,
Theatre Of Tragedy,Siren,,,,,,,,,,,,,,,,
Ensiferum,Blood Is The Price Of Glory,,,,,,,,,,,,,,,,
Iron & Wine,Someday The Waves,,,,,,,,,,,,,,,,
Kelly Clarkson,Since U Been Gone (Jason Nevins Radio Edit),,,,,,,,,,,,,,,,
Elvis Presley,Surrender,,,,,,,,,,,,,,,,
The 69 Eyes,Juicy Lucy,,,,,,,,,,,,,,,,
Gojira,Space Time,,,,,,,,,,,,,,,,
Led Zeppelin,Candy Store Rock,,,,,,,,,,,,,,,,
The 69 Eyes,Jimmy,,,,,,,,,,,,,,,,
Infadels,Murder That Sound,,,,,,,,,,,,,,,,
The Sisters Of Mercy,Dominion / Mother Russia,,,,,,,,,,,,,,,,
Katie Melua,I Do Believe In Love,,,,,,,,,,,,,,,,
Kate Bush,There Goes A Tenner,,,,,,,,,,,,,,,,
Jonas Brothers,Still In Love With You,,,,,,,,,,,,,,,,
Don Johnson Big Band,Jack,,,,,,,,,,,,,,,,
Kate Bush,Sunset,,,,,,,,,,,,,,,,
Atomic Rooster,Devil'S Answer,,,,,,,,,,,,,,,,
The Books,Smells Like Content,,,,,,,,,,,,,,,,
Whitesnake,All Or Nothing,,,,,,,,,,,,,,,,
Arcturus,Of Nails And Sinners,,,,,,,,,,,,,,,,
Syd Barrett,Maisie,,,,,,,,,,,,,,,,
Iron Maiden,The Clansman,,,,,,,,,,,,,,,,
Cursive,Herald! Frankenstein,,,,,,,,,,,,,,,,
Rush,2112,,,,,,,,,,,,,,,,
Elvis Presley,Don'T,,,,,,,,,,,,,,,,
Freeland,Reality 3D,,,,,,,,,,,,,,,,
Static-X,Get To The Gone,,,,,,,,,,,,,,,,
Tori Amos,Original Sinsuality,,,,,,,,,,,,,,,,
Motörhead,One Track Mind,,,,,,,,,,,,,,,,
Ac/Dc,For Those About To Rock,,,,,,,,,,,,,,,,
Matt Pond Pa,Basement Parties,,,,,,,,,,,,,,,,
Billie The Vision & The Dancers,Ask For More,,,,,,,,,,,,,,,,
Billie The Vision & The Dancers,A Man From Argentina,,,,,,,,,,,,,,,,
Misfits,We Bite,,,,,,,,,,,,,,,,
Misfits,Theme For A Jackal,,,,,,,,,,,,,,,,
Gojira,Toxic Garbage Island,,,,,,,,,,,,,,,,
Run Kid Run,Sing To Me,,,,,,,,,,,,,,,,
Amon Tobin,Dream Sequence,,,,,,,,,,,,,,,,
Amon Tobin,Chocolate Lovely,,,,,,,,,,,,,,,,
Luminary,Amsterdam (Smith And Pledger Remix),,,,,,,,,,,,,,,,
Mahogany,One Plus One Equals Three Or More,,,,,,,,,,,,,,,,
Depeche Mode,My Secret Garden,,,,,,,,,,,,,,,,
Lupe Fiasco,I Gotcha,,,,,,,,,,,,,,,,
Acda En De Munnik,Het Regent Zonnestralen,,,,,,,,,,,,,,,,
The Prodigy,Hyperspeed (G-Force Part 2),,,,,,,,,,,,,,,,
Enya,Sumiregusa,,,,,,,,,,,,,,,,
