artist_name,track_name,Drum Set,Drum Aggressiveness,Synthetic Drums,Percussion,Electric Guitar,Electric Guitar Distortion,Acoustic Guitar,String Ensemble,Horn Ensemble,Piano,Organ,Rhodes,Synthesizer,Synth Timbre,Bass Guitar,Reed Instrument
The Used,A Box Full Of Sharp Objects,,,,,,,,,,,,,,,,
Regina Spektor,Reading Time With Pickle,,,,,,,,,,,,,,,,
Echo & The Bunnymen,Do It Clean,,,,,,,,,,,,,,,,
The Kooks,One Last Time,,,,,,,,,,,,,,,,
Mgmt,Kids (Soulwax Remix),,,,,,,,,,,,,,,,
Pink Floyd,Two Suns In The Sunset,,,,,,,,,,,,,,,,
Japan,Ghosts,,,,,,,,,,,,,,,,
Gramme,Like You,,,,,,,,,,,,,,,,
Neneh Cherry,Buffalo Stance,,,,,,,,,,,,,,,,
Accept,Metal Heart,,,,,,,,,,,,,,,,
Bright Eyes,The City Has Sex,,,,,,,,,,,,,,,,
Rainbow,Gates Of Babylon,,,,,,,,,,,,,,,,
The Streets,What Is He Thinking?,,,,,,,,,,,,,,,,
A Silver Mt. Zion,God Bless Our Dead Marines,0.2,0.2,0.0,0.4,0.6,0.4,0.4,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.0
Pedro The Lion,Pedro The Lion - Track 07,,,,,,,,,,,,,,,,
Beth Orton,Central Reservation (Original Version),,,,,,,,,,,,,,,,
Spacemen 3,May The Circle Be Unbroken,,,,,,,,,,,,,,,,
Children Of Bodom,She Is Beautiful,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.0,0.0
The Streets,Hotel Expressionism,,,,,,,,,,,,,,,,
Cream,We'Re Going Wrong,,,,,,,,,,,,,,,,
Dungen,Festival,,,,,,,,,,,,,,,,
The Beatles,You'Re Going To Lose That Girl,,,,,,,,,,,,,,,,
Delerium,Euphoria (Firefly),,,,,,,,,,,,,,,,
Róisín Murphy,Through Time,,,,,,,,,,,,,,,,
Marilyn Manson,Lamb Of God,,,,,,,,,,,,,,,,
Kid Loco,She Woolf Daydreaming,,,,,,,,,,,,,,,,
Kid Loco,A Grand Love Theme,,,,,,,,,,,,,,,,
Kid Loco,Sister Curare,,,,,,,,,,,,,,,,
Metronomy,Back On The Motorway,,,,,,,,,,,,,,,,
Beck,Soul Suckin Jerk,,,,,,,,,,,,,,,,
Metric,Siamese Cities,,,,,,,,,,,,,,,,
My Morning Jacket,Lowdown,,,,,,,,,,,,,,,,
Kamelot,Love You To Death,,,,,,,,,,,,,,,,
Fair To Midland,Say When,,,,,,,,,,,,,,,,
Metallica,Slither,,,,,,,,,,,,,,,,
Mates Of State,An Experiment,,,,,,,,,,,,,,,,
Air France,Maundy Thursday,,,,,,,,,,,,,,,,
Kamelot,Anthem,,,,,,,,,,,,,,,,
Lighthouse Family,High,,,,,,,,,,,,,,,,
The Apples In Stereo,Innerspace,,,,,,,,,,,,,,,,
Bad Brains,Sacred Love,,,,,,,,,,,,,,,,
The Cure,The Holy Hour,,,,,,,,,,,,,,,,
My Morning Jacket,Highly Suspicious,,,,,,,,,,,,,,,,
J Dilla,Time: The Donut Of The Heart,,,,,,,,,,,,,,,,
Kaizers Orchestra,Ompa Til Du Dør,,,,,,,,,,,,,,,,
Communiqué,Perfect Weapon,,,,,,,,,,,,,,,,
Bright Eyes,Black Comedy,,,,,,,,,,,,,,,,
Sleater-Kinney,Sympathy,1.0,0.8,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
Dr. Alban,It'S My Life,,,,,,,,,,,,,,,,
Tiger Lou,The Loyal,,,,,,,,,,,,,,,,
Dead Can Dance,Song Of Sophia,,,,,,,,,,,,,,,,
The Cooper Temple Clause,All I See Is You,,,,,,,,,,,,,,,,
Richard Ashcroft,Why Not Nothing?,,,,,,,,,,,,,,,,
Peaches,I U She,,,,,,,,,,,,,,,,
Depeche Mode,To Have And To Hold,,,,,,,,,,,,,,,,
The New Pornographers,Execution Day,,,,,,,,,,,,,,,,
The Bronx,Small Stone,,,,,,,,,,,,,,,,
The Music,Strength In Numbers,,,,,,,,,,,,,,,,
Animal Collective,Whaddit I Done,,,,,,,,,,,,,,,,
Gwen Stefani,Wonderful Life,,,,,,,,,,,,,,,,
T'Pau,China In Your Hand,,,,,,,,,,,,,,,,
Gang Of Four,5.45,,,,,,,,,,,,,,,,
Marillion,Pseudo Silk Kimono,,,,,,,,,,,,,,,,
Emperor,Ye Entrancemperium,,,,,,,,,,,,,,,,
The Music,Float,,,,,,,,,,,,,,,,
Big Brother & The Holding Company,Piece Of My Heart,,,,,,,,,,,,,,,,
Gwen Stefani,Yummy,,,,,,,,,,,,,,,,
Ok Go,Don'T Ask Me,,,,,,,,,,,,,,,,
Thievery Corporation,Resolution,,,,,,,,,,,,,,,,
Gang Starr,Above The Clouds,,,,,,,,,,,,,,,,
Beirut,My Wife,,,,,,,,,,,,,,,,
Max Richter,Autumn Music 1,,,,,,,,,,,,,,,,
Vivian Girls,Wild Eyes,,,,,,,,,,,,,,,,
Ryan Adams,So Alive,,,,,,,,,,,,,,,,
Caribou,Sundialing,,,,,,,,,,,,,,,,
Nelly Furtado,Maneater (Radio Version),,,,,,,,,,,,,,,,
Whitesnake,Hungry For Love,,,,,,,,,,,,,,,,
Skinny Puppy,I'Mmortal,,,,,,,,,,,,,,,,
The Horrors,Thunderclaps,,,,,,,,,,,,,,,,
Chapterhouse,Falling Down,,,,,,,,,,,,,,,,
Alkaline Trio,Armageddon,,,,,,,,,,,,,,,,
Gonzales,Manifesto,,,,,,,,,,,,,,,,
Vivian Girls,Going Insane,,,,,,,,,,,,,,,,
Beth Orton,Conceived,,,,,,,,,,,,,,,,
Duffy,Rain On Your Parade,,,,,,,,,,,,,,,,
Judas Priest,Come And Get It,1.0,1.0,0.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Rasputina,If Your Kisses Can'T Hold The Man You Love,,,,,,,,,,,,,,,,
Depeche Mode,Stories Of Old,,,,,,,,,,,,,,,,
Herman'S Hermits,No Milk Today,,,,,,,,,,,,,,,,
Dispatch,Open Up,,,,,,,,,,,,,,,,
Clap Your Hands Say Yeah,Five Easy Pieces,,,,,,,,,,,,,,,,
Para One,Midnight Swim (Surkin Drowning Mix),,,,,,,,,,,,,,,,
Richard Ashcroft,You On My Mind In My Sleep,,,,,,,,,,,,,,,,
Deftones,Lhabia,,,,,,,,,,,,,,,,
Jack Johnson,Enemy,,,,,,,,,,,,,,,,
David Gray,The One I Love,,,,,,,,,,,,,,,,
Blind Guardian,A Past And Future Secret,,,,,,,,,,,,,,,,
Chemistry,約束の場所 (Less Vocal),,,,,,,,,,,,,,,,
Deerhunter,Vox Celeste,,,,,,,,,,,,,,,,
John Frusciante,Ramparts,,,,,,,,,,,,,,,,
The Pierces,Secret,,,,,,,,,,,,,,,,
Deerhunter,Twilight At Carbon Lake,,,,,,,,,,,,,,,,
Biosphere,Kobresia,,,,,,,,,,,,,,,,
The Human League,Being Boiled,,,,,,,,,,,,,,,,
The Flaming Lips,The Sound Of Failure / It'S Dark... Is It Always This Dark??,,,,,,,,,,,,,,,,
Incubus,I Wish You Were Here,,,,,,,,,,,,,,,,
Icon & The Black Roses,Black Roses,,,,,,,,,,,,,,,,
Icon & The Black Roses,Endless,,,,,,,,,,,,,,,,
Engenheiros Do Hawaii,? Até Quando Você Vai Ficar ?,1.0,0.6,0.0,0.2,0.8,0.6,0.4,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.8,0.0
Cocteau Twins,Fotzepolitic,,,,,,,,,,,,,,,,
Built To Spill,Fling,,,,,,,,,,,,,,,,
The Streets,The Irony Of It All,,,,,,,,,,,,,,,,
Hawkwind,Wind Of Change,,,,,,,,,,,,,,,,
David E. Sugar,To Yourself,,,,,,,,,,,,,,,,
Ciara,Get Up (Feat. Chamillionaire),,,,,,,,,,,,,,,,
Eels,Theme From Blinking Lights,,,,,,,,,,,,,,,,
Incubus,Glass,,,,,,,,,,,,,,,,
Morrissey,Black Cloud,,,,,,,,,,,,,,,,
Phoenix,Holdin' On Together,,,,,,,,,,,,,,,,
Electric Six,I Invented The Night,,,,,,,,,,,,,,,,
Billie Holiday,What A Little Moonlight Can Do,,,,,,,,,,,,,,,,
Beth Gibbons & Rustin Man,Resolve,,,,,,,,,,,,,,,,
The National,90-Mile Water Wall,,,,,,,,,,,,,,,,
Okkervil River,Starry Stairs,,,,,,,,,,,,,,,,
Nick Cave & The Bad Seeds,Do You Love Me? Part 2,,,,,,,,,,,,,,,,
Ray Charles,I Got A Woman,,,,,,,,,,,,,,,,
Gogol Bordello,American Wedding,,,,,,,,,,,,,,,,
St,I'Ll Meet You There,,,,,,,,,,,,,,,,
Down,Stone The Crow,,,,,,,,,,,,,,,,
Judas Priest,I'M A Rocker,,,,,,,,,,,,,,,,
Panic At The Disco,Northern Downpour,,,,,,,,,,,,,,,,
Built To Spill,Center Of The Universe,,,,,,,,,,,,,,,,
The Innocence Mission,When Mac Was Swimming,,,,,,,,,,,,,,,,
Weezer,Automatic,,,,,,,,,,,,,,,,
Weezer,Dreamin',,,,,,,,,,,,,,,,
Sex Pistols,My Way,,,,,,,,,,,,,,,,
Afi,The Lost Souls,,,,,,,,,,,,,,,,
Emperor,I Am The Black Wizards,,,,,,,,,,,,,,,,
Ac/Dc,Wheels,,,,,,,,,,,,,,,,
Pink Floyd,Corporal Clegg,,,,,,,,,,,,,,,,
The Kinks,I'M Not Like Everybody Else,,,,,,,,,,,,,,,,
Deftones,Headup,,,,,,,,,,,,,,,,
Deftones,Hexagram,,,,,,,,,,,,,,,,
Tom Vek,On The Road,,,,,,,,,,,,,,,,
The Submarines,Peace And Hate,,,,,,,,,,,,,,,,
Bruce Springsteen,Devils And Dust,0.4,0.2,0.0,0.4,0.0,0.0,0.8,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0
The Postal Service,The District Sleeps Tonight,,,,,,,,,,,,,,,,
Diablo,Symbol Of Eternity,,,,,,,,,,,,,,,,
The Young Knives,Terra Firma,,,,,,,,,,,,,,,,
Jack Johnson,We'Re Going To Be Friends,,,,,,,,,,,,,,,,
Remy Zero,Prophecy,,,,,,,,,,,,,,,,
Judas Priest,Jawbreaker,,,,,,,,,,,,,,,,
Pleasant Grove,Nothing This Beautiful,,,,,,,,,,,,,,,,
Manowar,Blow Your Speakers,,,,,,,,,,,,,,,,
The Appleseed Cast,Losing Touching Searching,,,,,,,,,,,,,,,,
John Frusciante,Fallout,,,,,,,,,,,,,,,,
Skinny Puppy,Love In Vein,,,,,,,,,,,,,,,,
Margot & The Nuclear So And So'S,Vampires In Blue Dresses,,,,,,,,,,,,,,,,
John Lennon,Mother,,,,,,,,,,,,,,,,
Brendan Benson,Cold Hands Warm Heart,,,,,,,,,,,,,,,,
Rjd2,Ring Finger,,,,,,,,,,,,,,,,
Dissection,Starless Aeon,,,,,,,,,,,,,,,,
Apoptygma Berzerk,Cambodia,,,,,,,,,,,,,,,,
Agalloch,Our Fortress Is Burning... Ii: Bloodbirds,,,,,,,,,,,,,,,,
Herbie Hancock,Watermelon Man,,,,,,,,,,,,,,,,
Michael Bublé,Save The Last Dance For Me,,,,,,,,,,,,,,,,
Disco Ensemble,We Might Fall Apart,,,,,,,,,,,,,,,,
Atlas Sound,After Class,,,,,,,,,,,,,,,,
Skinny Puppy,Ugli,,,,,,,,,,,,,,,,
Yelle,Mon Meilleur Ami,,,,,,,,,,,,,,,,
Rush,Working Man,,,,,,,,,,,,,,,,
Diana Krall,The Look Of Love,0.6,0.2,0.0,0.4,0.0,0.0,0.0,0.8,0.6,0.8,0.0,0.0,0.0,0.0,0.6,0.8
Supersuckers,Barricade,,,,,,,,,,,,,,,,
Beth Orton,Touch Me With Your Love,,,,,,,,,,,,,,,,
Mariah Carey,It'S Like That,,,,,,,,,,,,,,,,
Nick Cave & The Bad Seeds,O'Malley'S Bar,,,,,,,,,,,,,,,,
Dispatch,Here We Go,,,,,,,,,,,,,,,,
Faith No More,Caralho Voador,,,,,,,,,,,,,,,,
Dishwalla,Angels Or Devils,,,,,,,,,,,,,,,,
Jimi Hendrix,May This Be Love,,,,,,,,,,,,,,,,
Within Temptation,Jillian,,,,,,,,,,,,,,,,
The Hives,Puppet On A String,,,,,,,,,,,,,,,,
Brian Eno,Driving Me Backwards,,,,,,,,,,,,,,,,
Hope Of The States,Sing It Out,,,,,,,,,,,,,,,,
Phoenix,(You Can'T Blame It On) Anybody,,,,,,,,,,,,,,,,
Robots In Disguise,We'Re In The Music Biz,,,,,,,,,,,,,,,,
The Chemical Brothers,It Doesn'T Matter,,,,,,,,,,,,,,,,
Korn,Justin,,,,,,,,,,,,,,,,
Phil Collins,You Can'T Hurry Love,,,,,,,,,,,,,,,,
Tiësto,He'S A Pirate,,,,,,,,,,,,,,,,
Judas Priest,Subterfuge,,,,,,,,,,,,,,,,
Akcent,Kylie,,,,,,,,,,,,,,,,
Weezer,Keep Fishin',,,,,,,,,,,,,,,,
Poets Of The Fall,Desire,,,,,,,,,,,,,,,,
Poets Of The Fall,Delicious,,,,,,,,,,,,,,,,
Misfits,Violent World,,,,,,,,,,,,,,,,
Russian Circles,Micah,,,,,,,,,,,,,,,,
Finch,What It Is To Burn,,,,,,,,,,,,,,,,
Meat Loaf,Everything Louder Than Everything Else,,,,,,,,,,,,,,,,
The Moldy Peaches,Nothing Came Out,,,,,,,,,,,,,,,,
The Moldy Peaches,Downloading Porn With Davo,,,,,,,,,,,,,,,,
Phil Collins,You'Ll Be In My Heart,,,,,,,,,,,,,,,,
Amon Tobin,Yasawas,,,,,,,,,,,,,,,,
The Rapture,Heaven,,,,,,,,,,,,,,,,
The Mighty Diamonds,Dreadlocks Time Dub,,,,,,,,,,,,,,,,
L'Arc~En~Ciel,Driver'S High,,,,,,,,,,,,,,,,
Miles Davis,Godchild,,,,,,,,,,,,,,,,
Kaiser Chiefs,Spanish Metal,,,,,,,,,,,,,,,,
Norther,Blackhearted,,,,,,,,,,,,,,,,
Madvillain,Do Not Fire!,,,,,,,,,,,,,,,,
Tunng,It'S Because... We'Ve Got Hair,,,,,,,,,,,,,,,,
Hello Saferide,Nothing Like You (When You'Re Gone),,,,,,,,,,,,,,,,
Fanny Lú,Tu No Eres Para Mi,,,,,,,,,,,,,,,,
Biosphere,Chukhung,,,,,,,,,,,,,,,,
Nevermore,Bittersweet Feast,,,,,,,,,,,,,,,,
Jack Peñate,Torn On The Platform,,,,,,,,,,,,,,,,
Suede,Picnic By The Motorway,,,,,,,,,,,,,,,,
Whitesnake,Sailing Ships,,,,,,,,,,,,,,,,
Boston,Smokin',,,,,,,,,,,,,,,,
Oi Va Voi,Refugee,,,,,,,,,,,,,,,,
Eminem,Say Goodbye Hollywood,,,,,,,,,,,,,,,,
Madonna,I Deserve It,,,,,,,,,,,,,,,,
Kaiser Chiefs,I Heard It Through The Grapevine,,,,,,,,,,,,,,,,
Rush,Circumstances,,,,,,,,,,,,,,,,
Broadcast,I Found The End,,,,,,,,,,,,,,,,
Emilie Autumn,I Know Where You Sleep,,,,,,,,,,,,,,,,
Fall Out Boy,The Pros And Cons Of Breathing,,,,,,,,,,,,,,,,
Head Automatica,Brooklyn Is Burning,,,,,,,,,,,,,,,,
Serj Tankian,Elect The Dead,,,,,,,,,,,,,,,,
Final Fantasy,Do You Love?,,,,,,,,,,,,,,,,
Pnau,Embrace,,,,,,,,,,,,,,,,
Beck,Beautiful Way,,,,,,,,,,,,,,,,
At The Drive-In,Paid Vacation Time,,,,,,,,,,,,,,,,
Moby,Alice,,,,,,,,,,,,,,,,
Therion,Birth Of Venus Illegitima,,,,,,,,,,,,,,,,
The Rapture,Open Up Your Heart,,,,,,,,,,,,,,,,
Nada Surf,Weightless,,,,,,,,,,,,,,,,
Nada Surf,The Way You Wear Your Head,,,,,,,,,,,,,,,,
The Doors,You Make Me Real,,,,,,,,,,,,,,,,
Morphine,A Head With Wings,,,,,,,,,,,,,,,,
Glenn Miller,In The Mood,,,,,,,,,,,,,,,,
My Teenage Stride,To Live And Die In The Airport Lounge,,,,,,,,,,,,,,,,
Bruce Dickinson,Believil,,,,,,,,,,,,,,,,
Sepultura,Nomad,,,,,,,,,,,,,,,,
The Beatles,Revolution 9,,,,,,,,,,,,,,,,
Fantômas,Cape Fear,,,,,,,,,,,,,,,,
Apocalyptica,Welcome Home (Sanitarium),,,,,,,,,,,,,,,,
Bedouin Soundclash,Rude Boy Don'T Cry,,,,,,,,,,,,,,,,
Constantines,Million Star Hotel,,,,,,,,,,,,,,,,
Matchbox Twenty,Bed Of Lies,,,,,,,,,,,,,,,,
Constantines,New King,,,,,,,,,,,,,,,,
Lil Wayne,Dr. Carter,,,,,,,,,,,,,,,,
Violent Femmes,Color Me Once,,,,,,,,,,,,,,,,
Bad Religion,Modern Man,,,,,,,,,,,,,,,,
The Pussycat Dolls,Sway,,,,,,,,,,,,,,,,
Oasis,Put Yer Money Where Yer Mouth Is,,,,,,,,,,,,,,,,
Constantines,Good Nurse,,,,,,,,,,,,,,,,
Mount Sims,No Yellow Lines,,,,,,,,,,,,,,,,
Thrice,Music Box,,,,,,,,,,,,,,,,
Magazine,Parade,,,,,,,,,,,,,,,,
Yellowcard,Down On My Head,,,,,,,,,,,,,,,,
St. Vincent,Your Lips Are Red,,,,,,,,,,,,,,,,
Cut Copy,Going Nowhere (Whitey Remix),,,,,,,,,,,,,,,,
The Moldy Peaches,Steak For Chicken,,,,,,,,,,,,,,,,
Marlena Shaw,California Soul,,,,,,,,,,,,,,,,
Blue Öyster Cult,Astronomy,,,,,,,,,,,,,,,,
Mägo De Oz,El Pacto,,,,,,,,,,,,,,,,
Ben Folds,Sentimental Guy,,,,,,,,,,,,,,,,
Mystery Jets,First To Know,,,,,,,,,,,,,,,,
Ben Folds,Fired,,,,,,,,,,,,,,,,
Tori Amos,Hoochie Woman,,,,,,,,,,,,,,,,
Red Hot Chili Peppers,They'Re Red Hot,,,,,,,,,,,,,,,,
The Gathering,Rollercoaster,,,,,,,,,,,,,,,,
Iamx,I Like Pretending,,,,,,,,,,,,,,,,
Pearl Jam,Red Mosquito,,,,,,,,,,,,,,,,
Nina Simone,I Loves You Porgy,,,,,,,,,,,,,,,,
Viikate,Köysistä Parhain,0.8,0.6,0.0,0.2,0.8,0.6,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.8,0.0
Viikate,Kuolleen Miehen Kupletti,,,,,,,,,,,,,,,,
Ghinzu,The Dragster-Wave,,,,,,,,,,,,,,,,
Liars,Drum And The Uncomfortable Can,,,,,,,,,,,,,,,,
At The Drive-In,Rascuache,1.0,0.8,0.0,0.2,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
U2,Gloria,,,,,,,,,,,,,,,,
Morcheeba,Slow Down,,,,,,,,,,,,,,,,
Black Flag,White Minority,,,,,,,,,,,,,,,,
Oasis,Fade In-Out,,,,,,,,,,,,,,,,
Modest Mouse,Summer,,,,,,,,,,,,,,,,
Death,Suicide Machine,,,,,,,,,,,,,,,,
Snow Patrol,An Olive Grove Facing The Sea,,,,,,,,,,,,,,,,
The New Pornographers,Miss Teen Wordpower,,,,,,,,,,,,,,,,
Motörhead,The Chase Is Better Than The Catch,,,,,,,,,,,,,,,,
