artist_name,track_name,Drum Set,Drum Aggressiveness,Synthetic Drums,Percussion,Electric Guitar,Electric Guitar Distortion,Acoustic Guitar,String Ensemble,Horn Ensemble,Piano,Organ,Rhodes,Synthesizer,Synth Timbre,Bass Guitar,Reed Instrument
Britney Spears,Chris Cox Megamix,,,,,,,,,,,,,,,,
Leftfield,21St Century Poem,,,,,,,,,,,,,,,,
Saturday Looks Good To Me,The Girl'S Distracted,,,,,,,,,,,,,,,,
Menomena,Oahu,,,,,,,,,,,,,,,,
Flight Of The Conchords,Mutha'Uckas,,,,,,,,,,,,,,,,
Menomena,Cough Coughing,,,,,,,,,,,,,,,,
As I Lay Dying,Repeating Yesterday,,,,,,,,,,,,,,,,
Menomena,The Monkey'S Back,,,,,,,,,,,,,,,,
The Almost,Dirty And Left Out,,,,,,,,,,,,,,,,
Flogging Molly,Black Friday Rule,,,,,,,,,,,,,,,,
Paula Abdul,Opposites Attract,,,,,,,,,,,,,,,,
Peaches,Two Guys (For Every Girl),,,,,,,,,,,,,,,,
Bloc Party,Little Thoughts (Extended Version),,,,,,,,,,,,,,,,
Arch Enemy,In This Shallow Grave,,,,,,,,,,,,,,,,
Erlend Øye,Sheltered Life,,,,,,,,,,,,,,,,
Sigur Rós,Vetur,,,,,,,,,,,,,,,,
Mad Season,Long Gone Day,,,,,,,,,,,,,,,,
Windy & Carl,Beyond Asleep,,,,,,,,,,,,,,,,
Peace Orchestra,Shining,,,,,,,,,,,,,,,,
Windy & Carl,Consciousness,,,,,,,,,,,,,,,,
Pavement,Folk Jam,,,,,,,,,,,,,,,,
Mercenary,Redefine Me,,,,,,,,,,,,,,,,
Mercenary,World Hate Center,,,,,,,,,,,,,,,,
The Pretenders,2000 Miles,,,,,,,,,,,,,,,,
Pavement,Fame Throwa,,,,,,,,,,,,,,,,
Snowden,Filler Is Wasted,,,,,,,,,,,,,,,,
Bishop Allen,Middle Management,,,,,,,,,,,,,,,,
Mercenary,Loneliness,,,,,,,,,,,,,,,,
El-P,Stepfather Factory,,,,,,,,,,,,,,,,
The Who,Mary Anne With The Shaky Hand,,,,,,,,,,,,,,,,
The Wombats,Dr Suzanne Mattox Phd,,,,,,,,,,,,,,,,
Sigur Rós,[Untitled],0.6,0.2,0.0,0.8,0.4,0.2,0.0,0.6,0.0,0.4,0.0,0.0,0.8,0.2,0.4,0.0
El-P,Tasmanian Pain Coaster,,,,,,,,,,,,,,,,
The Presidents Of The United States Of America,Bug City,,,,,,,,,,,,,,,,
Mercyful Fate,A Dangerous Meeting,,,,,,,,,,,,,,,,
El-P,Drive,,,,,,,,,,,,,,,,
Led Zeppelin,The Wanton Song,,,,,,,,,,,,,,,,
Windy & Carl,The Sun,,,,,,,,,,,,,,,,
Windy & Carl,Snowing,,,,,,,,,,,,,,,,
Erlend Øye,The Athlete,,,,,,,,,,,,,,,,
Erlend Øye,The Black Keys Work (Phonique Remix),0.2,0.2,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.8,0.0,0.0
Dave Gahan,A Little Lie,,,,,,,,,,,,,,,,
El Perro Del Mar,Here Comes That Feeling,,,,,,,,,,,,,,,,
Tomte,Norden Der Welt,,,,,,,,,,,,,,,,
Tomte,Passt Zu Meinem Kalender,,,,,,,,,,,,,,,,
Sasha,Requiem,,,,,,,,,,,,,,,,
Dave Edmunds,Hey Good Lookin',,,,,,,,,,,,,,,,
The Airborne Toxic Event,Innocence,,,,,,,,,,,,,,,,
El Ten Eleven,Fanshawe,,,,,,,,,,,,,,,,
El Ten Eleven,Thinking Loudly,,,,,,,,,,,,,,,,
Snow Patrol,Headlights,,,,,,,,,,,,,,,,
Flickerstick,Chloroform The One You Love,,,,,,,,,,,,,,,,
Merle Haggard,Silver Wings,,,,,,,,,,,,,,,,
Sash!,Stay,,,,,,,,,,,,,,,,
Sasha,Medway - The Baseline Track,,,,,,,,,,,,,,,,
The Presets,Are You The One? (Simian Mobile Disco Remix),,,,,,,,,,,,,,,,
El Ten Eleven,1969,,,,,,,,,,,,,,,,
Electrelane,I'M On Fire,,,,,,,,,,,,,,,,
The Prodigy,Molotov Bitch,,,,,,,,,,,,,,,,
The Postmarks,Summers Never Seem To Last,,,,,,,,,,,,,,,,
Social Distortion,Under My Thumb,,,,,,,,,,,,,,,,
Britney Spears,We Can Do It (Get Naked),,,,,,,,,,,,,,,,
The Postal Service,The Dream Of Evan And Chan,,,,,,,,,,,,,,,,
Saul Williams,Pg,,,,,,,,,,,,,,,,
Electrelane,You Make Me Weak At The Knees,,,,,,,,,,,,,,,,
Soda Stereo,En El Séptimo Día,,,,,,,,,,,,,,,,
Soda Stereo,Ameba,,,,,,,,,,,,,,,,
Darkwell,Armageddon,,,,,,,,,,,,,,,,
Le Volume Courbe,Sitting In Your Head,,,,,,,,,,,,,,,,
Paul Van Dyk,That'S Life,,,,,,,,,,,,,,,,
Dave Matthews Band,Don'T Drink The Water,,,,,,,,,,,,,,,,
Dave Matthews,Trouble,,,,,,,,,,,,,,,,
Biosphere,Dissolving Clouds,,,,,,,,,,,,,,,,
The Tough Alliance,The Last Dance,,,,,,,,,,,,,,,,
Paul Weller,From The Floorboards Up,,,,,,,,,,,,,,,,
The American Analog Set,The Postman,,,,,,,,,,,,,,,,
Fluke,Atom Bomb,,,,,,,,,,,,,,,,
Soda Stereo,Pic-Nic En El 4To B,,,,,,,,,,,,,,,,
Ash,Oh Yeah,,,,,,,,,,,,,,,,
Le Tigre,Well Well Well,,,,,,,,,,,,,,,,
The Postal Service,02 Track 2,,,,,,,,,,,,,,,,
Saul Williams,No One Ever Does,,,,,,,,,,,,,,,,
Le Tigre,All That Glitters (Remix By Rachael Kozak),0.2,0.2,1.0,0.2,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.4,0.0
Saul Williams,Raised To Be Lowered,,,,,,,,,,,,,,,,
Electric Light Orchestra,Blinded By The Light,,,,,,,,,,,,,,,,
Flunk,Skysong,,,,,,,,,,,,,,,,
Sodom,Incest,,,,,,,,,,,,,,,,
Flunk,Kemikal Girl,,,,,,,,,,,,,,,,
Broadcast,You Can Fall,,,,,,,,,,,,,,,,
Bishop Allen,Rain,,,,,,,,,,,,,,,,
Sarah Mclachlan,Hold On,,,,,,,,,,,,,,,,
The Polyphonic Spree,Section 9: Light & Day / Reach For The Sun,,,,,,,,,,,,,,,,
Broken Social Scene,Baroque Social,,,,,,,,,,,,,,,,
Erik Mongrain,Mais Quand,,,,,,,,,,,,,,,,
Vanessa Paradis,Joe Le Taxi,,,,,,,,,,,,,,,,
The Wrens,Faster Gun,,,,,,,,,,,,,,,,
Darkthrone,I En Hall Med Flesk Og Mjød,,,,,,,,,,,,,,,,
M83,Facing That,,,,,,,,,,,,,,,,
Darkmateria,The Picard Song,,,,,,,,,,,,,,,,
Einstürzende Neubauten,Let'S Do It A Dada,,,,,,,,,,,,,,,,
Savage Garden,Hold Me,,,,,,,,,,,,,,,,
The Wreckers,Cigarettes,,,,,,,,,,,,,,,,
Sofa Surfers,Can I Get A Witness,,,,,,,,,,,,,,,,
808 State,Pacific State,,,,,,,,,,,,,,,,
The Wrens,The House That Guilt Built,,,,,,,,,,,,,,,,
Einstürzende Neubauten,Ich Gehe Jetzt,,,,,,,,,,,,,,,,
Lauryn Hill,Lost Ones,,,,,,,,,,,,,,,,
Einstürzende Neubauten,Die Interimsliebenden,,,,,,,,,,,,,,,,
Laurent Garnier,Communications From The Lab,,,,,,,,,,,,,,,,
Soft Cell,Insecure Me,,,,,,,,,,,,,,,,
Soft Cell,Bedsitter,,,,,,,,,,,,,,,,
Bright Eyes,The Difference In The Shades,,,,,,,,,,,,,,,,
Laurent Garnier,The Warning,,,,,,,,,,,,,,,,
The Pogues,The Auld Triangle,,,,,,,,,,,,,,,,
The Who,Heinz Baked Beans,,,,,,,,,,,,,,,,
The Who,Helpless Dancer,,,,,,,,,,,,,,,,
Method Man,Tical,,,,,,,,,,,,,,,,
Laura Veirs,Spelunking,,,,,,,,,,,,,,,,
Laura Veirs,Parisian Dream,,,,,,,,,,,,,,,,
Sara Donaldson,Back To The Beginning (Opus 6),,,,,,,,,,,,,,,,
The Pogues,Poor Paddy,,,,,,,,,,,,,,,,
Sarah Brightman,A Whiter Shade Of Pale,,,,,,,,,,,,,,,,
Electric Six,Future Boys,,,,,,,,,,,,,,,,
Laura Pausini,Surrender (Mike Rizzo Global Club Mix),,,,,,,,,,,,,,,,
Anthrax,Subjugator,,,,,,,,,,,,,,,,
Snoop Dogg,Tha Shiznit,,,,,,,,,,,,,,,,
The Pogues,A Pistol For Paddy Garcia,,,,,,,,,,,,,,,,
Dark Tranquillity,Day To End,,,,,,,,,,,,,,,,
Dark Tranquillity,The One Brooding Warning,,,,,,,,,,,,,,,,
Dark Tranquillity,Ego Drama,,,,,,,,,,,,,,,,
Pedro The Lion,Arizona,,,,,,,,,,,,,,,,
Madison Avenue,Don'T Call Me Baby,,,,,,,,,,,,,,,,
Willie Nelson,Me And Paul,,,,,,,,,,,,,,,,
Metricks,Your Reflection,,,,,,,,,,,,,,,,
Soil,Can You Heal Me,,,,,,,,,,,,,,,,
Late Of The Pier,Mad Dogs And Englishmen,,,,,,,,,,,,,,,,
Alicia Keys,The Thing About Love,,,,,,,,,,,,,,,,
Efterklang,Mimeo,,,,,,,,,,,,,,,,
Savage Garden,Violet,,,,,,,,,,,,,,,,
Eels,Wrong About Bobby,0.8,0.4,0.0,0.6,0.8,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
Bright Eyes,Loose Leaves,,,,,,,,,,,,,,,,
Eels,Wooden Nickels,,,,,,,,,,,,,,,,
メリー,Kuroi Niji,,,,,,,,,,,,,,,,
Bruce Dickinson,A Tyranny Of Souls,,,,,,,,,,,,,,,,
ムック,Kokoro No Naimachi,,,,,,,,,,,,,,,,
Bruce Dickinson,Tattooed Millionaire,,,,,,,,,,,,,,,,
Anthrax,Belly Of The Beast,,,,,,,,,,,,,,,,
Billy Talent,This Is How It Goes,,,,,,,,,,,,,,,,
Bruce Dickinson,Trumpets Of Jericho,,,,,,,,,,,,,,,,
Eels,Rock Hard Times,,,,,,,,,,,,,,,,
Eels,Somebody Loves You,,,,,,,,,,,,,,,,
Mewithoutyou,Wolf Am I! (And Shadow),,,,,,,,,,,,,,,,
Ashlee Simpson,Lala,,,,,,,,,,,,,,,,
Saves The Day,Cheer,,,,,,,,,,,,,,,,
Eels,Losing Streak,,,,,,,,,,,,,,,,
Mf Doom,Gas Drawls,,,,,,,,,,,,,,,,
Santana,Trinity (Feat. Kirk Hammett & Robert Randolph),,,,,,,,,,,,,,,,
Eels,Dog Faced Boy,,,,,,,,,,,,,,,,
Bright Eyes,Going For The Gold,,,,,,,,,,,,,,,,
Mf Doom,Dead Bent,,,,,,,,,,,,,,,,
Bruce Springsteen,Jesse James,,,,,,,,,,,,,,,,
Bruce Springsteen,Cadillac Ranch,,,,,,,,,,,,,,,,
Mf Doom,Coffin Nails,,,,,,,,,,,,,,,,
The Young Knives,Tailors,,,,,,,,,,,,,,,,
Bloc Party,The Pioneers (M83 Remix),,,,,,,,,,,,,,,,
Pedro The Lion,Suspect Fled The Scene,,,,,,,,,,,,,,,,
Bloc Party,The Present,,,,,,,,,,,,,,,,
The Apples In Stereo,Play Tough,,,,,,,,,,,,,,,,
Blink-182,The Party Song,,,,,,,,,,,,,,,,
Paul Schwartz,Agnus Dei,,,,,,,,,,,,,,,,
Erykah Badu,Apple Tree,,,,,,,,,,,,,,,,
Alicia Keys,Harlem'S Nocturne,,,,,,,,,,,,,,,,
Alkaline Trio,Burn,,,,,,,,,,,,,,,,
Bruce Springsteen,Growin' Up,0.8,0.6,0.0,0.4,0.6,0.4,0.6,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.8,0.0
Bang Gang,In The Morning,,,,,,,,,,,,,,,,
Foreign Objects,The Other Side Of The End Of The Universe,,,,,,,,,,,,,,,,
Eels,Ant Farm,,,,,,,,,,,,,,,,
Foreign Objects,Genesis 12A,,,,,,,,,,,,,,,,
The Who,A Legal Matter,,,,,,,,,,,,,,,,
Lao Che,Czerniaków,,,,,,,,,,,,,,,,
Lenny Kravitz,Believe In Me,,,,,,,,,,,,,,,,
Bruce Springsteen,I'M Goin' Down,,,,,,,,,,,,,,,,
Melanie C,Closer,,,,,,,,,,,,,,,,
Sanna Nielsen,Empty Room,,,,,,,,,,,,,,,,
Forgotten Boys,Every Little Thing I Do,,,,,,,,,,,,,,,,
Micatone,You'Ve Taken All,,,,,,,,,,,,,,,,
The Pfeifer Broz. Orchestra,Sex And The City Movie Theme,,,,,,,,,,,,,,,,
Lamya,Black Mona Lisa (Single Mix),,,,,,,,,,,,,,,,
Fort Minor,Cigarettes,,,,,,,,,,,,,,,,
Forgotten Boys,No Surprises,,,,,,,,,,,,,,,,
Solange,Sandcastle Disco,,,,,,,,,,,,,,,,
Flanders,Time (Deflect Original Mix),,,,,,,,,,,,,,,,
Sniff 'N' The Tears,Driver'S Seat,,,,,,,,,,,,,,,,
Saves The Day,This Is Not An Exit,,,,,,,,,,,,,,,,
The Pastels,Nothing To Be Done,,,,,,,,,,,,,,,,
Fort Minor,In Stereo,,,,,,,,,,,,,,,,
The Aquabats!,Meltdown!,,,,,,,,,,,,,,,,
Lambchop,Is A Woman,,,,,,,,,,,,,,,,
The Aquabats!,Plastic Lips,,,,,,,,,,,,,,,,
Erykah Badu,Hey Sugah,0.4,0.2,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.4,0.6,0.0
Paul Mccartney,A Certain Softness,,,,,,,,,,,,,,,,
Paul Mccartney,That Was Me,,,,,,,,,,,,,,,,
Blink-182,Pathetic,,,,,,,,,,,,,,,,
Tool,Lost Keys,,,,,,,,,,,,,,,,
Bloc Party,This Modern Love (Dave P. And Adam Sparkle'S Making Time Remix),,,,,,,,,,,,,,,,
Sammy Hagar,Heavy Metal,,,,,,,,,,,,,,,,
Lamb Of God,Pariah,,,,,,,,,,,,,,,,
Four Tet,Tangle,0.6,0.4,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0
Lamb,Softly,,,,,,,,,,,,,,,,
Vasco Rossi,C'È Chi Dice No,,,,,,,,,,,,,,,,
Edit,Situps Pullups,,,,,,,,,,,,,,,,
The Zombies,Changes,,,,,,,,,,,,,,,,
Lamb,Written,,,,,,,,,,,,,,,,
Sneaker Pimps,Half Life,,,,,,,,,,,,,,,,
Edit,Ants,,,,,,,,,,,,,,,,
Fox N' Wolf,Youth Alcoholic,,,,,,,,,,,,,,,,
Samamidon,Fall On My Knees,,,,,,,,,,,,,,,,
Say Anything,I Want To Know Your Plans,,,,,,,,,,,,,,,,
Samamidon,Little Johnny Brown,,,,,,,,,,,,,,,,
Samamidon,Sugar Baby,,,,,,,,,,,,,,,,
Samamidon,O Death,,,,,,,,,,,,,,,,
Bt,Flaming June,,,,,,,,,,,,,,,,
Samamidon,Little Satchel,,,,,,,,,,,,,,,,
David Bowie,Across The Universe,,,,,,,,,,,,,,,,
Samamidon,Wedding Dress,,,,,,,,,,,,,,,,
Four Tops,I Can'T Help Myself,,,,,,,,,,,,,,,,
The Zombies,Leave Me Be,,,,,,,,,,,,,,,,
Dario Marianelli,The Living Sculptures Of Pemberly,,,,,,,,,,,,,,,,
I Am Kloot,Loch,,,,,,,,,,,,,,,,
The Aquabats!,Waterslides!,,,,,,,,,,,,,,,,
David Bowie,Candidate (Demo Version),,,,,,,,,,,,,,,,
Pelican,March To The Sea,,,,,,,,,,,,,,,,
Eric Prydz,Fading Like A Flower,,,,,,,,,,,,,,,,
Sam Sparro,Clingwrap,,,,,,,,,,,,,,,,
Lali Puna,Crawling By Numbers,,,,,,,,,,,,,,,,
The Aquabats!,Stuck In A Movie!,,,,,,,,,,,,,,,,
Lali Puna,Alienation,,,,,,,,,,,,,,,,
Michael Bublé,You Don'T Know Me,,,,,,,,,,,,,,,,
Pendulum,Propane Nightmares (Vip Mix),,,,,,,,,,,,,,,,
The Protomen,The Stand (Man Or Machine),,,,,,,,,,,,,,,,
Megadeth,You'Re Dead,,,,,,,,,,,,,,,,
Fragma,You Are Alive,,,,,,,,,,,,,,,,
坂本真綾,Doreddo 39,,,,,,,,,,,,,,,,
Sally Herbert & Jerry Burns,Angel,0.4,0.2,0.6,0.4,0.0,0.0,0.2,1.0,0.0,0.6,0.0,0.0,0.6,0.2,0.4,0.0
Ladytron,Blue Jeans 2.0,,,,,,,,,,,,,,,,
Solo Di Medina,Mujer Del Vuelo,,,,,,,,,,,,,,,,
Salem Al Fakir,Two Long Distance To Great Thoughts,,,,,,,,,,,,,,,,
Franco Micalizzi,The Puzzle,,,,,,,,,,,,,,,,
Ladytron,Skools Out...,,,,,,,,,,,,,,,,
Frank Black,Fu Manchu,,,,,,,,,,,,,,,,
Something Brothers,Martin Solveig,,,,,,,,,,,,,,,,
Tycho,A Circular Reeducation,,,,,,,,,,,,,,,,
Something Corporate,21 And Invincible,,,,,,,,,,,,,,,,
Frank Black,I Heard Ramona Sing,,,,,,,,,,,,,,,,
The Zombies,This Will Be Our Year,,,,,,,,,,,,,,,,
Immortal,Withstand The Fall Of Time,,,,,,,,,,,,,,,,
Leona Lewis,Yesterday,,,,,,,,,,,,,,,,
Blink-182,Go,,,,,,,,,,,,,,,,
The 69 Eyes,Sugarman,,,,,,,,,,,,,,,,
Underworld,Tongue,,,,,,,,,,,,,,,,
Unida,Thorn,,,,,,,,,,,,,,,,
Lady Sovereign,Fiddle With The Volume,,,,,,,,,,,,,,,,
The 69 Eyes,Too Sick For You,,,,,,,,,,,,,,,,
Lady Gaga,Just Dance (Hccr'S Bambossa Edit),,,,,,,,,,,,,,,,
Saint Etienne,Stop And Think It Over,,,,,,,,,,,,,,,,
Buckethead,Dawn At The Deuce,,,,,,,,,,,,,,,,
Buckethead,Spell Of The Gypsies,,,,,,,,,,,,,,,,
50 Cent,Best Friend,,,,,,,,,,,,,,,,
Something Corporate,This Broken Heart,,,,,,,,,,,,,,,,
Michael Nyman,Fish Beach,,,,,,,,,,,,,,,,
Buckethead,Siege Engine,,,,,,,,,,,,,,,,
Edan,Polite Meeting (Intro),,,,,,,,,,,,,,,,
Lady Gaga,Disco Heaven,,,,,,,,,,,,,,,,
Vashti Bunyan,Where I Like To Stand,,,,,,,,,,,,,,,,
Brian Mcfadden,Oblivious,,,,,,,,,,,,,,,,
Lacuna Coil,No Need To Explain,,,,,,,,,,,,,,,,
Ed Harcourt,Born In The '70S,,,,,,,,,,,,,,,,
The Psychedelic Furs,Run And Run,,,,,,,,,,,,,,,,
Lacuna Coil,Devoted,,,,,,,,,,,,,,,,
Lacuna Coil,Cold,,,,,,,,,,,,,,,,
Lacrimosa,Ich Verlasse Heut' Dein Herz,,,,,,,,,,,,,,,,
Michael Woods,Solex (Close To The Edge) (Radio Edit),,,,,,,,,,,,,,,,
The 69 Eyes,Mrs. Sleazy,,,,,,,,,,,,,,,,
M. Ward,Oh Take Me Back,,,,,,,,,,,,,,,,
Patti Smith,Space Monkey,,,,,,,,,,,,,,,,
David Bowie,I'M Afraid Of Americans (V1),,,,,,,,,,,,,,,,
The 69 Eyes,Shoot You Down (Demo),,,,,,,,,,,,,,,,
Escape The Fate,The Guillotine,,,,,,,,,,,,,,,,
The Offspring,Pretty Fly,,,,,,,,,,,,,,,,
Wintersun,Sadness And Hate,,,,,,,,,,,,,,,,
Michelle Branch,Are You Happy Now,,,,,,,,,,,,,,,,
David Bowie,Kingdom Come,,,,,,,,,,,,,,,,
The Offspring,Takes Me Nowhere,,,,,,,,,,,,,,,,
Son Volt,Satellite,,,,,,,,,,,,,,,,
Son Volt,Slow Hearse,,,,,,,,,,,,,,,,
Sonata Arctica,Don'T Say A Word (Edit),,,,,,,,,,,,,,,,
Saint Etienne,Language Lab,,,,,,,,,,,,,,,,
The Offspring,Pay The Man,,,,,,,,,,,,,,,,
Saint Etienne,Finisterre,,,,,,,,,,,,,,,,
The Offspring,Race Against Myself,,,,,,,,,,,,,,,,
Brian Eno & David Byrne,America Is Waiting,,,,,,,,,,,,,,,,
Michelle Branch,You Get Me,,,,,,,,,,,,,,,,
Saint Etienne,Action,,,,,,,,,,,,,,,,
Sonata Arctica,Revontulet,,,,,,,,,,,,,,,,
The Offspring,Hypodermic,,,,,,,,,,,,,,,,
Sonata Arctica,The Misery,,,,,,,,,,,,,,,,
